;RLS-N2;EA4;pmut2.0
2686;16128;71562;2706
2687;112570;51893;599893
2688;235120;161156;349901
2689;115103;82561;87201
2690;35510;113745;32210
2691;35458;5903;37921
2692;29151;206385;4663
2693;3608;62158;689
2694;50731;389;112929
2695;30906;25452;7729
2696;23951;15043;67445
2697;444519;28407;34191
2698;5368;125092;110546
2699;117790;153738;25664
2700;4534;8072;76053
2701;111252;221190;64414
2702;11359;139179;56670
2703;53593;89667;39864
2704;13432;142848;110155
2705;53492;61961;40866
2706;100443;185789;5591
2707;29337;61792;13972
2708;48857;74493;17651
2709;256414;11484;11352
2710;164847;75365;41018
2711;17256;276743;257564
2712;13399;103423;18013
2713;38081;84388;151669
2714;131198;51015;306025
2715;34018;108965;495
2716;40231;76194;202734
2717;30746;113558;4395
2718;14442;20812;39904
2719;451381;333402;552471
2720;30713;98510;18051
2721;21894;38135;395757
2722;76471;24499;69942
2723;68853;299882;41954
2724;44178;50064;93222
2725;113148;91776;132406
2726;44595;5263;32652
2727;39384;222223;4071
2728;14052;49840;2745
2729;107515;122087;139949
2730;70915;322779;210425
2731;82918;167599;23562
2732;108477;97410;38828
2733;10882;160470;6348
2734;5957;187786;16763
2735;38269;17004;53106
2736;10731;32109;74167
2737;33536;61418;359079
2738;4595;210723;8429
2739;8769;18428;5972
2740;9372;9704;87195
2741;370845;88643;260288
2742;384;79548;682573
2743;94214;129422;58615
2744;46027;67252;26240
2745;1202;36781;5864
2746;62164;561;652510
2747;11771;88776;31536
2748;19523;2508;22464
2749;127617;62138;11035
2750;82614;251178;305034
2751;37731;15751;55289
2752;51333;171682;7247
2753;33780;25100;63475
2754;118442;30580;33624
2755;108483;122520;286023
2756;49596;669232;178029
2757;54820;57668;23258
2758;289779;129478;66667
2759;48662;23644;372717
2760;14414;93787;256672
2761;3795;444932;92680
2762;147474;181194;106060
2763;42236;175709;143591
2764;374791;466307;46550
2765;42043;347481;50927
2766;131;43137;75
2767;18777;9606;76397
2768;229132;180116;24179
2769;26734;19814;49271
2770;21480;139870;22020
2771;406289;14644;368612
2772;147558;10280;15764
2773;2854;28924;3905
2774;10554;34815;107050
2775;147410;21937;96562
2776;17424;33680;104241
2777;67801;87031;1487
2778;70699;11837;26768
2779;112426;169106;41128
2780;18922;12537;127010
2781;33757;78477;4324
2782;238567;51194;297184
2783;12633;37020;50989
2784;136123;557754;291521
2785;66452;36818;67329
2786;34798;102188;4598
2787;46955;69424;75977
2788;162688;89585;74966
2789;184871;106090;92439
2790;14106;15561;46281
2791;12136;59843;915
2792;16372;100894;184565
2793;165924;245478;39719
2794;39627;135877;35493
2795;246750;173610;185908
2796;34141;203486;179016
2797;25155;8692;38700
2798;431374;230839;285342
2799;57983;46621;77581
2800;56178;4027;20619
2801;68745;128553;930107
2802;12842;157375;103168
2803;5158;6310;48189
2804;82158;46760;119669
2805;47821;148647;185381
2806;15024;22500;50462
2807;19150;2135;123168
2808;33042;23807;16368
2809;67275;247155;17772
2810;171941;361648;7893
2811;14707;53764;33682
2812;244780;47197;98783
2813;22154;142584;71696
2814;10267;32380;21736
2815;13282;51693;59256
2816;42210;4731;47016
2817;100390;2631;35328
2818;33382;58505;218815
2819;48120;6445;14419
2820;86358;17995;25682
2821;94963;83977;8779
2822;34408;36293;8102
2823;49548;124922;55046
2824;1919;542121;716825
2825;20159;3593;124951
2826;18989;15185;270838
2827;5562;25836;26016
2828;90435;489787;28551
2829;49410;83209;91399
2830;104297;20145;8686
2831;43439;259;121519
2832;9116;7923;1764
2833;3318;41804;39869
2834;47397;376410;336062
2835;29156;89775;24725
2836;11997;59582;16947
2837;39877;33732;272049
2838;14604;145541;139224
2839;1716;66463;150926
2840;64671;25132;43136
2841;68120;97332;47570
2842;50646;81269;136857
2843;6456;1006;181123
2844;99329;1785;233755
2845;16142;12854;12331
2846;19047;38393;10076
2847;84905;15826;45646
2848;180030;527037;141878
2849;414196;32346;20942
2850;7132;43099;66625
2851;31465;54983;28933
2852;17498;57325;25036
2853;15881;315148;62226
2854;5496;18907;203494
2855;146607;404789;29322
2856;212069;177671;2255
2857;25308;176643;52444
2858;52886;81055;10487
2859;216596;94821;75939
2860;24852;31507;67596
2861;3442;42296;39841
2862;25778;22752;56498
2863;63297;18062;3639
2864;51498;122846;18185
2865;160794;614298;591469
2866;185475;42064;14305
2867;9586;759091;159078
2868;311914;48889;343698
2869;113221;31587;154109
2870;62433;32631;40727
2871;117805;11640;21117
2872;395857;375734;49642
2873;47280;163846;196345
2874;40579;54718;54802
2875;95868;465506;154741
2876;3047;16926;148808
2877;72715;109338;18378
2878;84625;37503;27824
2879;182745;13383;7999
2880;10801;2913;82482
2881;59860;12926;7542
2882;39460;53438;1198
2883;133338;33727;105064
2884;7445;196015;34
2885;41983;233098;128549
2886;15329;40840;34206
2887;38698;57276;66711
2888;36672;81729;10462
2889;113220;207818;476113
2890;46351;11366;45008
2891;16425;9839;3065
2892;51785;69515;161497
2893;821;51674;23232
2894;240168;53408;93941
2895;30903;78247;25217
2896;139402;10581;33512
2897;31439;184840;344624
2898;32098;82138;463673
2899;107334;3291;155434
2900;112162;118685;330940
2901;20942;50176;126145
2902;60980;2964;22040
2903;67555;20510;30787
2904;25843;2529;95582
2905;31231;142430;11893
2906;32977;46541;22097
2907;88898;12279;209150
2908;14113;3959;118109
2909;4515;45557;84336
2910;61411;121912;156517
2911;41533;2761;74031
2912;27349;86623;6752
2913;13492;4864;65126
2914;249455;211898;74539
2915;77187;18816;83914
2916;60533;129502;11285
2917;16799;231684;17476
2918;195089;91724;52912
2919;47997;58363;96209
2920;116681;65546;28266
2921;41959;286753;22948
2922;53021;18613;136743
2923;258596;13420;6962
2924;70122;105834;100384
2925;50047;1643;47716
2926;18126;106721;34384
2927;8207;38240;246384
2928;56597;1782;8064
2929;60849;21929;19850
2930;48988;39537;56205
2931;29013;56139;311364
2932;59110;183179;144061
2933;22995;21023;112868
2934;96540;26964;171225
2935;17059;41732;16336
2936;190540;187363;279873
2937;10533;122341;208110
2938;7427;100370;49701
2939;104865;274699;143320
2940;104367;175830;92169
2941;133180;184781;21658
2942;60417;4017;136336
2943;152726;685926;131399
2944;90759;474577;45507
2945;620187;73565;70219
2946;91395;47250;75856
2947;3994;3981;85229
2948;261835;11047;285156
2949;28171;286982;17198
2950;98674;189760;209771
2951;2020;5458;11939
2952;24665;16334;19682
2953;310541;16812;43108
2954;20368;37647;67164
2955;132945;214526;410904
2956;92628;137061;17201
2957;177675;2448;120760
2958;27071;6714;123181
2959;17053;13835;145163
2960;13070;59596;99294
2961;157407;80514;324326
2962;20206;3038;21024
2963;11514;67665;19547
2964;5095;33108;14289
2965;11413;22869;114561
2966;29385;109748;18686
2967;84399;80425;88132
2968;18806;87317;36988
2969;348461;21165;24673
2970;11499;9601;36609
2971;45287;53744;39571
2972;12857;12124;77093
2973;257102;43189;277307
2974;40500;364421;18314
2975;79293;198174;9552
2976;6484;131541;46464
2977;23249;19268;98764
2978;29294;8250;31514
2979;5186;42462;484537
2980;55235;21895;65142
2981;16076;234915;121935
2982;57565;72346;39595
2983;17506;148471;60319
2984;38641;2113;3773
2985;262352;193177;458415
2986;54251;14039;11083
2987;156715;359133;3859
2988;37685;149554;27560
2989;78959;310394;87563
2990;85083;82465;35704
2991;13983;73265;127829
2992;102121;237870;304015
2993;110539;84428;20405
2994;5190;120619;74806
2995;92824;217124;472634
2996;7529;17625;256532
2997;69101;582689;184631
2998;139632;112550;3251
2999;121602;41043;176111
3000;117330;57144;21055
3001;4601;23180;5008
3002;127547;171221;23126
3003;74359;9933;22223
3004;30775;662752;1171000
3005;6897;161574;8453
3006;21246;217227;1365
3007;47765;353241;276
3008;11242;18887;143761
3009;54000;16259;17923
3010;84632;81654;54002
3011;6512;134224;58662
3012;29534;154886;261191
3013;195727;222651;21165
3014;67260;56715;14979
3015;258092;25857;162004
3016;11777;47692;20728
3017;15467;147739;216538
3018;13772;7473;89632
3019;20879;50322;30366
3020;9876;75074;29770
3021;23515;160161;522968
3022;55799;9054;20374
3023;66432;56799;23461
3024;64804;473724;5119
3025;38482;5993;15010
3026;93268;14106;110848
3027;35827;38040;44331
3028;30719;61560;58929
3029;18264;425;119626
3030;170097;82438;248714
3031;58950;90558;106897
3032;19482;107974;29442
3033;374283;68945;199076
3034;23853;18994;294552
3035;157153;72939;13794
3036;36992;77622;65809
3037;113334;143135;16986
3038;42535;138450;78452
3039;32567;40316;5544
3040;97992;203948;53744
3041;31275;502862;5582
3042;59186;6089;36288
3043;111241;84326;71422
3044;284257;360966;30354
3045;29122;254;127820
3046;30438;154803;26478
3047;15884;37633;100696
3048;18432;242249;102382
3049;107654;24889;42145
3050;5169;89415;4097
3051;154368;27763;41812
3052;128794;30332;60875
3053;146793;124751;464913
3054;6746;72722;38802
3055;9556;195790;86562
3056;61052;47385;3744
3057;18182;782;61869
3058;27801;17973;114053
3059;55007;4075;56618
3060;108701;73006;296037
3061;81275;28355;31964
3062;7740;88579;35424
3063;300277;113788;20967
3064;203345;622182;17124
3065;7653;137696;124197
3066;35515;56234;56071
3067;326962;48440;12875
3068;22080;31051;27546
3069;27349;42835;70090
3070;101996;110867;389150
3071;37571;58515;22961
3072;103898;2159;55165
3073;9367;13123;54210
3074;47239;132460;345227
3075;1097;3818;29397
3076;95407;7036;32258
3077;61739;3702;21226
3078;47650;42489;82209
3079;11238;19160;191754
3080;32067;59200;222594
3081;34286;46573;226988
3082;92277;87630;10979
3083;21419;72985;1689
3084;113296;118670;55310
3085;198521;32301;36962
3086;63111;6250;26197
3087;195918;146210;229908
3088;108092;48949;39998
3089;2006;235523;22023
3090;57425;102251;346221
3091;173549;68876;20251
3092;14845;91348;37951
3093;70301;191958;24947
3094;111319;221956;35486
3095;4445;9578;59348
3096;41627;26796;86920
3097;97013;46680;13007
3098;149167;120554;149048
3099;665;86997;128092
3100;80192;90467;42415
3101;54866;12413;166843
3102;67062;48947;6712
3103;41212;94928;457295
3104;48235;98980;78750
3105;59742;237590;126071
3106;71867;8018;19866
3107;24751;2940;66749
3108;53286;147232;159519
3109;44486;16725;30415
3110;19108;95311;10811
3111;45126;123248;45477
3112;7191;41911;63009
3113;106414;30271;301827
3114;22448;804836;80713
3115;54100;47699;6028
3116;48236;325523;49325
3117;36343;29132;577665
3118;53206;76263;19237
3119;40317;127004;310281
3120;42049;233863;194796
3121;7202;54205;44535
3122;81211;12360;288
3123;52992;42631;25584
3124;18365;123215;25213
3125;35084;65503;13700
3126;201865;90326;218699
3127;1236;304536;52651
3128;184546;85987;94783
3129;124539;20134;23439
3130;95292;126461;21612
3131;337149;24399;197532
3132;11595;180801;82854
3133;80116;34413;76725
3134;51511;310046;423201
3135;102056;15258;735282
3136;38322;10207;38457
3137;7799;23861;57887
3138;100064;143496;307628
3139;19114;255170;11594
3140;829;166358;22196
3141;16575;590172;19605
3142;32009;145393;74537
3143;73092;184132;50818
3144;16880;26195;82912
3145;80557;27798;63354
3146;34334;13405;41116
3147;48073;38736;381773
3148;164407;348323;78144
3149;295153;8661;285381
3150;238600;102014;290016
3151;2947;55036;38526
3152;50914;17378;48177
3153;50359;107332;18702
3154;179076;810251;66342
3155;62953;22605;17897
3156;40920;70218;50999
3157;18296;48867;4438
3158;77083;38961;52077
3159;17967;283;45081
3160;46200;94449;72885
3161;45483;14933;68356
3162;64744;18475;121070
3163;169246;40432;18980
3164;38953;292662;19598
3165;446686;41441;109848
3166;5556;13653;43854
3167;44507;72340;60542
3168;90375;59903;17839
3169;39404;48683;86214
3170;60354;179892;21728
3171;75605;105015;214641
3172;2054;27402;69992
3173;48406;150101;157769
3174;83005;54512;101573
3175;7866;8423;239867
3176;33065;83234;91029
3177;85626;384263;109735
3178;140898;107264;37539
3179;36059;177769;151032
3180;209366;299166;296542
3181;51387;51983;9595
3182;9384;58800;84374
3183;59088;170133;32633
3184;4474;59938;220002
3185;38702;52990;32141
3186;2089;53598;2990
3187;100456;107092;22348
3188;34069;25807;162106
3189;7252;32491;413348
3190;82890;54228;938
3191;119832;313378;135375
3192;106306;217985;280050
3193;232305;56774;7033
3194;28734;222769;32902
3195;41181;54301;4204
3196;15778;36868;12369
3197;41612;17954;42959
3198;60993;6173;34694
3199;154011;61743;201883
3200;60666;122420;18732
3201;46640;53366;31470
3202;43232;88731;140681
3203;5919;59882;30667
3204;66506;271308;443766
3205;54181;330009;30740
3206;19478;135963;162601
3207;5780;111312;33333
3208;57492;13476;14501
3209;17432;52471;120151
3210;116582;147928;144466
3211;53510;564874;202740
3212;55027;33159;55787
3213;396404;136402;8333
3214;76673;4700;10096
3215;122198;42180;5337
3216;35176;51656;362394
3217;23184;236888;69520
3218;32480;4625;70619
3219;265110;141425;26510
3220;58185;2610;15506
3221;210158;6569;24983
3222;25591;297;118895
3223;80112;24348;136818
3224;51692;1302;16942
3225;67048;48646;76143
3226;131805;42134;34650
3227;7096;64354;126198
3228;80984;280148;257691
3229;57452;26992;1668
3230;19043;89252;50248
3231;32967;32067;136588
3232;12027;157878;81072
3233;125022;331019;2891
3234;82890;192090;164421
3235;54809;50250;65288
3236;9427;120317;20272
3237;266;6034;2279
3238;11269;215815;135633
3239;14727;1037717;39656
3240;147308;24808;382201
3241;3483;60581;175803
3242;39785;200354;7681
3243;112563;22011;13520
3244;178348;47922;11602
3245;96574;56957;12306
3246;6287;109926;25449
3247;138927;57053;76316
3248;26554;64868;102355
3249;11555;527;168839
3250;56110;96378;525003
3251;11993;18525;153199
3252;15378;33290;1742
3253;16602;27265;46935
3254;101939;4463;116239
3255;28769;48042;16750
3256;52597;353022;2481
3257;48581;131734;275742
3258;45106;304253;35996
3259;52753;69376;35774
3260;6688;105615;84828
3261;38071;78515;127444
3262;23023;113613;24307
3263;1835;54648;83115
3264;5448;33075;78078
3265;679;86791;23248
3266;225571;390231;83054
3267;196578;94196;77018
3268;16398;27253;29476
3269;55637;77681;1372
3270;79792;68639;268979
3271;31347;14810;28499
3272;36786;34939;42738
3273;22873;150661;206701
3274;20394;54383;5684
3275;3578;171915;210526
3276;159365;43597;95403
3277;29285;145733;54030
3278;10750;44505;328125
3279;108638;155182;13724
3280;244714;5882;344119
3281;24484;15194;134867
3282;37503;12505;434784
3283;41255;36817;41771
3284;61364;76318;9811
3285;45054;190187;17479
3286;83788;255149;130408
3287;13212;147406;16275
3288;114919;45301;415
3289;46728;159651;42521
3290;49883;86615;150079
3291;29805;72630;37516
3292;15239;70323;123605
3293;56665;44273;12138
3294;119493;26390;82814
3295;44270;139787;92742
3296;71468;5780;47313
3297;10730;168089;31869
3298;193244;250;84656
3299;8996;162415;3535
3300;25721;304695;140779
3301;1397;148120;206282
3302;3469;24261;24341
3303;78843;146364;142724
3304;162280;30064;139491
3305;1010;50019;95885
3306;382263;235250;92030
3307;4667;62415;16490
3308;39763;416787;96378
3309;30995;101884;61312
3310;11357;65730;231876
3311;49555;203200;169394
3312;6465;44092;298625
3313;15907;129836;69958
3314;209553;27592;315562
3315;14624;814;28584
3316;60261;119648;790
3317;65834;15634;21376
3318;14628;365575;34176
3319;24554;12652;209332
3320;39440;5811;74930
3321;43290;110873;12887
3322;67771;187487;5550
3323;45800;289312;58929
3324;115975;108391;137688
3325;45488;65837;53481
3326;30742;16826;70760
3327;48609;254728;276940
3328;123926;91348;423710
3329;10095;114551;129009
3330;71396;328925;20282
3331;13294;47130;25141
3332;167902;20392;35953
3333;34296;203042;46670
3334;85;16320;55133
3335;68769;16226;87944
3336;180214;25477;59766
3337;45855;80002;15892
3338;134758;70590;156945
3339;130879;12007;10003
3340;24555;93958;338355
3341;12296;163900;173790
3342;83866;121588;39783
3343;80674;267210;285449
3344;1273;189396;56177
3345;51900;70304;256304
3346;1811;274547;27138
3347;100431;19723;11605
3348;33722;16257;60019
3349;175315;24000;83502
3350;15600;85949;6391
3351;25652;370182;12248
3352;80245;360947;57281
3353;24685;41804;21478
3354;396357;55874;267432
3355;29024;68437;273185
3356;145857;42125;51292
3357;81781;237251;63321
3358;127048;262907;5621
3359;145643;430745;353851
3360;187691;281369;113532
3361;39210;32160;72280
3362;82960;44222;151687
3363;136380;201043;228843
3364;91671;19751;327588
3365;144957;55349;235602
3366;7856;50818;76581
3367;24076;1318;10201
3368;21782;24208;7196
3369;52093;44850;16427
3370;38122;128554;53808
3371;11837;43775;162584
3372;43314;20809;53794
3373;45702;910339;9905
3374;18526;381426;21745
3375;10556;181698;47968
3376;6893;116413;131921
3377;145676;59846;17970
3378;48329;122786;3297
3379;29767;194713;16130
3380;116287;17193;1757
3381;77973;5277;16965
3382;12622;33960;21990
3383;10137;52441;252779
3384;97695;31104;47831
3385;45967;126620;154670
3386;35778;95100;5696
3387;130381;32645;31147
3388;105868;197438;33659
3389;111542;136135;48345
3390;200209;241281;69498
3391;194497;395429;167725
3392;187848;54177;290391
3393;66161;11028;48163
3394;8397;85647;111049
3395;96990;144827;27547
3396;27464;89848;42011
3397;2212;2586;518143
3398;34733;303061;153973
3399;34870;111502;306551
3400;77353;149437;24120
3401;8755;27185;89614
3402;41826;68373;373819
3403;64406;10258;80140
3404;27411;41834;91839
3405;18397;95732;155772
3406;11326;26807;206226
3407;55828;53372;212308
3408;175179;290326;79841
3409;12530;29811;186798
3410;58800;114089;28373
3411;294471;36866;47406
3412;23440;40094;170458
3413;14043;206807;1519
3414;109842;46099;50970
3415;56962;60511;51886
3416;58456;179754;139904
3417;73838;167133;43020
3418;89622;75077;70890
3419;30076;263577;779350
3420;74773;733;109075
3421;7047;69073;62222
3422;113237;41600;82813
3423;167254;14990;38155
3424;33071;162654;3299
3425;447;32078;98521
3426;30850;4728;23659
3427;82822;14645;37767
3428;132879;254174;136072
3429;204930;105633;138166
3430;95429;2588;120807
3431;36884;140151;41699
3432;116340;23666;16255
3433;17188;298099;103824
3434;201365;18272;35938
3435;152787;171744;57539
3436;8171;29750;111267
3437;9800;229898;287143
3438;65786;17737;27907
3439;7099;35350;58145
3440;49344;44369;436734
3441;24192;55947;67488
3442;236576;2996;28160
3443;10038;93554;97469
3444;34119;9904;59212
3445;327794;268585;270806
3446;552729;83276;3042
3447;507;14854;92291
3448;2822;111717;12345
3449;537439;109593;139248
3450;236081;28493;6174
3451;96474;392554;11817
3452;43160;36654;175198
3453;82981;155865;158137
3454;96193;20498;4023
3455;148766;76955;792439
3456;108766;198199;112528
3457;102504;41719;57074
3458;19407;97800;152331
3459;81329;96499;13792
3460;120411;43198;26672
3461;46003;31036;61096
3462;54640;186693;81460
3463;71040;20755;18697
3464;346588;61712;73646
3465;89562;33030;2453
3466;19812;69173;13979
3467;15600;169885;20619
3468;14004;10185;61605
3469;34120;117561;59968
3470;120815;91454;5437
3471;127814;35627;66599
3472;140320;26318;2833
3473;42237;103890;235405
3474;94129;222158;489170
3475;100054;196010;36346
3476;79633;2178;204228
3477;15142;156976;621488
3478;22285;76109;28131
3479;96624;71278;7039
3480;98898;4084;49959
3481;4578;56250;21908
3482;21082;60434;7652
3483;5172;71678;154058
3484;3716;11383;50264
3485;33200;37214;11885
3486;24617;29758;110504
3487;139386;46409;52561
3488;11847;27827;20043
3489;59198;66814;89020
3490;71622;405998;58009
3491;72641;83459;39946
3492;174790;347362;81577
3493;31972;39476;62305
3494;160249;53305;21113
3495;57319;419075;87604
3496;12862;12549;16703
3497;64195;5789;42233
3498;122343;21274;117424
3499;35715;5642;44207
3500;27954;37489;36175
3501;392948;17305;8847
3502;74545;53161;33072
3503;13502;15017;119650
3504;72397;8556;5808
3505;78770;35607;5839
3506;1888;176778;253256
3507;153451;219697;69756
3508;321180;70013;131716
3509;31770;287177;204831
3510;139557;6753;10806
3511;34247;22903;75375
3512;9921;39960;176681
3513;218716;9375;56606
3514;275718;143227;42613
3515;38245;173432;205393
3516;3600;214111;27871
3517;5902;186956;36975
3518;615983;126454;163109
3519;2096;52652;262
3520;197115;109808;69455
3521;5552;8149;471553
3522;137222;98691;192861
3523;357609;289466;52786
3524;7690;94154;5611
3525;16135;169916;88788
3526;27876;83668;56762
3527;41760;15122;14640
3528;67453;134905;41569
3529;2302;130009;67588
3530;30312;45112;6611
3531;378438;5514;116115
3532;37028;126948;43019
3533;115811;59641;16243
3534;6943;30196;186782
3535;38405;286905;78262
3536;261565;477161;135969
3537;348759;447867;618
3538;61925;42885;101691
3539;40389;77650;26287
3540;156219;620531;219039
3541;11162;44417;256241
3542;4455;42863;48083
3543;199061;226694;67161
3544;8848;204870;43290
3545;53613;10477;374234
3546;17314;90409;167116
3547;77063;4424;56032
3548;84011;78438;21585
3549;14578;245633;25033
3550;59220;12267;48552
3551;27912;90690;36157
3552;7979;117894;6100
3553;76843;159032;137785
3554;197253;313115;53238
3555;9201;155459;201894
3556;5749;16842;15945
3557;1509;77319;30318
3558;96796;176818;27937
3559;45731;272880;104044
3560;71827;3486;31406
3561;111979;74353;705786
3562;43290;18406;54989
3563;285976;36514;12776
3564;107839;152179;250361
3565;3180;28103;143800
3566;57316;147567;159124
3567;16015;301446;24304
3568;186173;95163;40547
3569;10001;113464;11417
3570;42279;85934;20344
3571;184377;59297;52609
3572;127340;32635;99748
3573;66409;6709;96960
3574;11581;39251;45610
3575;19479;120154;51518
3576;171370;135211;384104
3577;4691;45000;5413
3578;48142;98638;11204
3579;63761;17416;14021
3580;469646;241865;362090
3581;5952;83045;44791
3582;11309;157269;77272
3583;666;39422;100606
3584;8916;19651;15016
3585;4135;28785;10997
3586;191189;161436;59778
3587;271362;11144;259514
3588;43360;28930;76273
3589;10196;141085;56900
3590;240290;45782;231240
3591;95209;106638;9147
3592;40264;73027;103920
3593;16754;220844;146566
3594;74801;196252;105517
3595;27936;37497;134023
3596;50113;125838;50730
3597;82285;11237;12605
3598;29354;30250;14053
3599;361599;1380;18224
3600;60079;1417;192355
3601;119172;31210;9907
3602;111378;21723;60779
3603;134212;119145;35556
3604;77301;26177;383194
3605;12556;22476;194286
3606;222685;125449;67614
3607;4368;3982;47690
3608;66666;437878;191679
3609;143517;80107;29543
3610;68164;35856;400247
3611;16798;88793;106187
3612;5200;45133;53864
3613;67313;9045;13196
3614;22728;88039;76300
3615;316;32380;120813
3616;27661;183936;80191
3617;5493;853;122384
3618;15972;19363;201229
3619;23247;76437;153035
3620;40450;131513;19134
3621;113907;56458;2259
3622;9143;70851;210966
3623;85529;54954;145620
3624;84758;70328;337465
3625;95051;78103;50611
3626;49001;150033;384585
3627;81011;190485;161167
3628;72785;206667;207755
3629;33062;92234;16524
3630;13082;19394;60015
3631;214454;15638;51411
3632;45410;86345;12976
3633;35231;95205;57232
3634;8170;154687;72755
3635;42758;161289;390862
3636;16082;20106;2667
3637;4441;52729;28452
3638;7212;28552;295634
3639;26056;45597;201344
3640;6355;26015;63390
3641;26934;44651;12870
3642;118574;261443;46643
3643;2442;1010768;208424
3644;252027;5697;67159
3645;3304;28873;171737
3646;56570;49169;91743
3647;47801;15897;67338
3648;21648;42808;47633
3649;6003;19271;81106
3650;23712;14038;12102
3651;44779;15361;6072
3652;129639;69641;423
3653;9530;7525;77695
3654;428315;220057;265762
3655;21205;5036;74816
3656;23249;30003;11489
3657;85706;101;94414
3658;250366;44295;255223
3659;7968;39614;141313
3660;14052;221449;51333
3661;24705;126103;70572
3662;54371;152961;71995
3663;39509;118330;6098
3664;5735;9218;26120
3665;10047;24397;81664
3666;33683;18847;143859
3667;94995;31770;323998
3668;82696;9651;88803
3669;47045;35156;195422
3670;137885;295156;5531
3671;66844;61460;405110
3672;119124;136988;175759
3673;64483;86238;19799
3674;277605;100651;239522
3675;7664;243526;41884
3676;12428;482734;18469
3677;38842;37871;102304
3678;162873;434551;318598
3679;135736;209620;339457
3680;67621;89264;69175
3681;75253;11061;29682
3682;155903;69592;102818
3683;135257;3650;11993
3684;316756;178281;37489
3685;9129;24143;18019
3686;192609;162054;36537
3687;107312;27278;61294
3688;4169;50686;93398
3689;57812;409881;109390
3690;918;18191;86184
3691;302180;309222;31243
3692;4075;459777;232176
3693;49325;99072;193491
3694;17416;377065;15475
3695;85881;71636;38894
3696;10789;43182;11088
3697;67449;52957;142418
3698;30097;40740;22541
3699;68574;236901;97460
3700;112000;122808;5167
3701;58580;30533;70309
3702;52621;11402;81742
3703;270560;210375;151474
3704;12325;49881;113822
3705;30478;216489;63020
3706;28938;22007;284894
3707;5364;138743;29513
3708;48371;4223;20985
3709;22750;41047;24593
3710;21759;261232;13753
3711;116906;260420;158790
3712;54337;78671;27749
3713;55656;7816;226696
3714;173492;11749;56345
3715;80056;78998;89581
3716;313893;95676;258085
3717;7779;26238;3266
3718;232718;15637;325840
3719;10751;217217;4870
3720;215618;12328;54100
3721;10571;4424;24389
3722;25361;4006;21075
3723;86220;43515;133916
3724;10032;53728;140816
3725;22424;121075;83184
3726;42362;9147;7805
3727;28044;2879;86785
3728;114562;292213;65372
3729;31667;17129;265833
3730;47426;33020;4592
3731;54080;87620;27847
3732;3973;196822;31045
3733;109652;12236;57836
3734;71186;64598;24583
3735;104874;10420;224677
3736;128136;158278;91707
3737;99271;25241;13752
3738;80429;28242;34696
3739;136286;323991;140708
3740;32487;175569;62336
3741;18164;46018;57686
3742;86915;98931;409237
3743;152942;127375;35842
3744;115231;124983;337142
3745;9380;1754;60032
3746;117360;23283;168861
3747;94318;62937;81192
3748;377972;48772;16450
3749;97130;110232;107772
3750;202955;47230;130623
3751;229583;100800;129820
3752;16925;49045;408
3753;109889;77419;407898
3754;55894;7879;69648
3755;35775;63608;1413
3756;42364;142163;102007
3757;68339;12843;21768
3758;63092;3076;675020
3759;55463;294177;250020
3760;73294;95558;103650
3761;34445;6759;40422
3762;119383;404608;63198
3763;13992;79762;91314
3764;11456;7462;153987
3765;29968;74039;13285
3766;24686;103065;6839
3767;176484;198603;3712
3768;117356;15766;67903
3769;10746;85197;125580
3770;35849;224730;44641
3771;104954;36106;483274
3772;21934;88899;124575
3773;102306;558413;209531
3774;38965;48457;132556
3775;206869;28191;154547
3776;46337;74240;38308
3777;107901;6849;75920
3778;91782;12938;8202
3779;469;38451;35025
3780;117497;131073;127296
3781;8028;65372;203630
3782;250346;632950;204799
3783;203123;24986;59647
3784;36153;122296;24480
3785;993;110204;297614
3786;36534;158284;32692
3787;66706;8582;20825
3788;13216;162245;43556
3789;167061;49701;246757
3790;41051;146643;186330
3791;91020;33001;32865
3792;143282;222858;85481
3793;80226;37965;204806
3794;483234;571989;106529
3795;1248;109830;70307
3796;63876;10994;79874
3797;157229;30925;52486
3798;55080;150961;85659
3799;25803;43032;53910
3800;51406;73752;90218
3801;8500;21141;46642
3802;27003;27908;94628
3803;219591;106618;60532
3804;111995;8961;6297
3805;81407;147561;58665
3806;41202;78399;104432
3807;48514;42669;21235
3808;27865;25417;9806
3809;344066;104358;655581
3810;148047;2572;217680
3811;149118;23695;22574
3812;24026;14973;4697
3813;66493;44701;22091
3814;127045;32981;69344
3815;13135;90219;175
3816;53055;22417;42083
3817;142316;1969;4116
3818;17159;276506;72710
3819;71068;478968;41224
3820;139157;33696;22546
3821;5172;117413;169775
3822;32940;9376;64492
3823;93885;68704;86911
3824;44766;198181;3155
3825;91670;198635;572
3826;83489;140001;51141
3827;65191;250594;1394
3828;63382;6738;63814
3829;46216;70291;66713
3830;76543;30717;39135
3831;65359;35841;40090
3832;193285;87906;12669
3833;92526;96438;189787
3834;9620;96495;118067
3835;30839;44598;143755
3836;16348;508632;33052
3837;194933;158786;78845
3838;76402;17174;141546
3839;55012;100167;3937
3840;20913;172607;126551
3841;6642;6447;73531
3842;951;597136;9948
3843;11715;18540;137186
3844;911;6080;42291
3845;29961;32249;20656
3846;26871;15286;95467
3847;8976;169318;1402
3848;3312;87499;180149
3849;13026;1237;117529
3850;101576;30607;83464
3851;99439;260398;207051
3852;187016;11206;33132
3853;49053;190302;39319
