;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
361;468;1597;25630;8489;742;500;550
362;791;6945;4187;67588;607;1711;799
363;373;989;1474;52973;608;1079;495
364;356;6339;31567;3156;305;797;804
365;277;701;191;57360;262;375;543
366;452;647;58094;192288;365;1097;1107
367;272;926;27947;77804;651;957;1571
368;376;1586;4426;54965;1517;190;1973
369;299;1449;86182;12459;913;1209;686
370;325;561;14039;40766;887;841;361
371;734;2025;8306;22667;404;502;359
372;577;6695;2544;4969;329;163;433
373;278;784;3430;48846;259;316;1340
374;357;4979;63980;298430;738;955;3038
375;817;2614;12685;17620;713;445;1383
376;149;2483;71093;25834;156;837;915
377;401;613;8205;7380;707;550;1491
378;516;8644;4581;27295;710;211;827
379;241;340;1998;18422;519;224;632
380;856;1566;10458;54086;849;1453;332
381;296;307;7937;66830;217;323;652
382;158;492;9649;100425;1144;1600;1077
383;347;4201;20523;5075;176;564;1284
384;413;897;7526;27197;504;497;640
385;370;2453;12642;82411;590;1501;2603
386;792;2309;2776;107175;1472;769;716
387;665;4781;4571;137924;1883;918;1450
388;375;2905;29600;55437;397;832;329
389;224;1375;11705;778;724;917;1035
390;271;536;8960;17044;791;2258;827
391;174;1646;5841;42913;1278;1347;1902
392;311;2176;27641;93719;748;1277;546
393;293;2854;9158;3610;772;630;384
394;373;2919;8940;117848;615;198;1039
395;255;8525;7486;99453;732;2584;390
396;435;2085;18342;84823;423;1237;1460
397;430;3569;7552;2973;418;435;1492
398;537;3721;54969;182896;309;564;905
399;1201;3291;10434;18463;545;759;1057
400;1112;2788;12404;67787;129;757;1370
401;721;1355;17201;4166;338;218;925
402;201;1817;17836;22478;833;468;932
403;283;2317;50991;106213;795;534;2286
404;460;4357;10707;21963;515;439;549
405;279;1471;3116;13198;418;1137;945
406;999;2223;39279;135299;846;837;842
407;526;2819;8227;10031;405;1255;997
408;614;6273;36182;112289;584;475;370
409;757;8895;23515;87715;505;632;1591
410;362;1868;6067;37543;688;469;169
411;194;3301;287;110074;454;1474;1490
412;582;4326;2997;18819;944;661;992
413;877;1488;24039;27982;505;579;1064
