;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
577;fail;56285;98236;802216;426748;402622;372130
578;fail;67591;779181;244818;14786;55834;5774
579;fail;260644;150323;8585;14923;20634;15088
580;fail;3240;196305;24033;23204;118961;53453
581;fail;77370;58070;53045;91729;11449;12557
582;fail;18653;32714;56611;134546;27797;18179
583;fail;63827;106143;72215;131393;26809;197636
584;fail;28249;214714;53137;17425;12892;39968
585;fail;27046;84321;10146;32036;117906;221900
586;fail;63479;25177;43393;261693;111829;151363
587;fail;2857;109539;18045;314482;128857;189113
588;fail;8673;68081;58506;172260;50262;167516
589;fail;95644;40786;141646;20432;15008;49890
590;fail;39817;146191;16105;31202;201838;27494
591;fail;70028;307036;70721;225656;63053;53435
592;fail;50025;274383;221827;570846;199129;135370
593;fail;129640;344358;21043;101270;458776;427117
594;fail;76214;11527;773;15579;279047;97425
595;fail;15792;261732;83780;42997;185714;10436
596;fail;28998;118744;34154;106026;3780;200749
597;fail;7463;73535;17049;90105;126760;70613
598;fail;1495;115843;1722;223110;106977;92016
599;fail;75574;201888;305803;72552;26766;125499
