;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
457;395060;386694;282908;870;246153;116666;100686;233389;421244
458;632139;185318;46050;522596;149178;687429;257507;18580;fail
459;fail;20631;196848;28196;53915;288897;172698;93105;65974
460;184573;105003;144260;99168;485434;58019;520967;198566;103810
461;77514;126576;40958;85230;646;22811;145375;58289;518392
462;43617;93599;259964;88769;29312;37898;12424;74795;151929
463;29095;134705;111298;40441;874549;283235;610310;35246;645187
464;75947;6015;7473;108715;10112;26090;374215;75155;189845
465;116698;171361;74014;130060;46829;77274;32935;3252;97071
466;633185;287798;111102;189387;220323;296109;280823;38858;370531
467;494397;114524;3623;110021;4247;26093;576900;178772;36745
468;380780;420128;535145;165886;4057;191844;454399;438363;62318
469;139676;58739;6315;79914;62139;122791;221313;178818;151195
470;5713;118950;39554;78590;299583;139370;129314;5107;49342
471;49146;171857;295737;413717;40750;250285;93243;64278;24977
472;83546;19611;245246;6346;8403;15695;15186;70473;155791
473;fail;359573;83605;723128;376136;284962;772960;6427;276657
474;262283;35085;86569;56409;76119;15898;39333;37342;24653
475;131388;20757;11267;180407;167514;88647;293116;232020;324052
476;100558;74331;46867;29281;101770;140972;57454;146484;75801
477;108557;383190;113580;96895;961;10108;312940;227534;8202
478;514520;40983;135838;81808;115551;95250;34079;280977;53952
479;81279;220179;93401;184546;32931;66859;97885;25914;14170
480;236007;319656;131985;55218;54607;57325;12314;36297;122474
481;321730;266679;118923;94721;66986;49762;123355;310484;23272
482;137660;179587;45533;147183;18448;10743;167025;64884;167112
483;885888;65522;309672;75499;302350;568866;83129;202932;396244
484;224332;41842;423922;316414;512073;88954;75137;65432;34496
485;171079;8549;212221;141477;89814;13012;42425;881696;350751
486;23798;10434;26797;128067;6611;101136;1937;25643;176771
487;43810;139910;38378;890;9074;19821;114330;261167;16000
488;648943;12417;69482;56787;10332;11078;34283;139974;213436
489;526155;8499;5821;17713;117197;100437;27148;82997;15089
490;155026;74251;7656;110354;68373;243510;34615;160402;73970
491;72735;140590;168451;186804;22474;13975;39463;234458;3091
492;22593;204392;219074;341015;22847;30699;229682;239884;8832
493;89692;98295;5273;11122;154973;7841;142535;126360;8479
494;106599;9514;14363;28980;165131;54825;12612;13559;253005
495;2276;166992;211271;6944;55629;14572;175771;671311;13653
496;745731;183247;78330;11562;22048;220029;761401;484688;36670
497;59678;26234;7788;10673;10439;115875;187777;86486;142458
498;55723;151594;146506;169924;88073;7185;92138;69168;4708
499;fail;47669;537124;158029;104891;444738;876237;226182;472229
500;459828;77039;344939;62969;133750;6769;119075;29620;13558
501;81880;97268;4085;89920;37084;4671;162608;85919;45038
502;321011;135110;66769;80425;298589;108136;38588;75966;38821
503;33358;141733;24241;6265;19705;28645;326043;247119;226490
504;316784;183462;106834;233318;346342;627861;191221;8471;320332
505;85658;42526;92846;246306;214733;55288;121672;112167;495093
506;505121;210177;95450;322371;424889;fail;409479;214917;127750
507;264858;564516;694913;128759;768621;146355;64719;683129;71080
508;56929;54023;844592;157009;30262;57722;343359;18453;187323
509;261106;12129;59810;145068;473597;29531;245816;33744;273561
510;39696;27834;60452;255633;110476;88980;15435;36338;109366
511;16360;139510;224548;70979;39000;1150;25484;239022;62547
512;199898;125318;2502;255132;74145;73009;11935;272302;281063
513;25295;103021;52123;65334;99810;33383;51468;206389;27862
514;137422;161097;291123;141341;133522;9288;79134;74668;71436
515;173334;77213;1229;20132;47281;69239;270192;394;133311
516;405967;133609;162896;604497;78565;227533;414446;341775;153908
517;48171;18528;44846;14166;11667;83600;502336;141762;208688
518;384604;243413;61119;450022;473175;175051;298583;189169;53564
519;fail;391652;363849;155854;36914;177021;177578;45926;878922
520;41294;118863;48578;18668;255362;52844;100528;193257;98708
521;71006;162539;88314;52774;13140;102147;20616;44896;98585
522;597826;130938;802484;6036;106073;98374;15586;352769;166726
523;111099;26610;247465;52026;30162;51491;87561;93166;47764
524;356636;196000;5084;199110;108628;4509;435361;206578;53317
525;228692;297601;18010;38302;328224;284501;29829;5574;26400
526;40126;143293;270662;53942;299140;114443;61650;26277;2717
527;242783;256879;194965;73229;387434;44360;176281;182472;33443
528;338350;6509;326155;15205;250685;10026;206090;333492;77251
529;222933;74525;45416;108658;255287;102265;123470;298290;206406
530;227237;160667;671944;164945;652997;43159;22195;209361;197250
531;61918;135975;43977;47131;2573;25536;46231;67339;23315
532;59268;62669;16793;34501;26970;175060;166500;2220;247457
533;31848;63536;16940;136467;94569;268508;119603;82571;201889
534;119102;302768;427475;358976;63064;6760;128079;106686;fail
535;38528;155877;56439;9864;130608;27510;38699;297887;390306
536;43048;168814;125815;185934;154783;13457;96343;12230;177758
537;775622;85639;342815;24262;124343;583756;187112;73918;215896
538;239361;69092;218851;80345;85829;277646;70155;196257;162857
539;28692;38678;54048;261086;202470;135544;23940;438224;3441
540;637216;259845;49158;129109;252921;48253;18000;221341;57270
541;228452;46915;21394;232946;382860;119486;141229;141524;64314
542;289445;84998;86673;65574;21510;152036;7845;99085;31750
543;183009;70668;2869;3472;51713;235706;106952;145882;27524
544;163787;458359;657861;71777;286124;102327;374521;292742;146355
545;213513;380431;855;80349;64959;53117;71912;131971;222911
546;55475;7365;307033;51791;103087;fail;103791;67455;47320
547;4875;167361;74545;192065;1868;72072;72946;90098;416287
548;261206;36545;111641;156971;103287;31395;127315;276242;205365
549;145620;132830;52625;30357;157331;42165;125612;40072;168864
550;345303;294025;271824;135648;252699;66709;810156;55920;94859
551;501873;144787;560788;64616;182564;38468;140560;35016;64535
552;268117;388581;80542;162646;124001;151063;85674;47111;235446
553;603974;352138;10515;451303;244778;12074;219421;14876;49401
554;3587;195926;78075;265381;67635;366390;580326;178655;3507
555;349127;283671;61844;36902;44527;247769;18605;38587;4856
556;127958;120593;89134;187009;42061;54833;20838;113462;140944
557;343681;35359;395010;93975;158375;187693;254184;97451;26674
558;157366;9275;12206;54612;129036;77845;6865;36526;223160
559;42839;910867;145261;414129;277819;612467;334991;118353;384204
560;25786;186354;25041;85066;136383;184078;826;60526;287493
561;61908;69035;6170;27659;242623;160955;273408;37857;196588
562;57903;282637;113634;44913;17671;366792;95372;20745;265361
563;14971;317513;124984;104522;15039;441204;597204;1026;fail
564;58379;22199;188741;28810;68013;73845;11966;130813;38507
565;9865;87748;303594;21490;146168;81759;41281;19297;39950
566;34338;56518;83935;173038;895;74655;93186;244777;59031
567;76858;84666;104948;71163;21536;871608;3831;70686;56151
568;32059;260007;178366;5058;10759;54697;128182;13525;172159
569;84199;343899;26345;1728;90554;97414;97519;100486;194171
570;24972;1972;342671;253101;40903;17641;277993;386491;113748
571;129078;284120;39617;670050;40626;294734;280719;173390;207000
572;fail;127332;82211;250444;98904;344;896934;277248;107432
573;297436;113115;50613;248115;32695;359598;194033;767456;255431
574;170903;252934;185925;135452;50432;251778;126437;114668;208260
575;133232;279411;91871;78002;203327;18029;114232;274506;139350
576;242850;217075;100984;229491;201168;513205;525779;25721;209884
577;38762;30394;305660;139835;22802;529320;74094;569424;101987
578;277446;442385;111301;157427;366739;84334;35762;3767;14925
579;5424;173096;170791;18863;205879;10579;15202;121325;509277
580;176734;305232;19572;67048;107409;187065;40172;16297;157944
581;83134;54947;196807;217386;133153;54812;79176;157591;406456
582;174923;109599;139909;40188;5405;4319;81710;194286;81149
583;109346;178703;370356;69018;232815;37680;91138;54380;42059
584;51270;38861;49280;22633;20701;166777;9067;1122;82696
585;253643;282110;87127;221094;346942;23754;221572;468610;78590
586;228536;9580;22237;336605;448733;205009;78573;11260;293795
587;136889;375364;82424;17634;31172;32838;119877;563163;188643
588;53859;669936;7698;52438;43997;23905;184604;104324;30016
589;144538;381739;349436;16036;15873;5403;518875;130216;646960
590;fail;57132;750431;257390;207794;3946;31328;153104;174132
591;258375;165031;125664;20998;117002;34756;261482;115066;6452
592;19129;112652;204973;10389;274724;194239;38311;35835;129428
593;160612;233426;26749;53969;300303;30804;70581;32378;355065
594;104273;75901;543029;6414;23433;145924;246413;108052;37784
595;98757;2404;42557;49764;51489;178360;102403;191107;118331
596;175358;174574;15842;144655;57259;74665;33824;4732;217049
597;47104;55667;287816;126443;228986;131354;29750;20386;529396
598;16152;71787;331123;49727;128812;69970;8238;14936;178016
599;329651;292599;861545;219187;142084;325536;147090;132100;232678
600;311719;184223;152646;70055;7091;52201;17870;211360;40605
601;573073;116267;160760;24845;58305;508328;79951;149260;561595
602;374091;158833;23189;56111;113238;179992;1146;71107;95300
603;806900;132526;154888;41508;12457;33918;34539;94458;12147
604;36691;139023;10785;163614;211829;55435;77966;33255;4706
605;9197;276206;247215;155396;97913;342827;56649;176753;206184
606;249510;28967;37588;146968;85560;243615;192255;22901;14267
607;14210;300262;34173;11278;98344;129461;74769;73195;64498
608;15457;73036;18877;100683;158828;26594;381945;40327;53113
609;94534;74397;54936;130161;252681;187232;243672;87418;2123
610;269552;435950;596708;69051;114234;906;337220;440767;287007
611;16368;87265;110901;24207;109013;279265;179929;49408;130896
612;156101;8995;53077;39243;1798;38146;71770;177384;2218
613;38854;24332;27089;65870;18767;180061;64890;20792;107464
614;15126;88904;10242;16627;69837;176585;210044;14615;10320
615;35352;141016;125422;20883;183606;110675;268765;164655;167122
616;104372;44267;270170;5381;104040;116222;69544;236684;172096
617;15403;165971;86739;97592;49781;4095;245995;102253;38674
618;13323;33083;77560;183621;366301;93535;1089;16981;42548
619;547021;285241;49429;128748;602878;189875;233556;10523;148331
620;92148;60084;171142;67560;1870;64872;69008;85628;110624
621;351176;7532;40111;145787;36404;161905;75060;316940;25351
622;63230;25988;682651;744669;161405;124384;17290;449355;193795
623;280347;84722;117803;257203;166457;113280;51340;306326;195722
624;11175;41443;40720;120205;147446;76221;160203;67503;98870
625;142397;3660;22056;14070;37207;63375;43949;17173;115572
626;51362;547797;6637;137721;89421;150619;63008;97155;101005
627;322072;633689;54453;34024;839942;fail;72609;133543;95025
628;110126;107162;18652;30030;33649;305450;295416;71127;8101
629;39490;91766;62126;6581;77127;86983;183761;130075;47032
630;159366;25096;160685;5421;130843;88832;56725;39637;198118
631;131993;122544;17913;64641;172829;222485;262150;142202;19199
632;220796;183175;49429;260266;21218;39458;177132;7297;2867
633;90579;104860;61270;24180;434374;108663;450424;fail;64157
634;610705;157783;199399;277803;501067;359692;219781;308931;200850
635;517002;352170;121486;252776;95207;469874;109073;17169;263234
636;123161;18169;133223;156049;211928;174527;143782;10216;16862
637;21434;12785;120993;164306;56484;53738;16204;221761;90574
638;69618;1469;160978;92438;688320;38232;558213;248267;530788
639;190481;72660;41094;29392;53063;88083;40157;6569;176325
640;107866;276355;58389;34603;120716;96641;371123;599033;451745
641;407615;64524;271065;10323;28742;22802;29605;133815;99334
642;58632;571950;369509;737880;167614;38499;7325;277202;115006
643;236285;216639;25755;22496;174894;145286;189872;20415;165109
644;237472;62842;3374;51908;17000;26217;354039;96376;7715
645;210180;602113;165050;226505;1448;2162;63499;275735;234985
646;178418;372647;152145;115835;17797;54494;268123;381581;447297
647;70277;101888;70390;247005;23634;155843;37791;267279;40567
648;fail;144773;56397;97196;66831;352695;160191;430784;81851
649;90309;22696;221264;25328;82378;200831;184919;125524;332703
650;88404;62408;139756;282530;358218;158810;152961;210071;104612
651;3353;103309;102269;108694;62931;134594;102293;93041;62778
652;362463;87996;147311;170798;8251;48687;26963;114686;188844
653;52845;23999;544856;67247;117072;257762;510198;246426;fail
654;591439;334290;42803;14305;115520;135664;85908;39897;62257
655;637407;100944;89118;24397;161184;249355;25056;628670;198806
656;95254;128627;44994;29129;492118;28379;111533;146314;305341
657;440498;36170;56154;146157;152602;83560;134676;100278;67903
658;41776;11107;30455;109450;219;8478;207301;108735;458907
659;62503;37633;20937;44294;62972;399877;176448;510151;191322
660;fail;10654;140248;21709;89389;255858;163746;75250;268183
661;32798;45816;148629;18697;89164;63544;64399;83286;49872
662;261058;66630;97920;94716;78251;104924;106959;195402;195492
663;79964;1661;105184;197807;60146;355555;80105;472774;44886
664;18875;34310;31928;27765;292407;72475;281165;81397;15365
665;380405;356576;121314;270437;132427;167813;209825;223137;836996
666;311772;58924;59437;59906;178503;97948;31366;8629;15217
667;33555;29410;18997;10103;41093;224816;18034;228182;20353
668;401151;77763;57257;477803;222308;529548;30597;139381;88873
669;fail;122850;51910;250548;250261;155498;317292;13275;20714
670;219139;483965;7154;73444;108081;6375;49732;12758;171534
671;189863;78249;34915;22130;4484;53538;325751;63185;27317
672;155059;52659;4007;147002;48257;203015;20247;105466;12045
673;92833;75187;7013;119433;20938;21348;238019;10932;56132
674;390668;250992;17385;45263;46421;208595;83598;197220;116247
675;117925;176333;14254;25241;118104;22993;44984;202732;222095
676;395355;423658;271389;359786;78980;134959;94494;69626;6201
677;30207;190328;70842;87251;125774;407934;72324;358490;98428
678;26447;456581;29497;31770;338934;250179;417305;527624;33187
679;125516;154285;80260;84857;210359;150849;295587;247079;fail
680;267022;441624;5328;181;21666;6408;173616;365850;590297
681;379429;9920;131156;3572;128490;103644;4311;122000;9119
682;14136;136178;30674;331056;204750;35874;49108;32336;76521
683;127377;41143;144235;80917;16588;93024;60288;44308;68838
684;164787;163224;552807;362905;110713;179809;324799;47734;55149
685;180697;6617;87851;372694;104356;195114;41985;258820;921
686;83832;26318;390361;83708;41460;144568;262499;223035;157364
687;33411;87111;91684;14728;165346;56778;241007;323298;181780
688;68425;51850;20593;15673;160040;100053;9388;111716;91500
689;176326;91710;79323;60118;145130;204659;64655;89651;845923
690;38183;159993;306750;6385;105166;107450;343105;314393;fail
691;181993;14754;18231;303432;56019;46058;54312;47060;16062
692;115671;253074;197925;154514;58591;117408;329107;233836;75650
693;587573;274042;430;42391;99524;116220;121702;1210;63765
694;608340;18706;258321;98958;114930;81745;327282;158864;265805
695;812864;22076;187679;651067;764702;544609;19727;51966;72680
696;567206;212109;316240;94836;668323;98231;292211;207564;32838
697;255392;86578;279923;55551;40023;829245;413176;696680;60210
698;109787;453751;387241;327019;85460;241952;98943;220101;fail
699;4680;302878;22177;57775;95281;63594;196791;186678;672
700;132580;82862;76944;2078;73568;59250;101026;108233;338820
701;113156;321640;24760;403466;45374;81677;62538;63321;55075
702;97889;918684;374084;64822;28183;39224;337201;405758;174662
703;244365;89575;142399;17127;2428;190138;fail;241602;93111
704;505373;300251;43825;38046;3706;1065;209913;32135;26783
705;41650;241941;131568;32945;15571;265577;638577;129501;61259
706;46162;65777;111333;90815;114385;178991;57274;59863;12675
707;fail;236251;102547;11737;2283;237327;54104;4102;126504
708;102468;99483;585279;25016;299062;67909;336128;355404;420041
709;119263;9219;154182;45727;65514;147139;131506;38210;34454
710;90647;607967;16872;6977;62095;166049;102786;463438;72898
711;101426;246879;603935;237431;271292;97260;296728;199743;86990
712;701097;80167;144053;42886;338308;270598;12000;42189;fail
713;161703;47055;90445;61977;22807;263371;45138;142024;87859
714;274323;21173;232490;85992;7406;18260;141981;40521;310480
715;157386;44662;19307;93705;5544;12663;333049;27906;208055
716;635531;191097;223846;185086;566459;46738;77471;168247;20778
717;424875;114034;227266;319031;243924;69318;396819;256345;127515
718;513014;146446;170641;142383;543706;117699;69350;13274;99466
719;379299;640146;157992;187654;53904;32623;88908;464462;133402
720;113351;364921;611687;270310;111175;426700;6781;614220;47791
721;119164;49068;140247;247880;78910;33982;107783;48473;2586
722;136018;108675;31082;21666;156933;148206;33927;162764;114346
723;79066;34860;419728;39275;105303;445806;160991;278395;319391
724;696678;557212;199628;165208;124470;313961;157785;90544;53248
725;151219;38813;69135;224732;126666;21399;97538;110032;608915
726;97073;25025;5628;85328;11228;83190;30243;30231;207655
727;1100;13983;115309;178275;98679;108306;118291;18500;317641
728;281576;9700;103537;88836;31364;61145;85266;15057;233312
729;192976;108990;14372;120781;65254;50828;372753;91103;20233
730;382241;3728;62947;155751;65126;202455;466076;85772;179950
731;81094;29596;105042;402;462465;13256;49665;188180;733544
732;6837;190221;575150;126627;12234;52043;227641;213064;112756
733;90316;377482;179596;292424;99391;109119;28354;6709;404899
734;57328;313766;117534;33514;72442;46073;25884;8078;250522
735;108823;33255;245770;624927;23969;723561;238371;28326;339683
736;261609;85628;56210;70313;475069;8291;25089;249405;208903
737;66101;219967;138313;112315;297770;546472;31617;200216;17882
738;30712;44037;87941;197186;379410;11306;8389;48248;154706
739;392886;20401;58844;176476;113281;56937;51800;18312;18128
740;61550;200666;144969;98353;12986;87791;30310;196266;94785
741;228932;529794;124124;68856;432569;160671;117541;731144;83189
742;309196;182869;279578;20530;201890;6089;168422;100459;278317
743;117546;270153;12677;117396;62637;303089;85095;19768;179085
744;56918;77254;279808;71182;14120;135073;382912;110541;63474
745;638529;68220;6613;91931;26070;332101;218762;143902;72360
746;261126;217456;62173;76142;107657;120720;3366;154129;60606
747;304601;58274;1305;53406;43564;84154;17331;178143;11479
748;37527;164283;52716;fail;77620;46395;12829;77078;309005
749;228674;631122;535933;85054;81094;15917;304020;44129;339627
750;448659;32382;125389;187480;144099;51416;21111;114009;165716
751;32279;35786;237560;28133;129978;652778;90049;69746;171181
752;266499;74835;133849;50890;8529;54178;82852;23072;189147
753;34414;145150;45581;24869;223482;46220;63584;59688;334597
754;587673;848;276846;11551;169941;80411;92242;161042;26727
755;253891;22152;340282;9314;106284;37855;208666;98912;81360
756;661760;580808;303170;444838;138725;157718;186416;178586;177243
757;280365;236628;24064;52672;318614;63691;57215;130864;139755
758;211252;35277;17329;69315;671796;36158;211715;325813;22873
759;384039;76141;275831;433233;312905;220131;793503;288036;210883
760;360233;230313;139144;301792;13329;156672;91006;15937;290517
761;62020;410916;40569;95722;43198;165615;92121;22447;118684
762;151546;423138;11562;91702;73023;97279;fail;377948;57187
763;238931;23645;42319;12647;11339;82723;11348;234247;138973
764;7788;7583;40307;28296;113800;46355;72489;246164;393200
765;15174;37718;111485;76950;334276;8005;40954;26182;169862
766;111174;223908;3393;39440;85287;83443;4458;107483;138749
767;179296;179597;102737;86451;328576;100145;35702;133291;67124
768;48563;169872;93038;47710;29517;163629;255584;170372;205964
769;612863;118478;163854;75287;105026;30059;60309;287389;17874
770;108147;118521;55209;1388;44770;45157;14566;76778;329072
771;116501;76509;66227;161159;13792;33198;37677;47354;118075
772;66176;49768;75318;54542;26354;5576;121066;46346;427075
773;395373;349668;340561;111581;305491;78376;161145;80307;745332
774;134716;60899;39581;145883;10505;4900;33862;432746;144963
775;171831;139103;348306;769;169286;18451;110262;44256;55269
776;160096;149704;68932;190378;85682;46947;118789;136030;136820
777;106852;93543;130779;520974;56453;255591;170516;78292;206415
778;53646;88504;5785;414087;104546;130533;137252;477506;66917
779;32241;10215;123894;31814;46642;158174;75263;88321;40870
780;fail;17494;775984;357621;32758;39395;337361;214215;91720
781;289674;113936;155197;35011;28743;26032;186294;47463;58069
782;10835;185008;214441;5820;175542;144672;120809;483095;383219
783;252194;275345;23521;42271;170160;43371;90931;162158;122251
784;123258;203536;416165;219594;29433;51694;446915;fail;404765
785;161841;51023;350263;119196;343037;379953;11581;115317;377978
786;397635;143750;222147;96135;40980;30413;2205;326759;222788
787;53688;29053;54278;28884;85328;113507;159375;72400;78216
788;166774;15046;71540;94839;247670;86367;22084;55468;220889
789;654906;56088;111895;48317;14385;25803;465832;202089;365740
790;62894;2924;104222;12886;43207;1523;216030;298066;74370
791;442941;123004;12362;45057;23162;81288;13362;27955;50477
792;4300;39068;49379;64215;75980;379846;52642;9073;64029
793;390976;369576;19204;120562;21986;88348;52148;43867;30662
794;20637;91;47831;6157;264890;25479;58596;73010;134174
795;344077;12215;83958;64413;36710;18406;fail;570985;41885
796;166539;66320;833037;141660;54387;135244;139735;48021;632732
797;588436;99945;220371;227082;30623;76271;38517;236449;17626
798;128157;8085;180220;48775;96263;18084;121613;2787;206633
799;1675;185613;183696;31208;92342;313881;265989;209671;47652
800;71343;4417;358540;248131;84998;186612;195669;312907;213070
801;268503;261986;289634;110943;31537;268268;7025;552659;18132
802;208518;384796;74883;126399;96244;39764;391677;869244;193209
803;4363;15050;7970;11412;43748;38794;146259;62137;128069
804;72515;3449;89023;397434;12391;507266;527506;2378;368817
805;23969;142216;226312;124822;87398;308197;300911;8663;51757
806;17634;104230;83296;28336;228689;108121;28983;121059;149999
807;172916;179356;35747;9474;13161;50320;101367;218631;36450
808;156179;159899;76545;91854;189462;154783;124224;302840;393572
809;94226;881760;252806;53405;12695;578540;143327;385303;110190
810;148609;70472;136423;33038;49608;318755;532336;106957;84065
811;17923;42099;86869;57234;35209;31248;137721;102873;181102
812;5918;45539;57139;40495;15130;177201;50673;23336;219006
813;104031;17588;28909;29523;9038;43524;41935;183835;42363
814;48709;16368;107807;43632;442210;53754;183844;171246;15437
815;68366;419234;259417;41516;48636;417201;192059;fail;77522
816;32294;38383;165704;55931;233535;80480;61019;167117;41
817;56096;106765;33696;309697;160006;209586;28181;39216;1068
818;386203;38285;180609;690572;627715;114915;255150;100842;501509
819;175935;22528;70003;4251;26141;125382;131600;35968;259777
820;489559;91625;255606;32275;25372;266450;415404;162182;29477
821;265711;159343;225192;203152;110506;103563;177871;592868;629136
822;267858;128066;251820;145866;278925;37600;35921;32553;237870
823;36152;209701;20563;173392;140061;310777;366313;157284;154844
824;128505;20265;89693;141551;67005;65979;269501;265279;118522
825;444754;207559;56035;662821;256873;5358;25989;20345;138383
826;73096;55870;56704;295631;34337;46587;16872;27460;88078
827;282414;6235;167392;178644;10488;88378;17040;262656;20399
828;286096;504993;236801;230164;215390;150622;88748;339953;19017
829;49002;2934;126177;95611;111813;62306;44286;11187;108416
830;129396;17959;565366;55397;7154;158351;135841;262466;289413
831;499112;50164;467790;224846;30585;309954;357312;506808;115419
832;109492;174445;55409;238040;124872;73249;497424;89753;168345
833;15500;19429;7132;106659;116584;189569;144784;8734;55635
834;110061;2453;41096;8592;67005;13814;60758;167386;63233
835;45072;47973;163489;185606;61791;41919;97437;45706;209624
836;65561;122285;40749;317384;66558;130748;178693;53191;93005
837;2860;54968;61577;1216;172562;9607;65016;70383;52877
838;66660;1518;112225;37824;200892;10725;93247;69281;109978
839;20668;369055;75026;11080;209512;709351;301055;117366;183588
840;272811;89910;114009;193487;252355;23752;58768;27130;377789
841;571421;76333;376851;61932;fail;44656;36684;134340;8104
842;25558;63507;53720;57969;25799;9769;31416;224638;20556
843;38338;47001;116513;73384;97739;27640;73030;200814;227281
844;691638;fail;366047;235184;576420;138321;176213;78294;244496
845;138107;29644;78810;33897;33997;83002;1158;50698;321804
846;64567;625284;63067;94193;295944;141119;136091;242861;62356
847;348029;221902;19237;177869;524399;99876;205518;247417;97584
848;76447;13123;74372;116646;233297;15637;41314;43359;35069
849;382988;286169;24887;231037;25953;250101;3618;22838;189209
850;327073;92724;195203;228069;52885;26035;401039;fail;55393
851;12843;254239;18261;126304;75609;71768;138966;102979;177671
852;159834;120852;78836;77951;51993;48935;128176;37802;61051
853;12596;51498;83973;221181;100264;406265;246403;fail;102925
854;515472;348571;78920;170874;395583;222085;19866;79271;53312
855;363029;138908;95195;29462;37838;23362;124936;169963;122947
856;54650;222732;343269;112933;92299;136290;487865;429770;48759
857;12084;11800;149268;121120;90207;24718;26006;116415;26608
858;147738;24851;25003;92747;348851;78293;366483;36813;90518
859;213519;25091;fail;25356;16613;35730;65932;189555;28507
860;171776;208177;368152;45303;116282;23540;85681;33714;170243
861;686336;132554;34916;139978;86317;183914;18295;7051;20608
862;156791;156928;24915;81030;19030;72168;67973;139078;45412
863;188240;847;252899;346673;118174;342006;67461;128819;416515
864;133172;144234;46485;288722;54022;105449;186194;284405;204391
865;179246;165780;2344;8429;13318;79285;61299;1071;28644
866;68458;166090;308267;50480;512185;525379;269192;631221;293992
867;66405;35072;8708;109918;60223;467448;103970;3289;42737
868;159984;184330;618623;160832;185742;239227;139691;92287;156758
869;83718;186699;67249;386421;52956;256539;129972;187438;9331
870;198553;45206;428888;448022;57571;200899;544923;700621;207451
871;47137;41493;209221;261219;289732;18238;28794;56543;111267
872;298957;78123;19377;103463;311110;19563;27655;72011;124739
873;181937;118424;660682;220083;29329;132287;399753;524837;13931
874;203311;444775;182648;52518;109709;241296;806160;473159;441089
875;491555;60883;479350;50472;893333;169760;397040;93094;218105
876;382989;fail;11948;81376;148732;415171;21713;161920;184806
877;432019;105171;130873;56359;61464;432764;263203;540448;368417
878;258175;107589;16922;223952;352520;227137;33572;137967;17019
879;134826;113137;39284;25567;76805;153;34196;115484;1851
880;222981;927;63252;134747;8633;89376;128321;36129;210361
881;433124;58742;172581;36672;71967;712;109809;133714;890
882;334084;72132;35857;62877;20746;288261;90500;1069;542829
883;117;100772;49765;68548;137659;195395;50454;21006;135619
884;661830;108720;100571;259089;91878;199922;202277;129837;41512
885;205771;122726;437091;111986;39040;253997;28278;544787;92822
886;279429;91452;152940;7235;21963;15574;162744;79829;136408
887;102935;57835;78525;4278;60862;21682;83815;8548;115939
888;36369;1730;22359;862;122975;36160;171;256444;312572
889;15676;242105;545356;206678;121248;75246;214314;25042;315220
890;1763;122447;200143;60682;7453;13779;12282;49653;13838
891;48720;717881;87853;70044;104862;417981;21636;22870;93894
892;146159;110546;48281;4930;351797;101738;60514;161647;164677
893;194674;293292;43957;198005;160025;14468;7435;8226;30594
894;123869;127223;109801;159380;565590;94869;272122;43284;317013
895;496067;5846;164767;51382;41209;15238;28519;142587;704
896;240551;150466;238952;141948;606884;156968;107701;104280;36165
897;46465;223800;112546;53515;366670;123101;67673;237217;80505
898;188238;168115;167946;178307;35142;318875;157571;6416;629497
899;613192;57726;87803;275513;40816;129625;796586;111812;116018
900;108100;115575;163182;13202;20339;19352;46315;134023;7966
901;117684;34737;81759;47829;213809;13382;84272;252178;42988
902;95033;189147;240280;1228;184790;115588;129129;103253;177174
903;313871;8971;10603;122722;129140;1005;8004;25802;21550
904;48331;19066;62984;120398;6707;118694;177507;21528;80240
905;356801;164358;52777;269330;3479;597530;17122;246170;711531
906;193711;538230;47266;97439;504926;fail;347839;81444;383916
907;85312;43564;57012;11922;36131;111016;70390;221512;1124
908;252159;64403;244642;328729;167436;251670;114917;288568;860682
909;322415;259211;24221;379902;99510;751087;fail;64311;41495
910;390656;157452;902394;107381;80328;613;164877;76941;17687
911;611570;510861;57465;24933;697599;348876;fail;105159;267531
912;32913;95538;59904;8503;77961;13367;179356;66871;46956
913;3011;312859;94363;95600;47530;907277;17517;109664;202872
914;672903;123148;355404;13095;140748;221486;15621;89838;144969
915;366878;6438;27375;905;210991;240292;177905;279976;186481
916;773638;213221;217272;277753;263826;354402;135633;319404;23987
917;438883;139571;189296;6477;254528;102123;107836;22675;332166
918;273573;189196;77409;38590;25666;179039;173062;109797;99042
919;603354;74021;131895;58223;110500;218411;73402;422286;75070
920;358175;265957;121976;4735;269695;199732;403917;413432;262363
921;217836;490499;10925;111812;315372;235550;27858;192585;470555
922;287006;461382;220343;221352;415179;247577;97951;179497;2241
923;273512;162151;338825;109144;265484;103142;229819;127161;110703
924;31191;14544;31184;54423;48095;16853;48470;303702;503650
925;39297;28764;311437;29201;157361;118268;119515;162792;51837
926;148230;633188;47609;479380;289116;458732;387919;18821;167397
927;81105;62614;19812;138666;41261;13799;137185;108985;97022
928;83652;343594;134956;14063;17860;77092;359859;289897;305222
929;164856;252391;85892;232605;89890;107070;132240;39917;55074
930;35867;13415;48304;1328;159768;22287;97985;57556;92888
931;25661;39630;49069;221394;24830;13132;222101;92103;70399
932;21823;234835;146249;24746;59571;11202;62278;8799;143537
933;156675;62333;83250;480296;33082;130627;74711;44103;321298
934;553889;296300;360263;215880;106951;93006;15905;25960;97921
935;35192;304801;163949;472244;23421;151993;94968;1908;425106
936;428;145770;128183;37910;152214;388179;520115;49506;174398
937;530784;211213;235435;16229;171974;286089;90599;546493;15196
