;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
1216;3698;4865;3717;7314;2784;14791;18116;24519
1217;503;5711;726;11831;2258;376;18082;26708
1218;2892;573;1150;4908;663;3432;18629;4397
1219;5074;1962;97;8066;2526;5085;2681;19398
1220;5736;6668;8079;17232;3616;18286;78989;10254
1221;197;4331;20474;1701;5554;4365;7540;854
1222;9520;4564;14413;1715;24301;4766;11677;6623
1223;933;3474;1676;3526;1506;3132;12001;831
1224;13042;6429;1925;476;90;33895;28631;23106
1225;3254;1975;10153;456;3340;9490;3039;6757
1226;4827;3408;6952;4823;1409;13021;5923;83498
1227;5168;5464;7691;5307;5736;3254;10041;66803
1228;1350;2929;253;1305;248;537;31351;14243
1229;570;2139;3356;5723;2658;94;21032;10048
1230;264;681;387;6505;2928;3401;19060;3378
1231;768;4700;551;3726;7130;1983;4239;29794
1232;886;7290;4534;3843;613;5547;15798;106151
1233;533;277;4478;7520;583;11408;148;30014
1234;2474;3989;1002;9593;10899;3705;28442;85168
1235;7597;2595;5919;1399;2186;6487;5851;30273
1236;8342;530;1010;2610;1153;820;7088;78
1237;2178;1375;7846;3266;1381;6949;37265;869
1238;873;277;8643;4485;4274;5024;11810;17348
1239;8999;1602;1651;1794;3013;22006;13249;20359
1240;4091;4744;4584;15182;8286;4992;18063;25866
1241;4033;1445;915;1172;3890;3219;1793;7781
1242;266;1169;252;4082;282;9726;7420;30642
1243;3675;2325;1685;579;2864;4339;344;6050
1244;10600;10176;8993;4315;8930;4644;94902;25163
1245;3340;1986;1159;3461;1507;6890;5266;3509
1246;2555;1905;17601;2275;8191;8553;35847;67502
1247;1868;3697;6029;641;13812;6144;1089;66722
1248;12086;2274;5833;9812;8446;17286;5049;22368
1249;2765;1813;960;2419;317;3234;56029;35654
1250;1601;1569;9886;1177;5946;1586;700;9087
1251;1431;1793;5478;8394;7982;14508;20610;1699
1252;614;2536;683;1793;954;11473;22994;45
1253;5503;3582;627;4635;2732;2859;8871;13259
1254;1520;3219;541;2754;3040;2305;7265;14171
1255;2793;1370;3297;758;2788;3988;31419;16571
1256;7211;1378;599;2892;6582;4144;6007;1416
1257;5701;1665;644;4222;11784;14077;68319;31315
1258;236;2403;793;4365;1320;3052;12941;17266
1259;2172;11311;2139;1529;1861;4188;7561;1630
1260;5362;2731;6698;651;2103;2054;2738;39889
1261;8362;7542;2422;5306;20581;2281;29993;40033
1262;3243;31837;1903;23401;837;1725;3800;49161
1263;117;2241;1619;762;2262;655;8732;1260
1264;2374;6432;37060;5350;6313;4094;41750;36189
1265;942;1775;131;852;5618;2698;1528;14721
1266;1289;253;1052;4311;13165;13057;27204;30224
1267;288;1779;633;319;5461;9948;15945;6758
1268;2699;657;665;717;5266;451;14454;20397
1269;646;716;2683;1124;454;2083;12694;7453
1270;15830;8716;251;1291;1571;9106;11673;63840
1271;1001;143;321;4060;8748;7612;6658;12648
1272;5641;734;860;11678;7998;12959;803;101006
1273;2243;1667;992;688;10466;9275;15037;12868
1274;1360;2051;2645;276;408;15360;946;40459
1275;2002;674;73;3185;1468;14109;1061;33121
1276;2685;1030;1116;27;1144;6052;10903;26203
1277;6002;1128;1431;1435;6887;9391;27042;58571
1278;821;11961;5399;2356;2556;15037;31700;87687
1279;1791;2944;6795;1658;13201;5419;6807;3757
1280;5335;463;2860;3570;1274;21716;10650;25054
1281;4701;1071;286;13617;5274;4422;8452;27535
1282;895;852;1693;3976;278;2411;5271;10960
1283;2880;1692;7522;13531;3658;1969;4102;21621
1284;1398;2539;396;2170;13101;8482;15305;1930
1285;3169;2806;867;2212;25225;19684;24113;414
1286;2322;5222;446;28514;97;11087;13493;49669
1287;4748;2641;695;10175;3856;9873;5906;35517
1288;1997;2161;364;2171;1891;1107;5777;2169
1289;10647;106;8490;2193;11388;30588;32025;40217
1290;1954;2527;3320;4799;4759;7947;49173;48585
1291;1986;2406;407;8286;249;3373;18712;8476
1292;2091;1503;1097;138;302;8004;612;39214
1293;27651;2690;836;1225;4278;113;34778;28863
1294;2687;2493;1191;7877;8848;16202;23740;21421
1295;1788;1870;14821;9783;5307;7473;33992;37079
1296;1549;9710;2551;4514;431;15933;17654;22841
1297;2352;11519;5819;1713;5645;9604;3449;27894
1298;1954;6530;400;630;3061;444;12432;24121
1299;3475;4385;3457;3596;13558;5185;42324;13632
1300;2653;1215;1896;3322;2218;2429;18877;3444
1301;1535;605;6437;727;275;6461;1630;1214
1302;1372;6928;9331;6120;366;3497;5331;42806
1303;1626;491;9581;11769;2356;8691;6563;7380
1304;2112;1326;155;2770;1744;279;39855;13535
1305;338;7213;1619;266;6152;8235;8732;9402
1306;1521;444;595;584;2195;1217;12186;23044
1307;2157;1584;2398;1671;2726;5776;4375;159
1308;2119;791;114;450;3135;14710;20570;49188
1309;806;3687;4540;1640;381;387;12063;99406
1310;11871;605;3504;12331;4142;5365;8203;1162
1311;1834;1603;1563;2127;7450;1920;3368;10680
1312;1600;798;369;2863;2970;12770;22951;8642
1313;1294;1331;391;8439;8505;6370;21588;10083
1314;13524;5223;1064;10979;6417;853;15561;16135
1315;3408;495;5195;16560;3220;8706;11693;7237
1316;1233;1011;496;7836;1488;297;20624;12342
1317;4906;592;1085;4897;2239;6715;2437;14494
1318;3936;681;2828;704;7155;11511;29878;20356
1319;1851;3556;3739;1636;9656;8417;7444;642
1320;2468;5985;2870;182;14647;7342;19291;8145
1321;709;497;7761;2325;349;991;10910;16708
1322;3593;171;8870;1753;916;1155;30626;3805
1323;468;1238;1913;7707;11991;13974;37948;43299
1324;371;354;7215;2818;4100;27922;3323;8711
1325;6687;5182;2942;496;575;2734;8104;33208
1326;3065;627;2921;863;2612;7318;11397;70224
1327;2521;740;1496;2575;7779;4299;4080;20597
1328;755;765;1361;305;4404;9085;920;2863
1329;2097;4833;888;2198;8162;5090;21412;25340
1330;330;2109;696;682;2406;3652;7173;52427
1331;4235;9713;5778;2116;8463;7529;6478;2854
1332;2819;3992;1305;6138;11931;6059;6131;35702
1333;15263;711;152;4320;12766;9131;1887;9864
1334;17543;2370;3272;8545;428;2350;46890;11661
1335;176;2545;3459;2083;13319;7570;22782;13806
1336;154;476;367;5289;312;3169;12271;16611
1337;709;1208;10461;4021;13108;13815;4111;38689
1338;2473;667;274;725;1717;3796;367;63442
1339;5169;1417;976;382;2080;13243;6187;9409
1340;20591;1707;9085;30526;9947;13623;43245;29163
1341;4338;5483;5195;2372;19502;3969;31328;22131
1342;317;770;1693;5598;3352;2548;64;14055
1343;15023;14691;3525;3624;3121;5545;4849;1517
1344;1862;4244;7794;5234;3289;33987;91131;18355
1345;498;4508;645;2025;5933;4582;12024;39344
1346;10883;983;6572;2631;7018;266;8437;77703
1347;4665;1375;115;3157;3051;9163;870;712
1348;707;3977;4290;2939;592;6324;20528;74552
1349;1209;1010;4979;3607;567;1835;6169;737
1350;1320;5513;2444;4589;8452;5106;26386;49296
1351;1396;2516;3096;11322;1455;3219;14062;69269
1352;5910;1299;1923;3383;9848;1517;2572;6924
1353;3079;313;10896;5699;14615;1063;58403;1630
1354;1432;88;844;563;525;4119;14718;1907
1355;2040;1137;3021;2823;1335;3000;16343;10418
1356;353;2434;5661;1683;3525;11924;1328;632
1357;2633;2138;200;1069;1450;8636;41683;14644
1358;12529;5852;17257;6213;4799;10677;22322;16725
1359;3680;10514;905;1613;4951;17908;141;18347
1360;1905;1383;415;85;95;1680;4083;10719
1361;676;1485;1548;13044;3405;22441;6790;180580
1362;3003;664;2902;1959;1152;18092;8704;14107
1363;781;3881;1481;574;9733;3297;3796;10599
1364;2085;1454;705;501;11822;8553;5170;3119
1365;1128;407;22725;7316;312;2663;4362;53178
1366;4621;631;4678;3629;256;4692;13895;20343
1367;1007;16250;1763;6349;2149;10213;19059;25108
1368;8622;5081;706;2409;27712;1162;374;113848
1369;3925;1636;376;1526;2777;1426;6582;22092
1370;199;1484;1526;2083;1658;1099;14848;15720
1371;5646;2765;1526;20802;4744;8874;16318;10512
1372;1703;356;3368;13;682;724;44778;1693
1373;7190;215;648;2021;4082;318;9961;48907
1374;1050;2207;1301;6978;8734;3430;5552;26077
1375;4849;667;263;4231;3080;274;7615;2194
1376;2159;606;6351;1842;3548;9832;3465;25888
1377;4829;2328;2018;1454;1621;2298;15439;41291
1378;3327;1399;594;1043;6098;2076;5881;41353
1379;1677;4324;358;2450;227;3960;18738;37072
1380;1688;2939;3961;1326;3125;18403;5705;8638
1381;6431;528;1210;4156;10066;3140;4568;11750
1382;1930;2317;3439;733;1505;439;5532;18483
1383;9569;10029;9292;1431;126;1911;8769;19467
1384;4083;2104;363;96;914;14522;3906;40747
1385;2711;7365;4384;4528;1612;1134;297;871
1386;87;6015;4041;3673;5340;1451;50352;7653
1387;1371;6085;2251;6387;273;13967;24021;7657
1388;484;2082;5300;181;170;2618;8011;43089
1389;3901;654;1749;2551;6726;10156;7240;8990
1390;1052;5726;548;1804;2054;13918;16713;16852
1391;1745;829;4379;6937;3370;12290;3109;73252
1392;1024;4803;770;10135;16342;4312;95913;39039
1393;3901;6955;6587;16147;12962;7551;38766;95231
1394;1599;1206;6734;8767;287;2725;560;41734
1395;6309;568;6840;845;2095;607;1651;79
1396;26061;1787;1917;868;2262;2753;1513;84037
1397;4276;7978;1968;10893;8471;5933;51290;22409
1398;365;1685;2250;169;1277;10756;27730;2110
1399;723;785;395;3559;2532;12948;19600;9554
1400;31;246;4304;3429;220;8004;8348;45215
1401;13047;13206;1573;21023;9436;8503;1567;20756
1402;8606;2198;175;4834;3632;2193;13978;9762
1403;8035;3598;1460;8839;5263;193;20200;4038
1404;1554;4841;2068;564;3104;1882;4320;42722
1405;4933;1962;852;8976;1510;17393;13464;74850
1406;1655;240;4939;6497;7016;1781;44162;26941
1407;1788;2313;3020;333;3431;12305;15638;31363
1408;395;4864;610;4299;7650;7739;87;74114
1409;5313;2418;3740;4835;2368;4369;38425;4181
1410;1875;1966;589;3504;1148;11363;16590;24826
1411;1758;1207;1500;6015;6893;12327;3335;4636
1412;2216;4774;4812;262;2177;19568;21927;18467
1413;307;19305;2293;8198;3264;7712;21344;18403
1414;591;5281;1128;2742;3466;1843;19307;1648
1415;2493;556;1533;3806;13111;3229;30894;6504
1416;22689;1244;1336;2159;7852;11431;65763;40782
1417;2589;5892;3901;1830;3268;13451;58681;7632
1418;295;177;8185;5764;1701;9271;9822;17331
1419;1517;2646;321;9321;5946;20789;35910;4814
1420;5447;539;4778;10464;18874;9180;12341;10365
1421;2216;1082;1388;801;3356;3653;31422;1744
1422;4130;9309;1773;13292;3599;8215;5334;12750
1423;11032;2020;3825;1723;10057;2100;28944;14672
1424;1656;685;3154;72;8760;9611;5441;62201
1425;752;1400;3077;1819;1557;4920;10173;21775
1426;12164;792;3145;3606;3067;24554;25486;117213
1427;804;769;735;474;2452;16046;7281;11263
1428;1416;6749;728;2177;2209;493;4493;755
1429;12047;2833;7547;6699;10265;15448;7947;183
1430;424;1691;8144;3791;3407;9205;9058;30471
1431;1578;3143;8047;1041;16603;5437;26689;176370
1432;323;5075;2799;1487;1883;6623;19819;50456
1433;4662;1326;2696;4308;17852;4553;2737;33858
1434;1079;2053;238;1061;6327;1032;1289;32941
1435;2445;1834;1364;195;3271;20770;58343;92653
1436;661;511;258;302;17756;9247;4415;5735
1437;2118;755;11103;6041;7808;23451;37690;5424
1438;166;291;3356;2130;3908;11077;16968;32597
1439;957;643;594;13504;5437;8926;3915;3628
1440;4980;6482;5635;1080;1496;21878;22655;62101
1441;589;6928;2064;600;2026;7815;11508;5354
1442;2303;3385;13565;3255;5539;21469;8525;98153
1443;8049;184;79;531;980;12924;6413;41411
1444;3315;3424;9257;939;977;7127;8766;31305
1445;979;2743;9062;15042;4022;2282;19020;5612
1446;93;1155;3702;2732;1530;3171;3229;11702
1447;2521;831;910;82;2033;1111;2379;4612
1448;2960;1763;6394;2974;18878;3397;14422;54753
1449;1952;16707;4592;827;7034;23605;16521;38169
1450;4044;2558;2757;10312;1333;4931;30711;12725
1451;4681;182;493;512;657;4076;9575;22266
1452;343;714;8903;4793;13614;15651;5419;18193
1453;813;294;719;945;6508;2245;12392;24453
1454;2312;479;608;397;10335;11398;6431;20695
1455;4177;1210;751;2902;1150;11663;14289;7774
1456;4128;1826;3551;1037;1845;4101;650;33148
1457;1782;4185;4065;6309;4141;3233;3082;14282
1458;3573;3556;23464;9121;144;11996;2898;25423
1459;1346;1005;1559;369;11507;7771;2228;24402
1460;1458;1114;583;12073;5997;7592;882;2829
1461;447;283;7807;122;1325;676;1385;29183
1462;573;3169;456;2758;2435;9024;5023;262
1463;7767;1462;378;21;5985;41334;5340;9728
1464;1081;3442;1031;3241;7213;11068;8279;27919
1465;798;177;203;4215;4407;2734;7338;15170
1466;3074;2077;2537;189;1018;17735;6073;103067
1467;9601;397;4169;4713;8231;9447;5304;56788
1468;1221;14267;4348;1998;8171;633;26955;5529
1469;4130;4118;988;1088;440;2087;1421;12762
1470;264;1548;2725;5932;4300;7127;14359;15777
1471;365;8283;748;876;1124;8522;8056;3918
1472;5059;1611;379;2224;9360;2676;11080;24592
1473;2374;254;5052;2745;17242;1251;20206;976
1474;11582;7979;497;2752;4826;22558;15583;64413
1475;2950;2548;6209;8362;968;9194;58165;30067
1476;394;709;2183;6119;732;14164;3357;99805
1477;811;1149;3017;50;5355;7777;25495;23403
1478;1909;298;1188;1452;3095;9631;12482;14404
1479;1441;1313;515;1959;2223;5152;7667;15029
1480;2852;3012;998;5737;10492;11859;21788;13176
1481;1660;1910;3558;1970;1793;3717;5114;6114
1482;3608;2234;72;3983;844;578;799;10074
1483;1631;1156;469;1898;2324;10215;9237;7897
1484;1081;2813;5657;1564;1811;3936;1733;81134
1485;2414;1987;4019;550;5152;724;15818;20489
1486;7641;681;880;1061;1760;10612;16706;19874
1487;14277;1525;13926;3146;4471;18602;16440;26890
1488;9781;3394;2197;10639;1446;2812;15716;7793
1489;775;5997;6841;799;876;12758;19394;39469
1490;2438;796;6968;1262;1343;6198;32467;92628
1491;221;3798;12396;4356;928;16150;21798;21609
1492;4263;643;127;5425;1451;10075;48522;487
1493;3987;1305;5829;566;4079;13020;49746;9591
1494;2487;3469;34;558;11865;18629;335;54876
1495;400;1629;2134;924;248;1573;15102;34154
1496;4655;982;2157;1041;676;7309;6839;80584
1497;1816;853;4009;1738;6013;5959;10492;1600
1498;9618;2236;765;1772;2415;1167;6128;3624
1499;4250;854;5508;1303;2490;1315;8469;31435
1500;2211;14007;16398;6756;8421;12066;12109;54849
1501;18144;1191;2488;616;4337;4869;3981;6318
1502;8165;7330;1908;1187;3091;4325;1838;11612
1503;6609;28819;7427;2569;6633;4430;10209;128629
1504;2242;1994;2449;282;10923;87;4790;2956
1505;9251;13698;2034;9024;1617;1920;16317;141881
1506;12731;1965;9416;2529;29010;6371;20042;56813
1507;16146;1314;18895;1067;4814;2579;16303;39755
1508;4496;2690;89;8428;1462;281;21708;109049
1509;2216;619;1678;1395;1599;3063;48019;11098
1510;252;1325;355;3803;2989;2390;33779;1563
1511;2745;1132;1259;15240;4789;12314;31111;1463
1512;502;3080;2169;338;2058;466;11240;1624
1513;1928;1785;6320;1721;6475;3061;12009;5820
1514;11649;666;3386;6879;2072;146;14787;9849
1515;225;442;1212;2828;2879;5433;62305;26947
1516;461;5591;60;3093;7026;12981;8112;57229
1517;3225;207;380;6651;4792;6461;11557;32961
1518;4326;2270;8340;1518;2069;8388;42674;248
1519;24931;5753;3736;6440;1079;21259;2903;31303
1520;5104;5132;3930;11092;7522;20455;61997;60095
1521;2716;5030;6090;2525;324;4323;1963;22598
1522;287;1165;785;176;4513;6858;8044;361
1523;40;5539;8884;1168;2235;9464;42778;113167
1524;4260;4294;474;565;336;6251;35532;28412
1525;600;6322;543;2065;947;3809;646;72304
1526;5142;1266;423;6465;5695;109;20313;47650
1527;752;27;2649;1922;533;1480;662;9031
1528;6796;5819;2969;822;9256;9889;19381;47599
1529;5738;2241;3723;1311;1222;5705;3313;17806
1530;1184;4015;441;2866;1436;854;16217;516
1531;2654;12142;1539;7204;2903;1256;16651;116696
1532;1119;4907;913;1631;678;6657;13826;103819
1533;1233;3831;1205;498;1725;13376;2429;15121
1534;2470;1919;1169;7596;2499;18433;8215;9633
1535;449;1656;861;4288;3457;1182;9206;4526
1536;1049;2021;5426;1513;751;3187;9339;32355
1537;3338;7810;511;2704;15161;1608;3692;2803
1538;558;3306;1137;6435;10238;7908;30733;123201
1539;1349;1877;91;4720;1893;484;10837;1911
1540;3243;144;1393;11445;2084;13048;41426;1079
1541;1148;631;9012;8703;10069;1012;22882;1154
1542;2091;1104;1270;6439;10399;31369;54733;8435
1543;1746;387;7772;326;3035;14365;1273;5175
1544;3593;784;4968;999;3064;10875;23508;18467
1545;2260;1340;874;35;1192;4877;41850;15554
1546;7147;663;1721;686;464;2351;9255;54191
1547;1647;778;1825;3050;467;560;2062;10804
1548;527;1103;1989;1288;3823;16080;14711;9081
1549;567;81;720;264;5279;936;8187;26468
1550;722;845;419;336;7686;135;3808;11071
1551;240;302;4830;3945;5611;4488;29757;8285
1552;1926;1003;7206;10927;11474;9893;536;2594
1553;1208;192;572;1800;13289;1306;5689;2886
1554;308;2209;669;4980;456;15862;4691;125
1555;5178;1792;1767;4666;211;3279;1697;13189
1556;7901;639;643;1673;1268;6753;3092;3441
1557;788;75;244;3213;8026;407;46;37908
1558;7661;7228;536;1139;25398;32893;20112;9914
1559;6796;9939;5504;563;3334;6309;22585;10296
1560;2598;5552;528;241;2513;6300;39589;5587
1561;1516;784;621;158;2521;18338;19473;5773
1562;307;934;8284;9292;5203;1740;27495;14702
1563;825;8251;10809;388;972;3533;3242;4890
1564;6924;3658;24118;218;5088;15609;1835;10123
1565;14138;2872;3488;5450;5679;845;42841;26918
1566;2756;2116;1038;114;980;3193;1748;30091
1567;7637;4076;322;56;7187;6188;19498;7789
1568;406;4032;805;2039;8240;3074;4937;5003
1569;750;1540;18304;1603;3364;6655;94412;53211
1570;3179;640;4785;5670;2142;14324;74388;44252
1571;3065;1671;287;83;6664;826;830;9484
1572;2260;1851;16763;68;6652;5909;68694;59480
1573;6401;2397;662;5362;1982;5787;15594;1490
1574;571;642;962;2004;1102;4204;13796;4841
1575;4892;1560;230;4420;993;10870;10446;3075
1576;94;1552;1797;572;4384;6395;8231;23242
1577;276;636;3114;5146;2729;394;7582;1303
1578;3791;5107;1675;2514;3266;10709;4978;7419
1579;9595;1230;1383;2599;2263;3229;6629;2104
1580;3899;2005;1288;72;556;2052;46087;14870
1581;2377;8525;308;5360;8990;2064;4857;5015
1582;2260;1576;1212;580;2002;1474;18918;13845
1583;5009;141;5730;2246;2646;1383;25884;78334
1584;9414;609;6489;1786;4135;14496;5974;1466
1585;3505;5196;2601;6311;6740;1175;437;11260
1586;2866;4237;8859;7608;745;5141;18832;18676
1587;2049;952;2226;1705;4540;1017;331;12051
1588;2564;80;849;3090;30433;1986;1642;36147
1589;3928;7460;2100;6085;4340;11872;244;56914
1590;3372;789;910;2224;9249;5077;80901;68679
1591;1289;298;1087;7053;4922;16773;4678;9844
1592;2570;2334;4991;5747;185;211;63510;44231
1593;10344;636;2485;3368;6332;12396;24875;34515
1594;4922;1340;685;8449;3791;15811;20839;6619
1595;1452;5735;1230;5902;782;1275;16658;6561
1596;9028;9377;1312;9558;1203;79;20808;22575
1597;3475;62;2259;556;1830;7871;36780;43756
1598;1551;537;235;3557;303;2342;18076;28194
1599;4807;1164;228;6008;4687;7502;44894;556
1600;768;610;4158;975;6815;3829;4982;741
1601;7316;2831;3814;2385;5252;20166;731;21196
1602;714;4512;1510;1978;2401;17092;3018;33321
1603;1047;773;2960;571;3053;8036;2015;8455
1604;383;1732;166;1193;1393;5835;446;18239
1605;3325;3274;3597;1593;8063;2121;16175;45227
1606;133;5130;8385;10488;15769;27861;6759;10148
1607;4235;1515;26051;1214;5698;13923;23933;7632
1608;6123;859;115;1500;1142;7036;1998;19845
1609;984;1088;141;5193;1298;4827;2316;50349
1610;1936;7055;1841;288;4355;6723;1651;1822
1611;152;3164;1997;1887;1121;7641;18941;15019
1612;4007;8461;9000;3537;966;17001;18320;8877
1613;1320;22182;2057;6811;18976;9650;38625;6524
1614;6073;5008;3806;14873;348;3501;48276;15757
1615;2127;5479;2058;1700;365;875;14805;1494
1616;6093;3064;4503;3558;5787;4998;38250;86655
1617;13118;4855;9686;3708;3707;630;42659;83623
1618;704;1907;2298;3832;20346;5458;6910;23862
1619;4082;171;1973;999;477;129;4617;571
1620;1820;418;2905;10;1849;6652;12613;4551
1621;291;3860;1448;270;858;2608;6753;5084
1622;425;251;1166;7777;1058;16727;13011;17470
1623;1290;3649;46;1343;681;1764;18341;13195
1624;4072;987;1339;7912;4585;11154;1944;23957
1625;289;1643;1663;12947;3959;11895;2957;19827
1626;2248;17464;1859;8342;2526;775;5032;6879
1627;357;655;3660;5116;2352;8920;4639;7601
1628;1442;5060;1415;2121;2797;7363;3833;8442
1629;1713;6129;2147;1970;628;6289;47399;9116
1630;2128;443;3676;1597;3944;2318;890;40591
1631;3096;1023;1983;6602;4282;18438;7924;69141
1632;4091;8949;1994;1695;584;931;1186;22194
1633;179;3039;936;869;4971;4492;36713;7501
1634;2077;333;1914;1508;11795;9254;6927;37353
1635;5940;1607;4506;2461;1624;6329;24409;68980
1636;4919;3210;1529;123;142;531;7656;5509
1637;440;1302;212;2150;3370;13364;613;18595
1638;1147;4567;9362;3261;18139;34116;33213;14623
1639;1707;1417;369;2054;1956;2704;10566;39493
1640;591;940;112;4022;3798;5916;1490;3322
1641;1409;871;14428;6244;94;21013;28403;58978
1642;2235;1443;989;1919;515;275;21168;1036
1643;6088;3143;306;202;3584;2985;21277;11823
1644;4244;235;1057;3313;11151;1791;19733;13353
1645;2506;6957;10981;4271;812;4029;13349;37795
1646;1565;3784;1026;2456;5828;3385;10475;33910
1647;756;831;6910;315;5468;2865;4328;15441
1648;857;2735;171;2985;2909;1306;9940;22065
1649;2241;1314;2681;207;815;7132;7283;59921
1650;5678;465;1047;7609;1181;10830;10452;10219
1651;837;10165;1919;2427;5699;3529;9183;34368
1652;1817;4251;3188;2740;4963;4594;1257;16381
1653;5976;1952;1772;3904;53;423;4899;16406
1654;1081;5984;7182;1246;934;197;64564;5860
1655;1445;4882;2797;815;2016;6213;3008;15993
1656;6285;6050;1201;7035;4150;10861;2664;8009
1657;144;2153;2146;14499;3981;853;9610;66819
1658;1151;917;1836;1069;2881;9874;4660;13773
1659;499;3812;146;18369;6388;3870;959;66573
1660;5564;6063;1520;1038;955;11881;20689;18801
1661;1890;491;242;3938;889;9786;2074;53035
1662;5000;418;238;332;17738;788;26132;43211
1663;8959;1482;1104;743;2168;13894;28551;20792
1664;3104;4444;2647;15878;5500;40530;23294;65888
1665;1738;7105;399;59;1991;325;16195;120638
1666;1566;1358;704;9489;888;1781;892;29665
1667;4545;1534;12989;4329;4749;1085;19372;30842
1668;736;1398;89;1371;2721;2938;5853;78008
1669;3085;252;248;176;1643;1841;9193;62691
1670;3330;1381;7561;55;3369;23077;44670;1916
1671;4573;600;4862;8716;2090;3470;11376;4809
1672;484;1142;389;683;14357;1904;6127;59196
1673;1738;11287;6893;19125;13346;9330;46001;23607
1674;1671;985;1452;5966;2302;2586;16778;780
1675;1826;459;1892;3279;14923;6301;25692;29708
1676;1377;1023;15104;4754;4849;7008;24306;19535
1677;4859;215;1888;1590;7398;18922;168;1628
1678;10076;2912;8897;4431;5486;6617;961;15683
1679;220;7396;7076;1547;1753;3143;23472;42284
1680;2439;1000;219;3380;3617;6545;4388;9677
1681;714;3366;1201;1213;8579;19974;21501;2645
1682;4701;1828;2938;4665;7691;9382;34714;2222
1683;1238;9379;1407;160;9412;133;4633;1581
1684;4390;1206;2786;10640;1091;9485;5822;14855
1685;8231;65;7713;2097;7457;13159;741;30787
1686;2249;126;2107;702;1684;14059;6177;944
1687;29127;1452;1791;261;9618;11627;10133;40384
1688;3326;10886;11029;2693;3079;7;59681;78084
1689;4281;2353;3240;203;1649;1033;7849;33522
1690;4580;6469;4954;1027;950;22629;3114;6227
1691;771;57;5166;4088;4977;1507;3395;515
1692;11979;2737;1596;1912;4516;5558;66084;104259
1693;438;17836;19469;8212;7657;9040;34170;27563
1694;4356;1260;3927;6718;1112;1722;4216;13574
1695;4902;6360;1811;4370;14949;23599;48090;19764
1696;9090;8982;3010;713;11958;794;8189;90006
1697;3601;320;2005;750;3299;569;532;4990
1698;16870;2852;8406;17029;540;575;25463;32647
1699;4129;461;3301;971;800;12261;6830;7945
1700;4066;7384;502;9770;13463;6447;4694;23377
1701;2200;1547;104;10703;12332;22675;21058;25022
1702;4871;5876;1308;1268;1815;1550;1107;51691
1703;1592;6662;172;2415;103;400;19795;7310
1704;1230;2706;839;2942;213;440;11733;7666
1705;1347;3267;5952;6170;307;4512;44988;69685
1706;2456;2260;3795;1647;650;6796;30016;38303
1707;13802;3962;12605;9226;3686;7929;31167;66561
1708;10941;3486;6793;6416;15674;3224;8056;34128
1709;1882;963;3571;401;7724;12765;32090;9333
1710;787;6295;3469;7900;295;1894;11473;60639
1711;12584;593;2225;200;134;229;22587;9682
1712;1707;1049;1970;3888;898;1482;5016;5570
1713;1242;1999;11244;1690;3995;12540;26472;11040
1714;3892;1860;215;643;3153;1957;4590;19039
1715;2462;492;191;7292;7104;4338;20257;5564
1716;940;1837;686;7336;13745;24072;18255;61958
1717;2962;267;3984;303;3119;4631;5360;5220
1718;184;2160;2759;11004;2571;1734;4736;26785
1719;1791;3692;1701;1516;1295;1652;7348;19372
1720;383;4173;2565;8053;540;10049;84818;38499
1721;11850;2079;12821;2334;11383;3957;9024;42455
1722;1127;2914;653;2268;1298;4576;16672;38706
1723;2191;8016;957;1646;8505;2458;18484;39429
1724;2237;1599;9127;2468;8118;7749;60080;60732
1725;4165;6151;7951;4180;12674;8905;61798;2923
1726;3343;328;11940;730;7508;703;20044;19476
1727;1580;2130;793;4095;7555;5657;9597;10037
1728;1186;483;1340;5393;2776;3169;7258;53841
1729;3350;1776;3999;3349;7976;30759;30558;29554
1730;24998;3931;1084;7924;2509;3974;66934;1182
1731;9856;724;501;452;2038;12724;15189;20255
1732;17187;838;8697;4460;9256;10699;3052;532
1733;1111;1852;878;3224;2441;1180;13450;36224
1734;1757;306;538;5373;1648;19571;1835;5063
1735;1290;4904;928;3494;3011;17943;31627;6176
1736;1474;3473;3494;2841;2464;2330;2108;94
1737;2578;3519;1055;4195;7301;9829;27797;58232
1738;3910;1442;358;3923;4844;2895;4428;25507
1739;872;10322;27932;5317;1155;16025;40771;12248
1740;6950;1186;21192;584;1160;340;44295;217555
1741;861;4774;5620;3216;8705;19317;78536;132761
1742;2513;1548;35;184;159;1370;25427;27120
1743;9262;5549;531;3624;7098;1179;72626;23258
1744;7338;2625;154;2852;2057;4454;17176;188225
1745;1727;4736;3711;226;3988;1789;22109;41425
1746;2600;1686;3789;3036;3841;726;31047;62551
1747;236;9135;4485;3761;8660;6399;24966;9132
1748;1113;120;437;2429;2618;2346;17578;5874
1749;2926;1199;2185;4850;2988;3196;3973;5895
1750;17261;386;2514;3528;2404;4950;1931;33225
1751;1979;7169;5137;10850;4928;3909;12874;14258
1752;95;2111;643;3790;1218;2783;7756;52297
1753;2929;2279;3420;348;10525;3031;3326;29989
1754;6396;6208;4472;5710;2970;6757;2309;423
1755;1653;4015;164;4730;2733;6933;3566;4852
1756;2405;364;500;6328;5273;830;1918;4917
1757;4780;3233;15737;4160;2333;3086;29732;24552
1758;7213;2263;240;1807;1923;15336;13824;17582
1759;276;972;13;4356;2241;13783;4914;17821
1760;4268;1336;3730;1446;2298;4297;20011;4463
1761;6712;3413;2355;6054;554;15697;24038;130834
1762;2593;3074;5788;471;3593;1943;3983;11631
