pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
10000;10000;10000;10000;10000;10000;10000;10000;10000
243;2321;5686;791;2500;4498;4289;925;6179;292
244;2806;712;785;319;1104;143;2824;307;83
245;415;780;3597;1025;1020;333;342;165;230
246;526;267;936;446;184;606;1132;342;558
247;2297;1231;11605;1703;1803;732;1649;9320;1778
248;486;1401;1123;3128;1067;1078;666;2456;690
249;956;1161;748;2003;215;1026;134;841;490
250;2759;5277;14959;19953;421;1569;8133;4782;518
251;3247;6131;7062;3598;1219;106;3382;851;2258
252;4597;1122;817;1824;343;4669;5796;535;1771
253;8968;1816;137;728;314;422;789;388;1242
254;1216;171;381;1518;1414;573;826;515;955
255;1032;2277;2980;424;2820;1720;484;145;118
256;11174;920;9677;191;616;3775;6087;1231;1914
257;4528;218;6021;1085;1313;256;1505;1501;1788
258;2809;1728;203;264;908;831;2463;1611;1004
259;801;306;703;1581;641;1617;650;1366;67
260;1717;1814;2742;308;604;617;1741;1949;1657
261;314;115;369;383;509;406;617;2137;437
262;16177;6904;8213;5018;772;2483;4661;1080;2360
263;1296;2127;1452;3607;1051;2470;4086;282;911
264;424;3052;232;2188;2909;342;1054;2519;527
265;16;1562;221;162;4987;1363;1373;675;1972
266;1534;1368;3002;2698;1154;711;1038;325;5143
267;133;2432;346;917;1004;204;151;2911;179
268;912;193;2680;2673;1691;1239;158;163;1696
269;2031;149;6407;5604;1002;118;862;1011;672
270;1549;1316;826;1356;646;4608;197;440;2092
271;7227;5872;2103;3146;1358;3952;7252;902;3234
272;1654;444;3150;2327;1107;306;84;57;1351
273;1276;1601;275;122;743;584;2731;996;567
274;10564;321;585;220;261;2117;140;351;1336
275;2809;3532;2313;650;993;1023;593;1731;736
276;7282;14509;8295;3079;4461;5716;5209;869;3571
277;479;1005;2925;151;3618;3907;14885;4564;2858
278;2472;1367;261;1240;442;3680;56;653;894
279;3550;469;1831;3689;5224;416;2870;5974;5170
280;1761;1388;1278;472;663;522;362;213;537
281;3527;4753;302;782;474;186;1733;646;210
282;3633;1025;9419;1421;863;8408;3445;5567;202
283;2728;3206;35;1800;1942;300;611;564;397
284;628;4429;6616;2212;3823;895;5273;4824;5597
285;8206;3450;216;127;5628;754;712;4964;1007
286;9375;11905;4849;702;2750;2674;3710;244;2838
287;5294;10858;2553;1708;2980;7851;675;2226;11322
288;8291;941;1172;1859;5704;5242;710;130;5046
289;2496;2901;1009;731;228;2764;288;473;693
290;18731;20416;2742;1316;552;4960;2535;2047;3877
291;189;2106;1492;992;955;96;1519;776;221
292;126;1914;1768;2469;2685;3092;161;480;738
293;702;395;206;850;331;76;2601;464;558
294;929;6734;1155;1585;1457;275;603;361;1929
295;10849;2459;8214;818;1597;938;265;4983;281
296;2234;474;1853;516;709;1614;1569;132;756
297;9754;143;763;4051;6407;2000;1800;2587;1175
298;7724;10942;5808;1290;544;1997;3615;2891;743
299;1296;1024;1467;271;2146;1627;1482;1647;791
300;612;4091;427;1300;4450;147;434;67;3123
301;2352;1313;127;694;1602;2128;175;1122;975
302;2213;185;5687;1607;656;271;2387;811;1126
303;254;326;786;1495;1247;292;384;523;1721
304;2536;961;173;1948;298;953;4602;677;570
305;16061;21349;520;3988;7011;3771;2068;580;7927
306;5046;154;1041;791;1311;499;268;190;850
307;8263;1125;1958;561;1435;6746;4423;706;450
308;18563;3434;4545;216;2337;2952;1509;957;1556
309;1709;5385;6805;11155;5452;9669;3397;586;3059
310;293;3802;2145;3067;294;2458;2657;1403;2763
311;2570;78;416;964;200;1543;2444;250;2661
312;4852;2883;8989;751;2860;1655;1679;712;5385
313;5145;496;1319;1778;1695;558;291;622;448
314;1697;2680;4010;1829;6760;8692;7157;3417;2176
315;674;3770;15;91;1800;748;2673;913;1023
316;1620;974;1282;3199;907;4091;4848;2932;104
317;2190;3738;2445;2649;150;1667;2316;1239;890
318;314;2803;383;11925;2070;413;1684;6454;7259
319;69;531;9278;5433;1404;2360;2889;9224;765
320;3959;6059;2558;1146;471;305;1023;595;3115
321;4394;3230;118;333;1240;1420;1221;309;302
322;11024;6097;1930;142;3678;9068;2797;1219;2329
323;1630;863;3981;806;796;359;1264;1664;1068
324;640;6748;1045;535;1410;2560;3629;9667;965
325;4953;4306;2647;2913;2606;1809;1571;6724;806
326;7408;1383;3774;1184;2212;4796;1838;2089;398
327;19862;4695;3996;1024;10899;779;841;4857;1534
328;164;479;505;294;1631;919;1874;285;578
329;773;1215;176;935;2050;868;257;1045;949
330;2384;1166;1490;9;257;2112;90;1345;183
331;5017;4637;8963;1575;2085;2022;527;648;293
332;82;1639;893;556;718;1135;648;2075;771
333;4436;2708;746;175;132;1200;966;818;436
334;2582;296;925;859;4971;2414;1581;1317;796
335;794;274;603;133;249;583;462;689;521
336;2756;13610;7632;2108;1538;5621;628;5961;1144
337;6332;17685;5482;6993;1498;839;439;7759;308
338;7591;5566;2777;384;2225;906;386;5108;10457
339;2573;3679;718;1957;1563;1343;2568;1947;902
340;4296;2385;296;2649;675;139;9053;12198;1785
341;3324;500;40;918;2642;290;88;475;1621
342;2408;4466;20759;1528;3977;387;5936;1225;1414
343;8218;6406;7027;11468;3675;444;839;2738;3160
344;3435;242;803;362;479;841;367;2679;679
345;4371;1454;515;1459;728;310;2524;230;847
346;4083;757;4334;273;1065;3564;3953;172;1958
347;7;502;1238;427;596;1044;344;1279;729
348;2355;1419;1453;708;537;1058;435;166;652
349;6900;3184;2429;2180;4726;1251;14689;1868;1732
350;3626;1022;2247;496;832;1220;383;4007;326
351;541;1080;4872;633;2070;928;3595;1600;906
352;2290;10878;771;685;77;1642;615;207;1972
353;1534;297;302;4030;237;395;1737;143;130
354;2853;1437;307;2093;1054;1586;603;1486;275
355;4702;78;424;133;178;1593;477;619;3708
356;5976;15692;682;5890;1748;3412;15835;913;2585
357;365;1503;106;1368;4525;2072;3552;4725;937
358;4828;2057;326;2229;885;94;6014;1162;1923
359;2082;3163;2498;398;279;1520;825;776;1158
360;9277;705;2664;8205;1617;620;2988;1061;1282
361;119;2681;3026;958;524;1155;871;937;673
362;104;4514;442;238;1194;72;340;2826;194
363;863;1055;354;489;236;2677;221;77;127
364;8759;4213;206;1099;2892;1400;5738;3502;1444
365;1939;230;2190;6061;175;3608;759;231;3357
366;742;2809;1826;122;2045;809;1156;258;884
367;9530;1798;3163;416;746;1554;856;2145;662
368;776;508;1282;404;281;1454;1150;651;1457
369;12357;28669;5379;50;2273;864;4741;4160;1136
370;6036;3341;199;2795;288;3913;2185;1773;605
371;30103;2957;7963;997;9773;6298;593;5986;5651
372;15328;1327;6630;22788;2329;5308;11329;5094;767
373;41033;6883;3408;835;9572;3313;4433;1756;761
374;520;3042;1508;313;5202;582;157;3970;430
375;502;51;636;1149;2068;233;412;1017;1131
376;721;2139;3506;1011;68;1309;2031;8081;4562
377;565;1575;2722;428;71;2479;4616;282;118
378;6578;185;1254;5902;2780;6931;663;3053;3698
379;6964;3108;1616;1241;580;1022;41;1671;321
380;46444;1770;1403;6166;1968;6454;221;7040;100
381;3469;11370;8320;200;761;10131;5520;7724;4506
382;7455;4720;1921;654;671;117;340;603;290
383;506;152;567;103;782;137;2085;625;1008
384;921;274;1100;1560;282;432;171;2368;961
385;495;2352;2150;867;230;3820;72;1829;890
386;35609;3198;1027;3011;2800;2040;1501;911;1690
387;6622;4666;3927;142;914;855;846;4247;263
388;739;790;694;13691;3227;315;615;316;4322
389;4868;2427;3958;4872;5189;6040;3437;3697;1907
390;6648;777;1941;2211;2794;2669;1085;522;2079
391;5313;2369;5510;9425;2658;894;2767;7908;2156
392;2516;6315;3082;1694;6406;5491;1442;78;4980
393;3407;582;316;3833;725;877;512;660;126
394;132;656;758;1496;1593;1649;2697;488;546
395;6866;799;106;3554;685;1740;6374;973;1971
396;1438;1446;140;381;4577;807;364;465;183
397;3760;577;4938;813;2987;2540;1665;1211;778
398;4497;914;637;1121;3665;1012;1671;514;463
399;9326;90;634;3310;1991;2082;5010;3735;8852
400;2818;495;1901;186;707;806;679;2296;695
401;3921;257;1668;1245;2493;608;279;2397;2014
402;23195;10144;9168;26457;722;22091;2162;2735;883
403;796;3366;862;1002;3184;601;3988;2751;1286
404;16738;898;4174;560;3533;1445;2502;1222;329
405;705;560;45;293;1503;178;1768;1746;1204
406;4652;2527;5695;5132;2449;1503;373;8930;971
407;1984;5230;1689;1856;1327;1771;1338;1896;1244
408;2360;6204;1575;4553;150;3246;3746;2215;4701
409;3260;17402;3877;629;698;1180;6382;8356;55
410;433;772;1691;539;2242;609;1274;2818;839
411;19613;3660;3554;2984;1517;2278;2795;1379;1126
412;1646;4881;4212;676;1247;5545;5097;1293;1388
413;9999;268;1142;10100;10063;427;822;2006;1213
414;3092;994;181;841;263;389;3292;866;859
415;1340;810;329;1315;540;337;1647;366;345
416;71;1461;2358;3224;3271;462;159;147;1264
417;5766;83;6263;2302;2416;1451;3777;6416;1961
418;2736;1451;380;724;2583;665;863;2921;121
419;3745;772;1607;338;1438;373;363;433;732
420;5816;1978;3711;313;2882;200;723;1677;614
421;17146;10905;5523;595;5990;1930;1860;1381;766
422;23816;7179;8044;8947;395;1547;1591;2714;687
423;3300;15396;10692;5915;1085;2847;1489;4088;5031
424;7740;6817;1273;2337;12043;2365;771;637;639
425;1309;1886;5319;2971;1058;3351;1595;97;601
426;5774;422;1941;2344;2788;4826;5909;3530;1896
427;17693;5587;16533;10963;28;6832;5739;5725;1113
428;9019;449;1288;343;200;400;219;1278;1623
429;8831;9815;605;2627;4121;2201;3597;2107;3637
430;5034;14178;2970;156;4028;2858;5308;922;2112
431;2340;1777;792;340;706;736;1240;480;1797
432;9179;4964;2149;125;1316;4132;4709;344;3311
433;1738;104;1255;111;830;131;742;645;80
434;1989;5877;1891;1499;6372;563;3501;234;4315
435;2231;5570;4833;1027;12811;1131;431;6308;2076
436;10456;10458;721;12810;3222;1855;1127;2378;537
437;2204;1840;9811;2116;3575;1518;7220;1274;132
438;900;595;68;2963;515;1771;238;2580;419
439;1414;2187;933;2597;589;520;1875;1102;385
440;5913;9544;2489;7731;4402;761;19543;1493;1202
441;1804;1048;2329;7866;1984;6334;4397;6528;1200
442;1758;5682;5398;9121;7471;486;12993;4229;535
443;2603;981;2184;1927;211;95;328;3423;793
444;110;1706;2365;174;3408;264;593;696;752
445;206;524;743;1107;804;1736;1117;139;871
446;116;28781;10015;3677;4724;4155;417;630;305
447;10619;98;6495;945;1769;5964;624;2359;2654
448;11171;124;514;962;513;486;1052;2080;2320
449;17513;24582;5476;6555;3580;9518;779;522;394
450;1761;9600;2913;5820;6413;5330;2738;4987;1361
451;2401;5180;5167;5755;2717;119;2164;577;6640
452;666;196;8058;2591;2042;5446;1500;2117;1731
453;938;35059;398;1512;825;2183;4134;4792;4178
454;3134;166;2949;1760;546;631;739;237;944
455;2323;4019;949;774;1541;1597;4848;3910;2312
456;883;1292;1510;765;371;4766;1528;2625;313
457;3207;5137;517;3449;2942;168;489;1071;667
458;2957;103;1637;811;566;869;153;580;621
459;5056;16772;3877;4406;22679;3968;17244;2543;3242
460;13182;2270;1432;11292;5047;925;1226;649;4468
461;3193;4501;7899;1819;1179;1184;873;2212;1168
462;937;7320;390;5539;196;5020;4591;238;584
463;7708;131;3305;1436;4803;896;467;5301;638
464;9562;3835;22290;8064;1577;941;603;2396;2384
465;2427;7735;5446;1478;4353;3045;646;1075;2172
466;1381;239;805;1092;2484;1740;655;150;1332
467;1248;2517;910;1496;4061;1516;1265;912;424
468;715;195;1540;268;2615;801;672;1583;1336
469;2201;3010;513;399;282;683;1825;891;407
470;241;15728;3753;1290;3575;3914;2508;197;1650
471;10662;5780;5099;7869;7222;5241;14930;3001;958
472;9045;12402;626;6573;4463;8197;911;2631;7376
473;688;155;2358;1106;516;736;433;179;6024
474;1303;7308;9761;2107;306;3216;6841;3999;2491
475;180;131;3934;4903;584;215;5152;1292;9037
476;38;5091;6605;1544;152;1276;2246;823;4307
477;1570;3949;1975;11628;2488;4056;3830;1020;195
478;3434;2646;175;298;231;294;3925;5678;707
479;3245;4976;646;1349;497;1584;1119;299;37
480;2173;11063;10202;982;3301;10545;6736;2610;1870
481;6928;3430;2830;648;711;1030;1001;273;242
482;1726;5272;3168;718;2942;3302;539;364;648
483;2368;565;1542;396;1516;602;367;3205;1056
484;3975;3731;9290;9249;682;4352;1017;9622;373
485;3679;5037;1616;908;2171;2385;1284;1693;4293
486;13847;4976;2470;390;6072;751;3193;657;1341
487;591;638;548;6342;621;831;671;887;1242
488;7722;1967;741;4501;10909;3389;6995;715;4656
489;4841;2186;4480;176;902;995;934;276;991
490;4172;481;3282;1927;862;7130;1100;8616;10516
491;2414;5030;253;1227;233;1263;413;54;575
492;5237;5683;20014;11193;3814;2055;2755;2780;1129
493;13065;3801;1758;7724;4102;1670;1351;3515;5032
494;11192;6605;123;2839;1811;4578;3620;1511;1013
495;1062;3310;3148;497;4302;845;13097;5812;966
496;2006;451;1648;3892;735;1143;1546;1791;1380
497;1980;4536;633;5251;278;1173;1326;672;2007
498;517;2857;388;2567;7362;663;1025;475;4771
499;11097;5473;1308;1105;367;294;1099;639;908
500;2830;198;710;1759;303;1348;654;3649;742
501;2064;5931;5649;1796;2703;11007;1551;910;6896
502;334;4400;429;1187;2154;2157;1544;671;768
503;7004;429;1216;915;268;1029;1438;235;760
504;3409;9782;653;67;809;9485;2036;5047;6106
505;11059;4075;509;401;1854;3150;10209;1697;521
506;7443;1004;1566;2084;7069;1924;4223;731;108
507;2369;365;298;301;477;1146;862;132;1199
508;7050;473;961;2967;4092;546;451;1990;4864
509;3887;1004;692;2679;199;3647;955;405;1037
510;2036;913;1376;774;501;1514;2872;235;236
511;1334;7060;1317;866;3057;806;3845;691;7199
512;413;383;441;599;803;1174;457;4853;1941
513;12450;10911;444;4402;1474;3778;5981;12316;1615
514;6137;839;2506;3955;3437;363;596;547;158
515;47;6657;4670;4076;106;1846;4117;1170;248
516;1591;7529;3393;1201;565;415;1417;111;4857
517;105;622;491;804;1526;618;959;1020;365
518;3153;98;5719;1548;2169;41;2148;3325;605
519;6394;402;453;351;185;473;562;78;3991
520;884;12626;12869;7727;844;5319;3066;1276;4956
521;7253;14048;249;750;5272;17946;284;1667;4116
522;7854;3507;615;6027;6446;2113;4971;2684;2175
523;266;1771;2937;3973;11506;2383;3191;4125;4703
524;184;1316;295;2081;292;978;3307;214;96
525;15029;9351;1447;5548;4188;812;5894;2617;1254
526;216;405;507;779;2193;133;1372;116;2450
527;251;1436;298;1784;1793;2285;1506;743;3479
528;4204;3016;1223;1557;560;2888;585;601;215
529;219;776;3984;811;41;2331;1264;219;1194
530;3135;1417;4474;894;874;1162;59;837;542
531;4856;1069;20729;2976;4211;1073;616;3142;1970
532;1880;412;6953;1197;606;8390;919;350;1537
533;1633;2637;1210;2853;1784;336;2568;6857;297
534;547;1010;1267;943;674;983;46;265;310
