91;fail;713;272;886;721;656;1169
92;fail;1527;1146;1335;911;635;5003
93;fail;145;1279;325;632;1157;1487
94;fail;357;1399;351;207;702;221
95;fail;646;268;2722;2813;271;463
96;fail;1363;1822;249;935;427;195
97;fail;879;1299;192;1031;1392;1446
98;fail;264;293;1680;297;576;4865
99;fail;3655;1751;356;1885;1045;354
100;fail;838;493;1294;453;311;2606
101;fail;187;994;1197;493;177;2195
102;fail;319;351;1376;179;125;3375
103;fail;68;1385;207;215;114;69
104;fail;274;569;368;808;172;532
105;fail;3279;449;249;3409;164;288
106;fail;869;1782;87;610;556;1120
107;fail;1515;1223;914;460;564;2539
108;fail;661;301;62;178;1212;161
109;fail;349;827;236;421;1189;1637
110;fail;515;349;155;237;361;262
111;fail;802;1040;580;97;751;1547
112;fail;416;375;381;131;770;1454
113;fail;363;458;375;185;230;2821
114;fail;388;881;243;556;771;511
115;fail;226;1638;661;1692;1521;1468
116;fail;758;945;264;267;2659;1095
117;fail;1299;584;825;568;155;58
118;fail;215;3135;1238;268;374;2349
119;fail;711;313;107;280;293;459
120;fail;1828;1151;326;700;36;5125
121;fail;5867;1821;581;1076;461;2051
122;fail;2181;224;137;1460;410;170
123;fail;546;1488;721;236;887;1695
124;fail;577;767;99;311;405;605
125;fail;5603;746;1049;512;771;599
126;fail;920;350;340;869;258;1413
127;fail;2080;531;431;91;656;248
128;fail;1227;741;200;56;150;357
129;fail;444;456;217;100;1376;196
130;fail;2427;446;113;1901;145;864
131;fail;1836;3772;378;1597;207;1483
132;fail;974;184;780;890;461;176
133;fail;483;1115;1439;426;394;1444
134;fail;2905;831;1451;202;458;4842
135;fail;5209;139;375;78;123;2442
136;fail;3179;732;312;1192;455;421
137;fail;975;474;475;598;497;332
138;fail;3170;248;483;282;289;1501
139;fail;763;1094;951;382;115;481
140;fail;1687;377;427;881;274;1481
141;fail;2469;689;3002;1134;922;1495
142;fail;561;67;386;384;226;729
143;fail;387;768;132;1153;562;909
144;fail;893;226;476;629;215;4052
145;fail;274;1138;329;725;1662;2294
146;fail;377;1463;447;649;466;3163
147;fail;503;1119;281;214;200;2067
148;fail;107;241;372;889;262;321
149;fail;444;276;301;193;638;101
150;fail;832;2541;220;85;161;1798
151;fail;566;533;548;180;96;1219
152;fail;1027;280;514;766;53;221
153;fail;1027;2488;610;330;1298;3903
154;fail;277;451;4795;1049;372;785
155;fail;398;2861;1536;261;2732;219
156;fail;2613;258;234;376;523;1253
157;fail;181;551;294;508;1954;1109
158;fail;376;1709;1509;260;1951;5984
159;fail;2042;883;287;1217;2561;1101
160;fail;1340;312;781;185;93;789
161;fail;310;779;564;267;183;1181
162;fail;1270;347;218;189;766;1025
163;fail;190;484;149;701;1187;9214
164;fail;315;383;369;1145;141;519
165;fail;1445;376;562;482;209;2144
166;fail;2166;694;1434;597;2089;818
167;fail;448;507;367;146;186;1468
168;fail;526;392;768;362;504;253
169;fail;517;432;1024;227;287;91
170;fail;365;1416;299;665;718;293
171;fail;3308;342;314;157;421;3505
172;fail;973;354;128;203;262;239
173;fail;449;897;328;248;280;394
174;fail;2057;260;258;1089;461;430
175;fail;2988;344;314;556;252;237
176;fail;649;346;395;165;2041;1960
177;fail;293;406;218;213;534;820
178;fail;2088;280;1318;379;326;1876
179;fail;1184;220;1142;3390;744;631
180;fail;370;809;301;1221;122;2545
181;fail;1233;2205;320;1155;1646;3252
182;fail;1416;884;369;786;1238;2796
183;fail;476;1117;1175;1742;2858;1168
184;fail;704;290;1191;241;143;55
185;fail;380;577;422;124;446;1414
186;fail;1042;440;130;772;313;2183
187;fail;248;379;183;279;678;807
188;fail;468;548;281;90;406;1362
189;fail;2196;1045;218;484;109;955
190;fail;1721;249;101;681;2711;227
191;fail;530;127;496;2247;579;870
192;fail;289;714;451;371;603;1361
193;fail;1158;407;705;951;619;1542
194;fail;160;341;440;275;243;813
195;fail;319;651;212;569;364;840
196;fail;857;685;215;955;392;1553
197;fail;1263;337;335;1007;101;448
198;fail;1041;666;187;361;147;130
199;fail;473;3688;134;584;997;4816
200;fail;2086;1142;257;916;1719;981
201;fail;907;319;367;518;1796;5116
202;fail;899;736;1234;685;1423;3472
203;fail;3370;234;83;85;329;2835
204;fail;310;879;290;87;575;984
205;fail;3996;176;564;1234;988;1210
206;fail;550;842;536;846;1175;3494
207;fail;370;421;221;173;1189;106
208;fail;1094;867;473;193;125;702
209;fail;1737;750;577;903;1862;2236
210;fail;754;2245;1213;491;649;255
211;fail;1736;366;982;1266;1172;528
212;fail;998;239;1430;2438;595;447
213;fail;2433;202;322;421;59;281
214;fail;1055;2033;288;427;699;1681
215;fail;2433;110;460;990;504;321
216;fail;380;666;922;585;161;2757
217;fail;1220;103;554;613;885;653
218;fail;359;1231;172;146;315;1191
219;fail;674;475;1130;280;1169;2154
220;fail;3070;117;461;136;152;171
221;fail;2031;414;1642;943;114;246
222;fail;904;711;3877;485;816;3625
223;fail;461;369;777;1004;457;1688
224;fail;522;335;524;404;302;706
