74;2036;779;685;230;493;946;183;361;339
75;6255;1123;2473;335;830;960;321;353;235
76;545;2693;681;279;64;271;1400;166;72
77;4965;2146;774;743;256;1085;198;256;128
78;952;1595;796;538;955;402;655;392;233
79;2670;2238;1979;1020;607;569;1117;869;105
80;11198;285;1535;904;63;86;16;215;757
81;19267;666;936;747;173;215;181;239;48
82;2750;848;689;631;130;171;151;59;295
83;4818;1273;193;292;963;249;92;230;274
84;3979;3090;2913;57;139;411;170;397;143
85;19019;2474;564;568;648;1346;431;123;262
86;5348;712;587;341;472;68;463;223;447
87;2564;1608;234;471;265;693;627;369;485
88;2164;52;1294;569;488;590;197;426;852
89;3571;948;889;181;190;174;181;178;303
90;9393;1257;237;860;152;244;473;226;383
91;1130;186;937;754;119;1012;450;266;763
92;353;986;1435;1264;59;540;235;132;204
93;8834;311;218;232;198;774;250;420;219
94;3185;481;555;701;427;114;70;512;72
95;1453;1056;318;207;765;610;234;700;416
96;489;847;796;779;505;529;639;578;285
97;581;2378;743;1364;28;458;356;300;194
98;9738;234;926;662;531;701;85;379;92
99;2881;301;721;1776;663;259;497;114;310
100;3558;2280;537;70;265;374;356;112;146
101;117;1757;258;505;257;604;1051;361;203
102;1695;2835;620;419;1802;596;716;126;555
103;115;934;1127;1454;52;86;36;226;781
104;915;1273;1081;977;185;359;138;258;198
105;10606;310;350;965;102;1227;153;172;79
106;4287;505;289;927;552;248;359;250;527
107;902;1768;424;1777;403;235;286;213;130
108;528;2368;547;72;116;749;255;87;389
109;4354;801;890;53;1043;1237;264;113;522
110;15625;985;211;653;191;784;287;303;91
111;1239;1311;469;620;714;800;115;278;1174
112;4883;1264;456;2780;110;366;446;407;219
113;5999;202;219;681;296;610;197;40;81
114;19673;2370;98;168;168;482;358;686;1455
115;1372;676;1660;2279;456;989;208;490;795
116;9501;628;902;610;1065;364;371;291;381
117;716;1097;651;763;648;1542;865;39;406
118;1307;2116;452;283;29;157;298;708;335
119;3957;314;1411;1911;420;1052;149;206;123
120;299;608;1063;95;588;213;12;376;146
121;487;2217;595;815;1661;488;195;274;650
122;1773;1448;783;191;1141;1438;310;45;433
123;202;305;828;674;163;55;146;58;164
124;1809;2523;662;1370;126;286;475;305;579
125;400;339;1314;397;125;129;265;126;126
126;3014;822;273;523;500;1323;334;199;310
127;4050;382;1135;1205;749;683;323;141;636
128;420;1109;315;1505;1180;920;831;55;714
129;605;522;505;1781;1048;433;69;196;227
130;975;989;3643;460;379;302;55;187;76
131;9078;572;469;1016;137;506;417;458;189
132;439;1509;258;529;954;405;175;219;385
133;838;1769;697;948;145;582;242;216;570
134;1462;74;975;401;1664;455;541;366;28
135;4767;406;2025;406;181;24;203;152;250
136;764;1808;1567;670;114;99;155;72;182
137;612;463;628;1085;767;1232;318;97;116
138;12863;1864;2387;725;287;700;306;206;478
139;175;904;173;1034;1047;641;80;94;188
140;1803;1506;1098;504;101;57;200;311;24
141;3242;1258;1011;682;560;174;100;294;379
142;2395;2361;367;664;607;133;281;116;974
143;645;1087;140;409;1323;1776;405;291;111
144;15084;2675;490;349;211;509;673;236;286
145;628;1512;120;2623;866;176;397;401;421
146;991;1462;670;1438;446;841;1140;101;269
147;13707;2474;1195;201;926;335;435;70;1144
148;8080;888;549;373;1065;1304;119;330;194
149;2251;2766;489;37;1461;117;127;379;234
150;1561;2245;224;809;759;78;141;803;274
151;15087;885;3110;694;224;430;143;527;293
152;6192;1572;531;1461;1363;195;606;342;77
153;1898;1207;2089;1612;796;125;11;353;110
154;533;1298;99;732;1279;496;226;173;465
155;2552;1717;497;946;444;876;148;175;141
156;6153;2186;49;1031;472;363;1446;386;199
157;12066;891;1026;938;663;94;59;245;54
158;7927;797;418;1717;478;76;524;213;555
159;5687;974;90;1339;442;529;946;241;664
160;9121;80;1447;436;361;1017;537;27;138
161;3264;607;263;1015;810;494;53;153;181
162;193;1543;184;631;1449;1535;344;321;283
163;3395;908;392;959;1775;205;626;279;224
164;123;2470;1612;1151;947;732;77;204;128
165;2899;180;2166;896;826;888;126;429;360
166;42;1273;798;183;786;337;291;106;550
167;603;114;106;102;321;1244;78;175;986
168;16947;3417;592;626;983;327;250;235;219
169;4953;860;285;965;851;839;83;122;325
170;13652;872;1834;2192;645;26;175;320;314
171;1437;105;66;950;837;705;537;777;750
172;11597;580;620;1771;594;622;411;240;315
173;1176;1833;857;511;116;595;474;711;97
174;1193;697;872;1777;519;155;111;371;56
175;1009;1014;580;527;620;1966;342;171;296
176;2202;377;425;175;115;273;33;125;321
177;832;2827;718;1403;130;438;395;683;1236
178;1977;848;943;585;722;471;523;156;559
179;2801;1741;330;810;615;520;217;274;300
180;13033;248;1847;787;25;210;536;18;139
181;1388;1786;1369;345;397;423;481;87;171
182;878;1505;703;721;1526;119;372;340;153
183;8551;2523;641;1009;1648;296;1063;581;575
184;74;966;1211;256;961;506;243;216;40
185;852;548;476;666;321;196;391;130;521
186;2500;382;852;1074;322;499;203;429;113
187;1605;1379;1043;1522;1213;285;636;81;718
188;665;123;190;260;627;155;695;199;146
189;20197;246;397;1184;190;221;528;181;223
190;5149;258;73;15;81;277;843;219;81
191;7434;482;1162;211;553;731;162;350;192
192;910;1340;418;824;657;1010;340;264;46
193;10115;1473;1630;92;530;98;367;231;278
194;3100;1239;436;187;565;584;524;419;148
195;1034;2520;187;496;1132;1456;537;101;83
196;43610;1571;1396;84;519;780;373;365;273
197;3825;2179;1089;218;813;135;371;139;208
198;3692;769;1408;958;833;615;484;119;269
199;3620;1152;1944;1227;372;364;112;342;402
200;1409;424;1255;243;1141;108;190;204;971
201;620;400;420;648;428;323;583;150;242
202;821;2405;95;605;1034;825;55;219;158
203;1329;1810;635;261;916;747;221;318;83
204;3051;2944;1824;590;309;350;277;362;564
205;3504;210;93;294;155;1632;283;160;562
206;1166;569;989;523;479;588;34;69;33
207;368;1573;96;965;991;597;172;329;183
208;9674;1275;2246;235;1515;883;594;135;708
209;16518;3281;323;1289;464;694;249;307;205
210;1944;94;2144;691;270;726;332;302;611
211;889;2226;311;186;141;536;356;456;128
212;520;622;2633;509;125;1309;320;196;82
213;26851;1503;644;132;304;714;178;463;149
214;13106;1087;438;313;68;201;291;322;142
215;784;1754;798;448;824;924;231;296;16
216;3482;306;1159;462;802;957;720;804;104
217;1285;717;1916;303;458;44;80;26;553
218;9668;1416;1595;1548;844;213;883;119;406
219;2527;1642;1181;1224;523;1048;818;217;194
220;8446;837;2441;865;237;237;178;452;184
221;435;377;604;1143;1789;126;156;620;163
222;1608;1402;1096;66;712;808;323;208;72
223;10344;1084;378;1117;420;928;288;696;234
224;93;688;936;2014;453;706;100;162;339
225;3268;3073;1980;380;180;44;93;179;19
226;2202;285;512;63;1580;396;166;235;463
227;6202;1519;781;254;553;58;332;344;615
228;2361;938;53;827;838;652;207;286;335
229;12512;1037;1659;315;621;366;552;193;131
230;386;1197;1502;2333;747;46;477;131;127
231;234;233;966;75;680;460;558;602;111
232;9545;1270;208;323;1284;247;350;282;704
233;877;2735;2111;779;591;364;502;248;166
234;3772;692;1655;810;488;902;606;145;55
235;5456;494;497;2939;467;1045;818;290;754
236;429;1196;52;163;774;350;281;518;95
237;13093;1611;1451;59;762;79;1028;85;162
238;6364;2032;1598;790;67;1007;803;481;333
239;869;115;1281;663;225;472;32;439;339
240;171;156;279;407;124;498;712;235;146
241;12642;1382;1153;541;94;452;559;132;360
242;1012;334;2167;266;783;47;251;619;352
243;3600;132;376;1142;1774;933;437;300;1022
244;3107;3890;1410;498;1127;50;55;78;157
245;14924;495;997;147;16;35;333;132;37
246;782;2135;931;1477;202;885;332;263;273
247;6966;310;1587;245;121;191;403;267;624
248;9592;2468;554;797;629;308;266;90;347
249;1654;1082;86;1656;696;82;320;152;47
250;706;1388;901;478;560;1807;411;180;94
251;972;1279;1021;696;1320;455;337;193;253
252;3514;1539;930;928;408;326;10;21;520
253;71;1102;80;788;1158;728;511;615;209
254;1507;580;499;1498;634;752;73;156;1384
255;1670;789;1106;1859;1079;276;472;79;130
256;897;1641;1045;603;474;142;469;368;190
257;3496;241;785;604;436;453;234;202;251
258;2898;938;1023;697;1778;245;269;143;285
259;9787;2737;527;1247;819;240;207;126;142
260;198;389;125;22;566;158;240;403;571
261;116;572;1008;875;132;704;319;133;750
262;2465;1067;473;908;1024;733;1011;245;219
263;20910;1330;1376;1675;1495;1027;329;284;24
264;3974;888;176;1360;1163;269;468;270;570
265;7566;188;1686;1611;195;120;803;176;206
266;2468;643;1077;610;208;654;910;313;266
267;1467;1903;2060;628;1484;471;448;620;727
268;138;1306;344;508;588;771;492;255;59
269;1002;437;1253;221;1062;739;110;99;231
270;16435;1114;696;770;312;179;915;465;30
271;3201;1755;720;827;1049;887;546;320;733
272;1061;1175;1212;1462;1268;456;228;248;416
273;875;1129;452;1000;2217;654;469;306;360
274;5746;2006;247;1429;1471;760;160;462;688
275;10503;1188;979;1948;670;1119;96;271;569
276;412;2651;441;833;328;183;541;113;132
277;9995;717;757;929;748;474;609;118;73
278;304;1173;631;1152;724;643;645;204;359
279;916;1688;797;509;101;264;263;252;269
280;1807;183;477;957;410;134;388;413;236
281;6383;389;297;1008;663;213;161;105;432
282;5370;167;763;176;177;46;23;316;243
283;651;516;1360;936;1180;38;271;495;75
284;864;574;2105;1860;1052;248;841;306;130
285;5278;779;1260;715;364;738;81;628;184
286;9111;1181;464;1060;1352;855;491;486;432
287;4515;730;344;760;645;254;728;200;80
288;4399;1106;513;67;1244;1687;459;104;262
289;1475;1074;543;353;888;538;456;189;302
290;23959;1898;769;308;1463;399;167;136;154
291;6918;4502;120;1580;414;95;379;365;548
292;21014;269;448;389;785;1187;100;13;93
293;773;1418;687;1568;714;1349;212;153;287
294;11538;1569;662;53;373;612;66;243;319
295;3275;1856;864;1744;111;190;271;18;497
296;4412;1269;733;1095;1173;527;253;187;482
297;17320;524;878;1456;756;629;1075;470;320
298;385;2301;1051;400;1081;804;231;62;129
299;460;261;187;594;382;231;95;324;86
300;854;1763;298;506;1560;331;351;228;264
301;806;2436;1715;971;48;169;459;132;462
302;1337;692;874;807;1285;119;237;108;113
303;11689;2232;954;209;2082;96;151;324;159
304;9499;1340;740;268;417;662;724;577;237
305;296;45;926;786;894;824;211;1017;458
306;424;2488;680;1642;725;854;524;509;29
307;23518;1866;583;425;213;1685;320;221;65
308;475;968;597;700;377;116;298;162;572
309;5670;697;858;831;238;848;143;44;453
310;4834;986;869;926;160;88;139;433;514
311;385;236;572;226;770;413;368;514;468
312;1936;1382;315;1858;979;165;724;518;798
313;7391;253;2221;1055;607;465;378;499;371
314;17700;285;1311;860;217;607;110;706;1055
315;137;3119;122;245;772;857;698;104;460
316;5924;278;887;694;1569;519;291;366;122
317;4260;1488;1419;752;1149;356;497;1400;168
318;1376;3224;734;253;1603;533;270;390;148
319;13426;2079;2708;85;452;28;139;297;410
320;575;1155;273;839;1314;298;204;161;623
321;1245;1305;983;583;79;260;37;113;204
322;293;776;436;1274;366;453;518;106;161
323;215;680;269;51;659;252;205;296;126
324;952;1706;658;526;229;143;193;375;314
325;589;1932;831;389;900;853;161;211;618
326;541;282;2260;1021;824;142;22;188;557
327;2924;682;338;869;322;990;375;103;281
328;1102;2511;1220;136;1183;416;699;221;770
329;694;2810;1751;109;255;880;193;180;42
330;32;1063;2085;1555;97;644;560;66;537
331;6459;2148;330;1533;575;178;769;192;165
332;15651;2176;1552;178;424;919;395;318;642
333;751;2450;1209;1045;385;342;677;570;360
334;516;749;2473;691;4;697;559;413;151
335;7076;941;344;351;554;343;58;179;280
336;5392;453;1450;581;741;100;68;180;257
337;948;1574;35;540;483;266;125;440;96
338;2418;1236;2614;415;406;539;121;305;178
339;908;2517;1065;96;998;687;251;137;207
340;2146;3709;394;2313;1366;520;75;182;773
341;7485;331;317;684;197;181;495;153;235
342;900;501;865;633;317;483;99;356;388
343;48;376;653;598;135;327;51;68;804
344;9792;2764;1803;557;1060;2254;565;222;8
345;2679;848;558;225;261;835;707;569;65
346;5996;1990;750;344;1372;547;291;296;223
347;2534;1505;958;936;946;261;400;78;373
348;15903;1647;1323;2077;455;294;63;926;140
349;5339;408;653;1599;580;393;135;386;352
350;487;941;489;1010;442;683;404;677;169
351;6634;80;486;196;731;287;321;201;52
352;1387;1391;64;835;168;466;222;205;381
353;3379;2145;358;933;556;511;145;721;149
354;5123;1006;261;297;530;451;221;144;1310
355;10461;228;2408;230;1473;933;722;219;513
356;52;131;809;702;1038;506;301;207;53
357;8735;10;1052;1301;1513;519;618;122;390
358;910;346;1064;59;333;474;170;78;431
359;363;1921;1443;2235;511;604;469;197;333
360;474;569;397;810;380;460;377;966;54
361;643;345;2554;280;138;1636;77;208;294
362;5772;2098;2315;82;733;202;122;115;154
363;13955;1842;1465;2847;659;459;183;119;323
364;5720;1745;285;221;794;98;116;235;195
365;42;1317;202;1129;988;873;262;115;357
366;6748;1117;341;544;2131;502;618;388;195
367;909;4009;215;784;627;448;704;182;107
368;2370;61;1022;1528;408;800;181;263;150
369;7876;464;458;1114;505;1228;404;420;481
370;5000;103;1152;1703;1679;135;710;195;98
371;6348;463;181;473;87;356;433;534;228
372;14411;1858;901;742;698;467;439;579;513
373;2856;1485;152;77;1666;119;299;157;175
374;2333;4065;972;181;290;426;124;549;715
375;2173;1320;628;592;580;320;20;277;226
376;208;1664;1107;292;223;396;213;527;248
377;1395;1880;33;1027;249;127;478;165;299
378;515;933;1983;276;1259;608;105;258;213
379;3018;267;347;835;326;462;342;106;331
380;8455;341;640;144;372;769;147;286;639
381;16095;1735;701;362;150;191;288;56;271
382;5531;533;896;1213;605;644;149;170;255
383;2111;512;2152;507;867;753;345;359;175
384;4333;2269;803;817;871;443;212;328;282
385;3056;524;113;884;2394;690;73;389;94
386;537;1850;749;269;864;804;776;62;766
387;1831;3660;1128;1313;398;559;283;312;58
388;1211;13;486;899;86;137;363;182;673
389;2907;947;1762;82;52;377;298;309;243
390;1525;201;198;1070;185;282;379;80;378
391;8189;2001;1562;1515;1485;448;263;331;224
392;4001;2604;517;708;1660;1335;367;23;160
393;1865;214;2765;169;300;940;455;123;319
394;3032;558;1524;186;312;8;775;182;619
395;3157;400;924;481;858;1058;299;110;428
396;4530;238;726;432;493;264;139;107;153
397;469;1971;99;286;1628;412;427;74;550
398;11548;571;240;691;576;123;345;399;657
399;17681;2601;994;350;995;233;630;316;207
400;9129;887;280;80;512;532;95;538;172
401;301;2440;546;1862;161;1089;408;6;168
402;16843;670;1068;353;287;1007;153;471;914
403;5916;1502;1787;54;470;542;294;212;230
404;2124;1022;1418;949;90;1288;599;126;268
405;505;890;1442;349;542;543;433;209;633
406;2248;451;842;953;545;1225;202;162;353
407;288;1816;1368;1435;924;502;756;113;512
408;150;818;973;645;417;815;272;198;238
409;1732;1108;842;2459;37;1278;306;413;116
410;5773;108;436;343;80;981;197;80;527
411;373;660;866;622;848;636;234;133;163
412;8756;2261;733;434;279;790;248;139;290
413;18437;112;3161;602;836;974;307;713;10
414;860;1565;879;533;1449;1136;86;714;374
415;3413;1898;36;400;239;307;731;411;164
416;1226;873;1815;503;66;84;271;469;29
417;173;388;2243;278;933;326;414;404;493
418;4477;1592;230;904;255;117;139;672;46
419;23005;2174;469;813;109;779;30;106;159
420;1705;2229;1857;1087;919;1034;439;404;188
421;33665;1352;1409;907;14;1387;558;391;385
422;2444;1420;1818;735;99;273;143;319;123
423;2387;170;2196;1339;1506;151;141;269;156
424;7136;383;3004;1156;1213;1053;705;101;26
425;5719;723;1610;119;337;964;388;469;204
426;207;132;799;905;918;878;288;479;427
427;8217;3056;775;719;1083;432;202;181;157
428;56657;2958;1216;1231;423;503;73;154;268
429;1910;2595;124;393;427;67;54;256;169
430;1055;1569;660;1515;765;517;39;230;340
431;1582;464;1665;599;460;647;857;1049;161
432;841;2370;353;243;46;382;116;640;101
433;16061;699;431;405;711;484;236;129;247
434;666;135;466;238;1433;858;248;412;150
435;1500;3655;581;35;8;389;323;230;167
436;14992;288;493;319;306;187;348;210;694
437;597;1008;134;387;763;665;149;338;205
438;3261;2626;365;549;12;616;559;438;392
439;94;2426;140;364;438;1271;286;468;82
440;8498;443;385;930;1284;468;1044;60;95
441;3281;821;1241;784;81;925;192;175;681
442;7104;681;854;1671;324;935;164;73;161
443;11452;2004;786;699;667;303;243;588;225
444;4246;90;846;1244;392;200;224;383;223
445;17414;1443;1912;1207;497;1008;374;395;686
446;532;1638;438;443;226;742;376;91;2
447;1944;2463;676;472;1450;231;227;307;227
448;914;2531;332;1575;211;290;291;37;96
449;12135;726;1378;1174;144;88;445;122;134
450;6570;1909;616;86;270;1058;412;98;165
451;6610;827;1455;388;746;981;401;439;1086
452;4110;898;853;788;109;396;319;548;403
453;1933;293;545;606;1462;572;63;222;389
454;6348;798;1235;1191;771;801;270;119;849
455;243;740;783;641;251;422;28;104;52
456;300;190;417;660;464;442;511;68;685
457;18461;430;748;311;1585;298;151;361;435
458;9131;112;987;603;511;310;659;174;108
459;460;314;106;998;943;688;26;326;462
460;108;1588;994;79;719;200;366;109;158
461;10378;941;2291;1617;1004;1509;146;233;258
462;2261;2065;1529;111;176;173;449;327;127
463;1446;1035;1411;559;1244;618;1395;174;344
464;9563;600;1644;293;215;88;278;166;251
465;6725;2021;2243;2562;282;320;276;55;352
466;2358;397;733;707;449;613;225;245;484
467;1236;3211;2146;1596;971;1205;189;183;92
468;987;670;1032;178;349;1448;648;150;443
469;1480;2118;817;382;1015;368;704;370;457
470;2362;1123;532;536;7;972;101;424;129
471;104;351;1129;687;261;528;238;136;306
472;640;104;1050;716;1879;1046;239;205;167
473;450;854;352;605;290;463;200;168;149
474;30969;776;1718;969;143;1136;750;494;258
475;5314;570;1323;1816;502;52;208;114;391
476;304;980;1765;362;1042;239;415;221;339
477;682;1161;282;934;90;1410;52;55;336
478;70;2274;749;620;295;119;582;545;317
479;17;1794;388;542;543;59;133;756;98
480;4294;715;104;564;554;1476;276;253;44
481;641;958;638;274;571;546;166;339;263
482;13205;130;3622;1378;144;1079;646;234;363
483;893;1356;182;639;952;103;191;322;100
484;2768;2010;504;273;456;457;112;182;26
485;567;767;1943;2550;1765;795;138;276;300
486;5198;2009;3990;517;1658;107;195;502;101
487;4802;568;1904;1423;284;132;64;496;136
488;2921;1420;688;121;258;234;120;94;73
489;660;3183;1448;63;1369;989;965;238;933
490;4961;117;853;531;188;542;436;239;236
491;220;1836;680;1511;575;93;547;304;1045
492;1164;614;2324;428;866;1716;221;129;382
493;3045;937;237;1823;1147;337;423;116;359
494;208;1165;826;2095;26;836;564;76;150
495;1317;780;361;1300;574;818;427;276;849
496;4286;2180;140;1949;61;267;98;135;327
497;5996;1186;1288;1109;204;1405;92;409;362
498;905;1532;1132;489;181;446;289;20;147
499;3332;779;518;2465;1249;1212;448;671;305
500;17287;1003;991;1441;228;639;126;205;269
501;294;1408;37;330;742;83;36;206;244
502;499;227;1204;257;463;803;614;122;363
503;7381;2568;87;1934;51;598;458;258;112
504;7413;477;587;1296;491;689;577;241;100
505;884;1920;341;1511;605;1211;25;308;478
506;6668;2596;1253;364;292;671;348;127;123
507;3464;1067;101;1492;961;669;240;441;88
508;741;739;1093;213;530;708;1077;323;150
509;919;828;2009;1041;574;1225;180;66;46
510;2877;1642;1063;480;564;362;341;752;190
511;796;458;1357;907;166;776;179;360;157
512;1578;1013;537;29;939;789;710;197;143
513;256;250;196;579;735;427;221;483;198
514;17268;1133;172;56;267;206;1196;405;391
515;2381;1260;2207;519;1364;839;519;354;378
516;10656;1295;2506;289;1115;184;798;71;435
517;465;1584;975;203;902;293;572;239;722
518;1947;2136;670;164;233;610;192;65;170
519;1773;3516;1572;75;1049;997;174;317;429
520;691;955;1738;960;86;75;467;44;261
521;13001;934;929;623;872;206;325;487;218
522;540;1210;409;1370;112;636;229;196;546
523;1272;3490;862;2296;703;843;939;157;102
524;10275;1739;113;1116;803;477;724;177;786
525;9305;2175;1113;1274;642;713;103;296;266
526;1052;1281;860;1530;800;916;608;673;654
527;4433;1062;2027;258;1037;1414;430;446;331
528;7635;1314;1779;1303;706;474;419;202;83
529;1145;869;2132;163;492;291;199;152;592
530;1818;521;375;771;891;753;164;409;139
531;3618;2114;130;241;776;22;432;145;134
532;5989;358;60;1045;24;215;60;267;31
533;2160;848;1316;944;835;444;355;47;296
534;45124;83;129;122;680;769;84;211;331
535;897;282;840;1443;413;723;171;79;43
536;8268;973;440;584;269;1100;1137;113;281
537;8151;1830;408;75;496;483;843;694;278
538;14837;539;579;784;406;82;370;147;121
539;3423;478;403;1131;68;340;1028;124;507
540;2666;2402;103;527;73;763;210;128;239
541;2463;1789;2307;1601;573;442;206;469;50
542;2197;954;827;533;328;466;311;1041;1258
543;3926;2146;52;615;654;1049;702;284;410
544;2706;244;1063;2553;776;537;124;374;189
545;12122;838;498;722;59;854;83;201;288
546;5272;862;790;221;226;189;685;382;380
547;856;501;793;91;537;185;233;79;180
548;1169;194;858;466;134;386;422;291;296
549;656;266;2228;278;841;612;291;197;339
550;3241;1102;2769;385;70;200;213;273;257
551;2082;162;1241;867;141;584;83;296;241
552;2695;753;118;1022;598;1376;775;168;190
553;421;543;558;88;785;174;312;381;954
554;1441;3625;516;1097;979;1065;22;500;334
555;1049;773;426;162;416;194;855;427;549
556;1736;1198;915;623;666;252;414;50;396
557;1508;1705;273;3180;828;822;575;687;544
558;13035;420;1916;304;37;582;18;393;1802
559;11664;680;485;1682;825;214;211;836;577
560;323;267;398;305;1770;539;322;238;88
561;720;375;1192;1377;18;160;183;174;123
562;770;1004;484;1387;840;176;300;1163;225
563;1722;887;944;94;759;863;246;383;198
564;2046;1482;2552;577;498;239;17;238;136
565;3258;657;910;966;345;89;125;244;131
566;13722;1676;308;1139;464;67;304;420;354
567;5911;367;300;253;670;698;369;585;186
568;1040;1152;1316;577;1203;263;513;680;105
569;4408;801;1669;456;259;512;71;223;83
570;523;370;269;121;34;435;560;226;30
571;5559;147;136;934;134;235;244;229;83
572;1285;382;113;1611;1425;141;984;235;131
573;1747;460;1318;916;313;1565;282;282;197
574;278;546;398;458;1004;697;408;427;439
575;1303;2252;552;388;183;670;68;251;230
576;3069;799;519;1254;410;375;1030;289;326
577;7671;596;785;1022;664;987;298;83;452
578;518;588;264;896;181;554;134;360;102
579;7459;3143;2228;415;1104;467;148;155;211
580;3521;105;460;185;874;85;268;582;307
581;6701;950;846;781;449;1014;807;94;291
582;1484;760;476;199;1043;230;233;114;136
583;16199;434;693;1175;712;1154;384;454;284
584;876;2248;536;340;922;117;579;61;115
585;1099;1760;828;351;269;1271;243;619;298
586;7713;2531;306;486;513;495;573;107;599
587;11214;3450;1973;1231;626;122;355;680;300
588;10336;1370;58;718;330;139;683;17;230
589;1738;1342;1370;888;380;640;149;496;64
590;1168;1872;446;1693;695;843;794;226;756
591;10601;2915;514;1721;1569;309;264;621;243
592;9743;2280;550;1014;1241;1212;318;96;259
593;675;267;178;1064;861;953;391;81;534
594;8691;263;233;2134;871;1037;155;193;159
595;18708;782;2485;800;545;583;139;319;217
596;999;1909;633;160;921;373;59;270;481
597;7335;30;1413;1826;292;646;311;214;173
598;4529;180;1195;91;770;355;594;381;188
599;32436;1064;282;130;144;453;365;406;184
600;288;126;589;944;75;317;291;454;730
601;1457;888;295;1338;952;460;534;137;148
602;1738;659;553;1159;636;771;684;471;158
603;16186;1175;1130;124;797;338;447;404;44
604;4407;2399;1344;745;29;1057;396;155;203
605;552;455;1590;942;70;98;704;489;468
606;8363;440;2188;1103;240;115;156;81;541
607;1341;3228;1143;503;438;869;168;298;304
608;383;646;565;1759;812;1142;695;184;506
609;5975;1841;581;577;855;107;417;292;197
610;18387;1044;770;700;356;124;131;261;212
611;3499;925;1440;1371;1445;24;763;766;315
612;1741;1888;344;359;782;545;869;403;278
613;1077;2205;1833;584;348;425;606;918;129
614;1881;1103;760;300;1097;1015;532;189;180
615;4194;1382;2816;641;1111;103;634;295;202
616;5348;936;313;714;618;285;413;408;1128
617;1491;749;959;582;1217;706;199;115;63
618;2103;1213;449;452;258;195;212;255;391
619;30894;1232;1926;2329;85;467;567;256;569
620;1725;714;1620;1086;402;565;82;529;1231
621;1549;384;1401;533;1587;543;120;524;532
622;1040;1871;1441;540;455;61;1014;132;84
623;1035;520;224;1009;179;649;592;493;400
624;2260;106;310;1061;474;934;41;340;237
625;993;319;589;113;659;1791;894;201;339
626;24;308;747;610;184;746;116;596;92
627;563;330;949;127;1289;208;826;115;577
