166;fail;556;250;246;207;1288;408;62;45441
167;fail;459;44;659;388;364;1154;1206;2424
168;fail;1493;642;862;497;1685;1888;7436;1535
169;fail;1914;3429;483;344;937;1464;3513;11101
170;fail;679;151;998;654;1330;2312;1214;33845
171;fail;1187;2031;1261;355;1556;710;3259;665
172;fail;1108;2035;2320;166;621;395;190;8822
173;fail;4700;922;170;496;111;373;100;4069
174;fail;946;314;496;1595;2007;1918;5945;27076
175;fail;341;552;1731;323;250;3032;8740;7967
176;fail;461;370;218;1076;660;4020;7514;408
177;fail;936;777;265;311;427;533;10518;1222
178;fail;228;1004;529;212;653;2508;17711;11196
179;fail;575;1652;184;801;300;782;8115;10762
180;fail;880;1952;773;1366;1447;2678;22574;3273
181;fail;961;614;881;459;1306;610;2728;9867
182;fail;305;3774;989;685;1059;7195;1365;45031
183;fail;414;171;980;638;207;1388;6362;3095
184;fail;510;435;183;248;163;734;19515;19643
185;fail;1492;415;659;444;521;517;14142;21555
186;fail;431;465;236;732;70;1386;505;10080
187;fail;1469;1837;1948;447;1140;3311;3367;66999
188;fail;997;514;388;2192;352;211;3546;2514
189;fail;805;269;1101;2901;726;4097;26031;40861
190;fail;382;290;578;473;323;443;944;5095
191;fail;279;400;687;769;147;278;4811;789
192;fail;829;325;359;537;1030;533;1711;29980
193;fail;125;3330;107;1194;248;345;11006;4473
194;fail;540;669;261;546;702;746;15827;5106
195;fail;3109;492;2568;477;214;1872;1840;17183
196;fail;662;1077;317;235;129;930;4484;18511
197;fail;2758;329;879;218;1328;2216;17139;22072
198;fail;2834;922;613;271;1297;740;10394;33607
199;fail;267;970;657;179;1538;639;15071;2922
200;fail;1775;270;110;1096;3856;358;35742;7076
201;fail;157;738;384;200;270;791;1515;5570
202;fail;2477;657;467;729;790;1507;472;23719
203;fail;483;244;165;903;308;598;1773;46334
204;fail;861;619;322;504;1427;1758;10994;2020
205;fail;2942;1140;1433;1408;1537;533;24990;25742
206;fail;212;271;187;181;373;1455;20396;223
207;fail;860;2133;359;243;1875;456;14503;11608
208;fail;1563;491;442;982;402;642;4845;232
209;fail;161;504;829;735;1218;891;42785;19717
210;fail;2025;648;1480;798;213;5588;7776;1984
211;fail;341;857;145;310;478;187;1020;61271
212;fail;3365;2532;265;1458;1144;628;4117;42816
213;fail;1081;3219;179;184;36;348;3017;3387
214;fail;1167;262;70;834;293;383;4595;39536
215;fail;1793;1309;175;889;880;757;17818;1410
216;fail;1707;1112;254;158;1453;3096;2944;10159
217;fail;792;371;273;562;717;904;6938;6045
218;fail;1930;414;414;1036;716;1475;19603;18362
219;fail;1148;226;350;92;524;305;1649;21880
220;fail;68;306;588;54;136;429;4135;2628
221;fail;2004;1509;575;1418;2165;1410;2130;55164
222;fail;1041;819;816;547;589;3516;476;8938
223;fail;592;175;269;286;54;1759;605;2468
224;fail;1552;289;935;160;496;512;1176;4476
225;fail;2476;856;776;528;285;264;6890;9039
226;fail;1903;1887;554;188;606;2744;1318;1922
227;fail;560;798;211;1706;203;1628;12632;18597
228;fail;333;547;281;217;203;90;31967;20827
229;fail;332;2067;208;173;868;642;30610;16583
230;fail;767;224;429;131;121;1033;7478;49359
231;fail;1652;943;890;364;268;852;961;59530
232;fail;420;290;1895;493;884;2943;6158;31256
233;fail;361;1141;1837;470;155;1470;87;50263
234;fail;557;778;264;608;560;365;13562;2093
235;fail;984;1794;273;572;526;2564;14667;14348
236;fail;1268;427;962;1374;330;682;18758;7550
237;fail;286;306;284;1312;664;277;204;9492
238;fail;417;471;1980;540;300;1472;3212;218
239;fail;2400;1638;120;153;290;192;1206;2462
240;fail;1532;2039;329;1091;1890;272;10068;2304
241;fail;4499;2923;452;311;557;6894;29714;49885
242;fail;994;779;175;301;447;2599;5467;15768
243;fail;133;493;660;220;142;2794;4524;11878
244;fail;542;501;468;297;248;2171;3401;3600
245;fail;418;549;1079;440;3087;2310;17504;32169
246;fail;2278;274;761;368;809;1318;3129;2227
247;fail;1204;1008;1431;236;355;3166;1541;14945
248;fail;2282;667;323;2996;355;1199;971;5361
249;fail;1187;117;1621;469;141;6373;2331;8165
250;fail;4673;340;131;377;123;937;1259;16541
251;fail;1323;150;833;411;157;2895;4529;39058
252;fail;1469;305;1734;256;376;1643;5961;20410
253;fail;2121;843;845;268;1547;427;701;16406
254;fail;734;82;608;3046;316;4349;2487;10883
255;fail;1737;216;1091;2174;577;3097;2261;8365
