523;fail;4955;2085;1760;2497;125;1676;fail;27827
524;fail;455;1226;5188;1052;3567;3326;55746;21381
525;fail;6555;1009;133;1137;193;11786;25816;17916
526;fail;6756;5547;512;1407;1824;4562;6251;fail
527;fail;348;999;803;6457;4124;13986;1917;18739
528;fail;1157;1686;3993;2397;545;4562;6748;13125
529;fail;3184;2046;3229;912;199;1795;28700;7107
530;fail;1138;1936;1241;2648;836;1670;55879;fail
531;fail;1840;67;205;851;2775;1959;3865;51625
532;fail;557;8031;1036;2442;3009;9385;41631;fail
533;fail;5790;1598;4811;7983;1113;310;44656;fail
534;fail;999;189;1751;454;1513;1382;454;fail
535;fail;11254;1057;1129;918;184;1850;38579;51551
536;fail;8205;4090;1041;3652;1195;2680;14656;fail
537;fail;1560;1945;2822;4333;1488;660;10425;10807
538;fail;1009;948;149;1967;571;244;1484;8394
539;fail;2251;2714;238;271;1206;219;7200;3367
540;fail;2930;3981;1820;3296;2041;5109;25868;32768
541;fail;4050;4426;2158;4625;2730;7875;8065;fail
542;fail;4987;3342;3641;1506;1093;1682;17019;40177
543;fail;5698;1231;1097;6591;3404;3874;1341;33264
544;fail;3630;573;182;294;1975;798;19730;42432
545;fail;5890;2377;1347;676;375;15130;66960;9330
546;fail;11129;924;860;2611;1567;12935;7961;fail
547;fail;530;3052;1990;690;647;2343;35344;6693
548;fail;2441;4928;1351;5469;2403;1338;28120;8714
549;fail;662;6211;570;469;767;8071;884;25445
550;fail;1365;4557;3436;7822;356;2717;2254;22544
551;fail;7850;385;538;4887;6148;5318;fail;54461
552;fail;2281;772;3949;736;712;2503;836;fail
553;fail;3436;119;2494;804;281;6730;23800;35330
554;fail;3329;5710;3764;1260;1193;252;fail;6832
555;fail;152;3117;3756;4305;3413;8967;6808;fail
556;fail;1313;2335;5723;1503;784;8724;11486;19697
557;fail;1281;3116;861;1008;273;1707;22086;18685
558;fail;3665;6119;6273;553;1780;32519;38924;fail
559;fail;527;2529;744;1505;1635;3000;2215;fail
560;fail;930;1605;813;2681;157;940;59085;5465
561;fail;2476;636;4451;322;7386;715;9587;fail
562;fail;7239;1421;568;1454;1427;4843;469;fail
563;fail;9008;2094;667;663;2987;10986;fail;3087
564;fail;6920;956;424;909;2935;10576;2161;fail
565;fail;880;1464;801;307;1639;3424;33015;15033
566;fail;1322;1423;2910;253;80;2012;12228;34583
567;fail;259;1192;1042;2121;393;11391;18547;33216
568;fail;2396;485;757;2631;8043;3446;22536;20512
569;fail;4872;4719;798;3785;110;1512;19596;93
570;fail;3136;420;992;290;3281;352;5220;fail
571;fail;4875;804;3776;218;599;2099;68731;26789
572;fail;1654;429;452;527;1097;15980;6951;32163
573;fail;1172;3616;13735;3751;171;816;39064;30925
574;fail;5186;346;3477;470;1314;276;6797;38472
575;fail;890;2226;2781;3187;3154;15711;16303;fail
576;fail;8460;488;3909;474;868;6346;22868;34746
577;fail;1220;760;1095;10305;136;6027;1742;fail
578;fail;200;2895;2455;82;99;13345;1848;14576
579;fail;2492;358;1160;443;331;6440;37999;25137
580;fail;2443;1287;362;814;1490;1008;13294;fail
581;fail;1206;2903;1752;6024;2143;1880;5786;fail
582;fail;1519;197;2774;1507;3291;4683;4670;8053
583;fail;921;917;1198;550;1012;855;6796;42449
584;fail;5976;975;2839;2434;1204;1185;24802;33528
585;fail;10301;2654;808;1057;3011;2473;fail;48262
586;fail;529;756;4787;2467;1423;3136;64543;fail
587;fail;2944;988;3307;1401;866;3072;10043;39670
588;fail;99;711;4786;2263;2238;1908;12267;39152
589;fail;3719;893;767;443;1295;5917;19238;24295
590;fail;2122;245;402;144;1014;10976;1235;17860
591;fail;4056;1030;822;2971;7;9194;10669;26234
592;fail;469;712;167;1175;278;3677;3770;fail
593;fail;3115;2424;342;1394;6502;4394;56499;21259
594;fail;3093;8731;2282;1262;1163;1715;39793;56837
595;fail;5503;870;4245;567;2857;6500;737;fail
596;fail;730;6982;2556;720;359;438;fail;26155
597;fail;277;965;7426;1473;1176;523;4980;22918
598;fail;189;802;1033;1262;2044;2489;17336;38436
599;fail;995;139;649;1985;251;2309;34880;13925
600;fail;4678;1416;589;1119;89;2675;17203;6351
601;fail;1074;529;3177;142;612;2424;11253;22528
602;fail;2730;1625;659;3349;302;4378;8336;44491
603;fail;846;301;1289;657;423;1766;2154;31038
604;fail;6918;541;1212;229;498;4778;2289;fail
605;fail;3017;1652;2123;35;300;7969;16184;23856
606;fail;1832;287;563;199;937;791;12934;17547
607;fail;1042;1130;430;1483;2648;114;17047;29734
608;fail;493;4775;6833;2783;819;7383;44031;13650
609;fail;707;2553;932;615;845;1528;9087;54695
610;fail;975;370;2538;1227;109;283;58918;34959
611;fail;2662;592;335;2088;1477;631;2254;26229
612;fail;1355;89;367;1841;2365;2147;12910;16721
613;fail;2930;2569;164;405;4828;4095;6857;21178
614;fail;1151;3126;641;198;171;15231;10918;18941
615;fail;348;864;318;747;2926;24485;25426;63380
616;fail;5219;2371;2475;2997;2374;262;22240;36404
617;fail;2392;2170;1882;2900;408;2851;30870;20872
618;fail;15619;4087;4398;4935;2940;7547;4978;fail
619;fail;6390;3938;1606;1473;2022;1890;38586;10520
620;fail;522;449;3114;2164;2044;1117;33620;fail
621;fail;868;452;1292;5138;1768;2655;1138;13600
622;fail;2635;2519;2232;3117;892;1898;fail;fail
623;fail;1535;2287;354;321;651;837;336;fail
624;fail;1193;798;633;2085;3033;2384;39779;fail
625;fail;1662;234;622;1255;1929;1244;3412;31287
626;fail;144;65;408;5538;3826;1434;52592;20985
627;fail;1320;1691;475;4233;1973;2186;43725;9425
628;fail;3204;603;3965;737;2772;2266;48035;fail
629;fail;357;3636;1648;734;1588;7492;12775;31902
630;fail;2087;1273;2170;1878;4900;2313;8229;2476
631;fail;2077;603;479;48;852;2075;3037;5701
632;fail;450;1381;1426;226;2948;2268;736;61359
633;fail;628;1122;1489;401;503;2072;2605;fail
634;fail;1332;199;4837;1319;563;8779;25797;2671
635;fail;2905;129;2129;3203;71;12046;18834;fail
636;fail;3120;1432;1538;474;2436;2172;21222;12928
637;fail;1550;2320;6272;636;880;1473;21215;46956
638;fail;3320;405;471;2761;322;4516;fail;3346
639;fail;4675;5858;916;471;1746;3802;35939;23270
640;fail;2824;1436;2681;470;3204;2270;50240;9874
641;fail;1906;7224;754;2770;849;14839;29545;2495
642;fail;691;2473;559;6518;535;336;2390;5400
643;fail;684;735;1449;1213;896;6846;540;20455
644;fail;3192;874;10188;765;286;1818;20120;34729
645;fail;589;520;992;2678;5479;8368;26063;fail
646;fail;1775;3434;1978;2508;1533;15835;11251;391
647;fail;1398;848;1121;1100;1131;2216;6818;36939
648;fail;2000;1258;566;569;1791;10023;11396;27600
649;fail;188;387;987;1264;987;4940;65851;13641
650;fail;2930;579;229;1082;9750;5407;17955;35010
651;fail;5312;4377;2073;3013;2284;856;26632;51076
652;fail;668;327;2276;376;505;793;41184;17080
653;fail;2096;6887;1586;3195;1418;6225;54632;28215
654;fail;2051;200;2144;2983;2178;10399;8338;32550
655;fail;1099;1039;838;100;8456;623;32738;fail
656;fail;880;4588;5354;128;131;2661;17614;6167
657;fail;2538;1963;595;521;367;1381;3040;8993
658;fail;2312;11868;1021;144;4944;907;62247;49844
659;fail;4668;1605;1926;245;254;5201;22336;2402
660;fail;1169;1813;753;2901;3564;11716;fail;11464
661;fail;3399;300;1736;888;3321;1296;41161;39198
662;fail;6024;762;271;2636;3059;1974;fail;fail
663;fail;4538;2542;3167;3003;542;3321;14050;2777
664;fail;9513;551;915;907;5818;6822;16268;2939
665;fail;3717;340;183;3477;57;21584;54970;10723
666;fail;3863;745;2365;5166;1385;1366;4653;10845
667;fail;2789;7221;553;1161;2212;1152;8144;59943
668;fail;2329;230;939;891;1134;7611;14623;16131
669;fail;215;1483;3075;1454;563;3209;40683;5703
670;fail;1984;985;628;718;7479;573;17908;45174
671;fail;1830;441;5966;1889;4715;12485;3108;fail
672;fail;942;4362;1340;475;1330;415;18067;30504
673;fail;2634;313;1513;1412;5266;7545;13808;43100
674;fail;1088;1404;1024;590;9805;7373;914;5371
675;fail;8527;5050;519;1601;75;1230;11384;50715
676;fail;483;9154;485;961;1689;19936;42895;23782
677;fail;666;1297;2144;1140;807;839;551;2747
678;fail;1158;1005;5931;514;3765;10019;12187;46229
679;fail;3841;257;3072;1621;6557;814;28050;15628
680;fail;3459;5116;657;696;5877;779;1374;29055
681;fail;2722;1062;762;4193;2814;3072;16625;610
682;23;4412;2117;1109;129;1530;16209;2210;51423
683;fail;1533;1023;2005;2909;7337;316;15349;fail
684;fail;1417;7011;2701;3265;1514;1639;19972;21329
685;fail;1676;489;883;1632;1003;95;3178;40432
686;fail;502;569;2725;5251;439;1219;985;11521
687;fail;8939;4233;498;5389;1891;601;fail;27040
688;fail;3354;5039;851;7886;198;3835;58087;2199
689;fail;1249;919;55;1454;2503;5793;5182;fail
690;fail;1513;10192;1269;1409;776;1042;5746;3970
691;fail;10825;996;13417;3483;2648;4913;2446;fail
692;fail;1955;5072;4179;2260;1158;1307;9790;12759
693;fail;3695;2516;935;2655;2036;3733;fail;fail
694;fail;499;619;1011;138;433;353;47408;39879
695;fail;3293;1705;1317;2620;2904;11742;46680;31358
696;fail;426;1481;1994;404;1160;982;5216;13921
697;fail;2315;1087;2609;2875;1738;1850;329;14211
698;fail;1937;707;358;2811;1049;10775;61544;3502
699;fail;973;515;758;1284;751;1831;56441;fail
700;fail;1114;1339;1397;1536;1768;2175;3770;28889
701;fail;7797;1253;588;1106;565;9880;6766;933
702;fail;481;3311;650;344;601;519;2115;11001
703;fail;7570;1624;1296;7817;7385;1406;42345;14039
704;fail;11967;740;5154;743;114;371;790;47102
705;fail;4125;5529;219;6097;1422;8487;2865;42090
706;fail;1549;3453;300;2344;158;363;33127;fail
707;fail;1545;1569;2528;886;387;495;6945;10139
708;fail;2073;1908;241;351;506;8502;14455;2065
709;fail;759;5729;2573;1847;205;1677;15099;662
710;fail;13063;1457;253;4882;100;2009;2086;45576
711;fail;13198;4291;6490;1349;1755;3846;37843;1483
712;fail;4967;4454;2251;827;1684;4523;63224;fail
713;fail;2737;4673;3904;177;2984;2573;7509;24840
714;fail;2451;6160;4383;766;5031;1369;2576;fail
715;fail;5938;11377;5894;1737;2714;1038;8578;fail
716;fail;687;3337;616;820;1714;5952;36427;12984
717;fail;4458;261;871;3196;122;404;27841;36396
718;fail;25172;4139;1834;1528;1802;2254;1490;32409
719;fail;1123;462;1824;448;3148;406;fail;17188
720;fail;1155;924;748;1975;151;8285;3042;19061
721;fail;8232;4743;1139;3484;286;2684;35668;49165
722;fail;4698;1120;717;1982;294;5034;10049;fail
723;fail;1861;1144;545;1685;859;1322;5523;fail
724;fail;454;970;116;4152;38;5529;5245;12603
725;fail;2054;979;856;4942;1173;2049;118;37812
726;fail;2146;277;402;210;491;5707;32586;5424
727;fail;1232;827;3866;148;4534;755;7569;929
728;fail;2269;1944;444;39;334;458;9517;30268
729;fail;3085;1676;808;4188;4526;12544;2222;59696
730;fail;393;701;1656;272;908;7029;1859;12844
731;fail;452;4565;4036;767;4200;666;7374;61296
732;fail;3023;810;267;1853;7091;11730;8164;fail
733;fail;59;3380;1878;1919;2718;3086;43997;5652
734;fail;5127;705;729;5033;1333;14519;15797;117
735;fail;2312;1242;6278;255;3139;441;30152;37557
736;fail;4899;1461;1660;390;2785;925;5721;fail
737;fail;750;410;1505;2752;482;423;29610;703
738;fail;1090;630;2380;2326;1425;7629;67065;29514
739;fail;6997;2296;1576;4471;3223;3656;14999;53895
740;fail;3896;369;463;459;1038;433;1927;36614
741;fail;4564;5724;856;232;118;5230;11460;14449
742;fail;676;3137;189;424;1056;334;4747;49952
743;fail;1314;1366;3297;1679;858;9098;31204;34545
744;fail;1564;8450;742;3426;485;565;9433;44907
745;fail;2152;158;2943;2639;475;11244;9915;35543
746;fail;4982;978;347;504;1458;1571;2918;12673
747;fail;7153;1405;2058;704;2328;9202;7757;fail
748;fail;1844;4018;2636;1492;2309;8651;6887;fail
749;fail;878;942;979;89;2566;12169;77;fail
750;fail;1304;658;265;446;250;175;fail;11959
751;fail;3820;4097;795;785;773;8643;15771;fail
752;fail;8593;1552;1444;1741;2080;7183;44054;16241
753;fail;412;6113;5576;322;553;19849;2457;11554
754;fail;4633;737;771;4875;2210;745;10199;7073
755;fail;19424;175;557;1741;1936;4330;969;53053
756;fail;220;3626;4859;149;446;4323;8617;32147
757;fail;2592;1620;6479;455;769;165;61158;24447
758;fail;3154;410;227;768;272;764;10771;31698
759;fail;2921;218;1273;642;91;1597;4460;6742
760;fail;1620;1785;1049;584;2484;234;59846;5147
761;fail;3410;383;2979;2911;691;4423;21023;1894
762;fail;11702;255;355;649;561;4229;28970;7354
763;fail;2469;540;937;425;2797;16481;4767;13467
764;fail;9004;90;3464;876;2163;8779;fail;fail
765;fail;1896;933;673;3349;199;791;6480;36267
766;fail;780;204;3125;2210;430;635;8599;17353
767;fail;255;889;2014;894;920;1031;32059;55059
768;fail;13198;5582;5849;371;661;4246;23092;fail
769;fail;6254;3284;4392;2619;6813;1134;34319;62914
770;fail;9881;4201;498;2042;691;551;4894;31697
771;fail;3456;671;492;3154;771;8451;9762;4679
772;fail;6227;782;579;135;1003;2421;25277;16350
773;fail;416;765;525;3126;2173;1369;10055;3549
774;fail;3804;2056;6807;584;3608;6741;475;3030
775;fail;6287;648;1018;441;952;7787;10594;13296
776;fail;4127;8360;214;4733;1681;299;10920;11154
777;fail;2608;493;845;259;258;1152;51679;fail
778;fail;12694;1185;3668;488;2339;309;2745;30572
779;fail;1184;12916;470;4965;697;5013;20348;66274
780;fail;4894;1511;2074;6632;2531;2191;45590;39952
781;fail;715;2306;1576;790;1058;6660;54707;26908
782;fail;4281;542;1552;1098;1272;7893;2498;fail
783;fail;472;312;266;1354;974;5759;2894;40438
784;fail;3106;1193;1003;3988;317;9427;1406;7797
785;fail;2321;2732;1253;1154;4165;4516;1340;1599
786;fail;2946;1548;4231;803;830;2446;2271;32373
787;fail;895;889;2155;468;451;7755;18255;35548
788;fail;440;192;5438;759;684;1391;4325;22047
789;fail;2175;890;568;444;1216;1014;11079;4147
790;fail;2885;1286;809;1968;3702;581;8880;4704
791;fail;186;2034;782;394;102;1379;fail;16692
792;fail;2944;1458;999;623;1302;1809;7898;19208
793;fail;1926;283;367;2182;5614;1024;31867;13721
794;fail;1077;371;2491;3141;2868;1596;fail;49440
795;fail;4064;779;1627;2984;1268;581;21989;42315
796;fail;994;8702;6182;308;2219;959;32355;41241
797;fail;3007;2200;1147;2666;135;8249;3918;14501
798;fail;3263;560;7413;749;1721;2397;26810;24480
799;fail;889;1167;4655;731;3561;7318;16161;20362
800;fail;2449;282;7852;2002;11565;133;37770;68063
801;fail;5621;388;678;184;337;7980;39701;fail
802;fail;7525;599;797;4981;2837;157;57354;13526
803;fail;9348;716;730;2845;1324;19917;55329;19265
804;fail;987;3255;681;2705;282;388;3041;2237
805;fail;12398;2694;1038;964;3731;6099;5223;4852
806;fail;1293;1277;463;2891;5652;2942;5309;23208
807;fail;411;86;150;687;415;2471;39571;9747
808;fail;11113;5572;2298;4515;5243;7528;7959;38075
809;fail;10139;1620;1716;412;358;1541;36022;fail
810;fail;1759;517;4973;5928;5008;4036;58623;9644
811;fail;614;2148;571;2086;2177;1118;16872;54155
812;fail;3507;1571;1227;404;2279;1530;20034;21500
813;fail;4853;4619;6673;2454;2742;3193;14246;31738
814;fail;7046;7847;323;1642;2326;8079;7164;fail
815;fail;6457;561;1426;737;2224;254;17241;28154
816;fail;770;1287;239;773;9905;14079;52843;67013
817;fail;5476;719;1333;530;848;5805;17482;fail
818;fail;736;3908;758;1029;7061;1366;3382;fail
819;fail;2788;1470;1317;1142;331;534;15787;53524
820;fail;3924;13190;913;3801;5785;4016;461;43023
821;fail;3512;263;2160;669;1980;11051;17137;50755
822;fail;822;619;1378;401;2658;2385;4275;45312
823;fail;1413;117;1560;512;2161;415;45123;26692
824;fail;2564;1181;5551;2645;3598;5358;5497;49570
825;fail;4857;724;4283;2157;403;2183;22778;14162
826;fail;857;3043;1284;434;1345;2787;30366;18670
827;fail;7699;6888;663;1531;1157;15561;42214;fail
828;fail;727;413;1933;1266;1532;2197;38267;fail
829;fail;1810;1229;410;572;398;3303;63717;10156
830;fail;5416;631;254;4184;10992;4469;10409;51509
831;fail;1391;123;251;1463;689;713;fail;16647
832;fail;1113;479;1417;144;1261;3380;29524;9874
833;fail;1464;6822;5148;1098;1008;11230;6524;16796
834;fail;3005;1627;490;931;1654;1057;66955;fail
835;fail;2565;10707;2550;479;1149;245;29734;17269
836;fail;863;6284;400;2235;534;8440;327;30654
837;fail;6248;8075;1138;173;412;8027;1235;fail
838;fail;6846;2739;956;3198;2069;340;51546;fail
839;fail;2758;267;1326;512;520;8545;16474;25334
840;fail;2411;3707;571;437;4509;1342;21319;51261
841;fail;1184;317;762;1000;170;2747;42956;fail
842;fail;6869;1549;813;1967;4988;2548;57067;3027
843;fail;1199;1244;1399;3067;1535;2137;27161;7050
844;fail;3278;1275;6519;748;953;3583;59099;17453
845;fail;4216;7430;1901;2902;1043;7968;723;59272
846;fail;2458;856;1858;1947;562;1058;18465;12428
847;fail;1758;612;2116;479;3116;4940;44041;10932
848;fail;8584;1923;352;1940;2036;2676;8532;34587
849;fail;4703;1019;3118;994;1564;4235;34556;fail
850;fail;863;660;3587;3823;1163;3636;9664;35857
851;fail;13495;245;139;79;610;39;12688;27312
852;fail;235;4255;1756;312;291;1833;23668;66016
853;fail;630;3452;408;675;6415;2132;34344;56195
854;fail;1529;692;2045;1036;4003;10717;10400;12132
855;fail;1027;401;1564;515;3490;4271;35377;fail
856;fail;8826;4413;588;1938;3151;3430;48478;10369
857;fail;2472;2523;2104;453;1311;15338;12171;11972
858;fail;1769;1333;366;954;202;3458;11721;7889
859;fail;230;1690;877;5790;279;524;3239;43274
860;fail;872;1155;7179;2911;796;3533;10528;31640
861;fail;4847;186;892;672;509;2125;14635;fail
862;fail;2641;2402;3339;6156;430;4576;fail;10246
863;fail;208;1740;2563;1672;4661;447;64501;fail
864;fail;1716;1625;1078;2172;109;648;44288;7150
865;fail;776;6160;494;5805;407;716;31169;fail
866;fail;1634;332;491;834;2419;3840;25472;4432
867;fail;1976;1999;2177;4631;1152;15692;10019;16554
868;fail;2027;1306;131;6315;1388;4245;9421;15231
869;fail;2697;894;1814;2695;1352;11931;fail;fail
870;fail;14139;4488;609;478;685;8232;336;60209
871;fail;341;37;364;687;1364;1816;1305;13806
872;fail;2957;633;5891;676;1459;6837;15494;1913
873;fail;6805;3242;3096;340;11068;1016;34128;fail
874;fail;2097;1779;1608;1908;847;3418;26248;fail
875;fail;2010;2007;1116;287;188;2917;fail;3316
876;fail;399;666;360;1711;546;2264;12362;37819
877;fail;18676;7002;857;3073;2775;5323;32868;fail
878;fail;971;3851;4278;616;308;7088;2428;fail
879;fail;2949;901;203;345;477;4825;12842;49538
880;fail;1439;1199;607;251;853;551;16033;19555
881;fail;5221;344;2741;344;5056;14459;379;8875
882;fail;8354;4154;2760;2367;609;2470;5627;254
883;fail;526;3200;2635;2748;388;1652;6683;2117
884;fail;5641;657;3484;4005;1784;5320;fail;26146
885;fail;1626;1116;1766;2425;1912;1735;8326;4415
886;fail;1767;588;650;1017;17879;7185;2180;35218
887;fail;3930;617;1999;2090;351;3984;fail;17748
888;fail;4230;15894;2106;90;827;511;fail;fail
889;fail;1285;924;583;442;237;15862;5805;fail
890;fail;370;4368;566;370;6199;9265;22860;fail
891;fail;731;850;571;63;1094;17717;15439;1585
892;fail;3025;841;941;812;6672;7039;11070;fail
893;fail;856;371;1590;3475;1013;4439;23454;13505
894;fail;6190;390;411;905;3457;745;fail;13231
895;fail;2269;3413;171;1114;1008;3458;171;15798
896;fail;87;688;509;265;778;313;7633;fail
897;fail;401;3441;3321;964;7899;762;9067;23235
898;fail;2230;1513;1527;1913;7460;905;5541;14502
899;fail;6462;456;1113;3666;1565;8274;52297;38650
900;fail;1053;1528;268;1709;962;1964;9830;49700
901;fail;775;199;455;1863;1460;4025;34012;fail
902;fail;1510;701;329;339;249;8137;56293;17322
903;fail;3850;649;491;1463;5007;270;29739;37140
904;fail;191;2531;525;439;5314;2244;5015;15764
905;fail;5550;6093;405;1485;3174;174;5932;51319
906;fail;4853;872;1881;4424;544;3892;11599;24352
907;fail;1206;201;462;5242;1908;1660;39624;36329
908;fail;1118;995;529;1168;266;1920;3953;11676
909;fail;3329;401;4573;1981;2310;1997;15185;21805
910;fail;3852;1935;1036;1990;192;3501;33135;fail
911;fail;7332;825;132;1348;1134;2715;5014;24110
912;fail;396;2973;1019;3385;2359;13469;2545;fail
913;fail;1300;3587;1004;534;1071;781;14206;6584
914;fail;1755;1453;2772;446;5088;4703;902;fail
915;fail;2464;4713;2720;144;1906;1154;12246;4335
916;fail;692;3248;1319;393;1607;1096;15595;3992
917;fail;2181;894;5827;3163;1850;5731;6051;fail
918;fail;2992;547;991;2097;920;12054;30188;fail
919;fail;2823;573;257;442;4001;3812;8558;29676
920;fail;5669;933;739;397;112;10990;14907;fail
921;fail;4649;2459;436;4774;259;837;59331;21035
922;fail;2325;991;4797;904;2748;2158;14098;48011
923;fail;1586;1867;48;648;2472;5392;24301;3488
924;fail;3731;287;1417;8513;2030;1219;25786;fail
925;fail;1096;1696;796;2881;869;2393;28524;25386
926;fail;1905;1291;1322;1910;1644;5394;2849;2465
927;fail;275;491;418;586;8523;574;fail;31366
928;fail;410;688;358;3657;511;2474;3247;106
929;fail;4306;371;311;1631;2145;271;41044;24197
930;fail;917;224;1635;267;601;5159;25516;24964
931;fail;3516;1536;575;584;866;1643;545;63502
932;fail;14124;1114;1636;202;4083;5131;3676;15740
933;fail;1848;87;400;1644;59;1207;8987;41478
934;fail;886;764;1817;193;750;1429;5193;3392
935;fail;800;638;3692;7426;79;581;31221;1273
936;fail;4987;1334;2598;5728;1277;14922;4484;65076
937;fail;3269;6282;283;2716;721;6435;49910;27258
938;fail;2185;1067;362;791;877;4416;18920;10004
939;fail;3108;1592;215;805;799;568;30298;63039
940;fail;883;810;229;515;1025;2494;12273;19927
941;fail;251;6953;781;657;1201;1452;751;fail
942;fail;724;413;357;133;3106;3954;3681;3974
943;fail;10703;555;2236;1788;2771;2145;1495;13831
944;fail;8678;621;1093;3073;205;1604;6180;4227
945;fail;8306;1743;540;5675;2236;949;5839;fail
946;fail;7171;4407;1390;131;1543;1226;16548;7090
947;fail;6199;1972;1441;897;1168;3157;11274;16
948;fail;7713;215;280;1107;631;727;fail;41316
949;fail;8386;2776;18;904;5713;7682;33646;2923
950;fail;3680;1841;1096;2125;1669;5507;3688;1863
951;fail;6483;1358;690;2068;2722;11448;35695;4694
952;fail;12072;4401;3513;3308;1814;336;35333;8446
953;fail;1410;2144;729;1528;2512;1475;39131;27595
954;fail;7113;2315;371;410;6252;4486;50077;25491
955;fail;7219;370;2657;111;709;1196;572;5575
956;fail;4236;571;2002;3243;516;2135;439;11376
957;fail;81;496;343;1334;535;1116;59405;8
958;fail;1891;1634;272;991;852;6163;fail;23384
959;fail;894;1248;863;261;515;450;35955;19235
960;fail;6997;5575;465;1030;8107;1825;2053;3542
961;fail;1820;85;447;2037;1579;918;15444;20263
962;fail;859;798;3185;2765;7761;15870;fail;30001
963;fail;413;7125;567;2423;4860;3404;4175;55402
964;fail;7409;2151;755;1050;7972;2858;13761;33928
965;fail;1213;1019;91;1167;254;1361;26701;4477
966;fail;781;993;336;6945;638;3278;19439;10985
967;fail;1174;6487;5505;2111;2770;4986;14384;16328
968;fail;2217;1219;513;552;1093;529;1752;46075
969;fail;1216;2660;750;1951;733;5277;11481;41227
970;fail;1147;1180;442;3379;4639;1617;28752;3578
971;fail;848;247;572;2786;649;7028;28331;fail
972;fail;3892;866;825;57;624;7823;42093;12030
973;fail;14226;2122;1370;2688;764;4351;31971;37298
974;fail;1620;1324;261;438;571;1756;30557;12518
975;fail;907;468;3238;648;1872;10181;6170;5731
976;fail;1496;637;2191;2032;89;1795;3313;15433
977;fail;3486;1806;3557;1463;286;8686;9906;26341
978;fail;1432;2076;2186;7503;1277;443;5371;44714
979;fail;5853;2406;208;2620;653;1114;39323;fail
980;fail;457;5519;1193;4618;391;618;38893;fail
981;fail;2372;934;755;5877;3326;502;3965;56664
982;fail;2671;5735;2135;479;3823;479;23388;fail
983;fail;270;210;610;453;1514;577;14825;3889
984;fail;802;4738;1819;1421;819;3442;3305;3149
985;fail;6529;858;782;925;6223;1730;14499;21464
986;fail;640;1082;2970;7215;494;4598;25744;fail
987;fail;9404;846;11363;536;754;9714;24819;6156
988;fail;3020;226;821;1399;2216;547;4397;fail
989;fail;736;454;876;27;452;4655;4572;17007
990;fail;48;3261;5350;4210;11044;3080;2924;50010
991;fail;2209;568;564;694;324;3566;4036;23983
992;fail;4567;306;977;1157;738;1236;46424;34866
993;fail;1398;890;227;568;5183;3539;fail;9290
994;fail;2250;4340;796;5300;1992;6518;17470;31040
995;fail;5025;667;457;801;2024;1385;13;10405
996;fail;4483;2521;360;677;557;3458;fail;4996
997;fail;2152;1638;2191;2125;1783;4176;237;fail
998;fail;514;2552;1322;928;928;7430;5691;50237
999;fail;1168;3228;2173;3000;368;682;16083;20091
