;RLS-N2;EA4;pmut2.25
2127;36124;10194;20681
2128;9071;29546;14355
2129;26144;15406;10144
2130;15111;17153;14813
2131;45295;23283;137492
2132;28509;1854;44144
2133;32379;68248;35269
2134;25139;61348;31331
2135;8131;20990;14482
2136;22123;5312;2360
2137;11536;164617;33355
2138;16845;48152;67093
2139;29936;35600;14903
2140;11004;24037;4499
2141;38819;698;35142
2142;8349;22667;20475
2143;20813;23849;17240
2144;86062;77972;33577
2145;17452;22801;6181
2146;12177;10186;17584
2147;31596;23827;33431
2148;8745;56923;4557
2149;24556;167517;22523
2150;27935;53387;77908
2151;3479;4817;76186
2152;10759;28748;7112
2153;8355;10545;31537
2154;14649;481;40290
2155;18184;26951;35241
2156;89285;9962;126815
2157;28489;18776;55002
2158;5188;7352;33544
2159;23044;75147;7960
2160;9716;5059;18621
2161;9196;18785;3299
2162;18818;10784;23276
2163;76181;14980;1961
2164;14399;71221;17469
2165;44653;30196;121155
2166;19354;18936;25584
2167;27953;15624;10416
2168;16567;31439;34259
2169;5359;386;479
2170;20420;48987;16461
2171;84574;29836;4441
2172;29672;8464;44632
2173;6798;12501;2091
2174;10202;18057;116073
2175;6370;240;6596
2176;16996;5951;83478
2177;37986;3577;11407
2178;17839;32880;56299
2179;57422;54648;32343
2180;1973;50245;5966
2181;13100;19051;19003
2182;20138;381;10406
2183;9733;102790;27417
2184;20840;53650;49635
2185;197;1131;51161
2186;2087;376;12744
2187;21946;15464;32482
2188;2968;2336;63890
2189;23868;43901;77016
2190;41030;30193;16688
2191;24906;46028;3218
2192;10367;93096;319
2193;34605;35201;2773
2194;50816;49139;59448
2195;16956;45913;27327
2196;28090;33474;81916
2197;14693;5226;24157
2198;22457;1725;24430
2199;16399;38232;45043
2200;23875;21933;29981
2201;58436;63117;86489
2202;20913;21907;10527
2203;4566;14461;1900
2204;26351;33756;8358
2205;3627;43921;2765
2206;19904;49987;1356
2207;33961;15574;7108
2208;41093;34349;4361
2209;2204;96243;7899
2210;46477;20730;17826
2211;18609;15156;12504
2212;639;49518;468
2213;1326;39812;20230
2214;39739;70893;11163
2215;18705;53756;97904
2216;69867;46533;14175
2217;14958;96544;18224
2218;103747;2099;18297
2219;17618;66421;5745
2220;5533;5265;5425
2221;6291;54781;69720
2222;10721;61889;18213
2223;4973;7881;15930
2224;18280;39938;24240
2225;50321;29732;35298
2226;27959;18108;89566
2227;27792;12356;15404
2228;33573;22308;3393
2229;7732;9466;5310
2230;56067;6039;5295
2231;14088;65024;15129
2232;2305;28256;42882
2233;41047;3228;4874
2234;176881;13201;32438
2235;31873;28829;16361
2236;11602;81383;15938
2237;58165;67696;15765
2238;53127;4188;38738
2239;5947;2710;4679
2240;291;1503;79822
2241;297;6064;5396
2242;4884;26406;100404
2243;19928;22979;69970
2244;27810;47773;60589
2245;19464;1774;22718
2246;9882;18693;34692
2247;41944;3641;13027
2248;8246;80789;8900
2249;29537;3064;7930
2250;1327;6170;82166
2251;57309;3473;10207
2252;29346;10617;5973
2253;105390;8920;4154
2254;3178;4034;107770
2255;43605;10224;66266
2256;124;4982;39349
2257;40897;19696;7264
2258;29189;34465;9131
2259;3545;28521;494
2260;5665;1117;13924
2261;26043;65308;5716
2262;22052;13132;11756
2263;4791;9368;20452
2264;31183;7031;19939
2265;4580;11613;14635
2266;26410;35625;1386
2267;59042;10467;48312
2268;123455;37375;12444
2269;9765;2472;2589
2270;7434;115835;2705
2271;2718;10376;102612
2272;19615;10964;10106
2273;7847;12364;22208
2274;21898;19818;9434
2275;42950;32658;4117
2276;19119;61964;22681
2277;18185;49434;23596
2278;110163;52258;27625
2279;45376;9499;35534
2280;21728;25088;752
2281;5061;46967;74060
2282;1396;844;2460
2283;3268;21457;12814
2284;32005;22193;9198
2285;4636;2051;29720
2286;28963;35974;30692
2287;21260;19747;89059
2288;4611;41973;41931
2289;28767;66105;3467
2290;68865;41993;71929
2291;957;19913;9203
2292;26711;17444;4724
2293;29837;15760;7808
2294;54151;15363;14560
2295;4908;21445;17760
2296;2426;28353;17464
2297;11505;35798;7524
2298;37917;18287;30976
2299;97478;12010;6205
2300;45278;3719;28370
2301;21804;15248;124472
2302;22082;520;39449
2303;14270;14180;564
2304;73282;50844;7602
2305;24656;21249;41165
2306;1240;14117;19385
2307;2699;4649;61900
2308;22057;1497;2104
2309;4844;25907;6713
2310;84;46484;9472
2311;39152;19142;5725
2312;85733;21037;38626
2313;24573;6910;48282
2314;24800;9898;12148
2315;12175;74326;23091
2316;12601;32086;2052
2317;9311;5364;9877
2318;9430;10048;1112
2319;750;4031;23910
2320;22546;4838;14052
2321;41833;38649;2312
2322;15550;35119;4507
2323;27457;1981;7610
2324;26333;42645;13399
2325;29576;52215;5060
2326;5632;4640;12048
2327;24;45876;7908
2328;1866;27;12025
2329;148955;75796;10628
2330;49441;29839;12329
2331;5940;2597;82859
2332;23845;51002;6439
2333;465;32465;42128
2334;10373;55223;6639
2335;13418;9195;15625
2336;10891;14404;19471
2337;5080;8671;3360
2338;993;78644;2887
2339;21679;143768;4135
2340;7357;31195;19171
2341;6643;5965;38309
2342;6869;7722;17611
2343;3912;22424;16368
2344;19061;5296;11619
2345;63090;6410;41989
2346;40978;59390;18804
2347;4479;30318;58425
2348;3660;7852;41280
2349;44292;68691;54704
2350;83680;1835;7898
2351;7829;141317;1379
2352;11202;4290;23203
2353;43704;29712;24214
2354;26536;28180;23430
2355;5082;32276;60892
2356;21281;41805;83493
2357;35186;6611;70153
2358;13850;42118;18485
2359;1362;20815;2551
2360;7444;6340;14645
2361;12005;33325;19323
2362;57228;1473;57086
2363;27161;98035;745
2364;2512;14021;29367
2365;83440;123382;10893
2366;13885;33186;32800
2367;11126;34583;10027
2368;17346;9345;70
2369;1212;69637;61959
2370;13502;48225;116572
2371;5489;8441;25158
2372;23372;37010;33261
2373;27258;37168;19241
2374;20184;32239;22226
2375;22220;12533;79997
2376;5229;10053;4020
2377;309;8280;12093
2378;8536;7388;7908
2379;35491;69069;23307
2380;21745;9996;85547
2381;40864;606;8238
2382;35427;60686;7758
2383;26158;30800;41316
2384;2557;10053;20285
2385;1267;15577;4391
2386;4901;8961;121789
2387;22670;9849;6154
2388;5823;89782;21440
2389;13954;16470;53289
2390;14660;47950;20702
2391;41504;63929;37407
2392;44497;9228;13097
2393;10300;18105;55254
2394;15314;15206;30961
2395;56189;1750;35530
2396;22791;2477;8805
2397;67698;11467;17524
2398;5207;12054;404
2399;7849;7991;51624
2400;8269;5422;11039
2401;26158;91377;237
2402;11853;22872;5675
2403;11566;30249;9249
2404;51336;2436;12611
2405;33315;3657;8656
2406;19949;28797;4987
2407;21693;14229;66249
2408;7144;6139;10227
2409;13014;58492;64
2410;46850;84037;57888
2411;5369;9922;23199
2412;7298;28185;13180
2413;41686;7956;12476
2414;5969;909;23410
2415;41950;35552;10036
2416;1144;8121;24392
2417;3792;23040;50121
2418;11568;73385;23926
2419;917;11683;5567
2420;6011;41471;723
2421;4715;3769;9443
2422;10229;52347;460
2423;25074;5019;25215
2424;17735;3634;49039
2425;6833;72544;30582
2426;13711;4249;14904
2427;4391;2599;2173
2428;6858;25836;92188
2429;7361;4339;10619
2430;182;43060;4210
2431;83527;17681;60289
2432;31016;48642;31880
2433;3850;2830;15512
2434;4682;13761;41555
2435;26532;138440;20269
2436;20762;355;6962
2437;12908;13669;11165
2438;27963;26855;50166
2439;6256;49401;43755
2440;8515;9008;27043
2441;92345;1803;15192
2442;23531;36131;21179
2443;32452;32077;9773
2444;81572;9023;7505
2445;26572;5905;13612
2446;13560;5335;50372
2447;19546;12419;33067
2448;26237;119721;54390
2449;27489;92509;17465
2450;77862;4858;83137
2451;12614;17037;56211
2452;12387;6126;12093
2453;1824;92421;4709
2454;4207;15388;11749
2455;9694;46391;14532
2456;19852;28198;1272
2457;10898;23011;6037
2458;13020;44655;87615
2459;26164;16411;1345
2460;6263;3877;4257
2461;9551;51478;595
2462;15367;9958;13472
2463;11597;3105;8149
2464;64115;129479;60740
2465;14575;12231;14914
2466;18970;33412;3472
2467;4282;15068;124470
2468;16151;79958;18721
2469;25550;36195;40635
2470;17785;10081;1922
2471;6414;9850;38492
2472;24725;35261;292
2473;25617;50278;7910
2474;7211;15595;18119
2475;19524;4966;54474
2476;5845;51774;12841
2477;7898;13151;18525
2478;1756;15468;90177
2479;47426;138474;30493
2480;8457;14027;81316
2481;14019;43627;28682
2482;1541;109554;11238
2483;9952;4581;32202
2484;39621;46188;53325
2485;10870;58130;63637
2486;32288;5367;8242
2487;368;1874;3746
2488;6571;39406;6597
2489;94638;117652;30165
2490;13491;43763;7037
2491;10772;46059;10185
2492;7918;10465;127751
2493;20973;21686;6354
2494;47888;33275;21158
2495;36362;20720;7143
2496;22120;44177;43483
2497;34616;10837;14600
2498;25474;34099;14487
2499;869;3957;63369
2500;15456;71334;54263
2501;38062;8112;78617
2502;28404;12861;190
2503;18230;22636;78835
2504;22230;22826;4937
2505;60789;17145;34130
2506;15179;33873;8021
2507;4769;20726;1664
2508;1452;22118;1284
2509;62000;29337;30542
2510;12615;155929;18209
2511;306;12080;278
2512;22659;51994;18518
2513;36172;25082;16356
2514;9116;97162;57666
2515;8460;16693;16534
2516;19884;101800;86471
2517;32899;16841;8145
2518;29548;3211;4847
2519;6173;17306;52147
2520;8428;119299;16036
2521;2137;30890;43073
2522;13929;4508;2193
2523;2419;842;81373
2524;8291;2670;6953
2525;11911;14110;18445
2526;9320;28313;9782
2527;3509;60626;10871
2528;13356;7503;7714
2529;3054;24819;6063
2530;122719;3602;14691
2531;12498;28391;94455
2532;16789;37135;69474
2533;1262;49198;13720
2534;43175;29529;12083
2535;19010;63363;59140
2536;51414;27762;3327
2537;19033;32984;4402
2538;13228;16210;2491
2539;40465;3883;15853
2540;6491;16062;11286
2541;24776;33074;10670
2542;7103;31681;6479
2543;16609;12482;2128
2544;10784;18852;16439
2545;32409;20632;20064
2546;91958;10414;4904
2547;8476;15818;7066
2548;3187;8914;23870
2549;7495;2205;29177
2550;24767;5573;10363
2551;4838;17687;1353
2552;24576;41819;36081
2553;459;15962;393
2554;90899;21002;2200
2555;9234;9148;1810
2556;475;17793;1923
2557;8937;6195;41249
2558;3202;40415;13117
2559;34259;40698;1841
2560;27579;74077;40541
2561;11604;73937;18539
2562;44591;31250;30294
2563;33620;46179;1723
2564;69452;17422;8666
2565;5962;52266;12016
2566;733;51365;5511
2567;64179;13770;8612
2568;4745;3943;7478
2569;363;15084;14289
2570;33426;11612;3838
2571;28743;25799;8449
2572;1134;23520;3798
2573;68404;2213;13900
2574;1221;26026;2660
2575;3315;27093;16036
2576;15562;111389;20250
2577;10262;82457;31902
2578;14340;73166;17874
2579;17212;17088;718
2580;1573;34712;9720
2581;60328;1951;73907
2582;4133;10771;1796
2583;1586;7659;12138
2584;35613;6767;160138
2585;23000;12484;12597
2586;2914;42293;23487
2587;4016;9715;44424
2588;14030;54461;225
2589;40990;79232;43492
2590;2314;4826;1721
2591;51489;73268;41782
2592;19398;7342;9220
2593;45221;4098;13455
2594;25517;2559;8557
2595;30572;10734;10879
2596;48638;61039;17459
2597;9596;9250;24688
2598;3501;25594;7785
2599;14798;40967;1104
2600;39521;16794;3740
2601;7357;909;46497
2602;17506;391;84630
2603;87383;17000;24026
2604;14030;31256;359
2605;31342;20474;1533
2606;1045;42846;34662
2607;20808;863;6175
2608;5696;4804;33897
2609;10489;30596;5665
2610;1086;34071;21226
2611;18146;105970;34307
2612;10934;37706;12965
2613;9185;27463;16326
2614;25471;19833;32594
2615;3701;198772;16422
2616;6917;14447;22135
2617;7824;14096;40211
2618;11735;1066;75559
2619;15821;21330;13051
2620;877;14649;135499
2621;67317;24280;16061
2622;18389;19515;25316
2623;19618;2238;17880
2624;26880;6093;10382
2625;16646;48890;27373
2626;6434;45932;2430
2627;46277;39129;1936
2628;37533;5696;24084
2629;14331;10367;9607
2630;38690;93148;22176
2631;19836;77578;34102
2632;26978;44725;1936
2633;22199;4168;11701
2634;16979;16376;13492
2635;16414;16563;7723
2636;8895;23560;9814
2637;2606;16783;8853
2638;3194;25024;39222
2639;2944;21348;9046
2640;6980;49491;79124
2641;10531;26664;15109
2642;29842;53294;9574
2643;1305;12134;7764
2644;37642;46398;8060
2645;23063;38233;5314
2646;40981;8882;65533
2647;19144;23804;300
2648;43629;7509;54284
2649;17112;30671;6571
2650;6005;6205;36307
2651;23746;25111;28458
2652;60435;10558;581
2653;788;39840;32730
2654;12673;11209;21326
2655;58317;30119;6986
2656;9953;24328;14456
2657;78;11988;31299
2658;17362;26146;27461
2659;19471;70004;25176
2660;51745;51039;11046
2661;8344;5949;20722
2662;16007;23269;12340
2663;1034;68656;70284
2664;73826;17042;11026
2665;1382;6279;15876
2666;10971;29865;14624
2667;45804;18713;24407
2668;19693;7106;71128
2669;18734;8810;22104
2670;2328;78936;5305
2671;1401;16379;88008
2672;22900;1083;807
2673;44759;14131;12834
2674;6308;30082;122397
2675;8336;10928;15149
2676;3456;52904;8856
2677;2007;2408;20320
2678;6058;12632;11755
2679;5804;19013;45588
2680;4527;55251;2883
2681;856;58050;6678
2682;1610;18455;832
2683;2040;53074;16758
2684;4439;11351;14007
2685;8688;12985;25168
2686;12959;47333;1287
2687;14034;12241;22997
2688;34913;2643;10004
2689;2100;11199;22631
2690;7265;5931;37705
2691;16340;78756;35141
2692;41510;60302;14199
2693;27245;15570;34642
2694;6863;3647;13258
2695;16401;10739;6458
2696;5894;38472;22005
2697;27776;365;23381
2698;7422;38295;82763
2699;105060;44903;6489
2700;26628;3713;491
2701;45452;6750;21538
2702;7151;36978;12443
2703;13040;3982;15020
2704;19799;10526;64021
2705;21591;2605;6039
2706;3195;2673;25738
2707;23501;878;13182
2708;4117;2338;57417
2709;42416;21232;4762
2710;8939;17226;4912
2711;26363;1113;45792
2712;6886;18659;116065
2713;21629;38936;3428
2714;16056;13879;773
2715;5843;23678;34255
2716;55145;12730;15244
2717;589;74978;28067
2718;40658;8617;49749
2719;8046;17891;2605
2720;40946;54368;24558
2721;682;39886;50423
2722;11712;5561;6121
2723;25051;27665;13311
2724;18274;4049;33550
2725;56689;10968;3249
2726;4430;45487;6610
2727;5178;47511;11927
2728;5882;25411;192
2729;8113;134996;19839
2730;83945;64314;15294
2731;111150;46836;27595
2732;20293;11700;2167
2733;8863;3316;44487
2734;227;9445;47684
2735;15232;23882;54127
2736;1790;8162;55413
2737;8248;20361;10613
2738;4077;45627;22794
2739;4395;11888;10793
2740;3023;47821;42579
2741;34521;73360;24649
2742;26931;10223;1096
2743;31232;18965;22911
2744;12200;64110;50774
2745;50820;82521;219
2746;22020;1909;18183
2747;35330;26129;1694
2748;10541;1541;30908
2749;62324;15800;1020
2750;10124;2025;35799
2751;1508;31491;6024
2752;1208;27879;2786
2753;12271;4439;33509
2754;5981;14554;3165
2755;9704;8486;23099
2756;30563;29230;43053
2757;10619;115969;28817
2758;17580;38382;19443
2759;24353;9338;15579
2760;26897;4306;11415
2761;13245;41024;23121
2762;12788;1019;20350
2763;41775;11748;19929
2764;3206;40910;3071
2765;27196;41147;88107
2766;12548;34606;12197
2767;47130;56550;259
2768;6377;46656;177785
2769;4228;2761;10854
2770;7265;6022;7417
2771;30332;41319;20324
2772;5371;12888;22779
2773;17471;14207;14295
2774;6243;9595;22395
2775;12249;20512;7826
2776;12394;110811;9281
2777;6923;86646;24351
2778;4268;4759;28962
2779;3546;8741;297
2780;15316;7564;2323
2781;5809;5050;8615
2782;9359;40428;16106
2783;15401;4024;13928
2784;7465;6787;16238
2785;13032;42159;1731
2786;55761;30015;28406
2787;15672;25079;60179
2788;5571;54159;10364
2789;58444;14765;5723
2790;5077;3265;52860
2791;28827;4647;13603
2792;22846;12978;25525
2793;122;28103;60558
2794;1649;22882;8443
2795;7651;9803;30808
2796;3090;6722;33390
2797;1006;41741;31028
2798;42973;20580;12748
2799;13956;128088;25914
2800;33688;127206;10623
2801;23505;28572;51596
2802;48840;11270;46232
2803;6042;15553;5770
2804;60254;9820;38578
2805;6867;64997;11354
2806;695;49300;17218
2807;15947;5608;59122
2808;23539;1185;80167
2809;15907;5003;14200
2810;12845;4077;40851
2811;12562;81093;88844
2812;560;17588;36002
2813;6007;81901;1981
2814;43482;44300;119324
2815;17943;30773;58255
2816;25488;11222;15821
2817;10061;34528;52113
2818;10276;16132;35875
2819;1627;33254;22266
2820;18498;51154;3683
2821;9764;47707;5605
2822;17182;6541;11022
2823;19584;50083;38076
2824;8601;18126;43227
2825;81636;25247;17484
2826;13133;23263;59498
2827;28614;35678;5504
2828;198;127444;5311
2829;27640;763;13858
2830;7089;8856;6454
2831;85633;3237;13955
2832;16791;15447;1114
2833;34542;49534;1041
2834;18745;786;7246
2835;17121;3065;9950
2836;2031;120113;43838
2837;30860;10539;35829
2838;7390;6719;110170
2839;13153;18742;42375
2840;52891;52834;121939
2841;36131;29292;988
2842;10990;21609;18008
2843;11557;4596;90791
2844;24741;40029;75749
2845;17265;13651;12970
2846;2121;25550;29010
2847;29814;6795;8090
2848;168;29455;94355
2849;98469;18672;9174
2850;11476;24448;6757
2851;5349;15494;20091
2852;29080;68956;32224
2853;81775;38143;9050
2854;26813;8866;29437
2855;1751;10934;12012
2856;21419;40184;79984
2857;18456;19125;4997
2858;3199;29677;615
2859;10517;14483;52759
2860;4024;22954;46906
2861;1441;31771;28182
2862;6728;8883;27671
2863;2882;57643;10962
2864;11579;11480;8408
2865;26243;47207;31401
2866;14622;22469;17368
2867;27651;14606;16034
2868;8755;34893;128870
2869;35730;3466;18750
2870;15668;8596;63936
2871;12808;21025;22863
2872;15681;89403;4878
2873;38768;25593;6881
2874;10653;26979;24378
2875;20028;95585;33284
2876;4466;38450;2523
2877;11937;13855;6544
2878;10398;26841;42321
2879;170;49210;157277
2880;12758;76188;11208
2881;5753;22253;24502
2882;15392;9964;53795
2883;29181;31471;4451
2884;1000;1498;34895
2885;19403;4341;1789
2886;1269;12408;12336
2887;19015;14914;11800
2888;6515;14606;18348
2889;5767;6467;156846
2890;8999;23713;322121
2891;30090;24546;2391
2892;4039;36966;23990
2893;9262;100874;24520
2894;3775;54003;17750
2895;1036;19050;24610
2896;231;7097;1180
2897;2795;16981;25724
2898;7031;20519;17489
2899;16010;11070;9501
2900;38104;17478;8218
2901;14674;29642;117
2902;51409;482;44344
2903;26849;15877;109
2904;83797;5985;34495
2905;15296;26167;125244
2906;24406;15959;10366
2907;19925;7009;6215
2908;222;846;2181
2909;2907;101393;6579
2910;12289;57281;288
2911;7209;389;13080
2912;13681;23264;88575
2913;8270;98588;37136
2914;12351;70031;60998
2915;9143;10352;113218
2916;13651;26899;46863
2917;5050;42088;6648
2918;18550;4859;5619
2919;3090;9860;29229
2920;6008;17772;3808
2921;15510;13129;3786
2922;23888;60892;8992
2923;1484;37928;8447
2924;35373;4186;15058
2925;2557;9782;60366
2926;55923;29330;40147
2927;15522;16526;6628
2928;4121;46971;31314
2929;3495;13309;12110
2930;14136;18321;22782
2931;27489;1299;91657
2932;9957;37820;12232
2933;21373;14305;27767
2934;14251;4762;4989
2935;4788;63395;19548
2936;31763;27298;7412
2937;433;12237;1127
2938;39695;60263;13586
2939;1961;36474;6991
2940;7217;70359;10514
2941;6542;2052;2508
2942;17416;76070;16044
2943;11948;711;6674
2944;16381;201;2930
2945;7368;29142;4574
2946;6764;36674;84725
2947;36786;14926;33172
2948;12961;17674;25304
2949;52042;48036;166864
2950;7773;148454;35909
2951;2201;4271;88795
2952;13463;37440;128722
2953;34672;34122;43431
2954;3755;13576;2913
2955;6354;18704;88872
2956;18997;639;63811
2957;45249;10812;15578
2958;23596;18700;19018
2959;14949;12234;8939
2960;3524;4547;36077
2961;40682;29956;24302
2962;10847;5696;15595
2963;13222;22800;10532
2964;748;18316;23015
2965;298;5127;42681
2966;13845;2514;20288
2967;30973;7572;5327
2968;40309;7339;23556
2969;28664;40502;3951
2970;15542;45136;10127
2971;26169;3494;32230
2972;40647;2213;8046
2973;7851;44122;3346
2974;1796;23088;22812
2975;46112;69372;195936
2976;12949;91878;26170
2977;10221;12549;38705
2978;25902;11372;25239
2979;16035;32969;9879
2980;1824;20712;14749
2981;5914;45802;3577
2982;5197;7830;19464
2983;22994;26599;15644
2984;9146;7474;209446
2985;30134;76001;9137
2986;2840;14525;17489
2987;17243;43995;5334
2988;16627;29266;40962
2989;558;31556;8733
2990;31020;16036;12297
2991;13329;7254;64794
2992;112741;12479;46283
2993;26920;4838;26833
2994;45600;79970;11407
2995;5352;3767;10091
2996;3690;27988;441
2997;6543;72923;86239
2998;963;26274;78049
2999;33448;123869;4710
3000;2710;34387;4030
3001;15170;43600;12496
3002;7348;26625;37519
3003;12499;3977;31008
3004;88713;1759;6664
3005;13043;152045;18840
3006;717;2174;10233
3007;509;10884;72779
3008;29578;5747;28881
3009;16448;2154;34859
3010;21480;14824;15885
3011;12080;59975;11288
3012;62404;80423;3967
3013;8836;38786;55795
3014;15222;20144;40226
3015;30539;27194;59345
3016;12454;46413;28121
3017;3491;5025;19654
3018;487;34649;63053
3019;24094;13024;30434
3020;20074;11106;168817
3021;60103;28550;85568
3022;3024;80626;27922
3023;2451;20023;6274
3024;4332;248;95802
3025;21214;16508;7721
3026;392;7990;17874
3027;25191;7516;4605
3028;32662;59378;2781
3029;2795;15416;57725
3030;48375;13997;19580
3031;12292;8833;14645
3032;16582;74704;11880
3033;24573;36070;11665
3034;3764;6885;145951
3035;7662;57761;1959
3036;6831;9847;25787
3037;25077;10350;16196
3038;9916;1116;45339
3039;11918;48580;4038
3040;890;759;60725
3041;7859;27566;119414
3042;25055;82612;46201
3043;24645;148634;15678
3044;25201;7727;4062
3045;41177;29752;29005
3046;13408;2178;21759
3047;23843;16312;1321
3048;5857;1941;3424
3049;5050;39129;25499
3050;5230;7921;17620
3051;30164;7853;50772
3052;15147;2007;51060
3053;32113;21313;29424
3054;46646;39999;5055
3055;14568;59856;10721
3056;4397;47362;5620
3057;40836;10641;1160
3058;9239;81410;17194
3059;28397;688;24380
3060;528;4030;24719
3061;46120;25115;3761
3062;6743;7507;59222
3063;11811;19132;3501
3064;41675;89298;5724
3065;15330;40022;352
3066;34071;16701;43558
3067;3863;5456;8018
3068;21841;52744;52363
3069;4865;16032;20242
3070;43488;24820;123806
3071;39584;31210;2315
3072;8913;8146;37659
3073;41500;34805;19222
3074;73088;98961;114744
3075;23920;30137;52195
3076;23922;14552;37969
3077;13081;35943;53482
3078;35445;68322;12694
3079;2884;22894;113971
3080;43773;49495;8332
3081;37456;32832;15457
3082;20422;68928;3263
3083;5265;13685;11835
3084;43114;3225;2052
3085;6572;21851;7917
3086;4554;16761;5510
3087;15080;36851;15072
3088;13419;25118;115906
3089;20622;61244;30017
3090;3288;137269;33734
3091;15614;20855;33545
3092;65425;55505;257377
3093;22353;56214;1799
3094;1050;52071;12849
3095;40561;16293;8885
3096;6613;23602;28674
3097;333;8414;450
3098;22226;6912;20712
3099;5009;57870;2381
3100;4855;56720;2807
3101;15692;16220;28513
3102;77141;31261;5215
3103;10060;30001;44126
3104;29631;1507;10791
3105;434;43681;9919
3106;3287;52960;2400
3107;27285;47473;111494
3108;32049;15221;6800
3109;2417;7297;1273
3110;18421;51706;7843
3111;8758;17135;53925
3112;53967;51118;34352
3113;2561;47628;12591
3114;51764;80590;8325
3115;3884;6675;20130
3116;10504;3043;38962
3117;39081;185323;34575
3118;13487;13643;13483
3119;41996;86856;4491
3120;7174;1875;24748
3121;1120;8847;2044
3122;19531;2483;1130
3123;58180;28235;6010
3124;21191;7736;87305
3125;26547;4325;9765
3126;3406;52501;112920
3127;4677;23577;26718
3128;24401;52751;90682
3129;7264;25664;8034
3130;18996;49340;3905
3131;18079;25811;25233
3132;34947;91582;10958
3133;10660;23806;205
3134;14587;97324;7594
3135;17207;4889;14023
3136;2292;312;3609
3137;14721;131474;59262
3138;72035;30953;18556
3139;68384;19240;4368
3140;21228;6678;43523
3141;8740;33472;41853
3142;1950;65401;47649
3143;41753;18568;24025
3144;5813;8788;11471
3145;5944;74759;10532
3146;5397;7964;8474
3147;5101;16856;11466
3148;4776;9517;116930
3149;1382;89520;150861
3150;2542;14296;70688
3151;12555;8750;17225
3152;5629;13834;267816
3153;1453;16269;3369
3154;13504;28608;37849
3155;63481;8423;16352
3156;17674;4323;46492
3157;1244;12257;6188
3158;31303;41473;52500
3159;10887;10262;4082
3160;1127;4975;13741
3161;3420;4050;23541
3162;32247;29077;38425
3163;12499;1375;15009
3164;9760;82410;6415
3165;24997;12639;12514
3166;20047;1544;10495
3167;3903;34553;1381
3168;19203;7210;21731
3169;1456;11827;106005
3170;49317;21737;35337
3171;959;2792;174839
3172;2290;1704;2558
3173;1068;22811;9548
3174;8341;23289;6335
3175;38152;4036;140524
3176;30871;27351;149408
3177;9194;30412;3249
3178;25937;31569;45038
3179;20497;32899;79046
3180;18476;6992;21882
3181;29390;34229;21355
3182;16781;27350;16978
3183;9145;53587;9070
3184;27658;115880;26133
3185;15110;32315;10066
3186;118521;10595;27267
3187;7030;6449;11289
3188;28702;7764;3622
3189;37042;32376;56191
3190;9705;93463;91439
3191;44083;7525;44339
3192;36547;14108;9254
3193;39650;77751;9140
3194;35237;1489;17835
3195;2651;27826;3070
3196;36272;21278;9620
3197;25907;152088;2309
3198;34521;11119;23667
3199;6459;11856;19049
3200;46148;6012;72909
3201;41336;32840;56473
3202;39584;24860;7317
3203;10825;1175;83628
3204;4130;14855;13331
3205;20617;58820;44540
3206;6742;45526;46408
3207;35988;16470;12318
3208;42081;29744;6812
3209;7531;660;31210
3210;10040;2128;12001
3211;24072;287;26022
3212;1227;85733;2395
3213;25916;64679;14228
3214;8110;37556;13440
3215;1423;11816;22252
3216;30285;48654;16622
3217;3325;7449;3993
3218;12345;6041;23418
3219;282;19668;12557
3220;46252;3147;21418
3221;8845;21258;44324
3222;61179;5380;77486
3223;3248;16153;61267
3224;8431;4843;53950
3225;23373;15405;22884
3226;1570;40557;40030
3227;26534;4205;14913
3228;5355;27459;18380
3229;25768;13044;19975
3230;15300;22199;6566
3231;2137;13424;17422
3232;46385;82018;37320
3233;4471;62107;5690
3234;24495;441;31423
3235;37325;891;33469
3236;16311;9083;21649
3237;60953;100091;25014
3238;4522;35628;14685
3239;14618;13710;22926
3240;3744;59624;24283
3241;7591;14960;9689
3242;8625;22146;29522
3243;2284;2584;4310
3244;22063;29987;36927
3245;24343;15583;51365
3246;1980;39378;7761
3247;23055;13250;4349
3248;5295;48921;21157
3249;3824;10946;9874
3250;7678;75602;49352
3251;8089;27738;2295
3252;16540;62154;22244
3253;1217;2672;9433
3254;12773;91090;4924
3255;10428;18296;12198
3256;4599;21776;4108
3257;10073;30484;2898
3258;18292;51545;21664
3259;4282;30921;32280
3260;54580;6325;27054
3261;40514;20348;31643
3262;24356;49580;17235
3263;5281;20151;68477
3264;5819;14720;10562
3265;28824;99567;2547
3266;3160;5671;6530
3267;99043;5767;6788
3268;38831;7919;27144
3269;2540;3597;14282
3270;8647;34040;1547
3271;11814;17994;120
3272;10267;42568;23670
3273;3837;8383;113
3274;7557;31614;4268
3275;13091;8934;18846
3276;11197;3397;44314
3277;14626;5873;642
3278;8076;42230;8908
3279;42533;30998;5813
3280;6893;13200;12497
3281;16367;58202;18826
3282;9098;83529;50147
3283;5814;7853;28277
3284;6818;35815;14465
3285;22913;14757;22561
3286;67257;19932;17200
3287;4540;1412;108486
3288;19124;4545;58306
3289;25315;6164;27966
3290;14057;23857;95724
3291;26118;4929;28130
3292;7310;28048;8988
3293;34751;22057;11679
3294;18834;22100;38293
3295;21705;2431;35140
3296;17237;20361;151987
3297;35761;60743;3262
3298;21980;31097;61985
3299;12041;127;18559
3300;34945;15500;1436
3301;709;29131;5698
