;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
2416;43;443;128;68;60;60;9;3388;6
2417;18;44;275;55;871;3459;116;4573;61
2418;45;17;9;23;2369;1865;55;7030;437
2419;19;100;108;1536;234;103;1909;16;1
2420;44;19;264;2711;109;84;1767;1905;181
2421;57;41;320;589;3239;32;1181;26;41
2422;30;153;235;1929;38;14;1254;53;6679
2423;56;16;305;1338;1819;1795;2120;667;38
2424;24;58;270;424;4014;7382;40;50;47
2425;98;157;117;52;96;3485;106;442;7867
2426;41;142;971;304;3590;3949;42;58;88
2427;9;13;44;658;2859;2024;3474;67;4616
2428;72;32;13;23;1114;30;13;535;33
2429;26;53;22;475;76;2566;171;79;4690
2430;41;751;48;44;95;128;27;fail;57
2431;55;36;862;149;83;1797;544;45;10
2432;33;47;63;22;78;9;20;57;3714
2433;12;1;401;71;1645;12;21;11044;2984
2434;41;39;356;3420;1843;51;5542;9;1077
2435;38;61;100;4926;133;6475;2019;61;106
2436;65;51;445;28;27;469;30;28;24
2437;7;32;448;121;35;4205;1021;1517;145
2438;35;23;70;77;46;2242;127;5447;8604
2439;35;34;41;2032;1303;5800;36;365;5372
2440;41;85;53;322;55;5;10598;23;246
2441;62;5;220;32;15;116;37;222;1543
2442;38;28;81;86;1624;41;2444;74;95
2443;106;26;97;57;1432;30;29;4237;26
2444;68;23;13;70;20;33;73;5397;143
2445;58;73;41;72;2416;1014;69;28;2285
2446;117;27;59;219;49;175;21;91;57
2447;14;48;124;1657;100;41;42;86;95
2448;18;161;78;32;82;38;75;55;59
2449;18;80;299;48;15;6;1083;7023;6590
2450;45;129;25;4;125;123;6;114;1519
2451;7;32;403;13;9;13;15;35;917
2452;12;70;761;999;29;155;830;2718;8411
2453;127;36;1;18;265;70;110;21;111
2454;7;57;225;43;106;739;3247;1203;202
2455;54;51;41;96;2153;451;9614;74;5037
2456;38;17;46;57;83;4098;2010;24;19
2457;38;117;86;13;15;357;60;173;994
2458;36;27;129;21;151;2111;83;76;260
2459;29;5;783;19;41;6533;67;13;28
2460;67;20;545;110;3839;8254;196;2623;11616
2461;43;57;271;389;65;9141;15;90;118
2462;113;42;607;124;32;1188;22;20;8955
2463;72;8;294;1915;43;1489;182;32;216
2464;78;52;30;119;109;2307;150;105;133
2465;55;232;78;19;109;1093;76;5662;18
2466;49;36;17;130;73;2331;1244;4896;8123
2467;26;38;166;256;860;13;71;72;4613
2468;36;40;39;113;59;39;18;3496;29
2469;41;34;87;76;1575;24;2108;227;80
2470;7;32;257;22;2863;308;195;5952;77
2471;15;26;671;1524;2542;50;16;34;9588
2472;30;46;206;27;12;441;134;51;66
2473;14;32;62;4360;1122;250;123;29;89
2474;32;45;124;52;55;35;674;13;214
2475;17;18;328;685;211;705;569;138;128
2476;17;136;559;15;2148;146;4771;6041;1941
2477;72;119;96;714;1998;47;1613;27;982
2478;45;53;0;18;2384;1342;4061;71;114
2479;84;25;151;34;82;46;76;28;193
2480;28;20;9;883;27;783;4771;142;94
2481;39;44;51;17;2;5597;46;218;3226
2482;42;61;52;628;42;116;7;590;84
2483;14;80;75;192;1590;1916;31;4985;21
2484;125;50;97;82;60;92;4760;18;173
2485;86;29;509;29;110;2393;95;71;74
2486;106;26;357;15;89;1633;33;43;55
2487;44;33;385;2428;145;3493;65;3810;102
2488;69;75;378;169;49;49;6387;49;1943
2489;40;41;361;48;68;2249;5942;87;fail
2490;80;464;108;121;3965;3224;108;3469;6152
2491;21;22;41;43;997;2398;67;90;2484
2492;28;184;19;53;119;10;155;162;7413
2493;41;57;87;558;57;113;5994;47;1125
2494;48;20;17;26;1117;41;46;30;72
2495;65;20;147;27;82;19;1809;44;4465
2496;21;102;44;57;6349;1833;22;5467;4466
2497;79;15;805;167;640;27;137;2898;5680
2498;111;39;60;421;47;5;3863;90;6725
2499;31;30;21;127;8;3068;235;159;230
2500;60;54;19;2591;120;605;2792;869;101
2501;52;349;255;485;2924;45;1216;8;5556
2502;36;49;67;475;4701;387;756;15;fail
2503;18;82;10;725;3254;25;3251;111;129
2504;18;423;30;308;5;2639;23;9289;4737
2505;84;44;1748;2;766;33;2269;120;2328
2506;60;53;17;79;1244;2692;1883;46;44
2507;11;111;75;76;1029;127;275;81;16
2508;25;50;47;44;3217;1425;5935;1773;fail
2509;28;45;36;7;974;26;38;10031;131
2510;40;46;55;2852;0;21;45;10302;5
2511;18;42;105;1375;288;36;32;6377;2741
2512;101;31;44;0;122;25;45;10;10075
2513;46;124;41;24;88;147;45;67;723
2514;11;14;518;176;51;18;144;1541;5415
2515;63;42;417;131;84;2714;11;40;92
2516;46;99;17;18;101;70;41;51;47
2517;16;81;324;68;42;101;56;10801;652
2518;32;75;19;105;29;92;38;386;2367
2519;47;22;87;66;6;5988;fail;3848;36
2520;50;63;116;93;970;980;3590;751;389
2521;45;11;11;44;74;1996;10713;1818;7327
2522;51;37;625;139;20;67;2947;4310;14
2523;18;78;250;1385;30;2857;1701;2842;116
2524;36;32;33;317;585;35;7;95;fail
2525;84;3;48;26;161;11;4440;9596;11205
2526;30;20;376;10;126;116;651;3950;6126
2527;9;24;36;1233;69;52;162;1840;95
2528;14;37;438;25;807;10;15;71;1403
2529;31;48;89;71;985;41;2167;227;1350
2530;61;55;87;35;4363;27;109;1579;30
2531;68;76;44;50;36;1901;415;4873;38
2532;38;28;30;41;461;1603;16;82;150
2533;24;126;80;915;808;92;142;261;33
2534;62;80;445;611;45;13;2;2024;1
2535;57;392;35;41;866;21;54;1;fail
2536;22;9;49;65;17;5;80;7214;221
2537;3;250;46;7;45;2620;87;270;3526
2538;34;46;987;62;4751;5074;4241;217;3407
2539;110;137;438;60;61;27;23;18;2014
2540;37;39;37;429;2046;171;5670;5582;4447
2541;95;66;341;305;829;1303;3974;92;312
2542;58;13;279;445;53;128;112;7313;7413
2543;79;66;35;529;7;74;180;2957;51
2544;93;71;47;2159;199;93;61;16;173
2545;105;18;1363;81;11;81;32;3895;1878
2546;8;33;6;36;2785;37;71;6490;6861
2547;22;51;58;2308;79;86;2633;54;2350
2548;17;57;107;376;11;209;670;7359;37
2549;92;25;36;10;22;297;97;86;16
2550;12;26;16;47;677;111;fail;3192;173
2551;52;29;56;21;528;33;46;5184;fail
2552;20;193;15;1195;14;133;24;604;80
2553;28;58;451;47;33;2038;109;4905;3699
2554;35;48;24;89;38;39;103;1148;141
2555;19;28;28;180;2546;3659;9;56;7507
2556;37;33;1104;2582;23;115;4100;6980;63
2557;19;26;137;38;20;3799;53;6817;3895
2558;31;24;9;613;132;49;6745;59;7
2559;14;60;6;1489;725;5119;768;58;28
2560;103;163;29;54;67;12;108;2761;4386
2561;133;118;485;678;729;2686;4722;10;3528
2562;16;9;147;898;2765;124;28;5;1047
2563;62;63;95;56;1840;19;1497;64;6347
2564;37;24;420;133;604;101;34;5487;1825
2565;116;48;95;6;0;3295;42;30;11
2566;61;67;76;102;9474;49;2198;32;96
2567;110;226;772;1106;130;3526;17;80;4
2568;72;21;28;1553;1455;45;47;34;50
2569;14;66;953;3193;40;1973;3291;5034;27
2570;49;7;173;105;942;3396;3908;2627;3045
2571;32;28;10;944;76;38;37;65;153
2572;33;57;51;9;1925;90;54;6477;461
2573;58;56;350;39;40;3605;5440;2297;5590
2574;13;27;28;2249;42;7528;38;1464;15
2575;23;71;58;50;68;1106;3124;89;5325
2576;19;53;36;697;14;4749;6;3154;104
2577;74;57;18;49;23;564;8676;10139;2464
2578;16;57;68;65;28;61;90;7107;41
2579;21;54;59;15;80;1749;151;5541;69
2580;33;212;18;710;3;139;2005;177;44
2581;74;26;34;138;114;33;98;3968;8909
2582;12;50;128;0;48;87;30;6495;23
2583;18;8;48;696;23;526;585;700;95
2584;24;219;42;36;2093;53;6;104;15
2585;53;44;323;75;302;1;9129;2;83
2586;61;9;5;1;2461;6037;170;7081;2
2587;18;183;99;492;483;67;3035;21;85
2588;6;7;1040;50;562;2830;6754;17;407
2589;34;119;43;82;439;80;27;179;6194
2590;14;43;269;82;1633;5;141;8481;26
2591;140;433;339;1268;149;92;4434;10;1654
2592;82;125;21;422;54;22;5647;95;83
2593;37;47;272;70;54;19;89;136;1126
2594;76;5;80;4;938;727;1230;5300;259
2595;10;113;276;22;99;38;1409;2423;2405
2596;46;583;78;58;37;57;3696;7771;814
2597;30;220;40;2033;1656;3469;48;98;235
2598;51;64;429;61;24;73;39;10887;14
2599;34;266;374;17;15;109;43;67;229
2600;13;51;16;350;2486;1927;4418;2677;10724
2601;21;39;288;304;13;31;61;3968;986
2602;34;12;52;8;136;3118;668;4164;62
2603;90;78;185;57;7;13;2915;10681;5196
2604;3;93;307;8;3477;944;56;69;5422
2605;77;16;89;1047;665;1225;1844;195;6430
2606;10;15;50;55;6198;1224;66;5434;52
2607;10;57;420;25;67;1081;25;2889;167
2608;97;23;186;741;8952;155;699;137;95
2609;42;318;26;856;31;68;1946;2125;6048
2610;17;4;280;57;1095;104;4796;1;186
2611;55;67;20;38;107;7987;2276;117;223
2612;40;24;251;120;1600;100;827;79;4509
2613;34;110;213;504;86;10;1812;327;49
2614;32;55;788;28;1701;1103;4;29;112
2615;23;7;67;60;280;1745;73;66;5761
2616;30;17;141;21;16;25;4277;88;5863
2617;54;122;41;230;53;709;116;1563;4226
2618;43;10;12;39;1605;26;8190;39;149
2619;79;72;594;896;5595;48;57;47;7588
2620;43;50;229;351;1811;255;51;108;2879
2621;20;52;46;76;21;55;3974;4;155
2622;29;218;9;364;36;6775;4143;891;436
2623;13;127;2;1589;28;14;2756;17;1247
2624;13;10;30;357;1597;44;50;84;76
2625;51;10;291;144;1651;3161;5;2850;3969
2626;18;85;52;128;4518;175;51;26;77
2627;54;65;13;12;2130;68;86;1812;5698
2628;11;35;69;29;1401;3314;37;8;198
2629;103;28;552;809;1961;50;4059;154;4690
2630;12;23;110;1239;289;1452;73;208;4989
2631;28;105;25;28;15;64;11405;117;5401
2632;22;110;546;2323;8;312;712;65;61
2633;8;605;69;774;100;309;1939;3262;171
2634;52;33;36;101;1725;2059;12;1556;124
2635;50;42;393;80;1437;4372;785;86;20
2636;47;71;18;6;947;61;146;86;2244
2637;26;130;648;2052;61;12;7931;6;1064
2638;55;11;157;787;1100;701;4057;34;97
2639;69;116;563;134;3219;753;4691;6;11590
2640;14;171;1;423;8;103;3526;2332;76
2641;34;21;15;480;243;38;2297;153;8723
2642;30;150;26;1391;92;149;2906;82;180
2643;67;31;263;118;2;10032;961;9;30
2644;54;78;20;46;35;1394;49;99;139
2645;56;76;90;59;43;97;788;1129;8711
2646;21;17;51;3029;36;103;81;40;26
2647;32;11;134;32;33;1292;19;1047;222
2648;87;65;52;198;902;3712;196;1148;53
2649;53;11;174;9;119;315;3843;1156;2138
2650;1;52;29;550;6;fail;665;3837;32
2651;71;61;20;11;5498;4980;324;51;138
2652;14;117;489;68;3521;537;46;1773;121
2653;136;32;26;34;0;158;3742;249;8993
2654;32;317;89;586;2486;29;643;4265;5568
2655;21;105;10;34;62;1388;76;66;2881
2656;98;404;536;1;609;2088;103;1779;72
2657;83;54;134;54;23;125;354;74;5156
2658;47;177;14;1699;3231;27;5;4654;4235
2659;45;1;44;80;34;1137;5477;2913;736
2660;45;56;179;91;148;49;43;7869;4
2661;45;271;15;96;69;1840;4202;161;32
2662;108;317;171;78;516;1711;20;42;10286
2663;26;56;63;89;70;19;84;1115;3415
2664;23;20;56;145;75;3423;125;1767;42
2665;30;165;12;852;76;121;47;29;104
2666;37;50;36;838;8;2851;1282;66;40
2667;20;47;431;309;0;144;5290;5755;56
2668;5;33;21;1395;3;25;24;158;198
2669;63;44;39;10;206;8692;4130;32;8362
2670;42;162;358;133;122;97;182;149;1479
2671;77;103;54;23;1;1686;8;103;11509
2672;18;61;330;60;55;12;4251;58;192
2673;13;16;106;329;54;413;2430;1831;fail
2674;30;14;42;168;7;221;110;6438;115
2675;34;62;41;774;1731;43;1121;2870;4253
2676;72;8;8;36;25;352;1998;fail;8117
2677;24;98;21;100;79;22;67;363;101
2678;55;85;3;3161;1002;1134;3694;43;83
2679;33;33;18;291;130;3186;2802;189;169
2680;10;18;20;888;13;3939;140;46;871
2681;15;20;59;13;843;521;1013;2070;3207
2682;38;23;16;101;4182;163;182;7853;28
2683;25;27;23;62;24;301;25;36;6571
2684;96;90;74;1073;1927;18;3938;11749;16
2685;52;350;49;799;2545;1468;127;2945;109
2686;33;60;99;151;279;4178;52;5112;1538
2687;32;16;572;194;3367;5382;52;11902;507
2688;14;44;151;4138;17;5094;3418;9;22
2689;19;27;201;45;3156;951;1544;112;6
2690;30;28;77;4717;61;20;69;9;1162
2691;14;78;55;27;2502;45;4218;70;2311
2692;11;98;57;90;2485;80;161;8;547
2693;67;168;311;308;90;632;2291;6;37
2694;18;46;180;613;561;258;2949;90;764
2695;8;117;694;323;29;67;18;64;5048
2696;26;1;141;779;74;170;5240;1325;10995
2697;16;27;54;1470;2790;20;4724;81;3784
2698;42;70;230;220;13;593;1116;7652;125
2699;39;80;867;1208;248;83;1957;5679;fail
2700;22;51;223;61;2166;57;3;1364;6065
2701;20;4;723;156;104;159;51;381;fail
2702;80;91;603;570;124;17;74;4133;6154
2703;15;130;168;32;63;49;26;636;104
2704;58;10;33;73;113;6998;17;38;2834
2705;26;22;36;1394;2866;75;36;29;53
2706;52;54;59;23;4338;2828;1224;1525;1982
2707;41;70;58;22;1436;97;355;205;80
2708;36;66;15;95;1586;3386;1;93;102
2709;108;35;514;105;71;6507;3143;878;5424
2710;50;14;4;76;1132;37;33;38;89
2711;20;67;136;1440;37;31;8934;32;10459
2712;29;75;25;1182;4177;112;2014;fail;3898
2713;48;35;579;829;3589;11037;457;2440;32
2714;47;177;88;1023;9;14;117;7064;1156
2715;62;16;572;57;116;35;65;2299;715
2716;22;44;38;18;376;48;147;6573;10063
2717;18;27;654;674;150;50;1245;31;23
2718;25;19;35;1217;179;4445;96;476;110
2719;98;10;17;72;66;154;1528;2782;96
2720;87;294;78;1182;204;6025;5323;2835;37
2721;40;33;9;58;555;627;9;50;7576
2722;33;26;24;56;42;8335;170;45;6831
2723;24;41;200;708;6181;67;1131;546;98
2724;41;17;63;7;4386;16;209;210;10
2725;48;37;256;51;6677;147;18;300;38
2726;31;35;23;151;1;2240;3681;37;9499
2727;83;17;56;115;32;671;8136;75;fail
2728;75;89;77;537;197;19;2856;55;17
2729;15;117;35;1258;70;7448;38;13;2816
2730;97;74;102;30;35;2924;7058;34;29
2731;20;75;499;1485;469;76;1981;2185;537
2732;29;87;316;10;277;5273;2343;100;269
2733;40;75;23;216;133;55;2267;374;3917
2734;26;6;6;50;43;75;5;2518;22
2735;42;45;160;130;68;2879;58;7;66
2736;26;154;357;12;1109;1043;9504;230;32
2737;126;39;388;945;1743;1138;63;50;7487
2738;11;30;25;372;1092;717;9864;59;61
2739;40;49;460;1708;76;27;1239;1046;567
2740;15;23;23;34;38;76;2860;2492;10654
2741;30;38;35;100;845;5969;143;181;71
2742;52;69;19;1306;1379;22;3205;308;148
2743;36;76;85;35;42;4341;40;41;10438
2744;32;67;14;74;570;258;121;65;5540
2745;39;34;802;652;11;fail;1364;78;125
2746;23;117;23;1629;178;61;1591;5867;3411
2747;33;69;92;61;35;1343;4082;17;6745
2748;37;73;12;17;107;1798;4012;35;786
2749;24;47;273;1571;113;76;41;54;6788
2750;51;81;76;316;1921;2335;97;2311;18
2751;14;44;3;41;37;3386;128;36;2423
2752;72;64;1034;395;2;2633;137;3;4657
2753;14;24;448;38;1860;2483;92;6041;1574
2754;138;45;0;130;357;3341;2227;180;143
2755;18;5;521;77;1240;73;4947;4181;66
2756;100;36;79;125;2411;156;3256;124;8833
2757;26;112;68;59;2416;6212;78;36;99
2758;28;49;37;44;60;279;192;71;154
2759;69;35;628;68;155;121;5346;1281;6826
2760;38;47;1217;48;2576;4097;126;172;267
2761;38;0;43;23;171;101;3776;1452;33
2762;29;145;36;84;5881;2282;2943;14;122
2763;53;10;270;1065;187;4628;17;81;65
2764;85;297;65;47;60;104;2154;60;102
2765;25;7;637;145;79;2107;6244;6667;1467
2766;49;25;469;22;2977;13;58;19;2
2767;26;338;195;78;129;112;604;9503;6
2768;52;212;92;1037;164;2;2618;7643;90
2769;38;29;19;41;1;25;755;4566;2998
2770;95;161;209;56;113;184;293;163;148
2771;14;252;19;24;163;161;33;7661;73
2772;6;34;72;77;88;3723;58;102;5510
2773;22;116;104;56;1992;11;1395;142;5102
2774;42;90;31;108;44;844;2208;47;27
2775;43;89;127;49;49;74;1992;1150;7577
2776;75;84;601;93;3022;15;10384;3568;4066
2777;134;290;19;344;33;41;84;100;3134
2778;18;236;534;63;18;4844;6158;131;8
2779;40;11;616;358;1007;3682;8519;1772;3253
2780;47;54;391;998;3;47;3093;8374;48
2781;28;137;50;126;1292;2389;1945;172;22
2782;41;36;72;200;131;2676;55;22;6537
2783;68;48;69;523;303;20;46;1660;28
2784;13;41;54;738;100;675;7404;fail;44
2785;36;27;164;532;1134;2425;47;3706;65
2786;50;73;131;46;1256;10278;326;6606;6798
2787;18;58;64;627;3191;102;2777;143;12
2788;35;31;140;10;38;35;3066;28;7837
2789;16;93;94;43;1907;93;152;4949;9590
2790;41;20;35;529;976;4308;26;25;20
2791;14;32;328;2125;52;72;3674;1713;61
2792;26;33;586;726;4175;2635;95;7966;6526
2793;55;47;48;10;22;4792;47;90;11241
2794;31;55;483;611;2033;151;5640;2782;2796
2795;45;112;52;337;434;610;5088;72;18
2796;56;77;65;1765;41;1483;107;2728;16
2797;35;204;905;644;2673;65;353;fail;108
2798;33;376;5;51;15;25;49;fail;6083
2799;15;80;230;72;83;1906;2248;153;3111
2800;22;112;1132;1757;1468;78;2701;85;136
2801;14;55;36;109;75;30;2787;103;8835
2802;66;29;119;33;5;15;5470;73;11
2803;40;16;661;508;1909;2312;6305;fail;fail
2804;21;58;1729;102;25;246;355;56;271
2805;13;26;23;114;4613;4380;72;81;8228
2806;52;18;89;21;16;214;46;11;51
2807;27;28;628;49;1268;4103;89;130;7103
2808;69;50;70;258;533;14;737;101;5321
2809;23;71;1052;96;79;73;7;86;73
2810;14;110;341;392;1517;44;1928;2727;1113
2811;28;19;370;1095;1319;70;7441;109;37
2812;12;200;90;62;4451;92;5463;39;84
2813;35;23;18;11;64;7533;40;25;8722
2814;65;38;1136;138;669;99;84;108;97
2815;86;154;340;14;65;1000;17;83;298
2816;1;21;26;41;164;4991;27;719;76
2817;80;22;1638;460;4299;7;448;5981;77
2818;85;36;1042;727;25;1581;9;9476;5384
2819;46;23;77;57;3688;71;237;fail;141
2820;1;91;320;1638;544;173;6997;69;2973
2821;34;377;36;1015;4079;2021;49;122;3341
2822;20;63;475;614;2771;74;109;27;25
2823;85;44;719;150;4284;2057;6107;36;10995
2824;27;23;32;60;1913;900;198;3107;49
2825;2;32;17;710;132;5522;578;137;2678
2826;22;323;722;3916;2960;37;435;31;127
2827;16;111;620;121;22;3;2246;12;106
2828;39;3;141;103;1306;2582;37;38;2603
2829;83;194;5;263;9;701;2894;6880;52
2830;11;13;521;4;67;3887;2957;8970;702
2831;14;63;73;78;37;26;57;5344;162
2832;17;76;42;1466;74;2184;67;106;47
2833;59;21;74;128;24;53;11;5532;4294
2834;16;235;52;24;2639;85;56;154;8023
2835;30;155;445;1698;5417;13;1293;27;8812
2836;12;148;33;24;84;3296;15;8765;7
2837;55;80;146;8;1280;1195;3607;3081;78
2838;48;63;604;26;6;39;4693;41;15
2839;73;100;290;1128;294;28;1018;40;148
2840;28;107;126;574;38;1362;54;48;200
2841;10;118;48;953;2275;12;37;134;3492
2842;19;573;446;2;3348;265;7986;4853;103
2843;18;80;678;21;577;255;1022;137;83
2844;58;212;52;22;1162;22;322;fail;118
2845;182;395;240;60;3850;10041;81;6073;10826
2846;27;55;301;956;128;157;6701;2294;6259
2847;30;81;442;2512;2710;16;1;109;3769
2848;101;61;266;436;114;26;167;101;2324
2849;34;38;24;192;5326;3545;7831;109;790
2850;32;131;11;24;2326;101;fail;2380;4
2851;33;287;67;106;57;66;667;138;121
2852;61;110;21;325;61;7539;32;20;5063
2853;40;30;44;815;62;3047;6512;73;4873
2854;72;68;485;78;12;1;fail;8863;7
2855;92;29;38;40;3427;2806;2789;6;4172
2856;14;30;87;384;67;27;6470;5614;8020
2857;37;278;18;120;2189;1086;37;73;1699
2858;58;22;39;1917;778;2911;21;95;67
2859;18;21;48;48;35;70;fail;6;75
2860;26;13;213;91;118;4419;124;672;3292
2861;8;26;266;33;4224;3326;113;58;69
2862;26;161;15;16;29;2515;5143;34;553
2863;118;8;71;70;1748;32;1912;83;1198
2864;44;60;26;429;3;28;808;135;55
2865;57;121;403;47;38;52;76;44;93
2866;39;27;296;45;51;659;61;32;103
2867;34;239;31;471;2259;1682;158;11159;fail
2868;51;13;494;28;84;48;5192;7874;14
2869;11;41;55;1709;6;1310;847;86;5382
2870;7;237;17;23;786;6222;3;132;2875
2871;41;10;26;132;1846;111;3115;3176;56
2872;93;18;44;144;15;178;137;386;10218
2873;41;210;66;1234;2716;2430;12;16;6587
2874;51;257;0;14;1623;4037;2466;1384;36
2875;59;63;732;42;690;2952;80;9;115
2876;9;33;510;1678;110;2221;6156;4121;34
2877;34;29;32;1803;76;280;110;122;40
2878;74;8;41;12;18;71;6593;7284;21
2879;32;285;47;79;739;136;2175;76;3582
2880;28;7;113;707;119;4918;80;289;3373
2881;5;44;12;68;4945;48;1693;349;7803
2882;23;28;71;22;1597;364;2695;7747;9662
2883;12;212;45;290;0;2769;4841;6536;126
2884;33;49;566;12;1597;2612;3556;65;2
2885;22;36;175;98;449;5;49;350;238
2886;70;13;23;78;51;149;535;188;10003
2887;38;167;937;2179;2896;967;11;4548;3839
2888;9;25;73;94;1233;100;41;296;44
2889;21;40;166;26;77;142;28;30;77
2890;29;32;16;118;2871;5945;112;2485;33
2891;19;69;801;81;1964;13;41;6305;25
2892;50;51;391;161;233;52;45;11;19
2893;8;17;9;51;16;36;717;24;78
2894;38;38;670;5;3833;6075;203;38;55
2895;16;19;72;1306;273;1018;14;4953;0
2896;48;1;295;649;154;63;44;3033;129
2897;43;43;56;11;15;47;10;137;37
2898;69;45;253;943;78;42;1981;4667;33
2899;6;58;22;73;14;3058;834;13;4355
2900;95;50;36;372;31;1536;2768;126;36
2901;137;26;59;84;59;71;18;411;1052
2902;40;43;2;103;1125;1180;769;5576;4744
2903;0;39;10;793;22;9086;3659;4596;4744
2904;25;13;17;5;76;26;4733;75;60
2905;44;22;9;145;48;33;127;56;146
2906;55;35;383;88;101;788;2411;42;170
2907;52;59;6;83;574;40;4652;6582;126
2908;106;60;51;410;97;19;3464;fail;145
2909;61;184;24;0;1419;44;1260;7972;11692
2910;59;57;43;42;64;4568;52;40;34
2911;108;58;52;706;9;17;58;1229;96
2912;98;36;13;8;2695;6;2497;93;5231
2913;13;303;60;918;0;34;119;22;3310
2914;33;150;597;82;1317;431;4276;46;2
2915;34;15;739;77;1334;2737;81;11255;28
2916;4;75;60;30;1870;66;6;86;7471
2917;7;251;145;765;1495;4906;155;1571;127
2918;52;4;274;1971;1903;2086;6567;66;235
2919;1;104;14;536;28;729;71;43;7740
2920;14;92;774;1323;158;97;111;420;159
2921;31;34;75;797;93;86;34;9;78
2922;82;94;66;19;5;fail;61;fail;4071
2923;62;125;26;52;2940;41;5917;906;6788
2924;39;245;23;48;1115;19;72;6377;76
2925;27;50;66;1103;938;4385;136;641;41
2926;51;12;28;128;67;2266;18;6;17
2927;35;59;99;135;1807;2115;127;24;81
2928;19;146;45;78;838;23;164;8133;458
2929;47;15;33;42;72;59;10;1311;95
2930;45;59;128;121;1658;4340;1263;4792;146
2931;37;36;80;87;83;51;4614;84;45
2932;156;1;131;15;55;68;1162;53;1301
2933;72;101;112;422;730;397;89;7871;74
2934;28;60;249;68;14;17;5340;3814;1580
2935;43;63;111;76;20;91;26;733;38
2936;47;280;54;111;1424;26;6661;92;10929
2937;37;229;25;12;376;54;1000;4312;184
2938;24;106;123;32;129;654;9303;23;774
2939;77;14;12;39;1182;69;38;145;63
2940;43;113;1182;18;589;2640;207;241;3
2941;66;84;850;705;18;82;1554;106;2992
2942;40;1;525;144;74;4183;21;444;29
2943;55;12;24;860;32;28;103;72;85
2944;9;14;60;9;55;40;1781;7453;173
2945;130;43;74;202;57;4661;4491;106;9
2946;49;14;758;41;22;186;3054;24;5489
2947;35;294;329;260;664;988;128;260;84
2948;66;17;0;10;479;319;3531;128;fail
2949;31;80;68;1638;2555;2179;129;48;88
2950;57;37;308;37;2136;7;4090;5199;1708
2951;16;42;32;1751;67;12;2013;9823;638
2952;72;122;28;45;50;2330;93;8489;8097
2953;27;25;824;370;68;2093;11;6898;fail
2954;36;63;278;170;15;4088;5;113;947
2955;42;47;47;5;2336;1573;994;790;57
2956;16;138;29;33;2524;6734;6190;6244;24
2957;11;6;665;20;848;85;15;16;fail
2958;43;56;39;107;393;144;912;15;4025
2959;53;50;12;25;65;38;541;2;137
2960;58;61;14;1223;366;952;61;5557;10
2961;38;3;32;422;4513;2141;8711;fail;82
2962;31;45;26;217;30;2747;92;4159;99
2963;13;47;110;106;66;7728;2821;1670;102
2964;33;21;5;936;26;77;2119;34;13
2965;43;119;20;37;2617;3978;65;97;117
2966;142;46;54;1494;261;66;4408;2057;9
2967;28;47;37;3243;846;9;253;132;1713
2968;11;74;84;54;48;1298;79;8762;51
2969;9;84;439;99;111;4712;16;5754;4141
2970;44;34;6;1753;1210;1;2374;3600;5879
2971;21;34;93;115;41;1691;397;594;2708
2972;34;64;25;224;32;16;132;99;81
2973;47;312;263;28;114;54;5588;15;120
2974;3;24;412;24;933;65;1157;5660;5339
2975;1;17;177;470;331;20;217;394;9029
2976;19;163;125;92;1113;30;138;fail;130
2977;127;38;151;11;17;84;3570;20;522
2978;9;41;240;959;73;132;20;9842;fail
2979;59;30;52;36;4037;29;5;10;2272
2980;136;70;146;115;73;89;9094;32;980
2981;12;44;33;36;406;126;1762;2108;1
2982;59;67;757;2069;175;177;7370;3004;fail
2983;57;59;506;771;23;4638;13;30;51
2984;35;198;39;26;458;1266;78;84;4788
2985;29;256;45;31;4856;922;115;1586;92
2986;11;167;85;67;78;129;5278;46;1467
2987;173;60;271;130;4117;172;4065;80;1995
2988;5;37;468;211;657;907;941;58;2
2989;122;167;291;944;15;3354;13;4018;8560
2990;39;94;172;153;146;4757;22;9082;24
2991;68;36;624;1663;38;14;9;61;1813
2992;149;21;8;1008;11;4;1216;2038;385
2993;22;164;56;532;1486;119;31;46;86
2994;73;16;22;795;2212;305;1849;1313;2779
2995;27;122;34;735;30;763;5011;2;129
2996;56;21;42;2988;192;1730;25;224;3870
2997;26;173;389;178;5;20;3857;8261;841
2998;21;29;21;43;116;2272;104;7960;92
2999;3;155;223;52;3403;53;109;fail;113
3000;60;62;31;309;100;87;357;343;16
3001;21;154;63;1569;125;543;816;82;93
3002;16;516;108;87;2652;1300;1551;122;816
3003;55;80;288;999;112;119;104;5696;50
3004;135;60;58;52;139;2485;3538;63;5452
3005;15;56;460;51;353;94;11;24;2989
3006;64;59;655;14;664;612;24;7480;54
3007;17;49;1035;53;74;241;110;24;4263
3008;43;37;44;23;25;1751;3161;fail;138
3009;9;0;89;62;73;3735;34;86;fail
3010;28;67;72;168;56;444;4189;fail;3886
3011;22;178;27;116;12;11;786;183;766
3012;49;83;788;11;33;3012;187;89;11374
3013;106;56;62;97;7;1753;120;26;29
3014;34;33;98;46;1109;1148;8628;25;3937
3015;21;57;814;9;892;24;9033;156;271
3016;21;91;134;174;2157;2281;8001;1077;25
3017;3;34;34;1127;51;2084;472;5;760
3018;12;188;59;2015;684;5577;955;6999;91
3019;81;48;551;109;52;44;1101;32;fail
