;RLS-N4;EA100;pmut1.25
1516;54;13;44
1517;5296;59;81
1518;2312;60;51
1519;8539;273;5
1520;1700;63;45
1521;7742;11;27
1522;16937;20;107
1523;34;65;66
1524;4073;36;101
1525;980;12;33
1526;8870;13;66
1527;743;160;27
1528;72;68;36
1529;997;18;40
1530;4195;24;18
1531;3461;85;66
1532;2470;30;22
1533;666;74;23
1534;16697;48;50
1535;4293;28;45
1536;81;54;55
1537;11744;21;52
1538;19275;7;82
1539;17646;50;29
1540;10;57;9
1541;7690;77;35
1542;1026;143;44
1543;90;63;38
1544;691;43;37
1545;2042;27;70
1546;5019;66;6
1547;47;108;66
1548;329;76;81
1549;6;125;106
1550;181;5;39
1551;80;21;51
1552;384;38;86
1553;114;28;69
1554;3505;65;7
1555;541;42;25
1556;2330;201;22
1557;998;137;19
1558;5649;10;46
1559;1924;62;69
1560;42;16;119
1561;51;48;26
1562;861;75;78
1563;63;87;6
1564;699;17;59
1565;5422;33;16
1566;6649;169;22
1567;1156;18;15
1568;1916;10;71
1569;18;69;60
1570;69;179;94
1571;1205;37;83
1572;7545;189;31
1573;4155;10;28
1574;18107;153;56
1575;2309;40;39
1576;4387;12;25
1577;13473;71;48
1578;18;39;33
1579;105;46;12
1580;1960;111;26
1581;6;52;14
1582;1378;39;20
1583;1572;91;19
1584;15;33;59
1585;98;23;45
1586;2315;119;51
1587;6815;15;7
1588;1847;24;13
1589;933;179;26
1590;35;93;68
1591;4290;36;15
1592;3646;37;82
1593;510;289;10
1594;233;30;22
1595;32660;16;14
1596;1147;42;161
1597;3554;17;68
1598;74;59;52
1599;52;32;61
1600;1609;22;32
1601;9833;25;35
1602;5047;27;21
1603;883;26;54
1604;3749;18;39
1605;18993;75;76
1606;13;32;57
1607;18;29;39
1608;19;54;116
1609;856;6;72
1610;198;145;51
1611;9282;113;48
1612;56;21;38
1613;2559;3;71
1614;5327;88;48
1615;7762;125;75
1616;6356;85;54
1617;10503;20;40
1618;38;26;53
1619;11247;26;30
1620;74;90;33
1621;9566;40;33
1622;7450;64;24
1623;22;59;36
1624;36;57;14
1625;7216;149;74
1626;18608;16;20
1627;7774;107;45
1628;1460;103;52
1629;2881;8;45
1630;96;8;21
1631;3241;24;11
1632;16;114;71
1633;34;12;35
1634;22637;27;83
1635;10068;43;9
1636;7669;10;10
1637;2530;13;0
1638;71;10;21
1639;3700;99;12
1640;2070;29;26
1641;134;95;23
1642;22;37;10
1643;4375;18;93
1644;3224;99;26
1645;612;48;31
1646;9;84;112
1647;32;28;245
1648;14949;116;41
1649;103;46;116
1650;724;14;65
1651;4596;46;41
1652;37324;278;89
1653;1873;52;57
1654;4183;69;13
1655;1056;147;68
1656;2595;2;28
1657;1659;51;41
1658;1264;121;23
1659;5185;5;39
1660;4280;33;10
1661;3441;29;40
1662;809;74;9
1663;2;88;14
1664;52;27;110
1665;19133;65;30
1666;678;77;42
1667;64;164;13
1668;48;58;120
1669;2081;31;25
1670;71;114;42
1671;378;10;53
1672;26;31;93
1673;377;179;51
1674;13;130;40
1675;9875;69;23
1676;23879;94;19
1677;1923;21;92
1678;18305;63;16
1679;1679;21;15
1680;66;15;47
1681;8665;50;22
1682;1413;56;85
1683;9658;14;45
1684;376;34;32
1685;7967;209;22
1686;3866;43;64
1687;21;33;40
1688;471;81;29
1689;2051;8;34
1690;491;282;39
1691;2215;46;18
1692;15;26;27
1693;2854;39;8
1694;692;59;37
1695;2327;43;160
1696;24;37;69
1697;1006;58;33
1698;7774;103;16
1699;2254;4;27
1700;6000;12;13
1701;82;79;47
1702;5333;53;96
1703;3687;53;45
1704;74;30;59
1705;1031;24;101
1706;1397;60;59
1707;60;90;27
1708;335;151;29
1709;1321;96;84
1710;240;96;29
1711;39;61;99
1712;30;86;20
1713;8211;37;44
1714;1037;17;25
1715;17;20;25
1716;13235;92;11
1717;604;43;28
1718;4536;140;40
1719;19335;11;88
1720;5225;102;18
1721;211;89;39
1722;11959;17;39
1723;55;158;81
1724;6115;39;26
1725;73;83;49
1726;89;13;88
1727;4153;80;14
1728;70;183;39
1729;294;11;37
1730;2976;31;41
1731;149;122;29
1732;26;52;8
1733;1784;19;20
1734;2488;52;24
1735;3393;263;12
1736;5103;85;19
1737;7408;20;21
1738;382;79;27
1739;76;22;40
1740;4989;30;87
1741;2362;24;14
1742;55;22;73
1743;2864;90;36
1744;7606;13;26
1745;122;7;28
1746;2659;13;74
1747;2614;20;62
1748;110;21;55
1749;802;163;18
1750;603;44;48
1751;34;80;35
1752;16;10;110
1753;9325;33;4
1754;2546;24;55
1755;6546;36;6
1756;4957;53;159
1757;6975;39;44
1758;3117;200;35
1759;42;374;38
1760;4927;14;5
1761;9889;24;35
1762;2443;28;20
1763;34;56;41
1764;1;17;43
1765;17014;20;26
1766;3555;141;13
1767;3900;42;45
1768;218;40;19
1769;1133;67;49
1770;6744;15;23
1771;4720;25;16
1772;1972;46;8
1773;3493;237;24
1774;4122;89;78
1775;900;114;4
1776;715;64;41
1777;2678;140;42
1778;1567;253;74
1779;741;122;24
1780;7384;91;18
1781;23;31;59
1782;35;67;27
1783;11566;20;60
1784;4933;26;30
1785;1106;37;61
1786;2107;50;24
1787;43;67;36
1788;1183;29;59
1789;2859;74;42
1790;3813;21;83
1791;16;46;14
1792;5361;16;75
1793;75;6;39
1794;1087;128;30
1795;1217;58;101
1796;1;46;70
1797;3427;31;46
1798;55;58;41
1799;3569;90;98
1800;109;2;119
1801;3179;33;47
1802;1372;119;105
1803;1129;27;33
1804;113;116;9
1805;20;49;49
1806;5901;92;46
1807;3028;65;23
1808;8974;64;7
1809;20038;29;33
1810;733;87;69
1811;246;176;20
1812;98;83;74
1813;7625;66;29
1814;2914;92;50
1815;2122;69;43
1816;2029;142;39
1817;14;75;34
1818;3540;76;15
1819;4737;29;16
1820;6299;113;53
1821;74;18;56
1822;14004;21;93
1823;13688;26;43
1824;16547;197;30
1825;7;167;28
1826;39;17;48
1827;102;43;70
1828;6681;53;16
1829;28;45;37
1830;412;278;74
1831;548;20;19
1832;40;28;13
1833;91;67;0
1834;7129;7;82
1835;9405;30;16
1836;96;23;33
1837;2603;39;47
1838;4810;289;79
1839;2475;68;23
1840;1732;28;50
1841;30;23;32
1842;725;32;20
1843;1947;237;26
1844;4537;169;35
1845;11259;210;35
1846;6477;77;25
1847;14719;67;28
1848;5690;22;45
1849;98;12;50
1850;2001;83;16
1851;6998;17;60
1852;10245;187;14
1853;5973;35;19
1854;3278;23;18
1855;6106;55;21
1856;3963;92;33
1857;1001;23;47
1858;418;58;163
1859;40156;3;17
1860;5487;35;55
1861;2233;66;51
1862;34;45;67
1863;8416;18;9
1864;41;32;35
1865;6177;101;47
1866;5;17;17
1867;813;96;27
1868;10147;30;21
1869;11981;73;61
1870;1744;14;61
1871;5;4;177
1872;3930;26;11
1873;846;121;23
1874;772;34;19
1875;9;190;60
1876;8584;81;18
1877;51;13;53
1878;2453;115;16
1879;2022;71;16
1880;365;66;44
1881;23111;28;24
1882;1608;14;16
1883;0;15;9
1884;10119;40;38
1885;137;6;133
1886;5125;45;22
1887;73;107;21
1888;3730;36;36
1889;53;9;17
1890;2770;36;29
1891;20144;12;16
1892;143;7;38
1893;12274;120;66
1894;4306;64;17
1895;35800;9;37
1896;7511;62;43
1897;3;92;118
1898;6871;242;96
1899;101;143;22
1900;71;109;92
1901;22;45;63
1902;4380;7;34
1903;8064;40;67
1904;29;80;41
1905;9;15;6
1906;2003;26;27
1907;65;22;1
1908;14093;181;40
1909;1646;96;10
1910;4425;38;5
1911;6306;13;44
1912;20;36;60
1913;57;32;26
1914;3708;54;52
1915;68;48;67
1916;2444;34;18
1917;0;68;33
1918;24977;80;19
1919;4105;46;48
1920;12112;22;7
1921;32;15;41
1922;3762;108;16
1923;150;156;4
1924;535;35;107
1925;10341;116;24
1926;21097;48;52
1927;1736;239;17
1928;255;16;200
1929;1374;36;65
1930;2213;57;112
1931;12643;41;110
1932;2611;274;19
1933;2;277;84
1934;1173;75;64
1935;6016;9;102
1936;14;223;42
1937;6986;34;29
1938;6464;88;5
1939;75;7;17
1940;3452;19;24
1941;19883;16;98
1942;801;62;24
1943;1159;113;13
1944;19;31;11
1945;5611;233;69
1946;1473;192;25
1947;372;18;25
1948;8183;26;40
1949;180;11;33
1950;3062;24;81
1951;2021;41;41
1952;1275;82;12
1953;44;30;61
1954;13778;63;26
1955;2004;29;9
1956;6320;47;86
1957;4228;71;9
1958;2572;35;27
1959;31132;118;48
1960;9910;94;24
1961;4503;79;23
1962;455;23;47
1963;3937;12;18
1964;2187;38;50
1965;79;20;15
1966;13420;23;27
1967;600;18;27
1968;1022;69;137
1969;11376;35;43
1970;2384;36;13
1971;1427;29;28
1972;27;11;39
1973;10519;19;33
1974;2484;16;37
1975;8104;153;38
1976;23391;14;17
1977;3928;83;27
1978;60;14;27
1979;13243;48;47
1980;7394;191;32
1981;12026;11;18
1982;8;54;21
1983;12758;65;17
1984;3461;65;37
1985;928;6;33
1986;6467;26;18
1987;1112;29;39
1988;28186;113;46
1989;33807;97;35
1990;27602;48;16
1991;7413;63;22
1992;621;28;131
1993;23;25;41
1994;1650;236;67
1995;6708;13;15
1996;2936;29;18
1997;3071;19;43
1998;5115;158;35
1999;9137;50;13
2000;6920;41;8
2001;149;23;18
2002;45;2;7
2003;2130;195;53
2004;7720;77;62
2005;10583;83;18
2006;11545;19;32
2007;980;27;19
2008;1474;143;66
2009;12;16;106
2010;33;44;177
2011;128;13;39
2012;88;28;57
2013;35;10;67
2014;6473;31;21
2015;12162;40;20
2016;3886;22;13
2017;10;96;37
2018;5454;177;48
2019;14726;89;42
2020;6063;138;61
2021;69;24;11
2022;5326;23;16
2023;6644;62;72
2024;4198;49;78
2025;11986;106;71
2026;689;28;59
2027;1333;96;48
2028;36;20;54
2029;885;33;34
2030;4879;8;34
2031;87;35;55
2032;3815;75;58
2033;128;22;53
2034;13455;137;54
2035;13577;56;8
2036;3901;4;166
2037;3525;22;26
2038;216;109;40
2039;5228;58;19
2040;3090;52;79
2041;17868;54;151
2042;2318;22;72
2043;24139;12;22
2044;2576;259;28
2045;11850;14;70
2046;5358;40;48
2047;15127;37;36
2048;5713;30;32
2049;2934;156;39
2050;10533;17;24
2051;3501;51;3
2052;14988;7;46
2053;5424;207;65
2054;7868;19;36
2055;1929;16;12
2056;24418;46;26
2057;5396;26;13
2058;66;108;58
2059;862;111;15
2060;724;48;19
2061;1739;99;32
2062;811;11;22
2063;22863;39;52
2064;3278;23;116
2065;7462;30;43
2066;27798;1;2
2067;7341;26;58
2068;4010;20;21
2069;1322;104;35
2070;12;35;33
2071;4303;168;117
2072;4531;27;26
2073;32496;46;67
2074;1701;49;0
2075;46;41;39
2076;19962;109;40
2077;2132;40;12
2078;11830;96;49
2079;7544;25;20
2080;9994;34;29
2081;1666;15;39
2082;4815;121;58
2083;5614;167;105
2084;8585;79;24
2085;12694;30;55
2086;780;40;79
2087;17;23;10
2088;3876;61;74
2089;4255;15;59
2090;115;29;49
2091;52;62;38
2092;532;22;20
2093;12831;23;35
2094;7029;8;21
2095;3584;12;9
2096;210;34;16
2097;2369;27;20
2098;147;30;4
2099;102;73;27
2100;1527;262;26
2101;6343;45;62
2102;709;165;30
2103;97;20;32
2104;979;35;12
2105;564;31;51
2106;999;94;34
2107;66;17;24
2108;59;7;7
2109;2787;38;34
2110;7920;15;100
2111;115;84;23
2112;11358;46;11
2113;25662;68;13
2114;3174;71;96
2115;79;101;150
2116;7423;55;16
2117;25;8;45
2118;21586;37;16
2119;90;31;24
2120;635;62;89
2121;61;22;32
2122;16;90;7
2123;1673;35;49
2124;4944;150;8
2125;28814;181;101
2126;9648;35;65
2127;15;162;24
2128;96;20;58
2129;4387;9;15
2130;16567;157;7
2131;6238;50;91
2132;106;86;88
2133;224;33;71
2134;344;3;11
2135;711;122;10
2136;60;123;16
2137;5;6;33
2138;3078;13;14
2139;2053;37;34
2140;2265;47;26
2141;663;12;86
2142;6143;35;27
2143;1106;107;24
2144;188;40;11
2145;295;31;38
2146;7633;127;111
2147;1491;113;9
2148;26;44;8
2149;1795;23;56
2150;16;1;16
2151;93;58;16
2152;15;22;9
2153;13124;11;75
2154;15453;38;47
2155;3831;33;41
2156;49;72;36
2157;92;29;11
2158;3882;10;31
2159;25;218;71
2160;17;3;10
2161;595;11;18
2162;34;19;57
2163;4272;1;28
2164;2826;143;26
2165;819;15;79
2166;21338;159;51
2167;14756;96;6
2168;109;68;43
2169;14072;50;18
2170;82;38;57
2171;4007;137;21
2172;242;200;38
2173;4148;215;33
2174;63;121;53
2175;47;16;32
2176;1220;18;30
2177;2479;239;20
2178;82;215;55
2179;18;60;31
2180;2543;48;43
2181;117;52;47
2182;1338;16;83
2183;1475;62;34
2184;983;10;8
2185;18;68;13
2186;91;37;14
2187;1450;177;110
2188;3986;27;13
2189;3204;90;34
2190;6597;8;106
2191;2053;66;20
2192;7491;49;102
2193;8555;26;19
2194;24420;34;41
2195;9022;361;14
2196;5710;31;50
2197;3068;20;34
2198;17230;37;184
2199;2778;22;47
2200;1535;5;147
2201;154;62;4
2202;3798;87;72
2203;6308;98;21
2204;2576;134;8
2205;196;261;37
2206;5235;51;52
2207;7614;7;168
2208;17635;83;34
2209;739;23;19
2210;17865;87;22
2211;5130;33;59
2212;2819;48;28
2213;4272;7;8
2214;8593;54;23
2215;74;97;48
2216;8202;20;76
2217;7419;60;1
2218;162;26;29
2219;10503;13;99
2220;274;141;44
2221;6328;33;49
2222;8221;40;30
2223;1585;227;100
2224;11837;3;13
2225;4582;30;15
2226;7796;69;47
2227;3391;46;40
2228;1372;25;18
2229;0;95;107
2230;83;62;25
2231;6;57;25
2232;5301;24;65
2233;220;118;81
2234;8718;12;27
2235;3143;13;4
2236;2103;20;222
2237;6572;3;13
2238;1455;8;25
2239;12626;21;54
2240;6;42;31
2241;89;68;17
2242;5490;21;26
2243;19;57;66
2244;1036;35;45
2245;20;117;37
2246;675;42;40
2247;1687;28;60
2248;262;35;27
2249;604;332;27
2250;49;42;50
2251;10798;2;7
2252;9675;209;154
2253;6777;45;12
2254;3697;112;46
2255;7039;87;25
2256;8565;14;152
2257;1435;44;102
2258;63;111;28
2259;48;39;44
2260;30;79;42
2261;39;7;21
2262;12;214;43
2263;6513;144;20
2264;4747;76;45
2265;59;41;26
2266;104;85;9
2267;3420;125;58
2268;21861;54;24
2269;6847;207;38
2270;369;26;21
2271;389;158;15
2272;2608;92;23
2273;72;169;69
2274;7596;7;11
2275;5843;131;32
2276;25;26;33
2277;2175;89;60
2278;5968;58;38
2279;1308;11;25
2280;1047;77;58
2281;22;9;25
2282;1675;50;69
2283;4312;14;19
2284;430;79;12
2285;71;31;25
2286;1743;60;22
2287;1649;181;19
2288;94;14;55
2289;64;46;81
2290;31;16;51
2291;3;35;18
2292;135;9;3
2293;2230;50;79
2294;5840;44;29
2295;1053;9;4
2296;698;58;42
2297;3057;157;23
2298;5939;49;126
2299;94;22;57
2300;1429;146;52
2301;23311;92;116
2302;3663;21;59
2303;14527;76;36
2304;67;161;17
2305;4474;27;52
2306;3278;72;5
2307;933;31;73
2308;2365;44;73
2309;853;148;3
2310;7;57;57
2311;5741;59;53
2312;4070;12;1
2313;824;91;85
2314;3632;68;50
2315;41;29;46
2316;4;28;34
2317;92;103;5
2318;13238;157;34
2319;3808;21;170
2320;14011;10;41
2321;6606;98;96
2322;4134;14;23
2323;19187;47;75
2324;6644;34;37
2325;4834;16;33
2326;5337;82;24
2327;1675;26;21
2328;13422;42;0
2329;5776;59;42
2330;32;151;3
2331;24812;48;28
2332;8642;79;89
2333;1417;99;30
2334;38;49;75
2335;25929;77;26
2336;57;85;35
2337;1371;7;34
2338;10432;125;108
2339;24;49;26
2340;10304;220;10
2341;48;31;11
2342;8760;68;32
2343;693;49;34
2344;19214;19;21
2345;4905;51;40
2346;18;84;4
2347;1855;7;34
2348;68;23;21
2349;7338;78;28
2350;156;101;1
2351;21612;152;25
2352;3951;102;44
2353;106;58;36
2354;363;16;83
2355;223;54;33
2356;4369;6;50
2357;2769;77;53
2358;3605;96;59
2359;31;69;63
2360;205;28;50
2361;128;23;21
2362;4001;264;7
2363;2367;93;24
2364;38;26;29
2365;2980;83;96
2366;9397;21;207
2367;1830;165;44
2368;1963;101;38
2369;1644;35;38
2370;4350;22;44
2371;12;288;63
2372;2288;51;25
2373;22;12;32
2374;4189;11;30
2375;54;16;44
2376;4923;23;42
2377;9602;28;22
2378;12278;27;43
2379;30;116;42
2380;2599;251;46
2381;3967;16;6
2382;2856;74;37
2383;10364;42;34
2384;72;34;58
2385;2890;33;40
2386;37;188;45
2387;3;24;21
2388;4390;49;23
2389;22888;42;7
2390;8273;11;12
2391;3086;168;10
2392;2825;17;115
2393;1606;59;18
2394;8081;11;64
2395;2827;24;21
2396;12910;64;81
2397;796;8;29
2398;8699;62;60
2399;722;12;44
2400;1846;77;19
2401;1769;59;10
2402;30358;20;87
2403;3960;98;43
2404;1098;49;35
2405;19996;19;27
2406;96;193;85
2407;1898;95;5
2408;2999;93;16
2409;4953;17;49
2410;2557;11;100
2411;32;37;50
2412;25980;27;75
2413;1059;5;54
2414;5618;38;56
2415;30720;141;13
2416;2024;76;34
2417;5127;70;65
2418;50;111;19
2419;1420;21;91
2420;2;2;39
2421;1912;42;10
2422;1837;90;12
2423;31;3;37
2424;14;53;43
2425;355;33;14
2426;11217;66;75
2427;4763;84;51
2428;21;35;14
2429;7216;16;11
2430;297;17;52
2431;1126;64;37
2432;64;30;64
2433;2781;193;9
2434;400;109;18
2435;23949;41;19
2436;39;8;25
2437;1564;45;19
2438;50499;54;42
2439;909;33;26
2440;3755;71;32
2441;5;10;16
2442;677;27;68
2443;3475;9;18
2444;2604;36;82
2445;25347;19;57
2446;3321;56;19
2447;7059;12;20
2448;6479;34;16
2449;0;99;25
2450;3070;13;105
2451;134;27;8
2452;95;33;17
2453;12388;16;33
2454;15;118;37
2455;37556;8;109
2456;162;111;14
2457;1572;25;38
2458;16611;40;46
2459;3181;65;6
2460;13;20;48
2461;2907;11;16
2462;488;2;77
2463;3126;51;20
2464;3812;87;24
2465;11010;45;17
2466;4076;69;39
2467;4424;35;10
2468;11941;44;28
2469;2504;8;50
2470;2795;44;23
2471;8;54;19
2472;7;30;15
2473;3084;153;31
2474;59398;33;58
2475;2432;19;53
2476;37;386;70
2477;79;89;81
2478;18067;22;89
2479;7;166;18
2480;12017;32;68
2481;1112;38;23
2482;18059;74;16
2483;24807;21;30
2484;57;30;41
2485;3185;79;27
2486;6323;31;13
2487;1192;21;87
2488;7830;170;36
2489;591;170;6
2490;6068;30;54
2491;0;35;92
2492;19886;12;19
2493;11444;202;33
2494;13407;39;7
2495;42;33;20
2496;16;16;43
2497;2188;86;49
2498;99;64;47
2499;2916;37;44
2500;1330;6;10
2501;9839;40;42
2502;129;28;33
2503;64;18;65
2504;2146;7;47
2505;4203;41;29
2506;3;17;22
2507;11134;18;28
2508;7873;28;79
2509;8408;77;40
2510;3955;12;47
2511;1920;11;40
2512;129;37;21
2513;221;149;38
2514;1703;0;23
2515;40;96;14
2516;1449;188;26
2517;44;186;16
2518;11117;10;84
2519;108;62;41
2520;613;34;45
2521;10328;102;12
2522;64;38;53
2523;1899;178;25
2524;51;17;12
2525;1564;32;12
2526;0;71;53
2527;3397;169;18
2528;819;30;43
2529;5520;3;108
2530;246;25;33
2531;4960;130;30
2532;1553;18;26
2533;2863;23;14
2534;5832;34;34
2535;3565;30;98
2536;1937;50;13
2537;4111;93;38
2538;1628;105;115
2539;9693;133;15
2540;312;93;58
2541;1506;24;103
2542;490;33;2
2543;1372;82;8
2544;13748;80;34
2545;23288;117;80
2546;85;56;95
2547;6319;43;54
2548;62;11;9
2549;15;138;29
2550;6978;77;9
2551;1642;102;49
2552;473;139;54
2553;59;202;54
2554;28813;365;38
2555;3232;3;55
2556;5341;52;12
2557;2057;140;23
2558;4774;47;59
2559;3514;22;26
2560;6220;16;6
2561;4325;171;23
2562;10139;74;12
2563;3461;14;116
2564;39;42;26
2565;8061;45;158
2566;3766;103;51
2567;20;115;60
2568;2508;7;78
2569;19;87;38
2570;1698;26;44
2571;4246;15;85
2572;69;120;13
2573;61;24;35
2574;232;86;39
2575;2784;10;21
2576;1698;167;14
2577;480;202;65
2578;8362;30;47
2579;2198;304;81
2580;48;22;77
2581;1381;19;64
2582;11910;30;27
2583;6350;51;16
2584;5325;57;54
2585;6283;30;38
2586;66;28;21
2587;7271;96;22
2588;66;85;17
2589;10936;36;28
2590;11677;144;15
2591;2310;12;12
2592;205;17;36
2593;4100;71;36
2594;8598;23;40
2595;38;23;37
2596;4383;16;21
2597;1987;29;36
2598;1417;18;22
2599;74;22;21
2600;2551;28;5
2601;7586;38;34
2602;24;23;164
2603;85;141;31
2604;45;119;82
2605;11416;236;71
2606;17294;112;100
2607;48;82;20
2608;13;34;49
2609;3214;13;13
2610;714;12;37
2611;4429;53;32
2612;16142;6;47
2613;6755;313;16
2614;3;19;50
2615;114;29;37
2616;305;20;58
2617;2881;38;33
2618;6476;27;44
2619;10118;55;23
2620;870;35;39
2621;624;37;21
2622;898;27;25
2623;4403;9;28
2624;11718;165;26
2625;8073;57;45
2626;1387;21;24
2627;182;18;87
2628;21;15;13
2629;851;25;12
2630;2287;69;30
2631;1660;36;41
2632;256;109;21
2633;6276;11;19
2634;84;104;22
2635;1357;55;14
2636;52;164;52
2637;3949;44;134
2638;1286;25;93
2639;176;40;55
2640;44;12;7
2641;16100;44;20
2642;11282;15;43
2643;5284;100;157
2644;2220;13;58
2645;2805;18;61
2646;38;156;20
2647;74;17;52
2648;1083;16;81
2649;2069;8;60
2650;1141;14;8
2651;73;17;39
2652;5933;8;31
2653;19107;81;38
2654;5789;106;31
2655;242;214;33
2656;55;90;32
2657;2632;63;186
2658;54;10;61
2659;1709;119;81
2660;1931;45;20
2661;57;22;76
2662;378;18;0
2663;2047;68;29
2664;23;42;38
2665;2640;103;44
2666;252;22;58
2667;3307;167;13
2668;502;72;52
2669;19133;178;57
2670;19720;38;7
2671;2654;51;103
2672;4494;25;17
2673;1167;71;37
2674;48;22;70
2675;7008;58;19
2676;560;68;34
2677;3481;56;81
2678;5489;24;13
2679;3891;198;42
2680;2901;26;17
2681;15286;36;34
2682;808;24;47
2683;673;8;34
2684;1114;14;51
2685;3102;30;45
2686;1241;101;28
2687;226;58;16
2688;116;93;109
2689;1916;63;13
2690;10363;6;43
2691;4074;42;19
2692;1737;52;72
2693;81;22;36
2694;10742;207;55
2695;2354;30;143
2696;485;30;34
2697;2627;49;29
2698;50;98;62
2699;3834;19;67
2700;93;20;53
2701;2214;21;115
2702;1623;46;52
2703;22;11;165
2704;7499;76;53
2705;5754;76;81
2706;3266;1;168
2707;9079;109;6
2708;2939;40;26
2709;3020;34;85
2710;837;39;7
2711;757;22;103
2712;24118;45;22
2713;7954;24;29
2714;87;39;9
2715;1790;33;42
2716;764;57;12
2717;43;20;41
2718;39;87;22
2719;12373;45;6
2720;79;14;67
2721;809;65;20
2722;8582;90;25
2723;3;103;21
2724;110;30;33
2725;0;104;37
2726;12561;69;171
2727;26;232;71
2728;10527;53;36
2729;3486;80;31
2730;90;39;16
2731;7803;83;116
2732;1165;3;66
2733;85;24;38
2734;12929;11;13
2735;24;20;44
2736;3611;60;35
2737;2444;67;38
2738;21;37;78
2739;11549;16;26
2740;2073;18;15
2741;6347;210;41
2742;23064;87;32
2743;2122;81;62
2744;40100;43;28
2745;1799;13;27
2746;8357;19;8
2747;4;152;16
2748;55;40;61
2749;8679;101;28
2750;9332;1;23
2751;31;2;14
2752;75;6;165
2753;120;153;30
2754;2201;39;27
2755;1289;10;30
2756;10631;100;47
2757;4967;27;54
2758;258;116;26
2759;79;6;59
2760;3837;67;62
2761;6031;26;26
2762;14261;48;58
2763;93;35;68
2764;1532;70;47
2765;7203;10;21
2766;4938;158;28
2767;55;66;30
2768;2459;109;22
2769;8733;110;65
2770;3780;139;64
2771;19;25;39
2772;4509;73;29
2773;4833;2;34
2774;1173;33;91
2775;96;106;6
2776;9847;95;109
2777;2039;18;45
2778;2712;89;25
2779;12872;14;28
2780;6608;23;22
2781;2614;104;36
2782;9142;6;25
2783;66;145;34
2784;170;96;63
2785;3221;222;22
2786;88;17;30
2787;7689;64;23
2788;9286;14;51
2789;375;91;68
2790;8338;25;102
2791;5054;12;45
2792;545;62;20
2793;36;7;35
2794;4661;43;99
2795;41;48;18
2796;12340;9;34
2797;16927;17;34
2798;6914;66;233
2799;9936;215;45
2800;538;2;46
2801;1422;51;71
2802;4560;89;21
2803;63;12;98
2804;1801;12;25
2805;931;48;35
2806;4730;37;29
2807;5840;62;111
2808;776;231;66
2809;785;78;65
2810;30;32;16
2811;5423;106;49
2812;87;54;32
2813;9374;44;91
2814;497;22;150
2815;4661;70;63
2816;7518;81;18
2817;4422;123;33
2818;96;39;82
2819;24591;21;39
2820;9230;27;4
2821;12658;78;5
2822;6708;6;89
2823;12954;42;38
2824;8664;19;5
2825;6038;39;50
2826;6096;65;36
2827;8750;23;17
2828;3277;49;48
2829;3875;9;4
2830;11;21;36
2831;14220;128;55
2832;3444;13;98
2833;5841;127;23
2834;2237;68;40
2835;31;29;36
2836;62;97;51
2837;53;64;9
2838;3756;49;54
2839;567;105;28
2840;593;10;42
2841;2426;13;8
2842;7964;22;4
2843;30;175;14
2844;18;134;18
2845;2606;34;62
2846;1351;7;14
2847;4759;26;91
2848;808;25;31
2849;93;90;61
2850;8852;56;27
2851;8577;210;26
2852;3500;20;26
2853;10456;31;48
2854;32;17;38
2855;16538;20;24
2856;0;244;22
2857;1014;76;10
2858;4100;82;31
2859;80;5;18
2860;2092;214;47
2861;75;21;87
2862;6950;39;26
2863;1265;51;49
2864;111;130;25
2865;3255;26;24
2866;5759;90;23
2867;2274;30;77
2868;2297;188;27
2869;8349;325;35
2870;18265;36;39
2871;45;0;41
2872;7049;18;67
2873;1803;92;47
2874;2816;62;5
2875;3353;171;23
2876;56;3;5
2877;1563;26;51
2878;2725;154;20
2879;3325;13;67
2880;2659;96;47
2881;11260;54;28
2882;3494;19;49
2883;7446;120;4
2884;1914;23;25
2885;34;24;13
2886;1952;48;47
2887;9813;60;7
2888;28;26;83
2889;26;17;63
2890;1601;12;44
2891;101;35;59
2892;6009;29;23
2893;2939;41;2
2894;1906;61;86
2895;783;231;45
2896;6235;86;41
2897;13507;132;27
2898;14580;77;41
2899;1049;242;13
2900;16;8;20
2901;23;63;28
2902;37;150;17
2903;12392;20;4
2904;3271;7;8
2905;1443;15;11
2906;1460;57;52
2907;3973;9;1
2908;130;6;24
2909;67;82;27
2910;5252;359;56
2911;6920;235;109
2912;923;34;165
2913;8367;45;142
2914;4489;71;111
2915;11736;9;101
2916;15;49;34
2917;8660;74;112
2918;9925;64;46
2919;2458;81;44
2920;12171;5;26
2921;13375;114;18
2922;60;85;76
2923;6344;8;39
2924;2030;178;22
2925;1046;144;44
2926;34;46;18
2927;25819;136;79
2928;125;90;87
2929;5944;120;37
2930;3635;154;32
2931;1447;10;93
2932;4519;74;19
2933;10372;54;29
2934;1407;80;56
2935;4;131;22
2936;83;54;158
2937;8609;12;21
2938;1978;108;69
2939;155;169;2
2940;4433;337;55
2941;24;42;50
2942;5057;8;23
2943;13083;169;23
2944;2957;244;67
2945;3099;170;5
2946;8;19;61
2947;5254;41;65
2948;237;8;27
2949;31;80;34
2950;1757;124;53
2951;12;27;24
2952;7362;45;132
2953;16336;6;34
2954;43;13;94
2955;11182;150;14
2956;9708;34;62
2957;9454;11;100
2958;93;71;51
2959;105;19;80
2960;2088;35;59
2961;3799;13;39
2962;9299;5;82
2963;22;27;15
2964;37;137;28
2965;259;82;22
2966;21523;143;19
