;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
1456;70054;fail;fail;fail;156845;212214;293962
1457;88440;fail;fail;fail;207408;206506;321435
1458;83413;fail;fail;fail;171182;193537;559059
1459;80868;fail;fail;fail;144254;185202;396166
1460;80033;fail;fail;fail;164628;197134;568208
1461;93910;fail;fail;fail;225806;247240;260617
1462;95788;fail;fail;fail;146173;245110;357566
1463;99595;fail;fail;fail;134263;245195;269075
1464;89013;fail;fail;fail;196330;219206;311923
1465;77168;fail;fail;fail;138751;238603;449722
1466;77442;fail;fail;fail;187321;258436;315556
1467;71385;fail;fail;fail;166902;221863;295397
1468;85800;fail;fail;fail;152008;185116;308521
1469;74006;fail;fail;fail;160334;204869;355764
1470;82501;fail;fail;fail;201646;232111;245402
1471;88765;fail;fail;fail;265071;240802;264587
1472;94377;fail;fail;fail;179151;218115;300806
1473;96604;fail;fail;fail;174689;198494;312980
1474;116838;fail;fail;fail;159869;230209;269071
1475;69044;fail;fail;fail;197570;258218;328099
1476;84709;fail;fail;fail;179191;215980;230325
1477;68852;fail;fail;fail;231509;233027;294818
1478;93976;fail;fail;fail;183214;172433;320647
1479;94937;fail;fail;fail;144830;289867;362425
1480;76192;fail;fail;fail;165014;228613;465130
1481;88023;fail;fail;fail;172971;193526;324512
1482;109647;fail;fail;fail;214377;246302;242772
1483;88088;fail;fail;fail;168354;209309;356534
1484;77884;fail;fail;fail;207042;293362;282874
1485;83550;fail;fail;fail;167919;263507;323510
1486;81073;fail;fail;fail;147578;187603;266593
1487;84597;fail;fail;fail;146934;324129;374459
1488;89151;fail;fail;fail;153362;187377;272891
1489;79085;fail;fail;fail;175402;207267;220642
1490;81315;fail;fail;fail;186410;270509;364792
1491;103455;fail;fail;fail;188139;263654;338074
1492;77974;fail;fail;fail;182660;300514;397929
1493;87315;fail;fail;fail;169145;207505;275959
1494;95637;fail;fail;fail;188325;203467;266402
1495;84532;fail;fail;fail;160561;180653;311922
1496;106194;fail;fail;fail;162428;213734;281336
1497;76754;fail;fail;fail;198802;230147;286693
1498;99507;fail;fail;fail;126059;249829;284387
1499;108612;fail;fail;fail;148568;204157;329099
1500;76421;fail;fail;fail;144087;232230;306218
1501;81746;fail;fail;fail;174653;254626;224415
1502;66545;fail;fail;fail;168740;401643;277951
1503;85829;fail;fail;fail;176700;263440;350570
1504;105619;fail;fail;fail;190581;223846;248990
1505;82459;fail;fail;fail;190707;239718;285843
1506;106625;fail;fail;fail;173932;210979;305992
1507;86408;fail;fail;fail;130446;181416;314541
1508;73955;fail;fail;fail;198044;179018;290179
1509;76068;fail;fail;fail;201777;200002;294992
1510;85658;fail;fail;fail;144769;193854;276246
1511;85774;fail;fail;fail;166792;227155;286690
1512;126628;fail;fail;fail;134296;244781;308182
1513;79253;fail;fail;fail;165464;271273;426127
1514;83527;fail;fail;fail;209430;233799;343669
1515;101060;fail;fail;fail;230323;222538;360680
1516;87503;fail;fail;fail;158625;223703;370641
1517;77441;fail;fail;fail;157741;195243;304280
1518;109908;fail;fail;fail;186112;259519;312735
1519;98085;fail;fail;fail;162979;225105;289092
1520;85991;fail;fail;fail;162211;230088;412181
1521;76476;fail;fail;fail;181771;195581;252616
1522;87016;fail;fail;fail;185735;270059;396706
1523;77102;fail;fail;fail;178892;233113;326216
1524;103555;fail;fail;fail;127962;230101;302538
1525;77401;fail;fail;fail;146048;223388;359518
1526;79597;fail;fail;fail;152808;210173;274133
1527;81636;fail;fail;fail;164740;258607;303552
1528;73431;fail;fail;fail;134650;179148;286183
1529;88488;fail;fail;fail;174021;223017;271390
1530;89951;fail;fail;fail;175925;205158;283156
1531;75639;fail;fail;fail;181597;250332;360788
1532;78460;fail;fail;fail;211266;241543;217710
1533;105437;fail;fail;fail;147379;231772;248935
1534;83154;fail;fail;fail;204167;191804;312137
1535;100526;fail;fail;fail;180415;199007;274915
1536;80724;fail;fail;fail;224931;275090;250275
1537;106453;fail;fail;fail;174677;270656;290689
1538;84434;fail;fail;fail;143090;211051;410751
1539;115118;fail;fail;fail;154965;255355;321147
1540;100346;fail;fail;fail;182826;234752;319142
1541;94296;fail;fail;fail;163979;240860;253513
1542;73491;fail;fail;fail;167790;245049;273103
1543;80552;fail;fail;fail;148458;236447;282177
1544;112421;fail;fail;fail;155817;276638;270917
1545;76895;fail;fail;fail;160026;321821;331049
1546;123841;fail;fail;fail;151521;249686;315683
1547;91962;fail;fail;fail;157596;205994;325268
1548;79917;fail;fail;fail;166773;270019;322192
1549;81093;fail;fail;fail;148214;202172;341015
1550;78981;fail;fail;fail;157400;192941;340277
1551;113310;fail;fail;fail;187264;233462;294632
1552;134998;fail;fail;fail;183823;197464;271374
1553;97616;fail;fail;fail;186696;207641;300490
1554;87589;fail;fail;fail;142657;255901;399915
1555;89996;fail;fail;fail;166767;222404;314554
1556;86372;fail;fail;fail;181172;214005;401393
1557;86933;fail;fail;fail;185100;188219;336563
1558;104131;fail;fail;fail;148246;250229;267622
1559;81568;fail;fail;fail;181268;274528;343091
1560;77659;fail;fail;fail;140049;210246;404263
1561;100670;fail;fail;fail;161007;228100;449785
1562;91378;fail;fail;fail;191588;193787;332794
1563;86712;fail;fail;fail;244776;208546;407163
1564;104434;fail;fail;fail;131689;210431;259925
1565;105041;fail;fail;fail;178550;288775;408828
1566;107074;fail;fail;fail;175739;299768;267515
1567;90937;fail;fail;fail;206083;221817;236947
1568;94401;fail;fail;fail;149144;248771;302598
1569;98693;fail;fail;fail;183541;294532;397010
1570;87517;fail;fail;fail;155135;187911;339286
1571;82662;fail;fail;fail;237368;239317;345701
1572;107210;fail;fail;fail;174422;202571;270050
1573;120478;fail;fail;fail;192908;212295;406615
1574;93347;fail;fail;fail;163324;265649;230150
1575;71861;fail;fail;fail;145720;294002;271247
1576;70618;fail;fail;fail;172414;198711;275669
1577;83985;fail;fail;fail;155225;244782;289625
1578;77433;fail;fail;fail;188191;195028;382070
1579;101300;fail;fail;fail;169129;225587;341252
1580;120755;fail;fail;fail;172088;203649;247273
1581;92167;fail;fail;fail;197750;253750;245733
1582;87204;fail;fail;fail;135420;192972;334480
1583;86740;fail;fail;fail;202142;235908;311331
1584;91812;fail;fail;fail;169510;281124;319700
1585;128268;fail;fail;fail;145205;185210;237402
1586;79059;fail;fail;fail;172280;290526;237140
1587;75352;fail;fail;fail;160044;265513;246132
1588;91856;fail;fail;fail;150057;253513;294402
1589;77840;fail;fail;fail;140454;263880;295991
1590;81564;fail;fail;fail;154538;224849;387484
1591;92169;fail;fail;fail;148548;290358;370507
1592;93706;fail;fail;fail;166603;191200;302243
1593;98311;fail;fail;fail;173363;252080;335899
1594;110093;fail;fail;fail;149075;223397;267770
1595;71005;fail;fail;fail;157331;285355;290342
1596;89738;fail;fail;fail;165900;199917;386048
1597;81351;fail;fail;fail;202641;245694;318505
1598;110340;fail;fail;fail;155267;203554;314956
1599;80724;fail;fail;fail;164566;192665;269448
1600;90175;fail;fail;fail;145507;220785;286923
1601;86405;fail;fail;fail;144163;222017;324357
1602;69545;fail;fail;fail;168479;223012;309558
1603;91791;fail;fail;fail;243924;232486;278154
1604;84109;fail;fail;fail;170831;310668;271719
1605;85386;fail;fail;fail;153519;260767;264834
1606;82004;fail;fail;fail;190586;203167;292977
1607;88801;fail;fail;fail;157926;210971;267956
1608;78767;fail;fail;fail;166180;265472;329139
1609;119213;fail;fail;fail;151799;206547;394761
1610;76923;fail;fail;fail;184130;216172;397142
1611;75024;fail;fail;fail;176645;290312;285641
1612;111665;fail;fail;fail;146829;226339;239043
1613;97919;fail;fail;fail;163064;318460;326035
1614;64996;fail;fail;fail;161140;226814;307087
1615;83155;fail;fail;fail;163456;232722;288862
1616;70923;fail;fail;fail;169123;188896;325180
1617;118658;fail;fail;fail;187125;169154;441247
1618;98120;fail;fail;fail;248639;205858;259271
1619;93726;fail;fail;fail;150224;244289;342782
1620;84035;fail;fail;fail;161095;241920;357848
1621;85533;fail;fail;fail;167838;275631;312788
1622;82564;fail;fail;fail;176332;258928;280729
1623;92614;fail;fail;fail;177922;292975;304435
1624;107231;fail;fail;fail;204421;358120;283973
1625;85583;fail;fail;fail;131464;242924;271131
1626;86825;fail;fail;fail;210533;187531;305267
1627;101689;fail;fail;fail;171306;257746;306422
1628;90316;fail;fail;fail;184990;220974;299870
1629;100021;fail;fail;fail;258575;233789;278159
1630;81814;fail;fail;fail;155447;240706;360362
1631;89710;fail;fail;fail;157398;275987;382328
1632;68492;fail;fail;fail;139009;204730;333283
1633;94271;fail;fail;fail;132305;183161;373942
1634;79749;fail;fail;fail;130246;268188;307531
1635;82934;fail;fail;fail;141368;290224;296098
1636;86941;fail;fail;fail;153207;266001;333653
1637;87233;fail;fail;fail;226422;180094;309647
1638;90730;fail;fail;fail;181444;313091;313101
1639;114950;fail;fail;fail;172403;182855;350229
1640;87948;fail;fail;fail;155714;203533;273415
1641;80132;fail;fail;fail;177858;179680;310480
1642;78970;fail;fail;fail;131896;181250;240313
1643;90364;fail;fail;fail;224572;213231;390845
1644;91500;fail;fail;fail;164297;216191;330935
1645;88164;fail;fail;fail;219625;207658;383822
1646;70789;fail;fail;fail;150385;269290;324595
1647;88718;fail;fail;fail;159174;264643;399107
1648;83757;fail;fail;fail;175250;188091;296942
1649;79731;fail;fail;fail;185180;227605;295582
1650;119440;fail;fail;fail;152889;230731;314424
1651;79945;fail;fail;fail;143493;269529;297357
1652;93936;fail;fail;fail;130207;229314;253362
1653;73646;fail;fail;fail;173799;235924;343048
1654;90648;fail;fail;fail;174758;231216;247733
1655;95590;fail;fail;fail;197341;244590;259789
1656;90422;fail;fail;fail;142748;252305;258161
1657;82502;fail;fail;fail;129400;214741;257101
1658;87725;fail;fail;fail;134758;221354;292732
1659;87876;fail;fail;fail;126580;213447;338129
1660;94011;fail;fail;fail;169751;228238;292954
1661;97957;fail;fail;fail;155400;205240;348671
1662;97489;fail;fail;fail;197187;199101;278488
1663;100672;fail;fail;fail;157739;246873;281816
1664;119016;fail;fail;fail;144767;192475;300013
1665;80037;fail;fail;fail;129608;244896;268563
1666;72541;fail;fail;fail;163057;234340;461218
1667;81048;fail;fail;fail;139135;184219;248496
1668;85142;fail;fail;fail;170624;193323;264992
1669;104238;fail;fail;fail;198742;197989;278030
1670;92426;fail;fail;fail;195279;233445;322438
1671;89881;fail;fail;fail;191601;194186;312485
1672;77845;fail;fail;fail;170549;239426;297257
1673;92034;fail;fail;fail;185284;214724;268565
1674;99004;fail;fail;fail;145789;216107;324331
1675;103510;fail;fail;fail;167789;207440;240836
1676;102756;fail;fail;fail;189564;214427;259954
1677;64062;fail;fail;fail;184674;235379;307355
1678;92982;fail;fail;fail;192680;177365;339739
1679;80204;fail;fail;fail;155799;221423;311807
1680;92067;fail;fail;fail;143573;236497;299121
1681;75995;fail;fail;fail;183061;207633;326741
1682;124128;fail;fail;fail;154720;268242;323626
1683;89338;fail;fail;fail;230413;220730;329639
1684;81083;fail;fail;fail;110437;265698;359664
1685;133729;fail;fail;fail;168259;268651;285269
1686;84624;fail;fail;fail;233712;275836;285436
1687;90477;fail;fail;fail;155148;248649;334848
1688;83892;fail;fail;fail;160133;201383;309715
1689;88356;fail;fail;fail;184766;185032;312346
1690;121256;fail;fail;fail;140442;309303;245734
1691;75155;fail;fail;fail;157272;210466;295851
1692;82364;fail;fail;fail;174072;209223;259345
1693;92013;fail;fail;fail;190835;193418;311419
1694;70711;fail;fail;fail;162110;249888;281936
1695;83318;fail;fail;fail;150831;237954;265980
1696;82325;fail;fail;fail;136501;178001;361196
1697;96211;fail;fail;fail;178327;192929;279624
1698;81279;fail;fail;fail;166047;216795;338968
1699;93748;fail;fail;fail;144324;250047;264306
1700;90484;fail;fail;fail;176634;219943;286794
1701;88984;fail;fail;fail;131205;193844;278996
1702;97178;fail;fail;fail;154388;284120;350989
1703;86152;fail;fail;fail;175471;251869;335438
1704;109548;fail;fail;fail;221340;247912;296437
1705;100586;fail;fail;fail;140348;273620;284637
1706;76177;fail;fail;fail;148429;219781;257382
1707;79238;fail;fail;fail;183461;253170;257769
1708;96542;fail;fail;fail;146465;300208;300041
1709;78136;fail;fail;fail;155959;241806;371420
1710;109821;fail;fail;fail;178605;266705;408724
1711;91483;fail;fail;fail;155640;328609;391933
1712;81363;fail;fail;fail;223094;185526;342243
1713;101217;fail;fail;fail;232016;198207;354944
1714;81421;fail;fail;fail;184548;207278;411814
1715;83931;fail;fail;fail;129819;210919;256455
1716;87794;fail;fail;fail;169787;235345;268810
1717;83543;fail;fail;fail;151635;251314;332991
1718;82439;fail;fail;fail;175168;280961;263162
1719;81727;fail;fail;fail;143791;251823;362084
1720;91019;fail;fail;fail;151189;277112;262614
1721;94110;fail;fail;fail;124783;268672;269379
1722;92706;fail;fail;fail;145001;275265;331624
1723;114741;fail;fail;fail;183515;198317;402357
1724;119468;fail;fail;fail;174061;269500;324926
1725;115287;fail;fail;fail;218620;191929;285876
1726;87170;fail;fail;fail;228090;255327;319078
1727;69037;fail;fail;fail;163944;217554;341193
1728;69096;fail;fail;fail;144423;219426;314942
1729;93981;fail;fail;fail;159716;238924;247366
1730;88501;fail;fail;fail;166450;212116;327800
1731;100944;fail;fail;fail;161894;225383;271377
1732;90333;fail;fail;fail;233792;259084;332854
1733;85034;fail;fail;fail;165659;248714;243074
1734;106174;fail;fail;fail;160337;237437;301153
1735;112647;fail;fail;fail;233206;188261;272750
1736;82677;fail;fail;fail;129929;261467;308956
1737;79570;fail;fail;fail;142052;194364;287951
1738;94616;fail;fail;fail;147033;213020;325001
1739;98290;fail;fail;fail;159393;228827;259977
1740;86553;fail;fail;fail;171058;192054;332376
1741;84605;fail;fail;fail;169410;242565;293834
1742;98497;fail;fail;fail;150946;235473;395438
1743;87965;fail;fail;fail;166553;210149;252665
1744;95539;fail;fail;fail;190474;228064;313958
1745;93210;fail;fail;fail;152754;254085;418229
1746;80621;fail;fail;fail;150660;210756;249209
1747;101234;fail;fail;fail;186677;264535;299969
1748;105272;fail;fail;fail;157236;253931;313599
1749;78471;fail;fail;fail;208044;255831;272593
1750;98782;fail;fail;fail;141381;261182;321573
1751;74921;fail;fail;fail;209060;270516;395803
1752;96081;fail;fail;fail;146619;229122;302447
1753;68324;fail;fail;fail;192280;180038;279543
1754;80947;fail;fail;fail;189065;239670;291740
1755;85214;fail;fail;fail;197298;270485;306791
1756;89923;fail;fail;fail;183544;258404;273865
1757;82371;fail;fail;fail;131550;217741;332225
1758;87948;fail;fail;fail;134917;242264;359088
1759;86371;fail;fail;fail;136745;185164;270037
1760;114261;fail;fail;fail;158088;206528;347213
1761;82600;fail;fail;fail;179936;191766;477212
1762;106058;fail;fail;fail;169657;306380;324179
1763;77778;fail;fail;fail;163657;217394;276428
1764;89310;fail;fail;fail;175009;195722;265877
1765;84799;fail;fail;fail;160358;224991;244870
1766;88216;fail;fail;fail;228224;207690;280226
1767;100534;fail;fail;fail;145213;250603;262870
1768;111789;fail;fail;fail;156584;295218;255837
1769;89905;fail;fail;fail;149358;205300;242956
1770;78561;fail;fail;fail;173288;257841;226540
1771;86251;fail;fail;fail;168023;253447;281762
1772;79754;fail;fail;fail;150033;197921;276432
1773;80536;fail;fail;fail;138598;229436;288409
1774;90707;fail;fail;fail;197993;244421;277922
1775;84477;fail;fail;fail;191875;193831;307047
1776;104918;fail;fail;fail;237517;185773;276505
1777;82051;fail;fail;fail;162608;256908;287335
1778;80223;fail;fail;fail;200931;270546;300900
1779;99386;fail;fail;fail;146895;296028;278381
1780;86378;fail;fail;fail;168765;195309;236588
1781;88473;fail;fail;fail;170101;238532;298046
1782;79207;fail;fail;fail;164307;186942;256500
1783;91822;fail;fail;fail;124131;346002;301437
1784;83270;fail;fail;fail;148035;241328;283082
1785;77003;fail;fail;fail;146005;364479;317796
1786;75830;fail;fail;fail;173414;253790;282295
1787;83862;fail;fail;fail;181412;203713;318427
1788;82418;fail;fail;fail;177362;250891;406547
1789;83615;fail;fail;fail;183866;257414;230730
1790;105867;fail;fail;fail;168923;235657;231945
1791;90954;fail;fail;fail;145911;229591;459661
1792;95772;fail;fail;fail;137298;204688;294995
1793;103320;fail;fail;fail;210006;220618;356510
1794;93943;fail;fail;fail;165540;253626;319882
1795;79433;fail;fail;fail;139879;334928;280389
1796;95277;fail;fail;fail;173205;241107;357698
1797;113237;fail;fail;fail;161588;218432;217771
1798;73867;fail;fail;fail;158132;206213;279846
1799;95747;fail;fail;fail;169212;192694;268348
1800;80711;fail;fail;fail;187024;196002;284032
1801;77922;fail;fail;fail;156806;218735;316494
1802;99139;fail;fail;fail;156102;255501;325410
1803;83374;fail;fail;fail;165290;251377;284483
1804;82308;fail;fail;fail;138428;214898;312953
1805;89372;fail;fail;fail;142876;232342;330098
1806;108456;fail;fail;fail;153557;191332;222300
1807;95599;fail;fail;fail;174222;230986;286065
1808;88912;fail;fail;fail;148584;281813;308327
1809;80500;fail;fail;fail;159305;250034;286419
1810;113655;fail;fail;fail;124965;320358;406228
1811;71191;fail;fail;fail;207691;245954;250946
1812;91856;fail;fail;fail;192955;228648;366752
1813;90951;fail;fail;fail;133463;189563;334661
1814;96444;fail;fail;fail;140613;398681;379498
1815;78926;fail;fail;fail;165263;197197;282997
1816;114111;fail;fail;fail;165258;194342;324695
1817;83587;fail;fail;fail;184162;286157;265874
1818;117188;fail;fail;fail;169061;210520;342555
1819;86573;fail;fail;fail;156648;220327;381861
1820;82222;fail;fail;fail;181304;221378;324568
1821;77401;fail;fail;fail;186695;205413;310446
1822;89820;fail;fail;fail;203822;312351;254403
1823;74012;fail;fail;fail;175251;207837;313512
1824;80798;fail;fail;fail;357695;284533;312087
1825;86031;fail;fail;fail;171607;187712;291443
1826;84142;fail;fail;fail;161783;245328;316521
1827;77336;fail;fail;fail;170095;278208;290417
1828;86838;fail;fail;fail;157759;303263;281261
1829;88895;fail;fail;fail;219055;192408;433895
1830;125049;fail;fail;fail;148069;211760;226245
1831;72281;fail;fail;fail;147663;219774;266881
1832;93151;fail;fail;fail;170892;189978;331618
1833;104723;fail;fail;fail;159539;226652;476954
1834;93384;fail;fail;fail;249363;289258;359330
1835;74389;fail;fail;fail;213551;218197;303441
1836;96106;fail;fail;fail;144695;214069;382168
1837;104657;fail;fail;fail;181249;187522;274958
1838;88189;fail;fail;fail;194839;194563;252167
1839;89679;fail;fail;fail;167896;282643;381368
1840;87416;fail;fail;fail;160450;192134;279303
1841;80869;fail;fail;fail;142551;277421;359041
1842;121146;fail;fail;fail;184067;215849;302846
1843;91182;fail;fail;fail;193732;286345;274016
1844;90984;fail;fail;fail;168262;187405;329965
1845;121790;fail;fail;fail;178134;215574;302023
1846;110924;fail;fail;fail;177584;228552;296670
1847;93010;fail;fail;fail;202446;205375;395207
1848;77688;fail;fail;fail;156727;168789;303905
1849;79034;fail;fail;fail;196425;232408;375899
1850;100247;fail;fail;fail;198515;190829;343893
1851;75617;fail;fail;fail;169975;234033;313627
1852;91361;fail;fail;fail;191105;245091;331510
1853;93055;fail;fail;fail;197829;229261;304119
1854;90978;fail;fail;fail;171200;249176;274172
1855;78436;fail;fail;fail;162225;351822;266461
1856;80480;fail;fail;fail;178290;242517;353742
1857;87393;fail;fail;fail;181420;188045;440615
1858;99344;fail;fail;fail;171655;213836;351234
1859;82643;fail;fail;fail;156581;260117;303709
1860;72517;fail;fail;fail;144331;227100;285820
1861;87957;fail;fail;fail;168960;296806;374855
1862;81180;fail;fail;fail;155752;222100;263081
1863;107852;fail;fail;fail;149837;244632;295053
1864;95460;fail;fail;fail;173040;234334;258836
1865;80583;fail;fail;fail;176453;335546;359932
1866;92308;fail;fail;fail;157682;217690;289675
1867;95293;fail;fail;fail;147980;202298;322004
1868;77239;fail;fail;fail;189019;225024;318396
1869;92290;fail;fail;fail;168741;201580;310953
1870;97993;fail;fail;fail;214209;258399;320633
1871;89259;fail;fail;fail;190740;223579;358579
1872;82519;fail;fail;fail;151777;228252;258254
1873;87418;fail;fail;fail;185999;198531;258897
1874;91788;fail;fail;fail;151591;221119;297609
1875;86677;fail;fail;fail;179198;252979;352371
1876;75735;fail;fail;fail;213467;205427;421171
1877;81001;fail;fail;fail;144406;215088;283826
1878;83079;fail;fail;fail;156085;247097;323960
1879;84327;fail;fail;fail;172304;270529;324046
1880;81746;fail;fail;fail;204024;194236;343577
1881;79528;fail;fail;fail;175095;314012;266752
1882;106243;fail;fail;fail;148779;218790;319536
1883;91330;fail;fail;fail;149487;264991;261885
1884;90432;fail;fail;fail;187604;238673;403117
1885;103880;fail;fail;fail;174664;204404;356346
1886;80988;fail;fail;fail;150024;230842;330244
1887;112351;fail;fail;fail;153732;232542;251121
1888;91111;fail;fail;fail;203361;282492;282471
1889;80378;fail;fail;fail;168860;279534;439781
1890;80306;fail;fail;fail;160989;231817;253576
1891;89326;fail;fail;fail;141858;202289;363016
1892;101928;fail;fail;fail;202237;260497;314594
1893;103586;fail;fail;fail;150085;223774;366379
1894;70615;fail;fail;fail;195459;188504;366594
1895;79577;fail;fail;fail;146733;208370;386050
1896;109180;fail;fail;fail;179486;238712;233358
1897;90607;fail;fail;fail;151853;218006;322699
1898;71767;fail;fail;fail;149216;251855;335859
1899;115589;fail;fail;fail;170911;280134;250203
1900;77340;fail;fail;fail;138831;200772;321112
1901;89225;fail;fail;fail;159794;227010;342028
1902;120095;fail;fail;fail;136657;244001;301716
1903;89213;fail;fail;fail;217210;263632;335211
1904;85324;fail;fail;fail;144480;218142;348107
1905;76851;fail;fail;fail;171581;211902;282192
1906;90054;fail;fail;fail;139233;239490;279114
1907;95150;fail;fail;fail;163660;219908;304884
1908;83627;fail;fail;fail;146483;174496;277154
1909;90753;fail;fail;fail;200227;320298;291482
1910;86501;fail;fail;fail;162294;216253;270186
1911;77132;fail;fail;fail;175259;228986;276142
1912;106167;fail;fail;fail;268587;248568;336503
1913;101899;fail;fail;fail;146500;308880;286739
1914;92329;fail;fail;fail;159347;193964;297259
1915;78713;fail;fail;fail;167236;223517;220400
1916;88029;fail;fail;fail;160023;210860;303664
1917;93072;fail;fail;fail;195493;340035;265724
1918;85393;fail;fail;fail;225163;224546;302139
1919;105315;fail;fail;fail;172780;209177;316371
1920;90087;fail;fail;fail;214263;360221;332650
1921;94998;fail;fail;fail;150844;249302;352280
1922;83829;fail;fail;fail;137550;269736;308712
1923;79909;fail;fail;fail;188509;203529;352464
1924;87674;fail;fail;fail;188310;212953;259215
1925;100980;fail;fail;fail;147485;356268;342178
1926;92377;fail;fail;fail;158884;276405;363996
1927;80150;fail;fail;fail;236149;233922;333238
1928;97601;fail;fail;fail;138811;197772;319460
1929;91557;fail;fail;fail;155189;179321;278810
1930;80886;fail;fail;fail;176874;214898;269795
1931;85069;fail;fail;fail;170222;264466;347283
1932;113037;fail;fail;fail;187613;224250;285868
1933;90556;fail;fail;fail;156467;273176;375335
1934;97396;fail;fail;fail;175424;205999;306070
1935;88740;fail;fail;fail;147077;352354;364341
1936;97212;fail;fail;fail;168499;263756;371357
1937;83945;fail;fail;fail;147510;201863;236796
1938;99687;fail;fail;fail;178476;262010;309035
1939;90250;fail;fail;fail;180019;271751;257101
1940;99466;fail;fail;fail;140793;282563;395260
1941;102016;fail;fail;fail;164250;256531;265298
1942;84702;fail;fail;fail;162307;260161;262143
1943;133164;fail;fail;fail;154217;291390;402664
1944;79052;fail;fail;fail;176248;214891;334217
1945;115962;fail;fail;fail;194860;218066;316346
1946;71350;fail;fail;fail;152762;197928;331457
1947;103849;fail;fail;fail;191985;238225;234738
1948;83371;fail;fail;fail;139034;249288;270037
1949;94116;fail;fail;fail;162026;266099;334223
1950;99809;fail;fail;fail;164463;225185;342478
1951;105206;fail;fail;fail;170858;195892;289371
1952;82021;fail;fail;fail;163245;217421;327285
1953;85904;fail;fail;fail;155311;197323;401446
1954;88826;fail;fail;fail;153086;173020;244806
1955;113498;fail;fail;fail;145046;221189;310369
1956;105295;fail;fail;fail;178086;192006;373986
1957;89037;fail;fail;fail;158043;240374;238164
1958;85116;fail;fail;fail;147120;226882;350591
1959;75522;fail;fail;fail;164942;238431;352289
1960;97322;fail;fail;fail;228382;231758;289044
1961;79396;fail;fail;fail;185471;269476;256788
1962;93513;fail;fail;fail;197998;294399;240124
1963;79693;fail;fail;fail;162465;286302;254601
1964;73442;fail;fail;fail;164485;277318;391614
1965;87363;fail;fail;fail;157394;190549;280295
1966;75504;fail;fail;fail;152002;197916;270166
1967;93634;fail;fail;fail;145603;286845;355434
1968;99560;fail;fail;fail;180225;194187;278273
1969;83414;fail;fail;fail;174620;302943;267478
1970;74997;fail;fail;fail;169979;273049;331418
1971;92705;fail;fail;fail;142006;372933;295993
1972;87909;fail;fail;fail;135196;213092;358975
1973;79398;fail;fail;fail;163538;293404;407369
1974;76574;fail;fail;fail;239225;178498;310484
1975;111533;fail;fail;fail;128941;266368;336901
1976;84109;fail;fail;fail;191055;286104;299920
1977;95024;fail;fail;fail;168521;232615;331083
1978;82411;fail;fail;fail;151216;228991;332102
1979;103580;fail;fail;fail;212261;233453;290506
1980;106662;fail;fail;fail;168903;377837;337188
1981;87330;fail;fail;fail;142086;212867;252599
1982;106790;fail;fail;fail;144241;250733;307821
1983;76400;fail;fail;fail;149580;220061;266685
1984;88931;fail;fail;fail;150864;267931;331738
1985;95538;fail;fail;fail;140840;238049;370969
1986;122214;fail;fail;fail;155429;237777;304208
1987;106877;fail;fail;fail;193854;204460;300706
1988;91028;fail;fail;fail;154533;336191;334836
1989;101828;fail;fail;fail;122405;252508;257868
1990;86900;fail;fail;fail;137619;228226;269318
1991;89919;fail;fail;fail;158229;205559;278745
1992;88871;fail;fail;fail;152615;224782;273502
1993;102426;fail;fail;fail;142233;208298;248336
1994;110054;fail;fail;fail;158721;286371;240407
1995;91872;fail;fail;fail;141798;311392;323041
1996;79192;fail;fail;fail;153259;180152;321365
1997;106178;fail;fail;fail;159246;263234;297988
1998;81858;fail;fail;fail;151764;218050;262692
1999;108276;fail;fail;fail;153621;377256;355449
2000;93375;fail;fail;fail;148166;206213;262179
2001;83151;fail;fail;fail;125503;261184;301886
2002;115683;fail;fail;fail;179440;202392;278716
2003;112661;fail;fail;fail;177101;204388;283035
2004;114658;fail;fail;fail;194747;252255;325742
2005;101488;fail;fail;fail;155605;211597;291858
2006;78900;fail;fail;fail;191758;215631;282597
2007;114975;fail;fail;fail;129533;211227;277967
2008;87333;fail;fail;fail;193131;202634;278319
2009;96257;fail;fail;fail;125551;212386;262423
2010;76592;fail;fail;fail;183790;205122;255260
2011;90132;fail;fail;fail;151411;240124;274193
2012;103320;fail;fail;fail;189802;227707;366602
2013;133791;fail;fail;fail;199897;276962;383651
2014;77550;fail;fail;fail;178374;202532;286080
2015;123961;fail;fail;fail;154912;203511;307239
2016;95766;fail;fail;fail;181921;194039;284399
2017;80940;fail;fail;fail;185484;212946;305864
2018;84881;fail;fail;fail;150776;196723;310149
2019;95189;fail;fail;fail;185509;284594;283534
2020;86818;fail;fail;fail;171459;229937;318415
2021;81928;fail;fail;fail;145062;184471;354483
2022;100726;fail;fail;fail;135963;224028;291191
2023;77247;fail;fail;fail;180151;242772;327987
2024;108622;fail;fail;fail;131065;303444;302718
2025;106058;fail;fail;fail;193827;254794;347585
2026;88294;fail;fail;fail;156270;228864;317523
2027;93122;fail;fail;fail;192948;213187;268077
2028;85833;fail;fail;fail;182234;182787;318284
2029;85678;fail;fail;fail;154842;203334;321695
2030;88413;fail;fail;fail;179932;295724;300422
2031;95782;fail;fail;fail;157023;216470;274513
2032;97775;fail;fail;fail;151423;207359;288048
2033;83628;fail;fail;fail;166315;252565;246980
2034;80476;fail;fail;fail;153642;210992;361651
2035;78977;fail;fail;fail;157345;238303;302832
2036;85649;fail;fail;fail;168250;209808;320644
