;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
467;753510;339416;296363;291698;202519;168117;156994;140486;113837
468;720620;411372;308409;245051;192859;158237;165187;141428;140922
469;707321;378669;380454;229801;211780;176003;153463;155964;131275
470;646630;358698;270115;260215;189788;194969;192624;145872;126310
471;740562;319128;299880;216478;251722;169022;219275;197575;148455
472;800457;409292;331337;255020;174979;153186;154141;183762;134673
473;660858;359741;307850;230161;217029;201140;185104;130656;125760
474;651461;415080;315409;198131;180734;171988;147173;151217;111489
475;823092;481740;260432;206555;225089;208218;190311;188200;158229
476;878361;426275;255515;243654;304424;157170;148350;132542;120155
477;736991;433519;276488;255785;173485;157640;172506;147042;169364
478;565098;422397;240355;212233;153949;196027;167451;177005;139413
479;fail;371291;305084;226972;233361;148143;214112;171148;107363
480;603792;392265;235239;233778;187938;165066;178900;212150;131451
481;698296;403790;225115;226098;207752;147586;203589;171870;164413
482;707285;411028;298873;431924;183187;163677;162357;166201;121885
483;855576;549522;259260;338014;230544;171531;150395;172565;137679
484;824212;521459;235170;200326;205954;179716;258670;144707;142409
485;538264;365463;355793;260307;190488;192396;172269;164451;122489
486;659844;337004;262136;239443;193690;199038;169537;169540;141117
487;783498;394824;342128;225304;206840;160282;186223;183751;149887
488;817307;417297;251929;215651;198447;194413;238305;139298;154984
489;782977;367113;349978;202070;207287;149509;161856;139386;125077
490;fail;611916;290072;218035;198207;203433;139802;120343;137420
491;856749;364215;284018;197966;197598;183301;171289;161357;129989
492;621736;489664;276658;303670;209365;203617;158181;204106;141328
493;838447;401387;333218;242165;202149;170867;143393;134295;157597
494;527206;302547;293805;216887;206174;158802;142431;194433;156901
495;706807;364836;422783;252354;239289;177362;165746;137496;132963
496;604811;442657;229338;259465;216503;211456;171969;144692;126096
497;744925;377032;282257;277706;211283;169042;125932;185598;141097
498;648912;480451;279759;243580;180809;205288;160892;143853;200280
499;697518;326721;270747;260203;220480;214241;118968;162828;131923
500;586914;364948;347611;250743;180676;162008;228155;133927;154931
501;573654;476324;265681;192831;193435;190092;169701;141955;168118
502;597318;383819;239886;251852;223612;251420;149542;155934;116315
503;882881;672471;347175;234473;294839;182385;172897;133769;143104
504;711245;345202;367093;213904;243315;188841;165642;130281;147263
505;608458;344307;278764;242666;171916;196225;177873;134759;153843
506;678584;397495;274877;218486;183892;204998;137690;172668;137324
507;708979;418346;290179;231005;193397;197052;160100;228340;147724
508;803257;373742;257870;263024;194200;194392;152714;125448;124910
509;709767;323374;223040;221894;169579;181863;220056;124408;129772
510;764746;451390;241342;207196;156584;168297;154915;162618;157367
511;785171;453474;290159;200168;185084;181925;203498;148755;173690
512;532439;365817;262064;203285;174771;148369;237055;124572;115525
513;617249;413731;275906;340397;243062;163188;141487;184179;138223
514;545228;413555;269165;234133;252644;173409;170638;201589;151623
515;718734;433149;334668;227653;233303;142225;166763;158785;113772
516;fail;440334;268346;281557;198001;185985;175623;157910;138587
517;fail;474025;276033;214162;248689;160226;152734;123010;153447
518;647611;456410;338103;288320;184246;148888;204625;165552;139594
519;661473;427311;290117;196751;221075;186812;167204;144406;139299
520;705077;432172;276595;242758;204664;176403;172982;156180;129281
521;669107;418912;309135;242076;251538;214250;187676;121005;152288
522;852505;404222;392081;249504;211231;182817;163317;125041;148613
523;595187;504977;510547;224857;203908;163881;157994;176709;143654
524;716489;393364;353027;244554;212844;172603;165007;172207;173091
525;715782;397772;312762;224178;196752;213786;185596;189781;148656
526;692088;493090;260420;254509;231675;184240;149437;144366;165460
527;674330;344446;222214;251281;159062;205250;182455;130529;178105
528;604442;405221;287129;197077;213675;210263;163919;146128;131550
529;532382;405810;258041;243942;201650;162463;163451;137090;171658
530;522743;462085;292317;257289;155516;176302;164156;155413;136175
531;731002;475585;335235;204079;255113;167523;153455;168296;136169
532;555572;408723;249876;230980;212206;158380;175158;162411;201096
533;757374;318234;296725;266613;239953;190585;130491;121706;141896
534;644643;356087;357854;266916;188871;191911;133366;134841;148008
535;770387;417898;337882;209414;208726;150918;173832;160214;183010
536;550986;398517;227631;225679;213080;148457;198390;163701;123732
537;535556;364934;253875;207152;195099;160800;166972;129629;119880
538;621422;400998;292765;236755;264661;207322;166932;146275;173237
539;713523;421159;282034;265699;180077;169655;131672;175164;180545
540;fail;381912;366748;190951;174069;180376;197409;151503;147825
541;713741;430610;305963;264595;277262;157699;198740;140448;135934
542;827959;301745;265527;258305;220577;254286;162195;139264;120977
543;908326;427253;353545;309405;164383;167279;242836;150266;167069
544;657534;405600;419436;207298;293743;194813;174274;151314;145030
545;576414;430613;307916;191533;229063;190720;191644;133289;245208
546;553827;426360;316061;244299;196819;170923;147336;150742;169744
547;839232;395400;327624;218489;228522;161604;171399;133011;192643
548;699862;455832;286602;284619;167268;208716;167981;207057;123683
549;696362;347627;314883;228108;190434;163076;198578;171880;144883
550;509525;446665;412120;284814;225807;170153;154048;156566;131652
551;687812;627918;380555;208257;254485;166274;136217;132183;125277
552;904818;482470;246200;225677;208058;150882;157188;153249;164838
553;592553;382667;257142;275384;214815;200922;196888;152972;144727
554;773125;448880;323011;270076;168356;141375;181881;143402;143575
555;482190;390783;349875;235160;177402;150870;209792;188940;105407
556;614762;442464;322288;198708;201863;195936;223059;143007;142444
557;753524;390678;269807;207286;158905;225625;139120;168249;152287
558;686548;422520;312475;204720;218581;149619;139219;126692;212165
559;704709;328537;292839;224535;201519;211089;136741;164466;142092
560;591289;598219;329590;363625;222764;207838;220093;212720;129931
561;691371;359778;298191;218080;199867;167084;179190;159338;164600
562;736322;500883;276263;265761;196686;262291;199078;143127;134016
563;549432;377321;264370;279225;224803;168791;148602;145120;140094
564;831616;394191;255490;243250;186903;253322;167196;143571;133032
565;685263;415647;417123;170733;183830;197537;177021;143403;135783
566;574879;377572;282455;260939;242149;159531;188351;132797;128565
567;736245;398786;268447;232601;200922;168020;162831;149712;162397
568;665628;403122;345913;228622;209055;166982;147920;129442;128121
569;664265;427927;398167;239507;213238;183638;143784;145498;139406
570;661512;312683;257070;345544;211127;174556;171730;136919;144011
571;771120;357070;305731;301318;197412;170195;187148;145930;142175
572;575101;440081;255795;238322;214423;167641;164521;160445;140064
573;641132;444106;253400;300701;181983;180826;184975;190017;151093
574;847692;519346;294398;260404;173432;156230;141741;140241;146848
575;753318;332139;465488;320584;245279;233783;199761;139575;133916
576;720705;477581;307101;262636;190178;215094;136808;118525;117943
577;693506;432646;367940;368785;205314;162700;127946;146226;112865
578;713123;391799;330390;319978;237605;175854;145664;203063;108098
579;756666;364618;370754;231575;239515;213030;191064;153550;143885
580;666877;473294;303934;243698;199857;164870;132121;143953;163319
581;566584;442597;325039;218946;251018;196820;140105;146469;154383
582;841668;394357;257680;280027;198363;198593;150452;141523;130014
583;660051;468773;291872;276854;180061;260864;157099;160493;159097
584;822357;387315;275864;226021;186332;171041;140894;157984;127083
585;596027;551381;338162;212495;203380;200565;158424;145593;191096
586;638402;422408;282387;205248;220945;181079;218415;161840;119066
587;832673;510566;338579;302701;206867;158320;148450;164652;142804
588;638127;380289;326214;240365;221541;214595;214816;159384;156754
589;841705;330372;294228;233888;196448;190490;220693;260303;193871
590;662223;380525;260430;182797;183957;190248;187642;152519;122729
591;764884;428839;260244;230433;191905;168363;137012;188981;132141
592;791661;512650;314773;224382;202268;178340;162933;139070;145074
593;654815;312042;344864;209068;181546;149255;289243;153155;128641
594;618524;417277;295375;239963;207158;183240;158116;158131;117699
595;740954;379940;300908;240249;209981;147938;153964;168250;164990
596;780942;701473;408042;236435;209940;167856;152687;138126;133815
597;fail;333893;262457;224392;181896;180270;149580;143833;130245
598;766703;468677;276671;204772;199342;198332;134736;165696;138578
599;621730;540790;262955;229961;185680;159688;187731;134344;130869
600;679010;452141;300220;251881;209341;182801;142081;135024;159877
601;681429;339246;268825;219983;211409;165716;154767;147652;118819
602;678002;504334;386432;214162;186082;204673;159698;111342;112971
603;840448;401615;225311;243966;165227;169479;163833;206755;125797
604;718967;381675;322129;217648;177029;170600;197889;148708;222004
605;610025;501830;232586;225668;190840;180537;176919;127565;118011
606;670706;368432;325166;229189;189197;211608;165908;138698;136499
607;661753;569061;275461;230794;151772;155069;159594;132625;113005
608;684840;405635;283176;223844;167430;159860;184989;150213;121390
609;913996;334595;400622;255315;224881;173871;156843;129374;134536
610;811516;398675;279154;233724;188707;165051;191706;165823;130402
611;841603;409255;246143;241602;191202;172284;133993;131276;120772
612;672924;445686;367942;260471;224565;182444;159106;132869;129207
613;623229;387984;274317;277331;163867;169923;156014;174681;147009
614;689489;413163;299859;244421;186721;266715;186436;121633;126388
615;742280;393737;349967;195796;196684;195323;239110;126417;122301
616;767421;360147;245821;211295;175525;193642;177237;251018;130990
617;618025;387400;222227;238887;185003;185345;162495;124332;128114
618;632603;439098;251611;203226;239107;184309;127192;137852;120293
619;699301;398413;291352;256972;178968;195007;156279;128396;123531
620;539336;460622;406717;249726;221914;183248;157111;162138;150139
621;609173;577691;374615;213024;201741;147623;132026;131603;129772
622;718914;407208;293387;255031;215738;169261;127927;151417;160654
623;654505;427833;292126;232055;175746;268534;172740;116645;184266
624;fail;429262;305509;240051;190866;183839;147889;184878;116821
625;748958;383011;325120;252624;159568;196893;147679;169412;154566
626;fail;419850;467634;215235;175167;148298;168815;135952;132464
627;728699;441260;281788;254629;207575;164724;154435;158757;132241
628;645682;438341;243185;237280;183951;183092;168605;141836;159266
629;595846;335176;297481;180395;163062;155939;167581;148592;157117
630;739562;421148;362546;210035;192620;181394;200414;128172;124422
631;599619;358582;280701;205889;217355;172908;155929;158967;131390
632;621833;412007;364352;261416;246260;161261;161558;206728;142128
633;733639;426404;408209;230677;212764;162602;173122;220095;121512
634;663643;332579;311009;177218;236923;180389;170533;137599;158098
635;591305;474066;319827;197677;171262;227981;145280;157945;240058
636;591641;376128;294839;238912;275304;184076;146547;172034;160216
637;920899;410880;245929;296984;190718;189456;129601;130462;137988
638;621051;351000;322977;186299;206313;190004;175477;147962;118966
639;722703;385705;253390;265967;171252;171851;177689;159847;154571
640;646032;361700;425391;223895;227306;245436;184031;119523;152168
641;698238;362223;333614;220543;168459;152626;168272;128272;137812
642;fail;427877;388313;278511;219289;209391;127158;155194;157694
643;534537;353424;484240;281435;231668;170561;180089;262503;167910
644;599883;458598;298076;201895;191951;225693;172301;133693;143914
645;591270;384315;326745;265388;209163;145969;188736;118361;154131
646;627692;449044;327188;276987;199792;191648;179972;153435;138036
647;639200;461650;284848;202267;183263;236236;133809;151913;132580
648;796604;412623;297422;192997;243917;187673;156423;141078;123643
649;fail;425599;278999;216636;270597;214236;160189;167979;139640
650;fail;558485;281593;192194;222957;193497;196959;169751;153645
651;620776;429959;250043;270266;195333;180554;149315;169167;155786
652;801466;367148;277727;265006;163213;199308;181645;126760;137784
653;570772;503783;259976;255939;197898;167323;210942;183586;113502
654;749487;337397;263222;262345;179211;153905;135838;147267;139283
655;676968;360475;241941;350399;194637;221642;147641;118468;188502
656;618397;459085;309383;300907;192136;174836;172046;157039;126124
657;584341;459223;241422;222044;182931;139705;159421;138732;121485
658;878824;464054;276920;197967;187503;188980;131022;124391;125160
659;624923;381354;287282;255067;207223;176495;144061;134346;160602
660;748391;425574;285800;201956;178844;159305;196022;126776;148716
661;594754;391247;349913;221221;196531;162045;135607;125639;158363
662;658812;395824;244031;222621;220130;234184;135614;122713;123404
663;fail;429638;251623;339902;201625;218270;144773;128947;143320
664;810926;431502;345532;247824;179082;174439;143564;154841;133605
665;858202;461836;262429;193418;208802;137004;203156;152426;141768
666;860574;432926;387810;260455;244986;164585;174078;160323;121584
667;618990;400462;391694;252262;234464;162548;164081;164320;128175
668;800215;435746;245047;209652;206237;164882;166781;212112;150953
669;880838;435177;275381;237863;275988;177405;173101;149176;137182
670;694687;343558;320776;232447;189825;161714;164135;152856;140936
671;604917;425861;299782;220633;258085;149744;158045;159097;150846
672;536302;457216;270706;225405;200044;140707;182665;127999;167625
673;664023;464879;305749;205571;360953;184300;166831;169552;156362
674;799011;378511;301677;276638;179532;160807;147346;151085;136182
675;fail;479142;298526;239412;365849;208774;154504;128370;129806
676;681239;400864;295093;208258;223931;198512;164612;294880;164034
677;700441;472849;297698;215233;239556;156974;143469;132012;122443
678;765306;409276;253883;189341;186550;216756;140403;133108;129548
679;642225;384220;481876;244662;371753;146891;163761;169451;140885
680;880232;430907;252470;212136;222885;154125;152083;161415;120232
681;881162;351512;339615;228510;230031;155228;178159;173919;121729
682;621455;403479;328145;232138;168754;200307;164940;171696;140879
683;798425;338013;382658;235863;209453;139857;158119;179796;120455
684;703245;349953;325363;217386;239733;305472;147181;170335;138723
685;744959;552831;333880;235218;195239;181369;175652;174223;168605
686;886177;365978;319474;278055;185458;164393;180110;157951;126827
687;670636;426069;359012;308652;172632;143295;184582;194961;131613
688;718438;360817;327242;256904;188200;173952;155297;176530;126693
689;740998;431426;290518;232683;187438;160920;166029;138428;153625
690;911554;410006;309413;198746;165637;169644;164311;134254;167762
691;530336;352969;263217;293157;185504;150195;170231;132733;135993
692;557460;479204;352147;302438;300802;154043;156877;132762;129119
693;894904;414641;267927;219774;177732;202485;127591;142035;152599
694;577917;375441;353298;266599;204450;155084;205958;139799;152466
695;fail;384081;322535;187564;163653;192471;158839;126741;131866
696;719243;336643;289171;198449;206270;178647;190885;157473;136783
697;647684;477510;280432;230921;204551;186457;149428;172562;133035
698;542357;437055;243542;193444;200389;189193;139839;151152;148742
699;700576;461372;335892;226989;173582;201094;159507;187841;146492
700;586226;394664;319541;301889;222822;204754;159086;162977;140096
701;648264;408008;330320;214855;202551;197444;166248;116429;115495
702;885485;343642;290735;200745;178830;225176;150631;201680;137058
703;616071;340011;338001;162438;213476;237980;167318;147180;143085
704;576216;397722;345739;205766;179239;179287;131765;138451;118880
705;688619;491428;329959;281431;251467;184978;153288;156263;190807
706;677391;449365;294430;285486;214902;168218;158142;150373;130285
707;870546;351861;318857;259196;219489;149688;139774;133373;159951
708;899905;371737;349755;263310;171938;200093;168170;174263;135434
709;712290;408435;362567;273850;248256;189635;155883;153410;140944
710;643417;334528;251971;204342;178491;240636;156294;145030;188854
711;554013;444649;253318;227680;184406;157684;152768;152833;193941
712;689963;440392;291587;194563;206084;189903;249077;149994;158126
713;658857;396275;284220;255925;177210;228242;134404;173077;132746
714;584220;368995;319625;227724;186240;192062;163110;169209;128117
715;629499;409840;274940;354827;208123;176336;158763;152897;167034
716;682081;409895;272192;218360;187628;155558;179575;173737;168954
717;840094;457584;316941;281908;215987;161854;164748;204283;116485
718;648482;394127;254454;201675;227680;247084;236007;140310;154222
719;640897;448824;415213;256777;188502;146852;164749;123407;126045
720;710753;422930;363139;234314;160515;162250;171064;115065;143010
721;641012;318291;351266;202777;203449;218985;227342;125710;127992
722;577740;401133;412044;196345;198889;184287;173563;142601;118457
723;725459;509129;278412;354294;221480;198372;169260;116459;231375
724;628000;553872;338526;332518;219709;174654;181354;273174;136933
725;649148;458439;365108;324544;187492;173380;174446;168448;161716
726;598039;580926;306364;267376;172689;194094;185094;152449;133188
727;719258;411114;353381;222220;171834;172638;145320;141687;135668
728;fail;493575;356314;223044;183563;234815;152138;137417;138518
729;874649;464127;297010;225487;183118;221208;168190;148949;172098
730;754502;375838;345730;266760;187240;233547;139059;159083;149048
731;687997;485692;284877;208615;210558;163173;186147;117123;134266
732;688898;474423;296878;186377;164863;158591;165233;136390;142316
733;656774;379960;271987;236262;247544;161880;152614;133654;122850
734;674411;422158;294640;268066;205375;203156;185656;134382;197949
735;785357;547018;249497;238264;190209;149256;193799;137669;178800
736;541207;452687;231371;245366;180361;241524;152343;152176;115613
737;617533;408236;294800;231126;205088;175694;139459;138395;177138
738;671323;326251;290995;216859;234547;142105;150386;161939;123325
739;684254;373026;277030;205014;181791;177965;188617;134905;167086
740;728634;360231;260019;276459;262758;143201;148896;149088;133353
741;774202;373948;352367;254329;240088;189142;151598;158687;130351
742;777042;436178;336771;244792;212128;162034;183553;164670;111699
743;561854;407319;319556;239440;179680;156307;160909;125399;166814
744;716980;348304;416579;264037;149226;163776;165978;173584;146358
745;759088;491806;264830;176292;192107;169603;139244;207612;122496
746;836110;351846;251863;256319;187178;226962;155714;134618;146146
747;652034;380237;445267;291721;241831;154802;141695;123742;149871
748;643389;418099;326942;244156;217713;165372;159548;136566;183444
749;750944;392296;292535;223147;202540;165996;166870;137730;132603
750;909447;517940;238417;185720;167180;161458;169793;121460;149430
751;667962;451200;354089;227300;233239;161990;163131;160453;181135
752;585380;453601;234438;200024;180105;163267;184708;184419;173199
753;689777;335304;249287;241182;201325;199833;165930;163422;135513
754;611113;557135;243314;234141;199747;169776;158373;140344;112022
755;723699;452767;259541;179516;228185;191245;145613;151700;133251
756;739795;511968;317824;226416;229445;163844;159513;157428;129224
757;679940;535608;271315;309887;188533;176628;165894;156089;127694
758;747407;467119;279464;305112;228644;179839;156307;173228;139065
759;683258;502130;276257;280826;181135;157484;157713;191447;139834
760;567984;427901;328155;249944;266381;176475;178036;146331;138712
761;595475;301103;371097;234555;148194;173099;146008;182287;125387
762;498932;506515;345881;186282;220705;178168;141740;135937;114859
763;650009;349020;300127;216984;189584;178892;153365;166201;127545
764;683951;307509;359541;331210;201966;183357;151233;151959;179702
765;673219;489200;292546;219267;195182;188822;170756;149004;152278
766;523412;424154;349534;223798;176683;186347;140495;147041;128740
767;597607;458506;277308;229714;177349;169224;164628;139342;140200
768;622356;360967;289246;248542;152336;144203;191945;148179;167065
769;713197;433258;393462;252566;212354;170369;168870;148088;127370
770;850380;479960;420688;266661;186718;173842;133893;157751;184226
771;662276;402692;244561;247822;172988;168322;172331;138344;121423
772;672771;505028;283065;216722;174039;183595;137252;128165;143898
773;597606;429861;271297;239791;239272;149291;182323;202418;143907
774;648561;514031;342443;223909;179496;204742;175029;148190;106054
775;722227;338934;306867;235649;201515;195521;150462;196816;132692
776;580095;523843;240072;229404;307778;249948;154485;170269;149858
777;700630;358510;326525;322328;176941;153609;188716;120924;134281
778;626078;339245;338648;231077;272502;252216;183294;153120;121447
779;656265;490581;273649;226357;182640;133742;163584;117193;158286
780;750787;379660;279127;207987;210015;183845;152382;118830;112551
781;713291;395981;321128;258563;218076;155606;224167;141755;159043
782;541920;400624;261871;259496;210526;172820;156295;136967;192503
783;575972;362763;257245;240260;184187;270338;174847;176765;127672
784;679559;387259;310697;253713;219576;270181;176649;153640;134106
785;596192;441060;280716;215117;236295;150530;201088;148493;164682
786;627949;432994;305329;290784;186403;179024;166849;151186;126358
787;654365;379104;299378;233607;154460;203486;157636;142047;135221
788;660373;414156;348735;261164;166058;199734;156103;140749;134222
789;682608;436703;299454;250375;165017;232664;187949;159876;129303
790;688991;395303;296884;255629;185113;163254;156108;128755;151785
791;731062;367796;301467;296540;195371;170623;136675;167268;149782
792;855012;325459;307909;261715;150301;177434;135566;156889;159961
793;688706;404920;260576;210039;185841;149916;176291;163453;125268
794;842895;424383;274125;333558;172200;156337;140515;131991;147683
795;742285;418044;303905;346594;194367;150528;211448;141914;134808
796;630556;388622;369061;278247;261674;171666;135447;136462;169666
797;804731;363779;303149;256850;213594;171929;154967;132605;122256
798;584417;500660;240097;187505;240264;162583;151791;177949;124385
799;610669;622078;361169;319721;180542;168390;160841;136066;140639
800;829161;513870;341490;245511;231696;174476;166902;152638;120727
801;853337;385254;235669;288141;212153;161169;194015;159360;149520
802;643891;478705;277971;192119;283247;198568;150071;147968;125952
803;683934;337185;256037;225618;189494;184730;156394;140551;183026
804;fail;409767;286047;227900;275688;225507;165298;155822;119374
805;567666;480819;296965;275427;182579;171669;159584;140121;153939
806;858847;454337;242967;218795;215318;153691;181984;141450;150586
807;606733;475895;244969;253823;179009;182701;146088;162392;147556
808;750047;344485;273692;235559;249706;179158;163409;144574;138393
809;701485;639884;330901;287266;245699;198632;152011;153080;136387
810;711464;531500;326212;208303;203030;199780;136481;176950;139178
811;620242;319568;276935;221725;235762;179406;151610;128853;164518
812;901853;463912;329085;363989;212884;205423;181788;134976;192352
813;670007;400437;299508;250009;243214;208424;170685;140672;121485
814;514094;343911;329922;257483;286700;195259;154028;156602;131911
815;689232;365662;280707;184653;170048;185707;154812;190134;142298
816;692461;378129;289653;217470;183969;200579;248467;136073;181140
817;707449;365078;236199;217144;178882;182085;148573;148359;109906
818;655287;352311;238169;232404;185972;182173;145796;142485;186321
819;830901;419865;363146;236883;206435;156017;159256;153035;150817
820;671176;460904;308793;233397;179895;184008;140340;158847;154223
821;777951;401493;321532;270536;180711;158337;139511;146888;122824
822;854131;378154;348570;203942;179562;184438;164675;144444;151227
823;858941;348532;314354;253102;157680;169788;139847;120650;122498
824;588108;368653;306587;228114;180711;162040;158468;149009;117924
825;798064;505930;284935;317127;239535;186934;183635;134459;133612
826;762346;396840;288519;197844;195214;229012;153816;181850;129227
827;619456;406665;304531;198173;179534;172397;169090;172397;170023
828;641656;424706;285906;206202;234718;204936;234911;185159;130281
829;672546;421904;321103;210809;213995;179163;158799;140832;161497
830;679346;441869;261496;210372;166074;182995;132817;165818;112170
831;653521;511634;342278;251879;204443;168559;150701;149594;142152
832;816806;366564;282814;264865;178894;182606;159387;128548;160831
833;644778;366867;305837;323580;232983;173006;154376;135103;122334
834;736101;427824;237990;241740;202533;241745;129675;147433;175878
835;580840;413094;297140;267751;259326;192132;172416;133505;213552
836;756028;366650;283622;266850;183987;190410;120342;205998;139205
837;815143;366450;278479;219320;183430;216821;153362;174131;208457
838;632496;420678;288779;228820;193394;145355;142349;127093;150716
839;609512;428767;364808;228937;217207;151088;168543;164325;128818
840;fail;404996;243779;277622;204799;175092;168962;159194;140004
841;742584;445033;375658;232807;209054;227825;172430;163333;150607
842;603009;429286;280091;232714;202267;173109;204803;129301;151227
843;549016;398518;296889;230769;196774;165722;162773;190656;169351
844;834080;347409;258001;220800;192989;202771;238038;115318;172399
845;538062;428359;346509;195913;169373;169648;125758;188478;150902
846;695040;330847;289549;244033;212559;201155;136307;124320;147491
847;635830;404505;287964;239377;235053;190102;206847;147354;139527
848;542043;468839;434176;233358;173421;201610;132477;235036;128753
849;731681;518171;273848;216200;218274;172276;170163;148737;139602
850;629461;456910;582483;200816;225056;203238;165122;141626;134306
851;616555;484893;239603;282794;329184;233060;183398;147291;152272
852;732273;373803;302497;255383;172617;156342;173726;139320;120235
853;755382;413377;338898;229514;179334;164133;173837;119477;117965
854;716716;418775;293276;241493;221343;206397;156902;160636;162579
855;671603;407338;270773;204440;193154;188960;178993;138127;135435
856;558358;358509;421555;206966;202879;126834;152756;152826;154478
857;744568;470274;380833;315181;154632;172886;208272;180661;120775
858;530130;387969;326007;283766;196399;152675;132315;130429;138739
859;600913;444577;235208;209458;178120;200422;150638;184918;135056
860;621062;308998;311730;256757;206742;179223;138131;149994;118296
861;fail;479257;305758;238446;239223;143232;151503;116981;130958
862;719347;395893;350195;239852;215346;173105;192105;138565;147632
863;663649;480472;288075;245687;213363;234702;155103;147556;175816
864;689053;351850;358494;202402;197073;184827;172172;160796;155768
865;847174;548970;333778;232586;171326;140914;143461;127365;133950
866;fail;487766;289169;234021;193670;148387;157709;178411;135212
867;806944;386082;305607;239845;245971;142715;171929;149624;156419
868;650631;409120;251424;254869;171055;157716;159922;141457;130811
869;648234;386583;293992;251277;220859;218624;167405;181262;107098
870;620083;421579;228301;266529;246144;153301;179460;239204;139041
871;601794;345922;302645;231865;157552;208878;143302;128990;142678
872;644755;343026;319483;238046;217297;174039;162794;170072;130953
873;676170;448288;412840;245952;191015;152495;179552;149436;120934
874;756145;391359;373917;231496;215292;144626;183320;194523;115111
875;583315;340591;273188;233821;206454;166208;163319;185426;149713
876;763615;356208;311868;201241;229025;158701;163498;127842;184940
877;592282;301729;299267;291722;154357;155844;174243;140447;148524
878;804116;388483;251055;272819;195360;192348;159060;158182;205545
879;756266;381940;272148;227524;241344;181901;148651;156422;177100
880;684911;333184;326550;207841;183395;207057;182856;139393;122196
881;638349;475993;361219;273662;257869;178671;199320;146508;127509
882;fail;360778;254535;261745;201681;205646;155512;167356;147493
883;715040;346710;316823;205741;154821;154347;163106;160908;139206
884;708355;366458;312279;231846;266930;172638;186624;155998;122824
885;813626;534038;258231;240786;180272;163078;162725;140789;198538
886;845742;409256;329117;241574;242131;227647;155261;144972;108950
887;800670;286108;318641;248452;195252;214936;163886;190991;107874
888;681077;408403;276843;214634;198699;170353;145231;151382;131454
889;684826;490892;258706;217013;204832;195650;167971;135031;155376
890;660146;402186;254464;271630;169253;137730;160432;175836;107565
891;876893;368748;259903;318400;179493;169626;218472;158216;127098
892;781602;427625;267264;221211;227743;187026;150218;172966;136990
893;594419;360286;282865;225673;186508;148502;145502;151495;167024
894;687317;378283;316927;281916;177416;191973;196249;162421;124257
895;797062;408407;261345;219562;198308;186175;166128;149438;138508
896;594649;394443;307262;234839;167683;157758;177789;163094;155983
897;567913;403743;292665;231858;174298;163375;194300;130593;180041
898;520862;382761;305446;216068;183495;167211;126375;121092;140338
899;744898;402998;302936;206282;157204;289368;176921;157551;145670
900;779386;493542;283493;272915;214879;150500;144568;120361;147733
901;746591;441786;324045;213343;169512;230747;127635;111198;135060
902;562250;472016;254383;213303;197357;167269;172856;231518;126563
903;703149;442870;304675;209706;170937;188430;180918;141584;124133
904;668518;462764;237400;200617;169137;165058;175711;167507;112480
905;672620;415657;306716;240955;176491;196546;185654;130656;120610
906;640166;360731;286499;295456;314607;192531;152115;162291;138385
907;637318;361745;262882;268708;210746;158920;184696;137022;111015
908;844451;409993;357241;221818;203738;175242;159282;144382;137494
909;686244;420841;456820;346799;221474;182787;182584;147244;146127
910;541453;397184;307738;238237;193519;173388;170934;168805;153327
911;753260;425900;292534;191918;169911;168911;164935;140724;132869
912;626407;452260;259023;216028;204208;178409;151884;136028;135296
913;705259;431368;326906;298368;169645;176077;165528;160144;148844
914;836609;404797;258995;308664;183800;239294;174807;135840;170485
915;786548;361417;288335;221433;226789;193454;156950;164974;146023
916;610030;409798;314746;209182;214193;165201;187195;150727;150705
917;750338;416584;282591;232434;194984;172183;170755;143072;134495
918;614430;465089;396537;290717;167544;225002;169480;116052;143397
919;668629;453282;270658;189294;271929;154476;187703;186958;144577
920;787717;469853;272196;228234;211192;168045;137111;127326;119393
921;654165;329252;323110;260921;232395;200465;145597;135945;178604
922;640875;375293;276336;205304;197788;167618;160924;134523;195165
923;804239;515562;328642;198857;149577;174323;145067;227032;139954
924;747283;381393;253759;207271;186825;161387;166509;158139;110298
925;724706;451874;271611;271932;199710;139410;146922;143971;128411
926;518851;414157;268238;255012;216892;160031;166472;150318;134913
927;690163;418592;248616;199154;171883;219900;147486;132976;126764
928;630202;472563;263797;316939;234898;150413;212819;152675;154660
929;831092;309169;267082;229231;193263;151983;145895;141396;132216
930;696426;382846;414004;192480;181262;191676;170251;148730;112945
931;722973;378334;258680;230211;182860;174875;152904;182442;166023
932;731976;456859;416751;302147;204705;161805;159935;181908;165477
933;681686;398416;256629;377269;210359;186978;152300;129700;146869
934;537767;440274;335331;223217;213537;196303;168874;153815;168039
935;fail;427386;295488;265760;206640;226842;163272;159771;154361
936;886815;379496;306595;241459;226207;173901;156389;143778;140320
937;879043;451274;345845;244799;213417;176948;173330;119664;153405
938;834362;467573;306125;172961;221565;166684;200185;128261;127475
939;725826;367675;305149;206531;184592;171474;194468;166318;161554
940;635886;518156;274425;306791;214032;167873;164224;135162;161201
941;861200;389071;293476;222966;239605;163763;197289;195029;126675
942;779499;385225;261466;271921;222179;237997;169244;175333;127411
943;760668;376907;242150;349648;181231;171112;128266;148111;145207
944;804650;336899;285336;311542;168916;180400;148536;159452;136233
945;fail;417090;402719;203428;169185;148189;155972;136755;144418
946;834503;377711;337735;225913;253574;186774;164226;171821;134968
