486;fail;fail;5441;36310;20468;26389;21797;fail;25055
487;fail;8193;fail;22558;6103;fail;fail;fail;32071
488;fail;13100;fail;8568;fail;fail;3786;50640;fail
489;fail;fail;fail;58777;42818;55358;43450;fail;fail
490;fail;10962;432;774;20504;54127;fail;fail;fail
491;fail;31579;fail;fail;2692;9456;fail;fail;fail
492;fail;fail;fail;fail;fail;14068;52795;fail;fail
493;fail;fail;22122;64963;917;586;8195;fail;fail
494;fail;fail;fail;fail;1454;4632;fail;fail;fail
495;fail;4038;fail;47768;53447;21584;2522;fail;fail
496;fail;11721;fail;32488;24095;fail;27365;fail;fail
497;fail;49580;13038;fail;27581;fail;11242;fail;216
498;fail;fail;39367;8579;20284;10951;fail;28720;47927
499;fail;43775;fail;16401;fail;fail;fail;fail;fail
500;fail;fail;fail;13783;25431;7290;57696;27799;fail
501;fail;45404;18368;59122;29330;39261;fail;fail;fail
502;fail;fail;23634;fail;7287;5413;61273;fail;fail
503;fail;fail;35690;18542;48923;5111;40681;10613;fail
504;fail;17733;fail;40381;66644;24353;13941;fail;fail
505;fail;5208;fail;25598;30264;38423;61856;fail;9132
506;fail;fail;fail;fail;7494;4662;fail;fail;fail
507;fail;fail;16139;fail;20629;22503;13931;fail;43071
508;fail;fail;fail;21784;4512;10519;990;fail;fail
509;fail;51519;fail;2397;23589;fail;fail;55880;fail
510;fail;fail;11897;fail;24752;273;5804;fail;36311
511;948;fail;fail;35295;10107;5232;220;46942;fail
512;fail;fail;fail;1937;fail;353;20307;fail;fail
513;fail;1061;19418;2056;808;2371;fail;fail;62164
514;fail;fail;fail;55138;27217;66027;23655;fail;fail
515;fail;fail;24679;3565;4742;40245;fail;fail;2585
516;fail;fail;fail;6952;fail;12937;43796;fail;fail
517;fail;5340;15580;33099;24234;62095;fail;fail;fail
518;fail;fail;11368;20538;18304;fail;2559;fail;fail
519;fail;31;1724;3878;40589;16682;52306;16480;fail
520;fail;1017;66217;17915;6189;62863;4315;67183;fail
521;fail;fail;32694;7012;14693;6345;12829;fail;fail
522;fail;fail;fail;fail;15699;8805;6824;fail;fail
523;fail;fail;13224;57766;fail;8918;10419;39654;17121
524;3605;26422;fail;fail;57968;543;40012;31023;14907
525;fail;fail;22644;49560;6106;27014;6171;fail;fail
526;284;fail;16582;23601;1124;8963;26544;fail;57720
527;fail;66555;fail;33454;64606;fail;13432;fail;fail
528;fail;63161;19676;fail;7461;5417;25901;25613;30186
529;fail;fail;50800;fail;fail;47958;fail;7669;fail
530;fail;15386;27953;28499;17359;38054;fail;fail;fail
531;fail;53648;55528;8446;5229;31844;48836;68275;32842
532;fail;28658;fail;fail;6575;9822;10883;fail;54648
533;fail;fail;fail;26044;fail;7844;fail;fail;fail
534;fail;fail;48521;44122;fail;fail;fail;fail;fail
535;fail;fail;10212;4931;fail;20390;fail;fail;fail
536;fail;4490;690;fail;fail;56269;fail;fail;fail
537;3218;6000;20263;6549;43147;fail;fail;fail;fail
538;fail;37226;4750;1736;55193;5794;fail;fail;fail
539;fail;fail;fail;32887;65560;14291;19924;2511;fail
540;fail;fail;206;33586;18774;15756;64265;10738;fail
541;fail;fail;19772;fail;38637;fail;49624;fail;fail
542;fail;56071;67692;fail;58769;fail;fail;35271;fail
543;fail;27926;987;60265;5817;fail;55388;fail;fail
544;fail;41379;11116;50999;fail;fail;7543;fail;50841
545;fail;fail;10195;fail;2189;63321;6444;fail;fail
546;fail;fail;44988;fail;fail;49284;56625;fail;17444
547;fail;67;15276;49119;4321;149;28833;28882;24036
548;fail;3210;58748;2223;68729;252;20220;21978;54319
549;fail;fail;fail;fail;8718;45196;40101;1289;19974
550;fail;fail;fail;fail;fail;22588;fail;40722;fail
551;fail;fail;fail;23132;26673;33974;28107;fail;fail
552;fail;fail;fail;fail;36849;fail;fail;5177;fail
553;fail;fail;fail;49764;fail;5176;24196;fail;fail
554;fail;fail;65593;32780;36704;25139;fail;fail;28836
555;fail;fail;10434;6931;7504;8792;fail;fail;fail
556;fail;fail;23033;fail;25954;fail;fail;fail;fail
557;fail;fail;20992;7802;5875;fail;15419;19478;fail
558;fail;4636;8511;60329;53890;52701;5492;13146;fail
559;fail;fail;10678;16962;1116;15946;22817;59969;fail
560;fail;335;503;fail;4922;18442;fail;fail;fail
561;fail;fail;59226;fail;fail;68278;fail;fail;fail
562;fail;10807;36414;15323;11093;33587;41451;fail;fail
563;fail;fail;2308;fail;8848;52734;fail;fail;fail
564;fail;fail;fail;fail;14728;34617;54487;47722;fail
565;fail;fail;8122;11934;fail;60088;44869;fail;fail
566;fail;3536;54975;10433;33155;4392;55251;fail;20068
567;fail;fail;fail;fail;15334;2316;fail;19177;9752
568;fail;fail;15568;fail;fail;2122;63178;fail;7764
569;2580;fail;fail;fail;2676;8296;16607;fail;fail
570;fail;23184;22971;15889;40271;8437;31180;51995;25447
571;fail;fail;fail;11337;fail;fail;9211;fail;fail
572;fail;fail;15667;fail;7866;3005;fail;fail;64048
573;fail;61479;fail;31827;13051;fail;fail;fail;fail
574;fail;fail;fail;26702;33611;fail;fail;fail;fail
575;fail;fail;15837;fail;57229;56362;fail;fail;fail
576;fail;21107;fail;41992;12472;13381;40314;fail;4486
577;fail;fail;67552;10147;2326;15442;fail;17506;fail
578;fail;37131;fail;23549;62587;fail;49855;fail;fail
579;1719;18885;fail;3935;12274;14700;39521;fail;fail
580;fail;25472;47285;7784;1566;17099;5834;fail;57330
581;fail;fail;45835;66875;15244;20845;10780;fail;fail
582;482;fail;14974;14771;25668;5730;59946;fail;fail
583;fail;fail;54870;8484;36266;8507;fail;fail;fail
584;fail;fail;4489;4910;6173;fail;61888;fail;fail
585;fail;fail;fail;51076;15099;fail;29338;fail;fail
586;fail;15706;46698;1207;25445;6051;fail;50154;4854
587;3742;39580;11358;13023;7435;51891;12938;fail;fail
588;fail;28547;7402;468;38924;13186;36020;20675;30371
589;fail;28247;fail;7221;48190;26273;fail;51445;fail
590;fail;fail;fail;fail;2345;fail;fail;fail;66270
591;fail;27798;36575;fail;36779;67279;fail;24638;fail
592;fail;fail;fail;181;56848;32210;28788;fail;fail
593;fail;fail;35871;8994;975;25020;27212;fail;fail
594;fail;fail;9834;1428;26191;38884;12452;fail;fail
595;fail;fail;fail;35193;15193;39366;fail;fail;fail
596;fail;fail;fail;fail;fail;3772;fail;fail;fail
597;fail;fail;fail;33953;14545;fail;fail;45831;fail
598;fail;fail;25656;fail;fail;64612;fail;fail;fail
599;fail;1121;3506;fail;fail;29280;7198;fail;fail
600;fail;fail;fail;fail;4800;27793;53387;fail;54450
601;fail;20892;4745;10311;729;27473;28112;fail;fail
602;fail;fail;40686;fail;fail;15342;fail;33571;36115
603;fail;fail;44639;24662;11703;23772;68080;fail;fail
604;1222;fail;592;fail;10372;598;47095;fail;fail
605;fail;fail;50332;15166;22935;29930;fail;fail;fail
606;fail;32873;fail;8480;fail;fail;fail;fail;fail
607;fail;134;fail;10841;fail;13379;4728;fail;27502
608;fail;21852;1510;66214;20657;8045;fail;fail;24652
609;fail;54824;2015;50853;fail;8549;17459;fail;17577
610;fail;20950;9583;29718;fail;1496;fail;47862;fail
611;fail;fail;fail;52752;50688;33312;32063;37606;fail
612;fail;fail;19355;3541;12604;21158;61869;fail;fail
613;fail;39250;6528;fail;27418;29603;fail;fail;fail
614;fail;fail;fail;24761;57769;14821;62571;fail;fail
615;fail;fail;33649;fail;14037;fail;55122;fail;fail
616;fail;37989;12846;11139;7061;fail;33253;fail;11902
617;fail;1700;fail;fail;18204;fail;fail;29473;fail
618;fail;39261;fail;59077;10869;35614;fail;11338;fail
619;fail;19532;248;9145;2264;fail;fail;fail;fail
620;fail;53579;fail;fail;fail;fail;fail;fail;fail
621;fail;51019;14952;15902;fail;22252;fail;67598;fail
622;fail;fail;fail;fail;60898;51603;19068;44283;fail
623;fail;68461;67539;12266;31037;19206;21356;fail;33440
624;fail;10212;fail;fail;32397;5273;fail;fail;fail
625;166;2979;13549;fail;5355;38708;8415;fail;64095
626;fail;fail;47491;29759;2902;fail;fail;fail;fail
627;fail;fail;5483;6381;73;10222;22189;20657;49779
628;fail;12595;fail;fail;2755;7907;4109;fail;fail
629;fail;67318;13109;fail;fail;31845;27830;7225;fail
630;fail;fail;6295;5518;fail;33138;55013;fail;fail
631;fail;fail;59228;55487;fail;27882;fail;fail;4931
632;fail;27917;54097;9716;38230;1145;16091;45019;16785
633;fail;fail;fail;13492;2273;35118;13779;fail;fail
634;fail;11990;fail;52581;fail;5183;6989;fail;fail
635;fail;fail;48370;68888;12112;fail;fail;fail;5430
636;fail;2117;fail;17736;42016;30115;fail;fail;fail
637;fail;19296;62216;fail;fail;fail;65620;fail;27648
638;fail;1841;51989;8480;67862;1891;38632;fail;49853
639;fail;1874;53171;51817;fail;3826;fail;16432;fail
640;fail;fail;9372;fail;5097;27966;11985;fail;fail
641;fail;fail;fail;56991;fail;fail;38973;fail;59723
642;fail;fail;940;42324;29471;60946;fail;fail;fail
643;4095;47016;47456;3351;32056;19091;44787;fail;fail
644;2204;fail;22680;40486;fail;fail;fail;fail;fail
645;fail;23997;57519;fail;fail;33355;45917;28062;13008
646;fail;60347;fail;fail;11239;53853;fail;fail;fail
647;fail;fail;21017;26627;fail;36642;11060;fail;fail
648;781;fail;30446;62401;30440;fail;fail;60252;fail
649;2043;fail;42187;7199;9319;3843;37322;fail;18704
650;fail;33381;32611;fail;41189;fail;14642;64764;fail
651;fail;29332;19704;1407;12964;52601;fail;fail;fail
652;fail;fail;6288;9967;9995;7743;47506;fail;fail
653;fail;fail;fail;fail;fail;36094;7633;fail;fail
654;fail;fail;fail;fail;fail;fail;fail;57666;fail
655;fail;fail;1344;41594;fail;fail;47727;51554;fail
656;fail;fail;2363;18116;26454;25209;fail;fail;40059
657;fail;57620;fail;60853;26620;3116;48506;fail;10483
658;fail;fail;702;fail;fail;15824;18379;45272;fail
659;fail;68151;55916;4466;1642;16036;6691;39937;fail
660;fail;fail;fail;fail;fail;28725;15228;fail;42256
661;fail;fail;4591;11325;42429;57543;19065;fail;fail
662;1678;fail;15008;1227;12647;fail;fail;42025;fail
663;fail;46837;610;51729;8674;33676;11910;33996;fail
664;fail;fail;fail;fail;19472;15581;fail;fail;fail
665;fail;fail;9369;56947;fail;10056;34387;fail;fail
666;fail;62542;7579;fail;1831;fail;9242;fail;42622
667;fail;18952;13389;50541;3524;50534;22998;67328;1427
668;fail;fail;fail;56345;3232;30480;6397;fail;fail
669;fail;fail;fail;64452;1902;fail;49443;fail;18361
670;fail;fail;9208;fail;51010;38085;fail;41997;fail
671;fail;fail;fail;25742;fail;fail;fail;fail;fail
672;fail;58925;6857;11122;fail;fail;10931;fail;fail
673;fail;fail;fail;4158;36769;42771;63355;6348;9885
674;fail;fail;fail;fail;2033;fail;39874;fail;fail
675;fail;fail;40602;fail;fail;15300;fail;58143;fail
676;fail;fail;44394;40793;fail;fail;fail;fail;fail
677;fail;fail;67707;7244;fail;51676;58782;fail;fail
678;fail;fail;61246;fail;fail;11886;40575;13737;22509
679;603;fail;fail;fail;10413;7583;43889;63362;fail
680;fail;1521;3199;33910;29444;34212;34739;fail;fail
681;fail;fail;49974;42940;fail;16905;13914;15373;fail
682;fail;fail;fail;fail;16531;50758;57434;fail;fail
683;fail;fail;11471;fail;12851;3561;fail;fail;fail
684;fail;fail;fail;4729;15205;11820;19008;21973;fail
685;fail;7911;fail;fail;fail;fail;fail;fail;fail
686;fail;2625;20182;3051;fail;383;54754;29442;26182
687;fail;fail;fail;11794;fail;fail;29348;fail;fail
688;fail;57019;60257;31229;420;58749;9991;fail;fail
689;fail;507;1197;44946;4845;3341;3076;fail;fail
690;fail;fail;34976;53866;fail;fail;fail;fail;9275
691;fail;fail;31611;fail;fail;27191;50758;55570;fail
692;fail;fail;24485;66013;fail;fail;fail;fail;fail
693;fail;fail;fail;fail;67803;40289;5669;fail;44105
694;fail;58043;fail;2884;fail;14806;37044;fail;23172
695;fail;57004;fail;23311;36811;10651;46902;fail;fail
696;fail;fail;754;fail;fail;51018;fail;21126;fail
697;fail;fail;fail;645;57602;fail;fail;fail;fail
698;fail;31636;31632;23122;fail;36031;35634;50703;fail
699;fail;19757;fail;2111;6553;25952;21390;8712;fail
700;fail;fail;48817;fail;fail;37484;4013;59921;fail
701;fail;fail;39187;6169;fail;3168;49692;12393;fail
702;fail;41229;4037;fail;6039;37319;fail;48389;fail
703;1036;fail;9470;26746;12859;11626;49298;8498;fail
704;fail;65109;31511;fail;1939;fail;20286;8843;fail
705;fail;fail;fail;52842;3389;17048;56913;35032;fail
706;fail;2208;fail;fail;5262;20864;31287;fail;fail
707;fail;fail;fail;fail;fail;37831;fail;fail;fail
708;fail;54736;40337;fail;3671;fail;28853;14731;fail
709;fail;35905;1601;4381;10067;18293;fail;fail;fail
710;fail;fail;21141;6940;3497;14394;8512;fail;10404
711;fail;fail;fail;33479;652;5753;fail;fail;55700
712;fail;11498;74;609;33495;24491;10636;fail;fail
713;fail;fail;3820;fail;60803;3789;60190;21685;fail
714;936;21348;fail;fail;51738;61012;fail;fail;fail
715;fail;7649;16975;1662;8971;fail;fail;fail;fail
716;fail;fail;fail;50911;fail;fail;23343;24126;fail
717;fail;32400;21173;904;fail;56161;36244;18620;fail
718;fail;208;fail;51400;26701;fail;3695;fail;31217
719;fail;2828;3549;fail;60396;29831;fail;fail;fail
720;fail;53762;15814;61526;fail;20141;fail;44743;fail
721;fail;2225;fail;fail;489;60499;19504;19945;24605
722;fail;fail;13284;18931;fail;14017;fail;fail;fail
723;fail;34753;13322;fail;28688;12106;12609;fail;fail
724;fail;fail;fail;15540;fail;41296;fail;7933;fail
725;fail;30513;27058;32025;17445;fail;45912;39481;fail
726;fail;5156;64154;39451;8987;fail;29715;13430;fail
727;fail;35365;54254;fail;fail;42492;23571;fail;fail
728;fail;10927;25879;31012;5935;fail;fail;29004;fail
729;fail;fail;4986;41469;16238;31127;39545;37908;fail
730;fail;fail;64399;8223;fail;31866;47470;fail;fail
731;fail;5191;48484;11916;fail;fail;58871;20349;fail
732;1559;41075;fail;fail;44225;fail;fail;fail;18383
733;fail;222;fail;22443;61893;15819;fail;fail;fail
734;520;7163;15736;2856;5000;fail;fail;41879;fail
735;fail;fail;11775;fail;54560;63455;29429;fail;6379
736;fail;3263;fail;2792;17116;fail;41954;fail;fail
737;1818;57820;31171;1993;22016;3791;16124;47379;fail
738;fail;fail;fail;fail;1761;3065;22877;fail;44127
739;fail;fail;fail;fail;65246;19463;fail;fail;fail
740;fail;29780;1452;62855;41814;38716;1094;50617;fail
741;fail;813;fail;fail;3130;40494;fail;fail;fail
742;fail;14542;fail;fail;fail;fail;52628;fail;fail
743;fail;909;15204;6753;6096;fail;55593;fail;fail
744;fail;107;3562;7136;1300;22086;8263;9239;28582
745;fail;fail;fail;39552;fail;fail;fail;fail;fail
746;fail;fail;59846;13794;fail;6704;31640;26051;fail
747;fail;20440;fail;fail;5929;18372;21970;16429;3363
748;fail;46575;26460;fail;fail;41994;58030;fail;fail
749;fail;52108;29575;fail;20470;fail;44421;fail;17298
750;fail;26928;fail;fail;10986;fail;15853;fail;49210
751;fail;8477;6700;25230;fail;37681;38260;fail;fail
752;fail;fail;fail;fail;fail;fail;fail;fail;fail
753;fail;fail;12868;5507;4703;12223;33597;42582;fail
754;fail;fail;fail;20787;25718;46771;fail;fail;fail
755;fail;fail;35305;fail;51049;3963;fail;38785;fail
756;fail;21674;18116;14010;55535;66076;fail;fail;fail
757;fail;2067;fail;fail;23797;4543;9301;fail;fail
758;fail;fail;49891;fail;3475;27835;fail;42668;fail
759;fail;44092;13120;713;3025;fail;54714;11163;fail
760;2666;46427;15766;30850;5603;fail;fail;fail;fail
761;fail;fail;4957;4329;7041;11278;22177;42352;fail
762;fail;fail;367;40874;3145;24645;47775;fail;903
763;fail;29077;34014;13521;fail;26283;fail;fail;fail
764;fail;fail;19517;820;12448;23775;41739;fail;68748
765;fail;fail;20054;430;317;11895;fail;fail;fail
766;fail;fail;fail;41933;18187;55846;7319;fail;49102
767;fail;fail;fail;66127;fail;11150;29384;fail;fail
768;2594;51120;fail;33028;fail;34392;49874;fail;fail
769;fail;fail;fail;32115;50278;1948;fail;fail;fail
770;fail;1163;5090;34417;22663;fail;503;24936;fail
771;fail;48561;fail;53232;41991;8949;22432;fail;fail
772;fail;fail;fail;fail;3290;fail;9870;fail;fail
773;fail;23233;14628;3809;10898;14042;fail;fail;fail
774;fail;fail;fail;fail;fail;9696;fail;fail;fail
775;fail;fail;fail;fail;9055;1465;fail;16457;fail
776;566;3683;43288;11493;fail;28845;3540;fail;fail
777;fail;16962;fail;37866;45724;68312;56931;fail;fail
778;fail;368;8137;30560;39520;30824;60384;fail;3563
779;510;1721;2276;2608;2012;12502;68121;fail;fail
780;fail;fail;10727;12970;fail;11392;23946;fail;fail
781;fail;fail;fail;1060;2511;2567;23193;fail;29960
782;fail;fail;50521;8956;15760;fail;fail;fail;fail
783;fail;12109;16309;5919;19652;41673;40724;fail;5788
784;fail;fail;7732;11080;fail;fail;fail;fail;fail
785;fail;fail;fail;58683;fail;32108;fail;fail;9421
786;fail;fail;53553;65221;57638;10685;54711;fail;30581
787;fail;15861;fail;6864;45831;3623;fail;29829;fail
788;fail;fail;fail;16540;16681;1822;20668;fail;fail
789;fail;6525;1061;14003;17625;48005;10595;27630;fail
790;fail;fail;fail;35952;15293;fail;fail;fail;26948
791;fail;7772;10582;fail;27185;22252;1898;fail;fail
792;fail;7596;4998;fail;44283;32915;fail;fail;fail
793;fail;33439;fail;fail;fail;42633;fail;fail;fail
794;fail;fail;fail;5451;7734;fail;fail;fail;fail
795;fail;fail;fail;fail;3414;fail;62442;fail;4692
796;fail;3326;fail;9198;36666;3473;4061;fail;fail
797;628;fail;fail;5148;56092;11255;62835;fail;fail
798;fail;9583;fail;17340;2876;729;fail;6203;fail
799;100;7078;18869;56867;1374;3731;fail;fail;fail
800;2752;48171;1407;fail;42669;16102;47006;fail;fail
801;fail;32146;fail;2809;9679;fail;15801;fail;fail
802;fail;fail;fail;10505;fail;62408;fail;fail;fail
803;fail;fail;22179;53782;63134;32177;13449;5491;33993
804;fail;fail;fail;fail;17797;68763;25750;fail;fail
805;fail;fail;fail;fail;fail;26267;31859;17246;fail
806;fail;36623;fail;fail;fail;12567;51425;fail;fail
807;fail;5659;50815;46899;21192;6044;fail;fail;fail
808;fail;fail;51836;5194;43491;47144;fail;fail;47827
809;fail;fail;33622;10153;29124;59226;fail;fail;fail
810;fail;51862;fail;19236;11302;3505;34114;fail;fail
811;fail;3504;8470;22947;37305;34745;fail;fail;38718
812;fail;fail;15042;65433;54848;17541;fail;fail;fail
813;fail;fail;fail;25348;fail;115;57797;fail;fail
814;fail;64275;fail;4964;fail;20977;38705;12488;fail
815;fail;fail;25651;fail;fail;60668;52102;fail;fail
816;fail;66798;4071;14618;50434;65915;fail;27208;fail
817;fail;67930;32212;17155;fail;35049;fail;fail;43298
818;fail;fail;14210;49883;fail;36537;fail;fail;fail
819;fail;fail;935;53197;964;2138;25839;fail;fail
820;526;fail;4618;fail;29199;3792;fail;fail;fail
821;fail;68719;fail;1629;fail;33016;fail;fail;48747
822;fail;25467;fail;fail;19693;4911;21684;fail;fail
823;1097;16249;fail;16610;48357;39374;fail;fail;fail
824;fail;703;67636;fail;fail;63944;fail;fail;fail
825;fail;32998;fail;fail;22984;fail;fail;fail;fail
826;fail;40485;fail;fail;23004;7896;27586;42661;fail
827;1578;4809;12282;40159;39479;19356;1381;fail;37310
828;fail;39994;fail;fail;fail;fail;9915;fail;3118
829;fail;fail;fail;16;59168;fail;fail;19421;fail
830;fail;fail;65315;46082;47868;9693;fail;fail;fail
831;fail;fail;19013;62493;37367;22873;5731;fail;fail
832;3202;3438;949;14936;4208;53350;fail;fail;fail
833;fail;fail;fail;6503;fail;7123;7323;8739;54544
834;fail;fail;7674;12344;fail;fail;fail;fail;fail
835;fail;17974;fail;fail;5965;2873;fail;fail;fail
836;fail;52922;49056;7795;fail;19279;42974;11633;60370
837;fail;1044;fail;fail;fail;fail;32673;49411;44669
838;fail;fail;7580;fail;fail;fail;62576;fail;fail
839;fail;6793;18537;51174;29174;fail;fail;fail;66073
840;fail;26223;51521;fail;7818;27058;36185;fail;fail
841;fail;fail;56618;8970;36297;7857;40044;fail;25042
842;fail;786;18719;29422;269;16142;fail;fail;fail
843;fail;fail;64939;fail;18480;13428;1233;46528;fail
844;fail;55528;fail;fail;64522;fail;fail;fail;fail
845;fail;16916;6884;fail;31970;58669;fail;19374;fail
846;1839;5651;8701;fail;1135;4868;fail;fail;fail
847;fail;fail;20589;54174;18036;fail;46929;fail;fail
848;fail;12886;54683;10976;32136;28449;62640;39059;1567
849;fail;fail;fail;61348;fail;12299;12405;fail;fail
850;fail;14798;fail;4612;7988;39766;fail;161;12639
851;fail;11286;4364;14525;7442;8458;fail;fail;21272
852;fail;fail;3075;fail;31162;fail;12685;fail;fail
853;fail;fail;fail;2286;fail;fail;10775;fail;16961
854;fail;194;3697;13665;51602;49612;1474;fail;fail
855;fail;fail;25610;9372;17640;28050;2504;fail;fail
856;fail;fail;6231;3558;14553;17427;8660;25683;fail
857;fail;fail;3358;31686;13921;fail;fail;fail;fail
858;fail;26659;10063;23748;43144;54116;33944;fail;fail
859;fail;fail;3514;44764;fail;8613;49401;fail;fail
860;fail;14499;fail;6989;18081;15294;14915;11357;fail
861;fail;fail;fail;31233;45022;49294;fail;fail;fail
862;fail;53458;fail;51959;26389;fail;fail;fail;5186
863;fail;26957;fail;5637;16029;772;10190;15321;fail
864;fail;52658;fail;fail;42748;53547;fail;8589;fail
865;fail;fail;19398;2144;fail;10060;fail;48782;fail
866;832;fail;34097;fail;fail;32410;fail;fail;33446
867;fail;fail;16510;1455;55122;fail;68031;54948;fail
868;fail;3196;fail;30374;16068;28266;19974;fail;fail
869;1170;24324;58560;1471;4001;6704;10224;8245;fail
870;fail;fail;28042;fail;fail;30992;fail;fail;128
871;fail;8841;3814;43206;36129;27388;64413;fail;fail
872;fail;162;23586;37316;6598;31958;fail;fail;fail
873;fail;fail;17165;fail;36171;2433;fail;fail;5776
874;fail;fail;24680;fail;62395;fail;12014;fail;fail
875;fail;fail;fail;1393;6143;8733;14174;fail;fail
876;fail;50541;412;fail;34924;fail;19383;fail;fail
877;fail;fail;fail;6329;fail;fail;fail;fail;fail
878;702;fail;760;19194;33572;20132;35919;fail;27415
879;fail;fail;fail;fail;7134;57738;fail;fail;17599
880;fail;48918;26857;6011;31054;48041;2670;fail;5615
881;fail;40636;62552;15753;fail;fail;fail;fail;fail
882;fail;47252;7667;fail;fail;5166;42831;fail;fail
883;1368;fail;fail;4984;27271;6677;63248;fail;fail
884;fail;14288;8502;15092;9419;16416;fail;fail;34192
885;fail;7295;329;47306;fail;fail;66007;19070;fail
886;fail;fail;fail;16364;fail;7673;14695;50710;fail
887;fail;fail;fail;fail;16068;33571;18232;26089;fail
888;fail;fail;fail;54033;fail;46108;48786;46356;fail
889;fail;2394;1251;8701;27792;fail;58222;53756;fail
890;fail;1958;fail;fail;49159;12673;41815;fail;58924
891;724;6749;2043;917;3502;5022;9370;51237;8704
892;fail;29291;fail;37521;32515;19393;fail;fail;fail
893;2305;fail;26374;fail;19418;61574;22360;fail;fail
894;fail;20459;5545;25856;48862;61130;22770;fail;fail
895;fail;46565;fail;65536;16197;14799;fail;fail;fail
896;fail;175;fail;32400;17736;6581;fail;16408;fail
897;fail;64327;4534;22679;fail;3599;15972;fail;39176
898;fail;38278;35760;14106;53236;52060;fail;fail;fail
899;fail;51986;fail;10149;14156;20494;fail;15159;fail
900;fail;fail;fail;56249;43533;fail;44529;fail;fail
901;fail;fail;fail;21743;18240;44198;19621;7170;fail
902;fail;fail;26757;fail;fail;34053;25833;fail;fail
903;fail;fail;4172;fail;49610;58848;fail;65379;fail
904;fail;fail;16454;1997;3556;fail;8346;48974;51217
905;fail;33765;30678;23978;fail;5551;fail;45311;fail
906;1041;7427;3711;5826;6393;1346;fail;fail;fail
907;1576;fail;13092;41311;52900;fail;fail;fail;fail
908;fail;11106;fail;3342;20433;19050;30278;fail;fail
909;fail;874;14040;11002;65263;4737;fail;fail;fail
910;1039;fail;20902;21390;21487;33846;fail;fail;1708
911;fail;47278;4960;15941;23914;15016;fail;7672;fail
912;fail;66723;8607;fail;19255;1629;fail;36780;fail
913;fail;fail;7296;8039;29800;fail;fail;36444;3059
914;fail;fail;61545;24915;13270;fail;fail;fail;51522
915;fail;fail;916;46353;42730;38639;fail;fail;fail
916;fail;fail;31436;fail;31664;4681;12604;8762;39036
917;fail;34882;9255;19806;12243;fail;fail;fail;fail
918;fail;38963;38682;fail;fail;fail;fail;53120;fail
919;fail;fail;1152;11862;1712;fail;fail;fail;fail
920;878;3187;fail;2135;58547;fail;28138;40791;fail
921;fail;840;1348;2764;7638;2145;fail;fail;fail
922;814;26809;28958;2532;fail;fail;fail;14863;fail
923;528;fail;fail;6693;4131;40451;33379;65425;25034
924;fail;fail;fail;39531;35067;34220;65734;fail;fail
925;fail;fail;15993;3375;54160;fail;fail;fail;fail
926;fail;fail;68417;12382;12814;2914;46382;fail;12064
927;fail;fail;15164;19414;2137;53959;38836;7244;fail
928;fail;60425;2643;7281;fail;fail;13644;fail;fail
929;fail;65645;61040;2640;fail;fail;fail;17723;fail
930;fail;30986;fail;41865;10797;fail;31355;fail;34313
931;fail;fail;4445;12863;15776;29697;56011;63226;fail
932;fail;51156;10128;1670;49927;39890;11840;fail;18682
933;1927;2435;58458;fail;6430;26302;33793;fail;fail
934;fail;fail;fail;20522;20114;fail;1483;fail;22066
935;fail;6873;16075;28526;1634;2823;20945;36626;50070
936;fail;fail;2911;22922;fail;fail;40387;fail;fail
937;fail;fail;27446;fail;37871;27625;fail;53146;63500
938;fail;725;2807;15787;13283;fail;fail;56665;fail
939;fail;fail;6693;25170;36340;29107;21177;fail;fail
940;fail;fail;fail;63884;fail;15676;13641;fail;fail
941;fail;2922;986;fail;fail;34135;4814;fail;fail
942;fail;fail;fail;12280;64566;12317;35143;fail;fail
943;fail;9079;57501;2038;13918;5735;935;fail;fail
944;fail;52663;31339;1841;5304;16807;fail;fail;1065
945;fail;31280;4524;2490;fail;35398;fail;30445;fail
946;fail;fail;102;fail;52306;11809;58436;2101;fail
947;fail;fail;fail;fail;21712;8501;17544;16562;fail
948;fail;6145;42645;fail;5546;3606;61524;9193;fail
949;4164;7130;6081;14411;7768;59036;fail;fail;fail
950;fail;fail;61443;25540;8736;18281;fail;fail;fail
951;fail;fail;fail;33074;890;fail;fail;fail;39023
952;fail;40916;10924;27153;45486;15418;fail;fail;fail
953;fail;20914;fail;11485;fail;28772;52266;24652;29748
954;fail;fail;13818;18427;14794;39779;fail;fail;fail
955;fail;1079;18415;5980;13265;9065;fail;fail;fail
956;fail;fail;14424;fail;66095;56446;fail;4848;fail
957;fail;38180;fail;10657;53944;264;20836;fail;fail
958;fail;891;fail;fail;5993;61015;fail;fail;fail
959;fail;fail;fail;47470;fail;fail;23594;fail;fail
960;fail;6662;57698;32878;25613;22934;fail;35789;fail
961;fail;43791;25274;47024;fail;61509;fail;fail;fail
962;fail;4614;fail;2653;fail;19284;24376;fail;fail
963;fail;fail;26990;fail;4404;28203;fail;65956;fail
964;fail;16871;44088;fail;fail;63093;21668;fail;fail
965;267;62601;fail;68451;60345;fail;54208;fail;29747
966;fail;36080;fail;20537;fail;30984;fail;31946;fail
967;43;713;fail;44612;52614;48609;fail;fail;fail
968;fail;55632;fail;26276;57085;11929;37986;fail;26470
969;77;fail;47798;12503;2461;18075;40242;fail;fail
970;fail;11719;fail;8260;fail;15116;fail;fail;fail
971;fail;57595;fail;fail;5826;39568;fail;555;fail
