;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
1327;1245;237;514;176;1786;425;389;449;500
1328;714;1861;166;491;176;300;52;329;383
1329;1860;837;947;2891;538;797;202;828;421
1330;613;1372;1245;2096;222;2386;335;1060;1328
1331;483;136;561;110;189;115;643;531;405
1332;3411;694;305;313;383;128;133;480;568
1333;549;559;267;665;512;216;1391;1251;274
1334;1691;315;921;877;503;1353;533;900;304
1335;177;180;102;133;109;858;437;838;340
1336;5136;331;791;126;3230;622;1377;2406;407
1337;198;1123;270;1577;416;754;809;280;27
1338;1509;196;103;473;609;789;420;75;648
1339;733;87;494;168;1162;390;705;396;102
1340;2170;207;818;361;1407;409;470;739;700
1341;1911;380;1400;723;403;1153;73;627;325
1342;656;336;1057;250;304;337;525;319;472
1343;454;1991;138;809;997;543;599;1927;830
1344;996;765;1636;590;406;1389;374;343;282
1345;574;586;1126;802;314;282;2076;390;2056
1346;2043;1265;758;1297;778;207;363;206;618
1347;669;209;890;254;616;188;532;1764;171
1348;410;655;937;384;219;317;320;343;730
1349;224;549;839;594;537;328;235;227;61
1350;882;865;121;1181;77;907;924;205;505
1351;1512;483;1001;1362;329;246;1214;294;1260
1352;481;1030;195;2150;2620;1840;877;207;369
1353;415;315;1009;287;2545;1230;1621;977;1750
1354;601;356;442;941;480;346;208;205;623
1355;344;225;348;1389;164;2891;961;2644;580
1356;130;242;571;316;686;205;581;650;564
1357;185;448;960;123;285;428;429;294;653
1358;159;167;495;590;555;642;591;315;486
1359;157;393;2889;878;1484;2270;562;509;471
1360;1310;672;49;2233;682;222;256;1335;1758
1361;539;930;489;156;1618;2155;428;748;1260
1362;1174;2356;446;208;1880;1471;430;110;840
1363;261;1109;99;100;318;51;296;195;412
1364;246;421;195;436;1118;560;390;447;503
1365;376;1164;61;1963;971;199;17;98;138
1366;371;1217;643;255;1503;952;1217;3326;2797
1367;290;449;909;284;926;250;337;1095;770
1368;124;1470;460;323;636;521;518;968;502
1369;103;291;195;372;774;591;298;337;576
1370;2355;1866;443;729;437;516;322;533;658
1371;633;3167;913;565;82;1307;530;726;331
1372;298;317;549;71;334;836;369;380;200
1373;1041;1280;399;1458;516;290;380;1826;2878
1374;564;91;354;485;578;591;552;750;421
1375;1078;911;225;771;507;150;798;148;1843
1376;1195;239;601;2136;427;56;631;462;3018
1377;1561;1823;599;1362;547;2389;1474;631;775
1378;361;383;513;584;1417;163;574;1735;491
1379;637;185;593;862;623;728;517;248;2337
1380;5464;503;592;433;320;267;1187;217;600
1381;1778;111;631;152;420;911;520;241;613
1382;3476;169;546;480;568;608;1193;909;1279
1383;2194;547;1225;897;157;525;443;1344;2707
1384;1517;492;222;82;1917;566;830;208;2719
1385;940;1111;66;841;1761;245;449;667;693
1386;12;270;424;244;832;282;795;602;2639
1387;213;305;182;204;578;843;618;510;1565
1388;139;586;352;612;374;275;378;453;131
1389;3968;1032;1122;211;1007;144;898;2194;1053
1390;546;500;177;647;317;297;835;291;145
1391;304;229;2783;394;125;555;1639;1203;1071
1392;936;360;194;219;160;236;187;445;212
1393;4313;989;638;819;1333;403;540;1080;1944
1394;1234;283;472;1533;605;1341;335;515;899
1395;724;318;258;527;1317;185;868;338;192
1396;104;188;798;363;241;626;853;180;336
1397;797;92;214;1077;2907;764;435;368;531
1398;879;130;351;622;335;439;85;861;631
1399;2531;1211;469;164;633;264;541;333;141
1400;4796;273;465;271;2620;1271;1141;1656;322
1401;773;105;1601;468;349;258;707;432;148
1402;2516;1496;624;401;628;1335;180;610;974
1403;780;568;189;252;279;280;223;189;536
1404;1710;147;192;1096;885;68;614;87;3101
1405;1848;1284;1634;496;668;804;676;417;154
1406;39;180;2515;259;575;1314;618;832;1507
1407;1520;231;182;1178;358;131;433;1717;623
1408;1281;703;441;345;267;60;492;206;1637
1409;226;244;3205;252;1118;1259;2062;826;917
1410;2039;195;347;469;1071;74;843;709;668
1411;2068;513;678;208;1116;69;2566;1129;362
1412;660;46;1101;359;677;1019;227;442;770
1413;748;301;391;109;1967;580;1291;1579;264
1414;4456;1755;377;1718;980;743;1361;425;495
1415;622;661;475;93;287;250;727;236;682
1416;1375;2489;404;252;425;216;1504;235;1035
1417;410;1016;433;714;197;1016;732;638;220
1418;376;389;588;102;992;286;157;878;1123
1419;1412;252;253;858;411;282;851;373;88
1420;753;512;214;369;473;278;1801;622;498
1421;782;1304;328;375;442;337;441;473;473
1422;269;312;1397;1729;170;167;1155;169;958
1423;962;322;288;307;165;1088;439;1079;540
1424;579;2350;305;540;131;1100;656;156;1272
1425;868;807;928;1201;900;212;282;826;52
1426;242;295;312;258;407;173;725;299;834
1427;1552;1364;664;514;389;261;3180;1156;2698
1428;1435;2885;214;1045;1084;307;632;514;511
1429;2464;3843;1719;425;635;2475;247;376;582
1430;1929;1258;1129;463;345;685;2873;828;4323
1431;2634;891;1592;262;50;288;224;575;275
1432;792;2811;2764;325;491;644;1981;541;780
1433;421;751;1107;679;462;421;137;594;712
1434;2464;916;447;554;136;906;90;339;2645
1435;2355;830;854;375;114;3064;247;46;1165
1436;2255;274;662;462;1274;941;239;983;2965
1437;1067;828;257;2160;93;1855;841;2319;1216
1438;883;274;372;284;547;232;592;354;739
1439;387;619;192;274;316;3036;191;353;178
1440;250;1349;476;810;221;982;1489;886;759
1441;2063;29;346;88;425;131;298;826;1619
1442;1306;1073;893;244;272;992;293;489;600
1443;285;215;98;337;1040;146;219;808;789
1444;304;157;120;470;236;516;387;210;660
1445;593;212;1205;201;201;110;2491;639;1173
1446;1363;193;838;274;885;220;1487;342;255
1447;716;918;76;812;1990;596;1107;211;1300
1448;992;872;304;334;1018;456;71;608;279
1449;469;289;386;336;974;457;143;867;1355
1450;283;399;853;1182;687;1010;244;4233;796
1451;24;391;171;362;151;44;362;336;275
1452;858;771;554;305;1049;474;160;374;177
1453;261;213;485;308;234;149;513;367;584
1454;434;231;350;392;164;479;339;260;420
1455;1221;1824;1215;1239;180;197;521;678;619
1456;159;839;663;545;121;642;239;1161;1421
1457;244;119;249;964;143;459;457;167;340
1458;4598;1178;255;1212;785;413;32;1535;574
1459;3388;1114;407;94;1814;2040;234;1615;543
1460;249;281;169;695;3504;502;574;617;637
1461;542;786;257;292;64;520;418;950;158
1462;945;464;641;389;242;157;316;528;186
1463;2149;240;421;162;717;905;997;1579;855
1464;410;80;220;519;338;184;453;290;554
1465;1585;141;1675;460;445;2018;598;986;257
1466;1552;994;363;2534;826;303;422;1190;477
1467;180;166;352;791;370;339;313;1473;417
1468;365;1281;255;943;648;180;1044;1216;799
1469;523;1203;759;159;246;866;569;1212;400
1470;2354;2278;194;360;2106;601;215;1199;690
1471;4542;847;2208;521;1555;913;124;360;428
1472;490;471;251;476;842;646;544;522;1683
1473;492;256;262;305;368;784;466;706;258
1474;1846;194;1063;199;737;224;790;709;141
1475;491;133;265;683;830;196;576;960;345
1476;1141;204;132;525;289;312;457;358;355
1477;123;715;397;531;768;137;739;182;1583
1478;1583;243;794;383;298;204;108;970;312
1479;959;381;1705;969;441;351;1012;252;1503
1480;122;1249;1049;1970;470;3376;394;403;504
1481;568;1627;442;231;137;326;322;482;719
1482;2250;395;2121;169;516;251;347;1207;1129
1483;45;109;794;459;134;810;522;635;467
1484;161;322;543;234;878;798;58;801;308
1485;1459;15;218;265;387;466;954;125;1106
1486;2204;486;1152;1306;747;717;1474;295;1045
1487;1149;211;566;508;267;294;232;913;258
1488;3302;980;748;101;973;402;1260;2363;160
1489;361;1033;487;1364;585;130;1433;248;711
1490;51;2513;532;776;1901;920;63;1484;532
1491;2376;891;448;277;550;958;749;142;309
1492;321;363;702;1064;1420;848;1927;1256;490
1493;1253;426;273;235;640;109;355;3074;1836
1494;74;150;1067;339;851;549;715;751;316
1495;2100;587;723;334;482;189;741;421;1122
1496;293;690;155;332;916;826;593;5565;683
1497;785;300;739;398;507;325;897;699;384
1498;575;1498;612;497;1698;925;1466;694;234
1499;477;1094;563;177;416;107;861;324;473
1500;1405;709;780;499;173;265;1672;602;268
1501;1905;1899;535;485;498;139;534;198;2097
1502;728;372;427;193;848;1094;169;403;1751
1503;1283;527;283;1657;293;1688;186;386;520
1504;272;200;1238;169;457;645;1066;408;354
1505;389;926;413;1383;132;544;515;976;4505
1506;1749;502;280;439;652;523;101;979;157
1507;6437;613;2164;54;902;581;539;2608;297
1508;2078;791;222;131;518;455;495;143;273
1509;1281;782;208;721;660;467;351;459;374
1510;70;1117;623;959;371;140;518;387;672
1511;758;422;302;246;607;450;535;331;661
1512;1061;562;378;534;921;472;673;35;253
1513;544;600;1549;273;274;150;619;333;374
1514;363;1070;1244;289;286;125;218;782;324
1515;123;325;167;561;757;534;891;417;430
1516;1295;262;802;158;689;773;464;1205;180
1517;239;139;354;1808;964;1024;699;399;297
1518;1382;716;3055;519;400;825;1292;612;812
1519;235;1378;333;547;418;425;847;994;215
1520;1293;419;352;141;1528;890;688;443;884
1521;1085;846;706;397;353;639;1051;407;1378
1522;381;266;106;416;202;797;1040;847;227
1523;824;144;997;1276;393;944;209;179;720
1524;1303;668;362;70;1117;53;436;703;373
1525;1024;299;1832;955;544;585;416;316;257
1526;483;646;610;115;318;50;330;515;373
1527;312;455;114;210;630;820;200;379;105
1528;3112;1110;179;443;558;1049;1016;51;297
1529;490;2053;348;1008;59;982;835;929;477
1530;259;1953;952;2711;97;36;366;347;780
1531;284;107;1134;319;1165;157;410;344;1060
1532;844;254;222;170;951;555;124;43;307
1533;467;823;467;397;202;512;406;981;1087
1534;942;977;582;125;881;249;317;353;3231
1535;430;511;110;1096;98;343;2497;854;191
1536;324;617;324;751;527;737;78;338;316
1537;217;221;125;369;272;470;1110;409;2084
1538;965;911;1201;564;333;711;241;129;743
1539;92;782;465;142;1020;273;543;479;248
1540;1489;127;199;487;1591;104;1250;235;1463
1541;182;197;134;400;184;257;480;406;344
1542;489;1022;397;751;241;860;1235;724;895
1543;2017;211;1156;778;548;222;706;271;401
1544;442;622;91;345;469;118;1142;139;705
1545;2709;326;126;71;400;371;166;922;223
1546;79;129;699;170;529;326;529;198;396
1547;931;703;503;278;178;295;1027;280;2894
1548;175;209;663;2006;727;367;746;144;343
1549;762;635;47;749;102;318;596;1204;379
1550;274;245;2712;289;904;1803;1195;1518;465
1551;1005;104;158;95;41;351;346;418;672
1552;1179;413;427;107;322;194;643;452;97
1553;860;1093;463;342;1139;1031;1573;417;1795
1554;1933;720;3608;134;269;751;612;126;382
1555;3649;425;1349;771;430;233;1149;594;1264
1556;747;345;577;228;157;339;567;305;424
1557;1368;2257;617;498;4030;393;355;491;239
1558;513;101;435;429;162;417;163;175;1047
1559;658;404;124;807;119;855;201;350;150
1560;1035;1945;384;196;379;803;597;917;320
1561;240;242;792;233;1414;1487;776;1193;466
1562;845;271;765;195;56;228;1060;503;438
1563;1093;1201;291;1277;346;334;382;494;760
1564;1556;1746;270;1528;160;513;2462;279;316
1565;825;212;268;378;465;173;236;387;338
1566;232;389;370;165;821;579;1192;384;861
1567;655;177;158;876;396;440;494;88;595
1568;1345;416;1269;896;183;683;650;461;132
1569;846;246;448;153;223;266;605;340;322
1570;210;367;230;170;1902;1474;348;82;2058
1571;540;1261;565;234;318;1349;325;3484;1118
1572;232;242;114;232;124;332;197;1491;363
1573;1247;2754;180;403;297;418;115;655;541
1574;1732;438;1707;72;708;252;3279;671;1854
1575;793;404;211;199;156;474;595;659;334
1576;656;344;873;390;207;118;933;302;834
1577;384;790;176;199;137;219;285;400;643
1578;4225;105;506;1258;1118;1004;1288;1696;645
1579;3876;96;290;3411;459;225;1517;556;1739
1580;2003;282;2194;170;667;727;598;1258;396
1581;305;1017;153;315;109;180;173;249;1428
1582;1965;285;1310;267;175;1461;3834;1020;551
1583;255;230;378;295;192;90;169;508;200
1584;794;760;272;345;536;291;872;212;348
1585;196;1072;476;493;794;3405;514;1382;443
1586;284;680;217;306;260;787;249;1708;189
1587;596;185;194;234;223;393;493;443;780
1588;307;173;144;217;288;724;66;277;560
1589;1969;1531;448;440;471;730;442;179;390
1590;464;282;389;351;604;644;2065;495;497
1591;25;97;740;300;457;595;157;241;288
1592;639;584;365;500;42;212;2588;406;215
1593;3581;1080;1933;524;1305;629;93;234;438
1594;492;239;579;986;354;302;881;787;724
1595;877;365;1484;328;120;459;133;275;1619
1596;1810;1294;716;1090;289;601;183;524;501
1597;316;5590;303;941;437;647;1625;786;1240
1598;494;221;922;702;567;1088;948;1108;390
1599;306;533;870;306;725;290;794;578;844
1600;934;1759;537;437;731;477;1357;621;2005
1601;540;2077;1495;94;632;757;254;1211;272
1602;170;624;1044;482;154;313;864;136;237
1603;1502;226;432;825;2737;717;490;624;674
1604;607;1643;244;207;118;1426;517;651;2077
1605;1917;921;107;127;224;377;334;698;332
1606;460;538;185;397;421;722;817;1433;349
1607;2338;329;529;333;1170;1411;1062;699;1675
1608;660;485;265;448;1142;239;209;1304;683
1609;971;1176;167;437;1058;108;451;150;2294
1610;154;406;383;1859;418;321;587;388;891
1611;384;700;1117;82;510;279;657;122;460
1612;192;1212;753;388;191;2291;1032;915;1286
1613;98;89;111;137;883;875;414;363;469
1614;401;1339;231;415;424;283;1477;875;2005
1615;3023;620;826;715;502;366;518;701;739
1616;1892;922;313;1199;642;511;298;140;872
1617;256;307;132;943;715;227;696;1180;986
1618;711;388;1813;1674;322;1611;541;719;1559
1619;988;708;1113;253;431;234;473;879;559
1620;291;564;358;617;163;69;890;207;373
1621;292;216;293;302;840;332;359;26;106
1622;4792;1024;1513;224;746;927;1083;1700;1283
1623;185;136;1942;450;698;1559;257;148;466
1624;529;608;488;844;322;404;291;969;2210
1625;159;573;238;330;657;503;398;280;420
1626;470;80;126;433;298;678;487;318;433
1627;483;1195;378;409;1325;782;240;408;959
1628;326;181;873;241;222;126;270;429;133
1629;320;2896;233;411;200;275;345;993;286
1630;336;756;1501;1295;123;922;319;271;104
1631;1154;1070;305;412;1797;860;1448;513;558
1632;1195;1072;806;213;276;491;1108;575;123
1633;751;970;392;283;238;602;593;917;724
1634;98;782;475;170;266;25;211;684;329
1635;473;1235;1351;991;734;309;944;1579;694
1636;917;230;743;969;123;279;1159;704;394
1637;1372;292;887;325;326;744;76;107;924
1638;3481;1058;2111;2586;582;452;565;265;1404
1639;1289;640;1201;552;164;443;343;197;1353
1640;610;832;1152;276;202;664;843;740;863
1641;1351;433;1573;1906;348;268;284;687;759
1642;1074;742;571;281;1702;678;1342;450;218
1643;1304;1463;286;847;308;373;889;663;971
1644;1557;91;72;726;203;577;269;478;56
1645;234;524;1834;666;103;355;1014;840;262
1646;277;193;450;1571;197;588;532;316;311
1647;1114;254;796;245;1279;231;1360;385;386
1648;663;2327;230;390;189;631;322;53;201
1649;275;185;827;688;162;139;905;203;395
1650;3293;1812;850;215;475;247;2175;917;1877
1651;377;1414;286;481;339;143;278;844;458
1652;1385;1361;690;357;604;435;711;1309;244
1653;473;1234;2201;687;1442;496;311;519;550
1654;1050;838;207;1633;459;345;498;720;662
1655;882;236;214;245;259;297;551;530;654
1656;418;1200;324;713;214;1568;1066;177;441
1657;821;369;445;634;524;1363;57;231;296
1658;818;548;550;305;751;105;1143;319;384
1659;311;3098;1400;943;828;1136;657;467;2339
1660;1040;526;706;914;190;123;284;308;678
1661;2706;384;478;607;1553;574;654;766;1973
1662;1604;108;158;559;267;375;604;1136;1038
1663;2926;127;735;4038;974;2249;345;1574;1226
1664;353;1107;382;170;285;313;284;700;649
1665;535;1260;1703;166;1735;1266;2210;1054;3305
1666;299;2058;103;818;96;745;309;757;133
1667;1012;292;362;905;259;412;347;587;391
1668;908;1043;2224;524;984;594;292;366;782
1669;483;338;703;404;1325;647;747;192;951
1670;132;143;243;597;218;325;448;870;817
1671;953;889;1754;1506;106;1361;1212;545;334
1672;1645;288;898;1190;594;363;586;1695;636
1673;301;935;481;344;168;793;1071;707;417
1674;826;467;1082;336;426;558;413;98;391
1675;500;208;146;273;327;879;1240;93;1449
1676;1022;228;44;528;194;199;514;552;339
1677;2130;250;325;72;331;692;3380;567;379
1678;705;219;363;17;891;211;1243;292;539
1679;1653;1208;420;1025;464;1192;1558;397;1582
1680;1685;138;356;1986;419;3004;81;935;479
1681;3139;525;809;1649;869;857;273;1602;1685
1682;2099;356;498;439;261;364;1256;271;842
1683;215;488;424;350;234;151;539;727;800
1684;107;1470;181;465;137;1218;119;846;402
1685;1215;153;363;172;430;640;770;891;1170
1686;127;468;359;322;640;69;1032;382;177
1687;308;202;981;172;93;230;632;364;671
1688;1124;259;901;684;1135;307;1345;578;166
1689;498;87;942;228;1019;848;1021;686;205
1690;1753;363;271;427;222;472;486;525;215
1691;1870;73;546;249;431;1278;1023;205;828
1692;532;558;309;320;352;485;393;508;670
1693;512;585;1111;778;286;505;139;557;314
1694;170;459;174;380;286;449;210;668;490
1695;1969;3125;350;1726;847;763;644;1120;1247
1696;124;382;693;684;516;304;245;793;466
1697;263;574;248;327;390;1083;119;604;569
1698;952;1363;1112;476;453;879;1348;553;512
1699;352;837;455;1970;151;1288;891;348;860
1700;1182;630;1697;168;179;1138;550;260;455
1701;308;484;729;251;745;1002;302;790;1532
1702;1081;1233;638;1408;1323;2743;1364;250;287
1703;2253;692;235;327;319;256;1062;416;363
1704;440;1023;824;1205;1202;1088;604;1062;318
1705;134;207;362;626;468;759;197;224;933
1706;2100;528;1564;471;1071;346;1364;134;292
1707;545;813;517;862;92;184;1680;1339;111
1708;349;91;243;214;366;383;814;1482;817
1709;1417;50;571;918;1511;256;414;227;2701
1710;145;170;112;653;230;343;455;2584;1465
1711;4615;892;1474;293;235;1530;429;296;315
1712;1128;3905;639;431;299;188;98;866;127
1713;1100;183;405;162;1676;228;349;159;1271
1714;306;736;174;505;1855;784;1034;489;1270
1715;2175;1529;685;1320;772;797;215;1089;1538
1716;595;797;222;113;408;821;332;1110;882
1717;461;748;755;479;1787;367;101;127;3171
1718;2247;245;1018;541;794;397;287;1261;1245
1719;258;188;287;751;475;342;1116;181;212
1720;289;2226;1272;1156;802;1439;1128;2037;353
1721;1123;590;318;2972;730;918;820;550;810
1722;1403;723;514;621;338;317;207;1691;2616
1723;638;637;755;414;405;1233;1225;869;361
1724;1861;594;782;240;867;365;324;870;287
1725;859;351;283;334;308;266;205;293;673
1726;1992;535;633;1922;1694;683;333;1047;1431
1727;1039;588;377;365;389;2300;273;1120;386
1728;249;894;246;984;227;843;945;379;793
1729;1179;182;76;301;339;773;222;418;1555
1730;368;1484;390;256;585;137;130;686;2004
1731;302;281;323;777;383;88;1215;2266;1134
1732;349;1594;2433;1428;202;965;269;443;747
1733;1070;274;948;863;553;448;772;545;3714
1734;734;106;877;367;1339;390;1015;152;338
1735;1791;299;393;1218;362;351;357;573;393
1736;1730;545;594;1621;340;723;220;346;1679
1737;539;2170;1082;547;583;983;245;491;1428
1738;205;822;3068;547;866;711;2110;555;262
1739;807;500;1084;132;614;915;582;448;1234
1740;503;37;481;1593;564;315;857;207;2496
1741;147;699;128;1120;213;416;384;606;569
1742;249;1738;210;665;855;304;1199;166;1263
1743;615;723;2269;1625;679;427;301;2023;627
1744;2114;432;142;345;130;339;1972;661;923
1745;884;122;693;761;697;599;357;564;401
1746;2973;1191;1078;1184;880;619;282;331;206
1747;1548;233;1033;448;136;141;349;548;261
1748;1839;1400;976;315;562;166;227;272;264
1749;172;1462;2574;1420;463;186;1148;388;122
1750;147;106;706;514;336;311;996;494;327
1751;1204;292;663;300;105;309;596;249;1518
1752;329;195;900;791;1154;589;171;396;287
1753;153;803;447;130;146;614;343;90;398
1754;854;582;1525;304;224;102;1063;220;316
1755;849;572;381;151;378;270;262;56;871
1756;61;101;480;251;208;663;291;178;988
1757;864;435;2066;639;1023;253;680;784;1310
1758;222;462;238;1370;843;72;1683;365;176
1759;1716;1201;651;2166;670;175;266;1822;868
1760;769;217;480;1357;392;718;168;107;326
1761;397;172;513;171;159;333;225;947;732
1762;269;389;358;624;217;1113;756;496;975
1763;263;1680;1756;643;275;563;405;616;784
1764;222;559;1432;3142;253;279;624;561;980
1765;753;658;375;523;282;512;553;641;530
1766;2178;337;1228;1053;673;237;372;211;3014
1767;3399;2233;219;565;130;20;112;411;245
1768;149;587;541;444;304;373;50;242;629
1769;362;1265;924;1182;139;616;245;146;402
1770;301;2519;378;803;117;211;847;862;1502
1771;815;279;763;407;375;207;594;201;315
1772;271;477;902;1730;2058;1643;1553;955;504
1773;302;281;179;182;124;257;1135;129;731
1774;259;2345;928;529;361;329;960;337;325
1775;873;786;169;178;618;736;144;467;1743
1776;3234;1013;849;1223;862;174;310;679;3559
1777;3501;929;789;37;2785;2414;860;958;1153
1778;10;608;1060;1189;903;708;264;174;721
1779;1007;1014;730;571;338;333;235;230;228
1780;266;383;992;594;1100;230;292;30;385
1781;351;190;125;716;332;277;246;274;816
1782;2030;2118;171;778;840;1492;724;130;81
1783;113;35;139;157;507;272;329;1290;475
1784;107;289;674;414;815;94;215;236;273
1785;2366;488;471;511;632;258;99;379;414
1786;825;234;139;241;74;598;318;643;1051
1787;348;259;592;1054;242;733;178;672;427
1788;622;55;62;213;411;519;360;274;1525
1789;550;374;376;582;831;442;1062;130;1069
1790;709;209;151;333;269;377;687;1731;677
1791;823;648;908;625;361;311;1662;906;172
1792;362;258;294;132;638;2545;1468;822;1468
1793;186;344;295;420;465;307;221;438;655
1794;1130;1784;841;287;853;2493;289;878;493
1795;2119;417;43;148;153;238;1878;627;2291
1796;541;216;649;62;370;212;896;446;226
1797;3174;2401;2104;701;547;435;1291;203;507
1798;324;245;498;1419;249;874;379;384;956
1799;1537;81;361;342;391;115;469;871;412
1800;1878;230;1538;717;993;719;633;1319;667
1801;818;272;3089;470;372;327;141;344;631
1802;467;1100;186;831;231;360;736;258;377
1803;551;329;193;716;2069;212;2899;1953;837
1804;2853;660;348;219;306;625;775;358;3359
1805;651;396;275;272;1336;478;408;344;898
1806;936;265;186;352;575;1396;625;431;973
1807;1660;404;1186;382;216;325;619;266;135
1808;1813;1848;1500;354;172;211;428;743;1284
1809;626;1571;908;406;303;282;217;678;260
1810;3641;3137;985;556;225;256;327;757;953
1811;444;3139;294;477;1510;845;542;707;1580
1812;226;863;1002;172;334;286;305;170;719
1813;701;615;584;3523;609;805;354;662;2285
1814;486;1138;164;395;610;147;413;158;762
1815;464;301;1038;232;64;1707;433;705;383
1816;219;457;382;560;546;1363;5143;360;648
1817;299;703;97;226;216;1444;148;459;231
1818;205;98;672;269;894;407;317;972;1112
1819;305;331;843;530;1247;1670;409;1099;712
1820;244;313;51;413;1145;296;555;1023;113
1821;490;553;1652;437;590;319;994;665;2564
1822;2062;842;1220;501;798;1836;3947;675;893
1823;557;1607;734;435;286;2233;1000;811;1361
1824;380;1231;545;275;1062;217;209;32;157
1825;1253;729;269;531;357;602;490;437;538
1826;1219;1088;316;139;627;429;146;136;395
1827;245;368;354;86;443;414;248;401;346
1828;304;2966;517;1081;225;223;3745;1385;4716
1829;185;427;204;75;994;568;149;233;81
1830;600;2102;1055;1905;119;1116;634;332;919
1831;845;1063;662;94;121;1168;775;1239;1133
1832;145;190;582;796;667;538;433;164;94
1833;378;407;248;464;450;333;282;445;607
1834;2158;154;967;1129;363;1135;1218;477;340
1835;447;401;962;982;1190;2128;413;1158;1261
1836;843;747;857;1066;435;539;714;265;410
1837;808;389;243;123;64;49;141;286;620
1838;2057;1465;1652;113;520;269;2970;243;293
1839;1840;691;297;151;777;248;1424;232;1770
1840;498;588;864;357;338;448;204;457;419
1841;36;1190;108;648;157;349;1005;206;433
1842;795;95;140;502;255;542;249;141;1640
1843;752;763;149;416;793;1017;2772;312;1057
1844;5164;291;676;738;793;410;530;1349;552
1845;222;345;636;342;187;173;195;1378;736
1846;100;315;759;807;316;616;256;359;231
1847;496;2099;432;520;557;1100;138;489;581
1848;1072;764;592;622;215;128;617;259;405
1849;1393;474;719;106;951;759;1389;214;732
1850;44;2485;851;407;575;492;372;144;1898
1851;207;260;344;466;265;759;264;303;1163
1852;442;893;2255;274;1548;1642;575;779;1697
1853;99;1830;542;290;204;340;361;552;845
1854;424;359;368;224;711;560;552;758;505
1855;1895;3228;864;907;1323;99;679;1229;270
1856;1041;116;1690;973;1212;1132;366;1533;1933
1857;543;568;1248;2540;339;326;1021;590;662
1858;55;393;82;333;132;964;1049;913;886
1859;1045;326;1035;671;403;340;861;1173;1235
1860;1274;375;106;904;374;591;1126;137;1308
1861;126;694;115;87;362;689;691;234;75
1862;116;157;306;794;792;691;340;619;321
1863;1673;1365;381;352;2077;316;1517;393;1069
1864;127;117;176;226;772;514;463;868;789
1865;251;504;820;511;1071;232;330;276;421
1866;48;570;1221;682;234;699;1127;535;559
1867;259;281;115;186;788;498;426;407;646
1868;87;1080;1955;622;1040;642;251;1980;3589
1869;1133;757;247;68;120;363;219;525;480
1870;591;341;339;243;596;881;261;540;830
1871;323;336;1790;856;136;1110;2114;801;1583
1872;352;991;416;425;224;188;185;505;1235
1873;842;231;146;333;992;300;603;754;155
1874;1000;361;191;747;982;231;1144;1061;2465
1875;891;286;1164;170;106;470;180;243;671
1876;804;102;243;662;84;161;995;810;284
1877;95;305;160;251;332;473;914;170;1769
1878;1651;1498;659;194;372;1614;850;1309;801
1879;467;300;1671;865;1198;1371;648;906;472
1880;206;136;458;211;1451;385;310;566;834
1881;322;1277;327;264;192;365;618;405;355
1882;299;559;793;238;477;121;1202;396;1023
1883;289;159;520;54;773;231;380;216;241
1884;198;603;407;165;237;559;235;251;447
1885;1033;2675;507;378;657;542;1165;1127;708
1886;6154;609;202;1600;496;320;237;613;619
1887;252;941;304;312;426;649;1773;1923;394
1888;1195;358;1128;1817;215;789;612;650;883
1889;640;478;798;361;97;291;174;241;400
1890;609;663;375;273;407;257;341;1454;261
1891;218;153;1726;1136;291;1267;544;309;908
1892;597;936;865;343;975;653;1005;296;3584
1893;143;528;210;626;153;379;135;488;302
1894;367;1266;846;1627;509;547;556;838;283
1895;171;156;225;144;185;517;455;170;553
1896;1750;273;285;2120;240;411;356;1580;478
1897;1612;742;605;840;3340;424;753;367;832
1898;719;754;394;157;94;337;496;775;385
1899;1084;1498;273;208;336;344;3049;637;1280
1900;1523;912;291;920;846;483;695;1055;1968
1901;901;340;1457;400;125;857;402;134;389
1902;172;135;1544;382;110;2111;1413;579;408
1903;417;1338;977;215;970;628;413;953;736
1904;210;619;1323;871;78;744;576;209;340
1905;1308;1008;1053;346;1205;569;436;1155;444
1906;972;554;122;901;610;181;726;182;522
1907;1310;600;471;1799;407;1769;1911;899;1785
1908;2714;1021;134;307;1758;1360;1080;698;227
1909;2836;464;495;1532;1242;848;200;892;788
1910;1557;2111;2467;400;437;2080;966;308;432
1911;853;84;427;286;642;415;600;148;180
1912;3316;1044;632;239;857;980;154;1563;870
1913;2532;1147;786;834;1840;164;208;2163;468
1914;1637;210;182;231;371;1080;90;464;291
1915;235;305;254;436;745;260;634;2093;274
1916;2074;409;167;178;660;354;540;163;247
1917;1963;909;271;191;13;296;479;220;537
1918;1599;1045;496;561;1516;320;489;392;273
1919;248;512;1088;385;808;315;472;152;508
1920;1719;327;1185;1372;627;1158;362;577;588
1921;1495;320;1138;256;1816;3455;1007;460;304
1922;1864;1742;286;1222;1285;653;236;312;515
1923;481;315;180;1565;236;433;110;199;2978
1924;330;754;245;1323;889;1175;158;218;356
1925;1457;657;161;155;730;133;162;956;280
1926;40;126;808;412;167;355;873;249;261
1927;522;488;39;950;752;315;395;269;220
1928;1108;446;110;400;230;967;291;275;585
1929;697;445;236;185;537;442;260;942;245
1930;184;2068;242;816;299;305;1921;440;351
1931;523;69;739;1078;113;420;2087;1347;1987
1932;37;330;172;736;258;678;541;263;1227
1933;1399;134;293;2055;1090;152;537;740;311
